CRN,AXLE_CNT,CARGO_BD_TYPE,CARRIER_ADDR_1,CARRIER_ADDR_2,CARRIER_ADDR_CITY,CARRIER_ADDR_STATE,CARRIER_ADDR_ZIP,CARRIER_NM,CARRIER_TEL,GVWR,HAZMAT_CD1,HAZMAT_CD2,HAZMAT_CD3,HAZMAT_CD4,HAZMAT_IND,HAZMAT_REL_IND1,HAZMAT_REL_IND2,HAZMAT_REL_IND3,HAZMAT_REL_IND4,ICC_NUM,OSIZE_LOAD_IND,PERMITTED,PUC_NUM,SPECIAL_SIZING1,SPECIAL_SIZING2,SPECIAL_SIZING3,SPECIAL_SIZING4,UNIT_NUM,USDOT_NUM,VEH_CONFIG_CD
2010090325,99,9,7101 W. 17TH AVE.,,GARY,IN,46406,SCHNEIDER NATIONAL,8005586767,,,,,,N,,,,,000133655,N,,A-00025555,,,,,1,00264184,6
2010113749,5,1,RT 422,PO BOX 67,ROBESONIA,PA,19551,ASSOCIATED LOGISTICS INC,8009277771,800000.0,,,,,N,,,,,,N,,,,,,,1,00803345,8
2010116344,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2011008379,99,1,MTS OF WISCONSIN 70,,WILSON,WI,54027,SAFETY CARRIER,9999999999,,,,,,N,,,,,,N,,,,,,,1,,8
2010040380,3,4,84 FOUNDRY,,NEWARK,NJ,7105,VOYAGER TRUCKING CORP,8005329623,80000.0,,,,,N,,,,,000394983,N,,,,,,,1,00912406,8
2010054964,99,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999,,,,,,,,,,,,U,,,,,,,1,99999999,99
2010070766,99,9,1916 E 29TH ST,,MARSHFIELD,WI,54449,ROEL TRANSPORT INC,9999999999,,,,,,N,,,,,,N,,,,,,,4,,99
2010074411,99,9,8397 LANGDON,,PHILADELPHIA,PA,19152,GHEORGHE BUSA,9999999999,80000.0,,,,,N,,,,,,,,,,,,,2,,99
2010074566,4,4,1302 CONSHOHOCKEN RD,,CONSHOHOCKEN,PA,19428,UTILITY LINE SERVICES INC,9999999999,73280.0,,,,,N,,,,,,N,,,,,,,2,00800590,4
2010091240,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010091281,2,8,"1234 MARKET ST,14TH FL",,PHILADELPHIA,PA,19107,SOUTHEASTERN PENNA TRANSPORTAT,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,2,,11
2010105018,2,8,1234 MARKET ST,,PHILADELPHIA,PA,99999,SEPTA,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,1,,11
2010110038,5,1,10220 W. RENO,,OKLAHOMA CITY,OK,73127,U S XPRESS LEASING INC,8002516291,80000.0,,,,,N,,,,,,N,,,,,,,1,00303024,8
2011076068,99,7,100 S BROAD ST,,PHILADELPHIA,PA,99999,CITY OF PHILADELPHIA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,9
2010020466,99,9,5000 RIVERSIDE DR,,KEASBEY,NJ,8832,WAKEFERN CORP,9085273300,80000.0,,,,,N,,,,,000000000,N,,A-00000000,,,,,1,01200859,8
2010028557,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2010039322,99,9,P.O. BOX 938,,GREENVILLE,TN,37744,LANAIR TRANS INC,9999999999,,,,,,N,,,,,,N,,,,,,,1,,6
2010048471,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,U,,,,,,,1,,11
2010058757,99,8,3740 E THOMPSON ST,,PHILADELPHIA,PA,19137,ATLANTIC EXPRESS OF PA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010113750,99,7,100 S BROAD ST,,PHILADELPHIA,PA,19110,CITY OF PHILADELPHIA,9999999999,59220.0,,,,,N,,,,,,N,,,,,,,2,,9
2010116318,2,8,1234 MARKET ST,14TH FLOOR,PHILADELPHIA,PA,99999,SEPTA,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,1,,11
2010122403,99,9,1700 N OLD US 31,,ROCHESTER,IN,99999,DEAN TRANSPORT,9999999999,,,,,,N,,,,,,N,,,,,,,2,,99
2011001963,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2011017701,99,9,1961 HARTEL ST,,LEVITTOWN,PA,19057,VELTRI US MAIL CONTRACTORS,2152848913,65000.0,,,,,N,,,,,,Y,,A-00304917,,,,,2,00398991,9
2011025762,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2010038762,99,9,14507 FRONTIER RD,,OMAHA,NE,68158,WERNER EWT,9999999999,,,,,,,,,,,,U,,,,,,,2,,8
2010074413,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,999999.0,,,,,N,,,,,,U,,,,,,,2,,11
2010088901,99,9,19001 S. WESTERN AUTO,,PHILADELPHIA,PA,99999,TOYOTA MOTOR CREDIT,9999999999,25950.0,,,,,N,,,,,,N,,,,,,,1,,9
2010094283,99,1,7305 MCONNELL AVE,,LOWELL,IN,46356,NORTHWEST MOVERS,9999999999,,,,,,N,,,,,,N,,,,,,,1,,8
2011008249,99,9,7777 BREWSTER AVE,,PHILADELPHIA,PA,19153,AAA MID ATLANTIC,9999999999,19000.0,,,,,N,,,,,,U,,,,,,,1,,5
2010008136,5,4,712 CREEK RD,,BELLMAWR,NJ,8031,PETRONGOLO CONTRACTOR INC,2154167501,80000.0,,,,,N,,,,,,N,,,,,,,2,00794876,4
2010034286,2,1,7500 LINDBERGH BLVD,,PHILADELPHIA,PA,19176,UNITED STATES POSTAL SERVICE,2157494364,23000.0,,,,,N,,,,,,N,,,,,,,1,,9
2010048870,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2010052314,2,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,2155804829,,,,,,N,,,,,,N,,,,,,,2,,11
2010054864,2,8,440 N. BROAD ST,,PHILADELPHIA,PA,19130,SCHOOL DISTRICT OF PHILADELPHIA,2154004010,30000.0,,,,,,,,,,,N,,,,,,,1,,11
2010054864,2,8,440 N. BROAD ST,,PHILADELPHIA,PA,19130,SCHOOL DISTRICT OF PHILADELPHIA,2154004010,30000.0,,,,,,,,,,,N,,,,,,,2,,11
2010058317,3,1,119 MOONACHIE AVE,,MOONACHIE,NJ,7074,RYDER RENTAL,9737424990,60000.0,,,,,N,,,,,000000000,N,,A-00000000,,,,,3,00016130,4
2010058968,99,7,5 INDUSTRIAL DR,,NEW BRUNSWICK,NJ,8901,REPUBLIC SERVICES OF N.J. LLC,9999999999,,,,,,N,,,,,,N,,,,,,,2,,9
2010069647,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2010070742,99,8,4425 RISING SUN AVE,,PHILADELPHIA,PA,19140,DIAMOND BUST LIMO,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2010081641,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010092705,8,2,405 AMBASSADOR ROW,,LONGVIEW,TX,75604,RYDER TRUCK RENTAL,4049334335,80000.0,,,,,N,,,,,,N,,,,,,,2,00192679,6
2010103790,2,8,9025 RIVER ROAD STE 300,,INDIANAPOLIS,IN,46240,DURHAM SCHOOL BUS SERVICES LLP,6308215400,,,,,,N,,,,,,N,,,,,,,1,00350651,11
2010105898,99,9,P.O. BOX 21508,,PHOENIX,AZ,850361508,U HAUL CP OF ARIZONA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,9
2010107696,5,1,3200 S 70TH ST,,PHILADELPHIA,PA,19153,XTL INC,2153656200,80000.0,,,,,N,,,,,,N,,,,,,,1,01021245,8
2010110743,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010125083,99,1,100 S BORAD ST,,PHILADELPHIA,PA,19160,CITY OF PHILADELPHIA,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,1,,5
2011001093,99,9,8028 CRAIG,,PHILADELPHIA,PA,19136,RODRIGO ALVES,9999999999,,,,,,N,,,,,,N,,,,,,,2,,8
2011027970,99,8,734 SCHUYLKILL AVE,,PHILADELPHIA,PA,19132,SCHOOL DISTRICT OF PHILA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010021551,99,9,100 S BROAD ST,,PHILADELPHIA,PA,19110,CITY OF PHILADELPHIA,9999999999,57220.0,,,,,N,,,,,,N,,,,,,,2,,9
2010028339,5,9,7783TROUSDALE FERRY PK,,LEBANON,TN,37090,RELCASING,6157140658,80000.0,,,,,N,,,,,,N,,,,,,,2,,8
2010030325,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010052353,2,8,9025 RIVER RD,,INDIANAPOLIS,IN,99999,DURHAM SCHOOL SERVICES,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,2,,11
2010069644,99,1,2727 CENTRAL AVE,,PHOENIX,AZ,99999,UHAUL,9999999999,,,,,,N,,,,,,N,,,,,,,1,,9
2010084596,99,1,55 MCDONALD BLVD,,ASTON,PA,19014,ROLLING FRITO LAY SALES LP,8002337486,,,,,,N,,,,,,U,,,,,,,1,,9
2010121531,5,1,6675 LOW STREET,,BLOOMSBURG,PA,17815,METROPOLITAN TRUCKING INC,8009672338,80000.0,,,,,N,,,,,,N,,,,,,,1,00039717,8
2010011623,99,8,UNKNOWN,,PHILADELPHIA,PA,99999,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010012860,2,8,9025 RIVER RD,,DURHAM,PA,99999,DURHAM SCHOOL SVCS,9999999999,99999.0,,,,,N,,,,,,N,,,,,,,2,,11
2010028101,99,9,STRAWBERRY SQUARE,10TH FL,HARRISBURG,PA,17101,VERIZON PENNSYLVANIA INC,9999999999,15000.0,,,,,N,,,,,,U,,,,,,,2,,5
2010037963,5,1,2601 S INDIAN MERIDIAN,,PAULS VALLEY,OK,73075,WALMART,4792734314,80000.0,,,,,N,,,,,,N,,,,,,,1,00063585,6
2010038776,99,8,ONE PENN PLAZA,,NEWARK,NJ,7105,NJ TRANSIT,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2010041293,5,1,389 JUNIPER STREET,,WARMNISTER,PA,18974,JEFFREY J. BEAN,2673776152,80000.0,,,,,N,,,,,000099999,N,,,,,,,2,00999999,8
2010069713,99,1,1047 SHOEMAKER AVE,P.O. BOX 238,SHOEMAKERVILLE,PA,19555,BELL TRUCKING CO INC,9999999999,80000.0,,,,,N,,,,,,N,,,,,,,2,,8
2010102347,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,2155807800,,,,,,N,,,,,,N,,,,,,,2,,11
2010122180,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2011015941,99,9,2220 ORTHODOX ST,,PHILADELPHIA,PA,19137,A BOBS AUTO AND TOWING,9999999999,25950.0,,,,,N,,,,,,N,,,,,,,1,,98
2011025289,99,9,3200 SOUTH 70TH STREET,,PHILADELPHIA,PA,19155,XTL INC,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,2,,98
2010038792,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010038810,99,8,4157 CRESSON ST,,PHILADELPHIA,PA,19127,LEAHY TRANSPORTATION INC,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010056267,2,1,PO BOX 2309,,VINELAND,NJ,8362,JOFFE LUMBER AND SUPPLY CO,8568259559,25000.0,,,,,N,,,,,,N,,,,,,,1,00043404,3
2010059555,99,8,440 N BROAD ST,,PHILADELPHIA,PA,99999,SCHOOL DIST OF PHILA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010070022,99,9,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999,17500.0,,,,,N,,,,,,U,,,,,,,1,,5
2010084921,99,6,100 ROSS RD,,KING OF PRUSSIA,PA,19406,FLEETWAY CAPITAL CORP,9999999999,80000.0,,,,,N,,,,,,N,,,,,,,2,00761708,9
2010088975,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,99999,SEPTA,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,2,,11
2010090670,3,1,1605 THRAILKILL ROAD,,GROVE CITY,OH,43123,PDQ EXPRESS,8886738726,80000.0,,,,,N,,,,,,N,,,,,,,1,00765056,8
2010093420,99,9,1050 SWEDESFORD RD,,BERWYN,PA,19312,PECO ENERGY,9999999999,27000.0,,,,,N,,,,,,U,,,,,,,2,,5
2010099721,5,9,99 COURTDALE AVE,,COURTDALE,PA,18704,NICHOLAS TRUCKING COMPANY INC,5702872266,80000.0,,,,,N,,,,,,N,,,,,,,1,00045958,8
2010099721,5,9,8337 SW 15TH STREET,,OKLAHOMA,OK,73128,JB HUNT TRANSPORT INC,8567518000,80000.0,,,,,N,,,,,,N,,,,,,,2,00080806,8
2011046972,99,1,2341 N 7TH STREET,459339 TA99-1,PHILA,PA,19133,FLORA CRAFT,2157631000,999999.0,,,,,N,,,,,,N,,,,,,,2,00075758,8
2010058954,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010093676,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,10
2011000993,99,8,3740 E THOMPSON ST,,PHILADELPHIA,PA,19137,ATLANTIC EXPRESS BUS CO,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2011008207,99,1,3301 S MEREDIAN,,UNKNOWN,OK,99999,BUDGET TRUCK RENTAL,9999999999,,,,,,N,,,,,,N,,,,,,,1,,9
2010030373,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2010038653,99,9,201 E ALLEN ST,P O BOX 3698,PHILADELPHIA,PA,19125,EXCEPTIONAL FOODS INC,9999999999,14250.0,,,,,N,,,,,,N,,,,,,,1,,9
2010039290,99,0,509 KNORR ST,,PHILADELPHIA,PA,19111,BARGAIN AUTO CENTER,9999999999,17950.0,,,,,N,,,,,,N,,,,,,,1,,9
2010094125,3,3,2433 WERTZVILLE RD,,NEECMORE,PA,17238,L-C TRUCKING,7175734551,19780.0,,,,,N,,,,,,N,,,,,,,2,,6
2010117469,3,4,P.O. BOX 438,,BERLIN,NJ,8009,MJF MATERIALS LLC,8565626142,80000.0,,,,,N,,,,,,N,,,,,,,3,01009912,4
2011024435,99,8,1234 MARKET ST,,PHILADELPHIA,PA,99999,SEPTA,9999999999,,,,,,N,,,,,,U,,,,,,,3,,11
2010016783,5,1,211 COLLEGE RD EAST,,PRINCETON,NJ,8540,INTERPOOL TITLEING OR AQUISITION,2075497541,80000.0,,,,,N,,,,,,N,,,,,,,2,00110533,8
2010021476,2,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2010025054,6,3,8852 US HWY 45,,EFFINGHAM,IL,62401,TIMOTHY A DUDLEY,2176631086,80000.0,,,,,N,,,,,000056889,N,,,,,,,1,00105790,8
2010038801,99,8,1119 N BODINE ST,,PHILADELPHIA,PA,19123,76 CARRIAGE CO INC T/A,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010047480,99,1,600 WEST LINCOLN STREET,,CLARINDA,IA,51632,AGAINST ALL ODDS SPECIALIZED HAU,7122251329,80000.0,,,,,N,,,,,,N,,,,,,,1,00999999,8
2010088216,99,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999,999999.0,,,,,N,,,,,,U,,,,,,,1,,11
2010103035,99,1,50 SCHILLING RD,,HUNT VALLEY,MD,210311105,DUNBAR ARMORED INC,9999999999,,,,,,N,,,,,,N,,,,,,,2,,9
2010105722,99,9,ONE PORT CENTER 2 RIVER,,CAMDEN,PA,18101,DELAWARE RIVER PORT AUTHORITY,9999999999,36220.0,,,,,N,,,,,,N,,,,,,,2,,9
2010123495,5,3,P O BOX 11624,,WILMINGTON,DE,19850,WALLYS TRUCKING,3022909510,80000.0,,,,,N,,,,,,N,,,,,,,2,00972374,8
2011001084,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,3,,11
2010008289,2,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,3,,11
2010034130,99,9,7777 ESSINGTON  AVE,,PHILADELPHIA,PA,19153,BENTLEY TRUCK SERVICES,9999999999,17600.0,,,,,N,,,,,,N,,,,,,,1,,9
2010052239,99,8,510 WALNUT STREET,,PHILADELPHIA,PA,19106,IMPERIAL PARKING U S INC,9999999999,,,,,,,,,,,,U,,,,,,,2,,11
2010066180,2,8,2905 ABBOTTSFORD AVE,,PHILADELPHIA,PA,191291133,PHILLY TRANSPORTATION LLC,2158421222,31000.0,,,,,N,,,,,,N,,A-00123255,,,,,3,01497653,11
2010091474,4,3,15 E UNION AV,,ERUTHERFORD,NJ,7073,ALLIEDBLDGPRODUCTSCORP,2159492220,800000.0,,,,,N,,,,,,N,,,,,,,2,00160249,4
2010117863,3,8,350 N PAUL ST,,DALLAS,TX,15201,GREYHOUND,2152066153,,,,,,N,,,,,,N,,,,,,,2,,11
2010125296,5,9,253 AUGUSTA AVE,,SOUTH AMBOY,NJ,8879,KOOL RUNNINGS,4843581884,80000.0,,,,,,,,,,,N,,,,,,,2,00021234,8
2010032837,99,9,225 PERSHING AVE,,DARBY,PA,19023,SESSAS ROADSIDE INC,9999999999,26000.0,,,,,N,,,,,,N,,,,,,,2,,9
2010040119,3,2,315 CRESTVIEW AVENUE,,BLENHEIM,NJ,8012,MARK TRANS INC,2672554646,80000.0,3.0,,,,Y,1.0,,,,,N,,,,,,,2,01034073,8
2010045127,99,8,9025 RIVER RD,,INDIANAPOLIS,IN,46240,DURHAM SCHOOL SERVICES LP,2155357300,,,,,,N,,,,,,U,,,,,,,2,,11
2010052128,99,8,2500 WHEATSHEAF LANE,,PHILADELPHIA,PA,19137,DURHAM SCHOOL SERVICES,9999999999,999999.0,,,,,,,,,,,U,,,,,,,2,,11
2010074835,99,1,P.O. BOX 1390,,ROCKWELL,TX,75087,JS HELWIG & SON,9999999999,,,,,,N,,,,,,N,,,,,,,1,,8
2010074844,99,4,796 WORTHINGTON RD,,WAYNE,PA,19087,BURDO & SEAL PAVING,6102798151,73280.0,,,,,N,,,,,,U,,,,,,,2,,9
2010080453,5,1,153 MACRIDGE AVE,,JOHNSTOWN,PA,159042995,W C MCQUAIDE INC,8004560292,80000.0,,,,,N,,,,,,N,,,,,,,2,00120964,8
2010083950,2,9,6800 ESSINGTON AVE,,PHILADELPHIA,PA,19153,GIANNA SALVAGE INC,9999999999,13000.0,,,,,N,,,,,,U,,,,,,,2,,3
2010090109,99,1,303 DAVIS RD,,HAVERTOWN,PA,19083,CENTRAL LAUNDRY INC,9999999999,25950.0,,,,,N,,,,,,N,,,,,,,1,,9
2010102554,4,7,3323 S 61TH ST,,PHILADELPHIA,PA,19153,GOLD METAL DISPOSAL MINC,2157277000,73280.0,,,,,N,,,,,,N,,,,,,,1,00796268,4
2010102554,4,3,118 BURLINGTON RD,,BORDENTOWN,NJ,8505,CHURCH BRICK COMPAMY,6092980090,80000.0,,,,,N,,,,,,N,,,,,,,2,00031775,4
2010103911,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010109703,3,1,P O BOX 13267,,BALTIMORE,MD,21203,CHESAPEAKE FUNDING LLC,3025425829,80000.0,,,,,N,,,,,,N,,,,,,,2,00204935,4
2010113620,99,8,4322 N 5TH ST,,PHILADELPHIA,PA,19140,ASPIRA INC OF PENNSYLVANIA,9999999999,,,,,,N,,,,,,N,,,,,,,5,,11
2010118046,3,8,MIDVALE,,PHILADELPHIA,PA,99999,SEPTA,2155803131,,,,,,N,,,,,,N,,,,,,,2,,11
2011000922,99,8,1234 MARKET ST 14TH ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2011008220,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,2155807800,,,,,,N,,,,,,N,,,,,,,2,,11
2010019189,5,3,333 N BLAINE ST,,GARY,IN,46406,MAVERICK LEASING LLC,5019551287,80000.0,,,,,N,,,,,,N,,,,,,,2,00178538,8
2010028210,2,8,1234 MARKET STREET,,PHILADELPHIA,PA,99999,SEPTA,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,1,,11
2010081564,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010110875,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010116335,99,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
