CRN,MC_BAG_IND,MC_DVR_BOOTS_IND,MC_DVR_EDC_IND,MC_DVR_EYEPRT_IND,MC_DVR_HLMT_TYPE,MC_DVR_HLMTDOT_IND,MC_DVR_HLMTON_IND,MC_DVR_LNGPNTS_IND,MC_DVR_LNGSLV_IND,MC_ENGINE_SIZE,MC_PAS_BOOTS_IND,MC_PAS_EYEPRT_IND,MC_PAS_HLMT_TYPE,MC_PAS_HLMTDOT_IND,MC_PAS_HLMTON_IND,MC_PAS_LNGPNTS_IND,MC_PAS_LNGSLV_IND,MC_PASSNGR_IND,MC_TRAIL_IND,PC_HDLGHT_IND,PC_HLMT_IND,PC_PASSNGR_IND,PC_REAR_RFLTR_IND,UNIT_NUM
2010070784,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2010072466,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010074428,U,U,U,N,0.0,N,N,U,U,99999.0,N,N,0.0,N,N,U,U,Y,N,,,,,1
2010083950,U,U,U,U,0.0,,,U,U,600.0,U,U,0.0,N,N,U,U,Y,U,,,,,1
2010088910,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010091130,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010100914,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010103931,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010105889,U,U,U,U,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2010105914,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2010113502,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010028176,,,,,,,,,,,,,,,,,,,,N,U,N,N,2
2010034207,U,Y,Y,Y,1.0,Y,Y,Y,Y,1000.0,,,,,,,,N,U,,,,,1
2010048725,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010048823,,,,,,,,,,,,,,,,,,,,N,U,N,U,2
2010052444,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011025377,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010060303,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2010062050,U,U,U,Y,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010066146,N,N,U,Y,1.0,Y,Y,Y,N,1400.0,,,,,,,,N,N,,,,,2
2010069243,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2010074841,U,U,Y,U,0.0,,,Y,U,99999.0,,,,,,,,N,U,,,,,1
2010088761,N,N,N,N,0.0,,,N,N,100.0,,,,,,,,N,N,,,,,1
2010093314,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010100888,U,U,U,U,0.0,N,N,U,U,1300.0,,,,,,,,N,U,,,,,2
2010103952,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010110144,N,N,Y,Y,0.0,N,N,N,N,883.0,,,,,,,,N,N,,,,,1
2010034170,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010048464,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2010069997,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010074655,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2010096493,,,,,,,,,,,,,,,,,,,,Y,U,N,Y,2
2010113741,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010113822,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010114042,N,N,N,U,0.0,,,Y,Y,99999.0,,,,,,,,N,N,,,,,1
2010114562,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2010117907,U,U,U,Y,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010117982,N,U,U,Y,9.0,U,U,U,U,99999.0,,,,,,,,N,N,,,,,2
2010121923,,,,,,,,,,,,,,,,,,,,N,N,N,U,1
2010039135,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2011025872,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2010052145,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010059560,U,U,U,U,1.0,U,U,U,U,600.0,,,,,,,,N,U,,,,,1
2010060273,N,U,N,N,0.0,U,U,U,U,99999.0,,,,,,,,N,N,,,,,1
2010060470,N,N,N,N,1.0,Y,Y,Y,N,600.0,,,,,,,,N,N,,,,,3
2010070064,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010074385,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,N,,,,,2
2010074646,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010075049,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2010075091,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2010093717,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2010094159,,,,,,,,,,,,,,,,,,,,U,U,N,N,1
2010100901,N,U,N,U,0.0,N,N,U,U,75.0,,,,,,,,N,N,,,,,1
2010104979,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2010017262,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2010021630,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2010045066,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2010046754,N,U,U,Y,1.0,U,Y,Y,N,535.0,,,,,,,,N,N,,,,,1
2010052239,,,,,,,,,,,,,,,,,,,,N,N,N,Y,1
2011001754,U,Y,Y,Y,1.0,U,U,Y,Y,99999.0,,,,,,,,N,U,,,,,1
2011025681,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010055885,Y,U,U,U,1.0,Y,U,Y,N,99999.0,,,,,,,,N,N,,,,,2
2010058901,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010061977,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010069647,,,,,,,,,,,,,,,,,,,,N,N,N,Y,1
2010074534,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,N,,,,,1
2010074555,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010081817,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2010084613,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2010099829,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2010110722,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010118437,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2011026296,,,,,,,,,,,,,,,,,,,,N,N,N,N,3
2010058940,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,2
2010058944,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010060257,,,,,,,,,,,,,,,,,,,,U,N,Y,U,2
2010069844,,,,,,,,,,,,,,,,,,,,U,N,N,U,3
2010069943,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2010094145,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010103026,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2010103950,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010113777,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010011570,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010044449,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2011023499,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2011025693,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010057900,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010057909,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2010059591,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2010062656,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2010069714,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010069871,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010074600,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010081956,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2010094279,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010105655,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010113326,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010113331,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010113645,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010118384,N,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,N,,,,,2
2010122533,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010048465,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010081741,N,U,Y,Y,1.0,Y,Y,U,N,650.0,,,,,,,,N,N,,,,,1
2010084131,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010088866,,,,,,,,,,,,,,,,,,,,N,U,N,U,1
2010102358,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010104921,,,,,,,,,,,,,,,,,,,,N,N,Y,N,2
2010111475,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010113827,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010052395,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010058746,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010058760,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010060434,N,N,N,Y,1.0,Y,Y,Y,N,600.0,,,,,,,,N,N,,,,,1
2010074577,U,U,U,U,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2010074829,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010074899,U,U,U,U,0.0,,,U,U,99999.0,,,,,,,,N,U,,,,,1
2010075002,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010075021,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010078316,U,N,U,N,0.0,N,N,N,N,99999.0,,,,,,,,N,U,,,,,5
2010094128,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2010099508,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010105041,N,U,N,U,9.0,U,U,U,U,99999.0,,,,,,,,N,N,,,,,1
2010105066,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010122423,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010122532,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010028570,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010038761,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010040523,,,,,,,,,,,,,,,,,,,,Y,Y,N,U,2
2010048611,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010048886,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010062243,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010067083,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010069874,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2010088790,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010088957,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010091098,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010099724,N,U,U,Y,1.0,Y,Y,Y,U,99999.0,,,,,,,,N,N,,,,,1
2010113551,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2010118446,Y,Y,U,Y,1.0,U,Y,Y,Y,50.0,,,,,,,,N,Y,U,Y,N,U,1
2010040552,,,,,,,,,,,,,,,,,,,,Y,Y,N,Y,2
2010058914,,,,,,,,,,,,,,,,,,,,N,U,N,U,1
2010062280,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010088656,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010088958,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010094236,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010099643,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010104990,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2010117950,N,N,Y,N,0.0,N,N,Y,Y,250.0,,,,,,,,N,N,,,,,1
2010122478,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010011553,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2010032813,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010052247,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010058813,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010069928,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010070018,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010070698,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010074559,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010081926,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2010088826,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2010099601,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010100912,,,,,,,,,,,,,,,,,,,,N,U,N,U,2
2010104976,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2010110827,U,U,U,U,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2010113314,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2010118403,N,N,N,N,0.0,,,Y,N,800.0,,,,,,,,N,N,,,,,1
2012128215,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,U,U,,,,,1
2010037536,N,Y,Y,Y,1.0,N,Y,Y,Y,700.0,,,,,,,,N,N,,,,,1
2010039141,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2010044860,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010052354,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2011024924,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2010062285,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2010069776,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010070008,U,U,U,U,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,2
2010070775,U,U,Y,U,1.0,U,Y,Y,Y,99999.0,,,,,,,,N,U,,,,,2
2010091242,U,U,U,U,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2010098596,N,Y,U,Y,0.0,,,Y,N,1000.0,,,,,,,,N,N,,,,,1
2010105020,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,U,U,,,,,1
2010110877,,,,,,,,,,,,,,,,,,,,U,Y,N,Y,2
2010038785,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2010052119,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2010062319,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010069734,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010069897,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2010074845,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010088756,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2010110706,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010040525,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2011000750,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2011000880,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,1
2010053220,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010069275,,,,,,,,,,,,,,,,,,,,N,N,N,Y,1
2010074399,U,U,U,Y,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2010074641,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010082119,N,N,U,N,0.0,,,Y,N,99999.0,,,,,,,,N,N,,,,,2
2010083204,N,N,U,Y,0.0,U,U,N,N,450.0,,,,,,,,N,N,,,,,1
2010094152,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010099743,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2010113727,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010118072,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2010048616,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010058800,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2010062341,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010064702,N,U,N,N,0.0,N,N,U,U,99999.0,,,,,,,,N,N,,,,,1
2010084547,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010086311,N,Y,N,Y,1.0,Y,Y,Y,Y,1400.0,,,,,,,,N,N,,,,,1
2010093683,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010094116,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010099753,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010110889,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010052491,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2010053217,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011001722,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010058777,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010058909,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010062041,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010088897,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010093319,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2010103081,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2010105106,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2010109969,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010110221,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2010113621,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010113747,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010117935,,,,,,,,,,,,,,,,,,,,U,N,Y,U,1
2010017266,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2010028105,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2010038750,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010048545,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2011026242,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010074039,Y,N,N,N,0.0,N,N,Y,Y,999.0,,,,,,,,N,N,,,,,1
2010075904,U,U,U,Y,1.0,Y,Y,Y,U,600.0,,,,,,,,N,U,,,,,2
2010088844,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010089365,Y,Y,N,Y,1.0,Y,Y,Y,Y,1800.0,,,,,,,,N,N,,,,,1
2010094306,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2010101885,N,Y,U,Y,1.0,Y,Y,Y,Y,600.0,,,,,,,,N,N,,,,,1
2010105033,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010114561,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,N,,,,,2
2010032741,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010044850,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,2
2010045097,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2011008517,U,U,Y,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2011022579,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010061969,N,N,N,N,0.0,,,N,N,99999.0,,,,,,,,N,N,,,,,1
2010064422,N,N,Y,Y,1.0,Y,Y,N,N,1200.0,,,,,,,,N,N,,,,,1
2010069715,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010075112,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010075877,U,U,U,U,1.0,U,U,U,U,99999.0,,,,,,,,N,N,,,,,1
2010084262,,,,,,,,,,,,,,,,,,,,N,N,N,Y,1
2010088823,,,,,,,,,,,,,,,,,,,,U,N,Y,U,2
2010088945,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2010102355,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010102945,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010110749,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2010057909,U,U,U,N,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010058997,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,2
2010062666,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2010067072,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010069857,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010074443,U,U,U,U,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,2
2010086018,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010093317,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2010099621,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010105062,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010110820,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010110864,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2010117917,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010117989,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2010032744,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010038739,U,U,U,U,9.0,U,U,U,U,99999.0,U,U,9.0,U,U,U,U,Y,U,,,,,2
2010039154,,,,,,,,,,,,,,,,,,,,N,N,N,Y,1
2010039252,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010039261,U,U,U,Y,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2010044477,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2010063260,N,N,U,Y,1.0,Y,Y,Y,N,600.0,,,,,,,,N,N,,,,,2
2010103094,N,U,U,Y,1.0,U,Y,Y,Y,99999.0,,,,,,,,N,N,,,,,3
2010113332,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010118428,N,N,N,N,0.0,,,Y,N,99999.0,,,,,,,,N,N,,,,,1
2010045633,Y,Y,Y,Y,1.0,Y,Y,Y,Y,650.0,,,,,,,,N,N,,,,,1
2011001030,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2010074088,N,N,N,N,0.0,N,N,U,U,80.0,,,,,,,,N,N,,,,,2
2010074439,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010074859,U,U,N,U,0.0,,,Y,U,99999.0,,,,,,,,N,N,,,,,2
2010075066,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010084161,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010084607,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010088763,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2010096494,U,U,U,Y,1.0,Y,Y,Y,Y,650.0,,,,,,,,N,U,,,,,1
2010103021,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010113729,,,,,,,,,,,,,,,,,,,,N,Y,N,U,2
2010016934,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010038724,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,2
2010039312,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2010052031,Y,Y,Y,Y,2.0,Y,N,Y,Y,650.0,,,,,,,,N,N,,,,,1
2011000784,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2011026312,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2010059624,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2010069736,U,U,U,U,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
