CRN,AGE,AIRBAG_PADS,AIRBAG1,AIRBAG2,AIRBAG3,AIRBAG4,CLOTHING_TYPE,DVR_LIC_STATE,DVR_PED_CONDITION,EJECT_PATH_CD,EJECTION_IND,EXTRIC_IND,INJ_SEVERITY,NON_MOTORIST,PED_LOCATION,PED_SIGNAL,PERSON_NUM,PERSON_TYPE,RESTRAINT_HELMET,SEAT_POSITION,SEX,TRANSPORTED,TRANSPORTED_BY,UNIT_NUM,VULNERABLE_ROAD_USER
2010017223,47,0,,,,, ,NJ,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2010017223,22,0,,,,,9,  ,0.0,0,0,0,4,1,99,2,1,7,0,0,F,Y,,2,1
2010017223,47,0,,,,, ,NJ,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2010017223,22,0,,,,,9,  ,0.0,0,0,0,4,1,99,2,1,7,0,0,F,Y,,2,1
2010018030,39,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,F, ,,1,0
2010018040,19,99,,,,, ,PA,0.0,0,0,0,8,0,  , ,1,1,99,1,M,N,,2,0
2010018040,40,8,M,,,, ,PA,9.0,0,0,0,8,0,  , ,1,1,99,1,F,N,,1,0
2010018040,19,99,,,,, ,PA,0.0,0,0,0,8,0,  , ,1,1,99,1,M,N,,2,0
2010018040,40,8,M,,,, ,PA,9.0,0,0,0,8,0,  , ,1,1,99,1,F,N,,1,0
2010021869,23,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,1,0
2010021869,45,0,,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,99,1,F,Y,,2,0
2010021869,23,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,1,0
2010021869,45,0,,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,99,1,F,Y,,2,0
2010028262,51,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2010028262,32,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,4,2,99,99,F,Y,,2,0
2010028262,8,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,6,2,99,99,M,Y,,2,0
2010028262,99,99,,,,, ,ZZ,9.0,0,0,0,9,0,  , ,1,1,99,1,M,N,,1,0
2010028262,48,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,2,2,3,3,F,N,,2,0
2010028262,6,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,7,2,99,99,M,Y,,2,0
2010028262,13,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,5,2,99,99,F,Y,,2,0
2010028262,45,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,3,2,99,99,F,Y,,2,0
2010028262,1,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,8,2,99,99,M,Y,,2,0
2010028262,51,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2010028262,32,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,4,2,99,99,F,Y,,2,0
2010028262,8,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,6,2,99,99,M,Y,,2,0
2010028262,99,99,,,,, ,ZZ,9.0,0,0,0,9,0,  , ,1,1,99,1,M,N,,1,0
2010028262,48,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,2,2,3,3,F,N,,2,0
2010028262,6,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,7,2,99,99,M,Y,,2,0
2010028262,13,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,5,2,99,99,F,Y,,2,0
2010028262,45,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,3,2,99,99,F,Y,,2,0
2010028262,1,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,8,2,99,99,M,Y,,2,0
2010028343,28,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,4,1,3,1,M,N,,3,0
2010028343,24,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,5,2,3,3,M,N,,3,0
2010028343,43,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,3,2,0,3,F,N,,2,0
2010028343,77,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,1,3,1,M,N,,2,0
2010028343,56,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,1,0
2010028343,28,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,4,1,3,1,M,N,,3,0
2010028343,24,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,5,2,3,3,M,N,,3,0
2010028343,43,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,3,2,0,3,F,N,,2,0
2010028343,77,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,1,3,1,M,N,,2,0
2010028343,56,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,1,0
2010028343,28,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,4,1,3,1,M,N,,3,0
2010028343,24,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,5,2,3,3,M,N,,3,0
2010028343,43,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,3,2,0,3,F,N,,2,0
2010028343,77,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,1,3,1,M,N,,2,0
2010028343,56,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,1,0
2010044789,25,0,,,,, ,PA,1.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,1,0
2010044789,37,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,M, ,,2,0
2010044789,64,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,F, ,,3,0
2010044789,25,8,02,,,, ,PA,1.0,0,0,0,0,0,  , ,2,2,99,3,F, ,,1,0
2010044789,40,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,99,6,M, ,,2,0
2010044789,25,0,,,,, ,PA,1.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,1,0
2010044789,37,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,M, ,,2,0
2010044789,64,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,F, ,,3,0
2010044789,25,8,02,,,, ,PA,1.0,0,0,0,0,0,  , ,2,2,99,3,F, ,,1,0
2010044789,40,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,99,6,M, ,,2,0
2010044789,25,0,,,,, ,PA,1.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,1,0
2010044789,37,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,M, ,,2,0
2010044789,64,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,F, ,,3,0
2010044789,25,8,02,,,, ,PA,1.0,0,0,0,0,0,  , ,2,2,99,3,F, ,,1,0
2010044789,40,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,99,6,M, ,,2,0
2010048785,99,8,02,,,, ,PA,0.0,0,0,0,4,0,  , ,2,2,99,3,F,Y,,1,0
2010048785,28,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F,N,,1,0
2010048785,32,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,F,Y,,2,0
2010048785,99,8,02,,,, ,PA,0.0,0,0,0,4,0,  , ,2,2,99,3,F,Y,,1,0
2010048785,28,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F,N,,1,0
2010048785,32,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,F,Y,,2,0
2010048818,50,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,F,Y,,2,0
2010048818,1,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,2,2,4,3,F,Y,,2,0
2010048818,53,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2010048818,50,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,F,Y,,2,0
2010048818,1,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,2,2,4,3,F,Y,,2,0
2010048818,53,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2010059553,52,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F,N,,1,0
2010059553,46,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,2,1,99,1,F,Y,,2,0
2010059553,52,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F,N,,1,0
2010059553,46,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,2,1,99,1,F,Y,,2,0
2010064808,1,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,4,6,F,N,,1,0
2010064808,18,8,02,,,, ,PA,0.0,0,1,0,4,0,  , ,1,1,3,1,F,Y,,1,0
2010069863,47,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,M,Y,,1,0
2010070733,99,99,,,,, ,  ,9.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,1,0
2010070733,28,0,,,,,1,  ,0.0,0,0,0,4,1,04,2,1,7,0,0,F,Y,,2,1
2010070733,99,99,,,,, ,  ,9.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,1,0
2010070733,28,0,,,,,1,  ,0.0,0,0,0,4,1,04,2,1,7,0,0,F,Y,,2,1
2010072899,23,0,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,3,1,M,N,,1,0
2010072899,25,0,,,,, ,PA,0.0,0,1,0,0,0,  , ,2,2,3,3,M,N,,1,0
2010074405,99,0,,,,, ,PA,0.0,0,0,0,8,0,  , ,2,2,0,4,U, ,,1,0
2010074405,33,99,,,,, ,PA,0.0,0,0,0,9,0,  , ,1,1,99,1,F, ,,2,0
2010074405,35,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,0,1,M,Y,,1,0
2010074405,99,0,,,,, ,PA,0.0,0,0,0,8,0,  , ,2,2,0,4,U, ,,1,0
2010074405,33,99,,,,, ,PA,0.0,0,0,0,9,0,  , ,1,1,99,1,F, ,,2,0
2010074405,35,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,0,1,M,Y,,1,0
2010093644,98,0,,,,, ,PA,0.0,0,1,1,8,0,  , ,3,2,3,6,M,Y,,2,0
2010093644,27,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2010093644,60,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M,N,,1,0
2010093644,8,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,4,2,3,5,M,N,,2,0
2010093644,98,0,,,,, ,PA,0.0,0,1,1,8,0,  , ,3,2,3,6,M,Y,,2,0
2010093644,27,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2010093644,60,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M,N,,1,0
2010093644,8,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,4,2,3,5,M,N,,2,0
2010094185,29,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,3,0
2010094185,26,0,,,,, ,PA,1.0,0,1,1,0,0,  , ,1,1,99,1,F,N,,1,0
2010094185,44,0,,,,,,,,0,1,1,0,1,,,1,2,99,1,F,N,,2,0
2010094185,22,0,,,,,9,  ,0.0,0,0,0,4,1,05,2,1,7,0,0,M,Y,,5,1
2010094185,19,0,,,,,9,  ,0.0,0,0,0,4,1,05,2,1,7,0,0,F,Y,,4,1
2010094185,29,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,3,0
2010094185,26,0,,,,, ,PA,1.0,0,1,1,0,0,  , ,1,1,99,1,F,N,,1,0
2010094185,44,0,,,,,,,,0,1,1,0,1,,,1,2,99,1,F,N,,2,0
2010094185,22,0,,,,,9,  ,0.0,0,0,0,4,1,05,2,1,7,0,0,M,Y,,5,1
2010094185,19,0,,,,,9,  ,0.0,0,0,0,4,1,05,2,1,7,0,0,F,Y,,4,1
2010094185,29,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,3,0
2010094185,26,0,,,,, ,PA,1.0,0,1,1,0,0,  , ,1,1,99,1,F,N,,1,0
2010094185,44,0,,,,,,,,0,1,1,0,1,,,1,2,99,1,F,N,,2,0
2010094185,22,0,,,,,9,  ,0.0,0,0,0,4,1,05,2,1,7,0,0,M,Y,,5,1
2010094185,19,0,,,,,9,  ,0.0,0,0,0,4,1,05,2,1,7,0,0,F,Y,,4,1
2010094185,29,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,3,0
2010094185,26,0,,,,, ,PA,1.0,0,1,1,0,0,  , ,1,1,99,1,F,N,,1,0
2010094185,44,0,,,,,,,,0,1,1,0,1,,,1,2,99,1,F,N,,2,0
2010094185,22,0,,,,,9,  ,0.0,0,0,0,4,1,05,2,1,7,0,0,M,Y,,5,1
2010094185,19,0,,,,,9,  ,0.0,0,0,0,4,1,05,2,1,7,0,0,F,Y,,4,1
2010102537,25,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M, ,,2,0
2010102537,31,8,02,,,, ,PA,0.0,0,1,1,8,0,  , ,1,1,3,1,F,N,,1,0
2010102537,28,8,02,,,, ,PA,0.0,0,1,1,8,0,  , ,2,2,3,3,F,N,,1,0
2010102537,25,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M, ,,2,0
2010102537,31,8,02,,,, ,PA,0.0,0,1,1,8,0,  , ,1,1,3,1,F,N,,1,0
2010102537,28,8,02,,,, ,PA,0.0,0,1,1,8,0,  , ,2,2,3,3,F,N,,1,0
2010103113,58,0,,,,,9,  ,0.0,0,0,0,4,1,05,3,1,7,0,0,F, ,,2,1
2010103113,99,99,,,,, ,ZZ,9.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,1,0
2010103113,58,0,,,,,9,  ,0.0,0,0,0,4,1,05,3,1,7,0,0,F, ,,2,1
2010103113,99,99,,,,, ,ZZ,9.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,1,0
2010113803,33,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,0,1,M,Y,,2,0
2010113803,19,99,,,,, ,MD,0.0,0,0,0,0,0,  , ,1,1,99,1,U, ,,1,0
2010113803,33,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,0,1,M,Y,,2,0
2010113803,19,99,,,,, ,MD,0.0,0,0,0,0,0,  , ,1,1,99,1,U, ,,1,0
2010116342,43,0,,,,, ,NJ,0.0,0,1,0,0,0,  , ,1,1,3,1,F,N,,2,0
2010116342,31,8,02,,,, ,PA,0.0,0,1,3,4,0,  , ,1,1,3,1,M,Y,,1,0
2010116342,43,0,,,,, ,NJ,0.0,0,1,0,0,0,  , ,1,1,3,1,F,N,,2,0
2010116342,31,8,02,,,, ,PA,0.0,0,1,3,4,0,  , ,1,1,3,1,M,Y,,1,0
2010117726,27,0,,,,, ,PA,9.0,0,0,0,0,0,  , ,1,1,0,1,F, ,,1,0
2010117726,99,0,,,,,9,  ,9.0,0,0,0,0,1,05,3,1,7,0,0,M, ,,5,1
2010117726,99,0,,,,,9,  ,9.0,0,0,0,0,1,05,3,1,7,0,0,M, ,,4,1
2010117726,26,0,,,,,9,  ,0.0,0,0,0,4,1,05,3,1,7,0,0,M, ,,2,1
2010117726,27,0,,,,, ,PA,9.0,0,0,0,0,0,  , ,1,1,0,1,F, ,,1,0
2010117726,99,0,,,,,9,  ,9.0,0,0,0,0,1,05,3,1,7,0,0,M, ,,5,1
2010117726,99,0,,,,,9,  ,9.0,0,0,0,0,1,05,3,1,7,0,0,M, ,,4,1
2010117726,26,0,,,,,9,  ,0.0,0,0,0,4,1,05,3,1,7,0,0,M, ,,2,1
2010117726,27,0,,,,, ,PA,9.0,0,0,0,0,0,  , ,1,1,0,1,F, ,,1,0
2010117726,99,0,,,,,9,  ,9.0,0,0,0,0,1,05,3,1,7,0,0,M, ,,5,1
2010117726,99,0,,,,,9,  ,9.0,0,0,0,0,1,05,3,1,7,0,0,M, ,,4,1
2010117726,26,0,,,,,9,  ,0.0,0,0,0,4,1,05,3,1,7,0,0,M, ,,2,1
2010117726,27,0,,,,, ,PA,9.0,0,0,0,0,0,  , ,1,1,0,1,F, ,,1,0
2010117726,99,0,,,,,9,  ,9.0,0,0,0,0,1,05,3,1,7,0,0,M, ,,5,1
2010117726,99,0,,,,,9,  ,9.0,0,0,0,0,1,05,3,1,7,0,0,M, ,,4,1
2010117726,26,0,,,,,9,  ,0.0,0,0,0,4,1,05,3,1,7,0,0,M, ,,2,1
2010117726,27,0,,,,, ,PA,9.0,0,0,0,0,0,  , ,1,1,0,1,F, ,,1,0
2010117726,99,0,,,,,9,  ,9.0,0,0,0,0,1,05,3,1,7,0,0,M, ,,5,1
2010117726,99,0,,,,,9,  ,9.0,0,0,0,0,1,05,3,1,7,0,0,M, ,,4,1
2010117726,26,0,,,,,9,  ,0.0,0,0,0,4,1,05,3,1,7,0,0,M, ,,2,1
2010120988,48,9,,,,, ,PA,0.0,0,0,1,0,0,  , ,1,1,3,1,M,N,,1,0
2010120988,58,8,04,,,, ,PA,0.0,0,1,1,8,0,  , ,3,1,3,1,F,N,,2,0
2010120988,99,9,,,,, ,  ,9.0,0,1,1,0,0,  , ,4,1,99,1,U,N,,3,0
2010120988,27,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,2,2,3,3,M,N,,1,0
2010120988,48,9,,,,, ,PA,0.0,0,0,1,0,0,  , ,1,1,3,1,M,N,,1,0
2010120988,58,8,04,,,, ,PA,0.0,0,1,1,8,0,  , ,3,1,3,1,F,N,,2,0
2010120988,99,9,,,,, ,  ,9.0,0,1,1,0,0,  , ,4,1,99,1,U,N,,3,0
2010120988,27,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,2,2,3,3,M,N,,1,0
2010120988,48,9,,,,, ,PA,0.0,0,0,1,0,0,  , ,1,1,3,1,M,N,,1,0
2010120988,58,8,04,,,, ,PA,0.0,0,1,1,8,0,  , ,3,1,3,1,F,N,,2,0
2010120988,99,9,,,,, ,  ,9.0,0,1,1,0,0,  , ,4,1,99,1,U,N,,3,0
2010120988,27,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,2,2,3,3,M,N,,1,0
2011013162,24,99,,,,, ,PA,0.0,0,0,0,3,0,  , ,1,1,99,1,F, ,,1,0
2011013162,56,99,,,,, ,PA,0.0,0,0,0,3,0,  , ,1,1,99,1,M, ,,2,0
2011013162,24,99,,,,, ,PA,0.0,0,0,0,3,0,  , ,1,1,99,1,F, ,,1,0
2011013162,56,99,,,,, ,PA,0.0,0,0,0,3,0,  , ,1,1,99,1,M, ,,2,0
2011026243,99,99,,,,, ,  ,9.0,0,0,0,0,0,  , ,1,1,99,1,U, ,,1,0
2010021715,52,8,M,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,3,1,F,Y,,1,0
2010028550,51,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,M,N,,1,0
2010028550,25,0,,,,,9,  ,0.0,0,0,0,8,1,99,2,1,7,0,0,F,Y,,2,1
2010028550,32,0,,,,,9,  ,0.0,0,0,0,8,1,99,2,1,7,0,0,F,Y,,3,1
2010028550,51,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,M,N,,1,0
2010028550,25,0,,,,,9,  ,0.0,0,0,0,8,1,99,2,1,7,0,0,F,Y,,2,1
2010028550,32,0,,,,,9,  ,0.0,0,0,0,8,1,99,2,1,7,0,0,F,Y,,3,1
2010028550,51,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,M,N,,1,0
2010011635,58,0,,,,, ,PA,2.0,0,1,0,8,0,  , ,1,1,0,1,M, ,,1,0
2010040370,34,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,M,N,,2,0
2010040370,26,8,M,,,, ,NH,0.0,0,1,1,0,0,  , ,1,1,3,1,F,N,,1,0
2010040370,34,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,M,N,,2,0
2010040370,26,8,M,,,, ,NH,0.0,0,1,1,0,0,  , ,1,1,3,1,F,N,,1,0
2010044853,43,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F,N,,2,0
2010044853,11,0,,,,,9,  ,9.0,0,0,0,4,1,99,2,1,7,0,0,F,Y,,1,1
2010044853,43,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F,N,,2,0
2010044853,11,0,,,,,9,  ,9.0,0,0,0,4,1,99,2,1,7,0,0,F,Y,,1,1
2010052431,20,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,M,N,,1,0
2010052431,3,0,,,,, ,  ,0.0,0,0,0,4,1,  , ,2,1,0,1,M,Y,,2,1
2010052431,20,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,M,N,,1,0
2010052431,3,0,,,,, ,  ,0.0,0,0,0,4,1,  , ,2,1,0,1,M,Y,,2,1
2010081645,62,8,M,,,, ,PA,9.0,9,9,9,9,0,  , ,5,1,99,1,M, ,,1,0
2010081645,15,8,M,,,, ,PA,9.0,9,9,9,8,0,  , ,4,2,99,99,F,Y,,1,0
2010081645,51,8,M,,,, ,PA,9.0,9,9,9,8,0,  , ,1,2,99,3,F,Y,,1,0
2010081645,14,8,M,,,, ,PA,9.0,9,9,9,8,0,  , ,3,2,99,99,F,Y,,1,0
2010081645,18,8,M,,,, ,PA,9.0,9,9,9,8,0,  , ,2,2,99,99,M,Y,,1,0
2010084071,8,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,5,2,3,5,F,N,,2,0
2010084071,33,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,3,2,3,3,F,N,,2,0
2010084071,4,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,4,2,4,4,F,N,,2,0
2010084071,4,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,6,2,4,6,F,N,,2,0
2010084071,34,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2010084071,25,8,M,,,, ,PA,0.0,0,1,1,8,0,  , ,1,1,3,1,M,Y,,1,0
2010084071,8,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,5,2,3,5,F,N,,2,0
2010084071,33,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,3,2,3,3,F,N,,2,0
2010084071,4,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,4,2,4,4,F,N,,2,0
2010084071,4,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,6,2,4,6,F,N,,2,0
2010084071,34,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2010084071,25,8,M,,,, ,PA,0.0,0,1,1,8,0,  , ,1,1,3,1,M,Y,,1,0
2010084236,29,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2010084236,89,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,3,1,F,Y,,1,0
2010084236,29,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2010084236,89,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,3,1,F,Y,,1,0
2010088678,50,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,2,0
2010088678,35,0,,,,, ,  ,0.0,0,0,0,4,1,  , ,1,1,0,1,M,Y,,1,1
2010088678,50,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,2,0
2010088678,35,0,,,,, ,  ,0.0,0,0,0,4,1,  , ,1,1,0,1,M,Y,,1,1
2010088901,44,0,,,,, ,NJ,0.0,0,0,0,0,0,  , ,2,2,1,3,M,N,,1,0
2010088901,58,0,,,,, ,NJ,0.0,0,0,0,0,0,  , ,1,1,1,1,M,N,,1,0
2010088901,58,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,1,1,F,Y,,2,0
2010088901,44,0,,,,, ,NJ,0.0,0,0,0,0,0,  , ,2,2,1,3,M,N,,1,0
2010088901,58,0,,,,, ,NJ,0.0,0,0,0,0,0,  , ,1,1,1,1,M,N,,1,0
2010088901,58,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,1,1,F,Y,,2,0
2010094213,44,0,,,,, ,DE,0.0,0,0,0,9,0,  , ,1,1,0,1,M,N,,1,0
2010094213,29,0,,,,, ,DE,0.0,0,0,0,8,0,  , ,2,2,0,4,F, ,,1,0
2010099616,68,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2010099616,41,8,03,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F,N,,1,0
2010099616,16,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,3,3,M,N,,1,0
2010099616,68,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2010099616,41,8,03,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F,N,,1,0
2010099616,16,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,3,3,M,N,,1,0
2010110720,24,99,,,,, ,PA,0.0,0,1,0,4,0,  , ,1,1,99,1,F,Y,,1,0
2010114559,77,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2010114559,74,0,,,,, ,PA,0.0,0,0,0,8,0,  , ,2,2,3,3,F,Y,,2,0
2010114559,54,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2010114559,77,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2010114559,74,0,,,,, ,PA,0.0,0,0,0,8,0,  , ,2,2,3,3,F,Y,,2,0
2010114559,54,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2010118199,25,0,,,,, ,PA,0.0,0,1,0,4,0,  , ,1,1,1,1,M,Y,,2,0
2010118199,55,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,F,N,,1,0
2010118199,25,0,,,,, ,PA,0.0,0,1,0,4,0,  , ,1,1,1,1,M,Y,,2,0
2010118199,55,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,F,N,,1,0
2010122471,31,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,2,0
2010122471,31,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2010122471,28,99,,,,, ,PA,0.0,9,9,9,3,0,  , ,2,2,99,3,F,Y,,2,0
2010122471,25,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,0,3,F,N,,1,0
2010122471,31,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,2,0
2010122471,31,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2010122471,28,99,,,,, ,PA,0.0,9,9,9,3,0,  , ,2,2,99,3,F,Y,,2,0
2010122471,25,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,0,3,F,N,,1,0
2010122579,31,99,,,,, ,PA,9.0,0,0,0,4,0,  , ,1,1,99,1,M, ,,1,0
2010122579,1,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,4,2,4,5,F,N,,2,0
2010122579,22,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,M,N,,2,0
