CRN,CRASH_YEAR,TRAILER_PARTIAL_VIN,TRL_SEQ_NUM,TRL_VEH_REG_STATE,TRL_VEH_TAG_NUM,TRL_VEH_TYPE_CD,UNIT_NUM
2006036867,2006,,0,,,7.0,1
2006055448,2006,,0,,,,1
2006055534,2006,,0,MA,I06W3V,7.0,1
2006056377,2006,,0,,,,2
2006080063,2006,,0,,T,1.0,1
2006082526,2006,,0,,GKT6BY,8.0,2
2006082533,2006,,0,M,Q,,2
2007011312,2006,,0,,,,2
2007022151,2006,,0,,I2MI6005,6.0,3
2007023141,2006,,0,,FMV9Q7,8.0,2
2006018430,2006,,0,,,,1
2006036597,2006,,0,,TSIY5A,7.0,1
2006082094,2006,,0,,,9.0,1
2006113336,2006,,0,,,,2
2006114115,2006,,0,,,,1
2006033425,2006,,0,,,,2
2006055895,2006,,0,TX,R7WJX,7.0,1
2006080275,2006,,0,,,1.0,1
2006081527,2006,,0,PA,YKVO0Y,1.0,2
2006036593,2006,,0,,,,3
2006037680,2006,,0,,,,2
2006055599,2006,,0,,,6.0,2
2006062106,2006,,0,,,,2
2006094411,2006,,0,NJ,TG889,7.0,2
2006103698,2006,,0,,,,1
2006126892,2006,,0,,,,1
2006019449,2006,,0,,,6.0,1
2006033037,2006,,0,,,,3
2006063219,2006,,0,,,,1
2006065999,2006,,0,,,,1
2006124240,2006,,0,,M,1.0,1
2007008972,2006,,0,,,,2
2006053773,2006,,0,,,,1
2006053773,2006,,0,,,,3
2006054021,2006,,0,DE,T48749,7.0,3
2006054084,2006,,0,IL,254I6M,7.0,1
2006081610,2006,,0,,,,2
2006083066,2006,,0,,Y,1.0,2
2006113845,2006,,0,,,,1
2006115771,2006,,0,,,,2
2006124702,2006,,0,KY,773M355,7.0,2
2007021562,2006,,0,ME,65239I,7.0,1
2006023989,2006,,0,,,9.0,1
2006053491,2006,,0,PA,XCC55I7,7.0,1
2006079216,2006,,0,,W3803,1.0,1
2006079911,2006,,0,,,7.0,3
2006102788,2006,,0,,,9.0,2
2006103697,2006,,0,,,,2
2006124746,2006,,0,,,,1
2007006873,2006,,0,PA,,8.0,1
2007022141,2006,,0,CI,HM6MQ,7.0,1
2006034191,2006,,0,ME,O776H10,7.0,2
2006083773,2006,,0,NJ,T49H6F,7.0,1
2006124433,2006,,0,,,,1
2007022264,2006,,0,,T9075,7.0,1
2006053820,2006,,0,,8G5U,7.0,1
2006065746,2006,,0,,,,1
2006066185,2006,,0,,,,1
2006081428,2006,,0,,FJZ4QW8,1.0,1
2006081622,2006,,0,,STZ95H,7.0,1
2006124739,2006,,0,,,,2
2007020802,2006,,0,,0874462,7.0,1
2006036621,2006,,0,,,,2
2006055722,2006,,0,,6M42J4L,1.0,2
2006055946,2006,,0,,,,1
2006065556,2006,,0,,6,,1
2006079889,2006,,0,VA,75YI6ML,6.0,1
2006080018,2006,,0,,,,1
2006110030,2006,,0,NJ,T084F,7.0,1
2006115417,2006,,0,,,9.0,2
2006124716,2006,,0,,,,2
2006125375,2006,,0,,PT9IM,7.0,1
2007022064,2006,,0,,,,1
2007022722,2006,,0,,,7.0,2
2006036598,2006,,0,IL,T262N8,7.0,1
2006080065,2006,,0,,,7.0,1
2006081930,2006,,0,,,,2
2006105786,2006,,0,OR,HQ2449,6.0,1
2006106570,2006,,0,PA,K957F,7.0,2
2006126457,2006,,0,NJ,YT4P82S,8.0,1
2007007710,2006,,0,NE,B9295,7.0,1
2007008558,2006,,0,,,9.0,1
2006037112,2006,,0,,,7.0,1
2006037990,2006,,0,,,,2
2006053512,2006,,0,NJ,VEBB,6.0,1
2006055454,2006,,0,PA,66T7N,9.0,2
2006093876,2006,,0,,,,2
2006093921,2006,,0,,,7.0,1
2006113307,2006,,0,,,,1
2007008817,2006,,0,,,,1
2007009179,2006,,0,,,1.0,2
2006032582,2006,,0,,,,2
2006037750,2006,,0,,,,1
2006054676,2006,,0,,,6.0,1
2006124426,2006,,0,,,,1
2006018435,2006,,0,,,,2
2006023318,2006,,0,,,9.0,1
2006055431,2006,,0,,,,1
2006055737,2006,,0,,,,2
2006056026,2006,,0,,,,1
2006056466,2006,,0,,,,1
2006080296,2006,,0,PA,8T3293F,7.0,1
2006094894,2006,,0,OK,2GY5I4,3.0,1
2006102351,2006,,0,,7I3UZ0I,6.0,2
2006123813,2006,,0,,,,1
2006126892,2006,,0,,,,3
2007022500,2006,,0,,,,2
2007023085,2006,,0,,,,2
2006021319,2006,,0,GA,LE884IO,7.0,1
2006035888,2006,,0,,,,1
2006053742,2006,,0,,,,2
2006079887,2006,,0,,,,1
2007009810,2006,,0,,,7.0,1
2007023063,2006,,0,,,,2
2006036492,2006,,0,,,,2
2006053950,2006,,0,NY,0M74995,6.0,2
2006080843,2006,,0,,,,2
2006092891,2006,,0,,,2.0,2
2007020800,2006,,0,,7738764,6.0,1
2006081031,2006,,0,,,3.0,2
2006081527,2006,,0,PA,EXH4SZI,1.0,1
2006102481,2006,,0,PA,9ZZG14,3.0,1
2006103880,2006,,0,,,6.0,1
2006122560,2006,,0,,,,1
2006126239,2006,,0,,,9.0,1
2006021658,2006,,0,,,6.0,2
2006034206,2006,,0,PA,AF3I90,6.0,2
2006037789,2006,,0,,,,2
2006053773,2006,,0,,,,2
2006056374,2006,,0,,,,2
2006083049,2006,,0,,,,2
2007009801,2006,,0,,,,1
2006022202,2006,,0,,,,2
2006037793,2006,,0,,,,2
2006062196,2006,,0,,,6.0,2
2006094403,2006,,0,,,,2
2006124716,2006,,0,,,,1
2007007262,2006,,0,,,,1
2007009851,2006,,0,,I0W7BJ,7.0,2
2007010419,2006,,0,,8B3O9Y5,6.0,1
2006033037,2006,,0,,,,1
2006053742,2006,,0,,,,1
2006057916,2006,,0,,,7.0,1
2006079850,2006,,0,,,6.0,2
2006081750,2006,,0,,,,2
2006104828,2006,,0,ME,LIG5IA,7.0,3
2007007281,2006,,0,QC,XH07,6.0,2
2006055758,2006,,0,,,7.0,2
2006055922,2006,,0,,,2.0,2
2006056349,2006,,0,,,9.0,2
2006062202,2006,,0,,,,2
2006081475,2006,,0,,Y,1.0,1
2006096570,2006,,0,,,7.0,2
2006124542,2006,,0,,,,2
2006126853,2006,,0,,,,2
2006025951,2006,,0,ME,2423729,7.0,1
2006080100,2006,,0,,PTY344,6.0,1
2006101843,2006,,0,,,,2
2006102189,2006,,0,,,,2
2006112858,2006,,0,,,6.0,1
2006116265,2006,,0,,,6.0,1
2006124731,2006,,0,,,,2
2007022254,2006,,0,,,3.0,1
2006023366,2006,,0,TN,BRY00,6.0,2
2006102401,2006,,0,,,6.0,1
2006104253,2006,,0,,,6.0,3
2006113831,2006,,0,,,9.0,2
2006055243,2006,,0,,,,2
2006055628,2006,,0,,,,2
2006055934,2006,,0,,,,1
2006056374,2006,,0,,,,1
2006081613,2006,,0,,,,2
2006035664,2006,,0,NJ,TYQX81I,7.0,1
2006037817,2006,,0,,,,1
2006037991,2006,,0,,,,1
2006053525,2006,,0,,0GB8,7.0,1
2006055188,2006,,0,PA,XCKOWI,3.0,2
2006062618,2006,,0,,,,2
2006079639,2006,,0,,,,1
2006105841,2006,,0,,,7.0,2
2006115664,2006,,0,,71BR,7.0,1
2007022728,2006,,0,,,1.0,1
2006023317,2006,,0,,,,2
2006032883,2006,,0,,,,2
2006034198,2006,,0,,893B2,8.0,4
2006054109,2006,,0,CA,4E62IY,6.0,1
2006055174,2006,,0,,,6.0,2
2006055628,2006,,0,,,,1
2006055933,2006,,0,,,,2
2006081722,2006,,0,,,,2
2007049244,2006,,0,,,2.0,1
2006036496,2006,,0,,,,1
2006054068,2006,,0,TN,TI4B9B,6.0,1
2006055945,2006,,0,,,,4
2006056503,2006,,0,,,,2
2006062491,2006,,0,,,6.0,2
2006081936,2006,,0,,YR26I,7.0,1
2006092588,2006,,0,,,,2
2006094572,2006,,0,,,,1
2006094914,2006,,0,,,7.0,2
2006125357,2006,,0,,ZZ984,9.0,2
2006129356,2006,,0,,,,2
2006037991,2006,,0,,,,2
2006054011,2006,,0,,,,1
2006103264,2006,,0,,,,2
2006126239,2006,,0,,,9.0,2
2007023063,2006,,0,,,,1
2007034527,2006,,0,,,7.0,2
2006036879,2006,,0,,,,1
2006054660,2006,,0,,T7JM776,7.0,2
2006081934,2006,,0,,,,3
2006082602,2006,,0,,MI62697Y,8.0,2
2006124426,2006,,0,,,,2
2006125370,2006,,0,,,1.0,1
2006125765,2006,,0,,,,1
2007008566,2006,,0,MI,073983R,6.0,1
2007022233,2006,,0,,,1.0,1
2006023312,2006,,0,IL,Z8Q47,7.0,2
2006035474,2006,,0,MA,98B492,7.0,3
2006053490,2006,,0,,074826Y,7.0,1
2006054942,2006,,0,,,,1
2006065384,2006,,0,TN,087S,7.0,2
2006114812,2006,,0,ME,084338Y,7.0,2
2006123828,2006,,0,,,,1
2006124731,2006,,0,,,,3
2006036621,2006,,0,,,,1
2006037218,2006,,0,,,,1
2006055945,2006,,0,,,,1
2006056449,2006,,0,,,,2
2006065629,2006,,0,,,,2
2006070006,2006,,0,,RSSYE,6.0,2
2006079887,2006,,0,,,,3
2006080109,2006,,0,RI,B42II,6.0,2
2006081613,2006,,0,,,,1
2006115145,2006,,0,ZZ,UNKNOWN,7.0,1
2006124281,2006,,0,NJ,AG294Y,9.0,2
2006038179,2006,,0,,,,2
2006055243,2006,,0,,,,1
2006065557,2006,,0,,,,2
2006080543,2006,,0,AL,T2534SB,6.0,2
2006084262,2006,,0,,TS8Z5T,7.0,1
2006101890,2006,,0,,RUS3B,1.0,1
2006113370,2006,,0,,,,4
2006113469,2006,,0,,,,1
2006113827,2006,,0,,,,1
2006115586,2006,,0,OR,7872DZ,7.0,1
2006115858,2006,,0,,,,2
2006126825,2006,,0,OK,73B9B5,7.0,1
2007008489,2006,,0,MC,O95IB,6.0,3
2007023141,2006,,0,,FVL7L43,8.0,3
2006019450,2006,,0,NJ,T45Y2L,7.0,3
2006042962,2006,,0,IN,242846,7.0,2
2006054604,2006,,0,,8Z08U,6.0,2
2006065557,2006,,0,,,,3
2006094895,2006,,0,,,,2
2006127112,2006,,0,,,7.0,1
2007007128,2006,,0,,,6.0,1
2006053523,2006,,0,,ZY6Z8I,7.0,2
2006053958,2006,,0,,TE974,7.0,1
2006055966,2006,,0,,,,1
2006062382,2006,,0,,,,1
2006079887,2006,,0,PA,T138QB,7.0,2
2006102791,2006,,0,,,6.0,1
2006033483,2006,,0,,,,2
2006036668,2006,,0,,,,1
2006037606,2006,,0,,,,1
2006053518,2006,,0,NJ,7R44T,6.0,1
2006062414,2006,,0,,,6.0,2
2006065439,2006,,0,PA,A84SG75,7.0,1
2006079791,2006,,0,VA,125469TR,7.0,4
2006102849,2006,,0,,,,2
2006055946,2006,,0,,,,2
2006056114,2006,,0,,,,2
2006056414,2006,,0,,,,1
2006065814,2006,,0,,XR0U749,6.0,3
2006126313,2006,,0,,,,2
2007007730,2006,,0,,,,1
2007008450,2006,,0,,,1.0,1
2006032582,2006,,0,,,,1
2006033041,2006,,0,,,,2
2006033483,2006,,0,,,,1
2006036833,2006,,0,,,,1
2006055882,2006,,0,,Y,,1
2006055933,2006,,0,,,,1
2006056227,2006,,0,,,2.0,1
2006062281,2006,,0,,,,2
2006079849,2006,,0,,,6.0,1
2006083066,2006,,0,,T,,1
2006102847,2006,,0,,,2.0,2
2006113469,2006,,0,,,,2
2006114748,2006,,0,,,,1
2006115670,2006,,0,,T76C8F,7.0,2
2006126826,2006,,0,,,,2
2007007554,2006,,0,,,,2
2006023365,2006,,0,,,6.0,2
2006033042,2006,,0,,,,1
2006055920,2006,,0,,,,2
2006081723,2006,,0,,,,1
2006102805,2006,,0,,1,1.0,3
2007022700,2006,,0,PA,F0U7055,1.0,2
2007048981,2006,,0,,,,2
2006033425,2006,,0,,,,1
2006037994,2006,,0,,,,1
2006053717,2006,,0,,,,1
2006081444,2006,,0,,,,2
2006083105,2006,,0,,,,1
2006094387,2006,,0,,,,1
2006112821,2006,,0,,,,1
2007022526,2006,,0,ME,I0M14770,7.0,1
2006054660,2006,,0,FL,60IS5M,7.0,3
2006065569,2006,,0,,,,1
2006081934,2006,,0,,,,2
2006114704,2006,,0,,1,1.0,2
2006124542,2006,,0,,,,1
2007007553,2006,,0,NJ,TCZ85H,7.0,1
2007008855,2006,,0,,,9.0,2
2007022266,2006,,0,,,8.0,1
2006032982,2006,,0,,,,2
2006033796,2006,,0,TN,67S5U,6.0,1
2006037994,2006,,0,,,,2
2006053691,2006,,0,,,,2
2006080057,2006,,0,,,7.0,1
2006114748,2006,,0,,,,2
2006123828,2006,,0,,,,2
2007032644,2006,,0,,,,2
2006023966,2006,,0,,,6.0,1
2006055966,2006,,0,,,,2
2006065558,2006,,0,,,,1
2006079923,2006,,0,,,,1
2006126892,2006,,0,,,,2
2006054052,2006,,0,CH,V724L2,6.0,2
2006101835,2006,,0,,,,1
2006113379,2006,,0,,,,1
2006055943,2006,,0,,T1W1S6,6.0,1
2006066002,2006,,0,,,6.0,2
2006080928,2006,,0,,,,1
2007022305,2006,,0,,XZZGQ8,3.0,2
2007022331,2006,,0,ZZ,999999999999,8.0,2
2006053954,2006,,0,,,6.0,2
2006055010,2006,,0,,,,2
2006081476,2006,,0,,,7.0,2
2006082995,2006,,0,,,1.0,1
2006094387,2006,,0,,,,2
2006126843,2006,,0,,,,1
2007008461,2006,,0,,,,1
2006055722,2006,,0,PA,A0WMBZ,1.0,1
2006056154,2006,,0,,,,2
