CRN,ARRIVAL_TM,AUTOMOBILE_COUNT,BELTED_DEATH_COUNT,BELTED_SUSP_SERIOUS_INJ_COUNT,BICYCLE_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_SUSP_SERIOUS_INJ_COUNT,BUS_COUNT,CHLDPAS_DEATH_COUNT,CHLDPAS_SUSP_SERIOUS_INJ_COUNT,COLLISION_TYPE,COMM_VEH_COUNT,CONS_ZONE_SPD_LIM,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,DEC_LAT,DEC_LONG,DISPATCH_TM,DISTRICT,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,EST_HRS_CLOSED,FATAL_COUNT,HEAVY_TRUCK_COUNT,HORSE_BUGGY_COUNT,HOUR_OF_DAY,ILLUMINATION,INJURY_COUNT,INTERSECT_TYPE,INTERSECTION_RELATED,LANE_CLOSED,LATITUDE,LN_CLOSE_DIR,LOCATION_TYPE,LONGITUDE,MAX_SEVERITY_LEVEL,MCYCLE_DEATH_COUNT,MCYCLE_SUSP_SERIOUS_INJ_COUNT,MOTORCYCLE_COUNT,MUNICIPALITY,NONMOTR_COUNT,NONMOTR_DEATH_COUNT,NONMOTR_SUSP_SERIOUS_INJ_COUNT,NTFY_HIWY_MAINT,PED_COUNT,PED_DEATH_COUNT,PED_SUSP_SERIOUS_INJ_COUNT,PERSON_COUNT,POLICE_AGCY,POSSIBLE_INJ_COUNT,RDWY_SURF_TYPE_CD,RELATION_TO_ROAD,ROAD_CONDITION,ROADWAY_CLEARED,SCH_BUS_IND,SCH_ZONE_IND,SECONDARY_CRASH,SMALL_TRUCK_COUNT,SPEC_JURIS_CD,SUSP_MINOR_INJ_COUNT,SUSP_SERIOUS_INJ_COUNT,SUV_COUNT,TCD_FUNC_CD,TCD_TYPE,TFC_DETOUR_IND,TIME_OF_DAY,TOT_INJ_COUNT,TOTAL_UNITS,UNB_DEATH_COUNT,UNB_SUSP_SERIOUS_INJ_COUNT,UNBELTED_OCC_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,URBAN_AREA,URBAN_RURAL,VAN_COUNT,VEHICLE_COUNT,WEATHER1,WEATHER2,WORK_ZONE_IND,WORK_ZONE_LOC,WORK_ZONE_TYPE,WORKERS_PRES,WZ_CLOSE_DETOUR,WZ_FLAGGER,WZ_LAW_OFFCR_IND,WZ_LN_CLOSURE,WZ_MOVING,WZ_OTHER,WZ_SHLDER_MDN,WZ_WORKERS_INJ_KILLED
2006103521,1310.0,2,0,0,0,0,0,0,0,0,4,0,,67,8,2006,3,,,1258.0,6,0,0,0,0,0,1,0,0,1.0,0,0,0,12,1,1,1,,2.0,,2.0,0,,8,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,9,,N,N,,0,,0,0,0,3,3,Y,1255,1,2,0,0,0,1,1,3,3,0,2,7,,N,,,,,,,,,,,
2006125484,2205.0,1,0,0,0,0,0,0,0,0,4,0,,67,10,2006,3,,,2158.0,6,0,0,0,0,0,0,0,0,,0,0,0,21,3,0,1,,0.0,,,0,,0,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,1,,N,N,,0,,0,0,0,0,0,,2130,0,2,0,0,1,0,0,3,3,1,2,3,,N,,,,,,,,,,,
2006080112,1224.0,1,0,0,0,0,0,0,0,0,1,0,,67,7,2006,5,40.027,-75.2095,1222.0,6,0,1,0,0,0,1,0,0,,0,0,0,12,1,0,0,,0.0,40 01:37.000,,0,75 12:34.091,0,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,,1,1,,N,N,,0,,0,0,1,0,0,,1221,0,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2006125336,1933.0,2,0,0,0,0,0,0,0,0,4,0,,67,10,2006,4,,,1932.0,6,0,0,0,0,0,0,0,0,,0,0,0,19,3,2,1,,0.0,,,0,,4,0,0,0,67301,1,0,0,N,1,0,0,5,67301,2,,1,1,,N,N,,0,,0,0,0,3,2,,1932,2,3,0,0,0,0,0,3,3,0,2,3,,N,,,,,,,,,,,
2006082598,326.0,1,0,0,0,0,0,0,0,0,7,0,,67,6,2006,4,,,321.0,6,0,0,0,0,0,0,0,0,1.0,0,0,0,3,3,0,0,,1.0,,4.0,2,,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,2,9,,N,N,,0,,0,0,0,0,0,N,320,0,1,0,0,0,0,0,3,3,0,1,7,,N,,,,,,,,,,,
2006115668,1751.0,1,0,0,1,0,0,0,0,0,4,0,,67,10,2006,1,39.921,-75.1554,1750.0,6,0,0,0,0,0,0,0,0,,0,0,0,17,1,1,2,,0.0,39 55:15.470,,0,75 09:19.411,4,0,0,0,67301,1,0,0,N,0,0,0,3,67301,1,,1,1,,N,N,,0,,0,0,0,9,3,,1749,1,2,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2006125268,1805.0,1,0,0,0,0,0,0,0,0,7,0,,67,10,2006,2,40.0174,-75.1471,1758.0,6,0,0,0,0,0,0,0,0,,0,0,0,99,1,1,0,,0.0,40 01:02.560,,0,75 08:49.718,8,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,5,1,,N,N,,0,,0,0,0,0,0,,9999,1,1,0,0,0,1,0,3,4,0,1,3,,N,,,,,,,,,,,
2006125275,925.0,2,0,0,0,0,0,0,0,0,4,0,,67,10,2006,6,39.9999,-75.1502,919.0,6,0,0,0,0,0,0,1,0,,0,0,0,9,1,1,1,,0.0,39 59:59.654,,0,75 09:00.593,4,0,0,0,67301,0,0,0,N,0,0,0,3,67301,1,,1,1,,N,N,,0,,0,0,0,9,3,,918,1,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2006125281,2050.0,1,0,0,0,0,0,0,0,0,2,0,,67,10,2006,3,,,2043.0,6,0,0,0,0,0,0,0,0,,0,0,0,20,3,3,0,,0.0,,,0,,4,0,0,0,67301,0,0,0,N,0,0,0,3,67301,2,,1,1,,N,N,,0,,0,0,1,0,0,,2040,3,2,0,0,0,1,0,3,3,0,2,3,,N,,,,,,,,,,,
2006125293,208.0,4,0,0,0,0,0,0,0,0,5,0,,67,11,2006,7,40.0447,-75.1635,207.0,6,0,0,0,0,1,0,0,0,,0,0,0,2,3,0,0,,0.0,40 02:40.000,,0,75 09:48.652,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,1,,N,N,,0,,0,0,0,0,0,,200,0,4,0,0,0,0,0,3,4,0,4,3,,N,,,,,,,,,,,
2006065611,1231.0,3,0,0,0,0,0,0,0,0,4,0,,67,5,2006,4,40.0306,-75.1039,1224.0,6,0,0,0,0,0,2,0,0,3.0,0,0,0,99,1,4,10,,2.0,40 01:49.000,3.0,0,75 06:13.130,2,0,0,0,67301,0,0,0,,0,0,0,4,67301,0,,1,9,,N,N,,0,,3,1,0,3,2,N,9999,4,3,0,0,0,0,0,3,4,0,3,3,,N,,,,,,,,,,,
2006065633,820.0,2,0,0,0,0,0,0,0,0,4,0,,67,5,2006,6,,,807.0,6,0,0,0,0,0,0,0,1,,0,0,0,8,1,1,1,,0.0,,,0,,4,0,0,0,67301,0,0,0,N,0,0,0,2,67301,1,,1,9,,N,N,,0,,0,0,0,3,2,,800,1,2,0,0,0,0,1,3,3,0,2,7,,N,,,,,,,,,,,
2006095990,1732.0,2,0,0,0,0,0,0,0,0,6,0,,67,8,2006,3,,,1721.0,6,1,1,0,0,0,0,0,0,,0,0,0,17,1,2,1,,0.0,,,0,,8,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,1,,N,N,,0,,0,0,0,3,3,,1721,2,2,0,0,0,2,1,3,3,0,2,3,,N,,,,,,,,,,,
2006125441,1420.0,1,0,0,0,0,0,0,0,0,8,0,,67,10,2006,3,39.9909,-75.1016,1415.0,6,0,0,0,0,0,0,0,0,,0,0,0,13,1,1,1,,0.0,39 59:27.000,,0,75 06:05.638,4,0,0,0,67301,1,0,0,N,1,0,0,2,67301,1,,1,1,,N,N,,0,,0,0,0,3,2,,1300,1,2,0,0,0,0,1,3,4,0,1,3,,N,,,,,,,,,,,
2006102347,900.0,1,0,0,0,0,0,1,0,0,4,1,,67,9,2006,2,40.0558,-75.0896,857.0,6,0,0,0,0,0,2,0,0,1.0,0,0,0,8,1,2,1,,2.0,40 03:20.000,5.0,0,75 05:22.376,8,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,,0,,0,0,0,3,2,Y,855,2,2,0,0,0,2,0,3,4,0,2,3,,N,,,,,,,,,,,
2006124388,426.0,0,0,0,0,0,0,0,0,0,7,0,,67,10,2006,6,39.975,-75.1704,416.0,6,0,0,0,0,0,0,0,0,,0,0,0,99,3,0,0,,0.0,39 58:30.051,,0,75 10:13.601,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,4,1,,N,N,,0,,0,0,1,0,0,,9999,0,1,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2006114819,1433.0,4,0,0,0,0,0,0,0,0,4,0,,67,10,2006,7,40.0585,-75.1508,1430.0,6,0,0,0,0,0,0,0,0,,0,0,0,13,1,1,0,,0.0,40 03:30.610,,0,75 09:02.962,8,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,2,,N,N,,0,,0,0,0,0,0,,1313,1,4,0,0,0,1,0,3,4,0,4,3,,N,,,,,,,,,,,
2006114588,655.0,2,0,0,0,0,0,0,0,0,5,0,,67,9,2006,5,40.0221,-75.1413,645.0,6,0,0,0,0,0,0,0,0,,0,0,0,18,1,4,2,,0.0,40 01:19.416,,0,75 08:28.751,3,0,0,0,67301,0,0,0,,0,0,0,6,67301,0,,1,9,,,,,0,,4,0,0,3,3,,1846,4,2,0,0,0,0,1,3,4,0,2,7,,N,,,,,,,,,,,
2006114911,2350.0,0,0,0,0,0,0,0,0,0,8,0,,67,10,2006,1,39.9318,-75.1592,2345.0,6,0,0,0,0,0,0,0,0,,0,0,0,23,3,1,0,,0.0,39 55:54.499,,0,75 09:33.119,4,0,0,0,67301,1,0,0,N,1,0,0,2,67301,1,,1,1,,N,N,,0,,0,0,0,3,3,,2340,1,2,0,0,0,0,0,3,4,1,1,3,,N,,,,,,,,,,,
2006105097,2002.0,1,0,0,0,0,0,0,0,0,8,0,,67,9,2006,3,40.0551,-75.1577,1956.0,6,0,0,0,0,0,1,0,0,,0,0,0,19,3,2,1,,0.0,40 03:18.000,,0,75 09:27.958,4,0,0,0,67301,2,0,0,N,2,0,0,3,67301,1,,1,1,,N,N,,0,,0,0,0,3,2,,1950,2,3,0,0,0,1,0,3,4,0,1,3,,N,,,,,,,,,,,
2006105107,1530.0,2,0,0,0,0,0,0,0,0,1,0,,67,9,2006,7,,,1520.0,6,0,0,0,0,0,0,0,0,,0,0,0,15,1,0,1,,0.0,,,0,,0,0,0,0,67301,0,0,0,,0,0,0,4,67301,0,,1,9,,N,N,,0,,0,0,0,3,2,,1520,0,2,0,0,0,0,0,3,3,0,2,7,,N,,,,,,,,,,,
2006121197,2030.0,2,0,0,0,0,0,0,0,0,1,0,,67,11,2006,1,39.9803,-75.2692,9999.0,6,0,0,0,0,0,1,0,0,,0,0,0,19,3,1,0,,0.0,39 58:49.000,,0,75 16:08.919,8,0,0,0,67301,0,0,0,N,0,0,0,3,46104,0,,1,1,,N,N,,0,,0,0,0,0,0,,1900,1,2,0,0,0,1,0,3,4,0,2,3,,N,,,,,,,,,,,
2006123743,1737.0,1,0,0,0,0,0,0,0,0,8,0,,67,10,2006,6,39.9929,-75.1828,1735.0,6,0,0,0,0,0,0,0,0,,0,0,0,17,1,1,0,,0.0,39 59:34.393,,0,75 10:58.216,4,0,0,0,67301,1,0,0,,1,0,0,2,67301,1,,9,9,,,,,0,,0,0,0,0,0,,1733,1,2,0,0,0,0,1,3,4,0,1,3,,N,,,,,,,,,,,
2006123750,1100.0,1,0,0,0,0,0,0,0,0,4,0,,67,10,2006,2,40.067,-75.1583,1058.0,6,0,0,0,0,0,0,0,0,9.0,0,0,0,10,1,1,1,,1.0,40 04:01.087,4.0,0,75 09:29.811,4,0,0,0,67301,0,0,0,N,0,0,0,2,67301,1,,1,1,,N,N,,1,,0,0,0,0,0,Y,1056,1,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2006124011,2024.0,2,0,0,0,0,0,0,0,0,4,0,,67,10,2006,6,40.0808,-75.0284,2022.0,6,0,0,0,0,0,1,0,0,,0,0,0,20,3,1,1,,0.0,40 04:51.000,,0,75 01:43.681,4,0,0,0,67301,0,0,0,Y,0,0,0,2,67301,1,,1,9,,N,N,,0,,0,0,0,2,2,,2022,1,2,0,0,0,0,0,3,4,0,2,7,,N,,,,,,,,,,,
2006093455,114.0,0,0,0,0,0,0,0,0,0,8,0,,67,8,2006,7,39.9528,-75.1666,114.0,6,0,0,0,0,0,0,0,0,,0,0,0,1,3,1,0,,0.0,39 57:09.720,,0,75 09:59.760,4,0,0,0,67301,1,0,0,N,1,0,0,2,67301,1,,1,1,,N,N,,0,,0,0,0,0,0,,110,1,2,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2006093424,1733.0,2,0,0,0,0,0,0,0,0,4,0,,67,8,2006,6,40.0264,-75.1172,1730.0,6,0,0,0,0,0,1,0,0,,0,0,0,17,1,2,5,,0.0,40 01:36.000,,0,75 07:02.232,8,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,1,,N,N,,0,,0,0,0,3,2,,1710,2,2,0,0,0,2,0,3,4,0,2,3,,N,,,,,,,,,,,
2006054528,838.0,1,0,0,0,0,0,0,0,0,2,0,,67,4,2006,1,40.0612,-75.0835,831.0,6,0,0,0,0,0,1,0,0,,0,0,0,8,1,0,1,,0.0,40 03:40.000,,0,75 05:00.834,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,,0,,0,0,1,3,2,,828,0,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2006054574,2145.0,1,0,0,0,0,0,0,0,0,8,0,,67,3,2006,6,,,2145.0,6,0,0,0,0,0,0,0,0,2.0,0,0,0,21,3,1,0,,2.0,,6.0,0,,3,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,1,,N,N,,0,,1,0,0,0,0,N,2141,1,2,0,0,0,0,0,3,3,0,1,3,,N,,,,,,,,,,,
2006054639,1508.0,1,0,0,0,0,0,0,0,0,8,0,,67,4,2006,2,,,1506.0,6,0,0,0,0,0,0,0,0,,0,0,0,14,1,1,0,,0.0,,,0,,3,0,0,0,67301,1,0,0,N,1,0,0,4,67301,0,,1,1,,N,N,,0,,1,0,0,0,0,,1457,1,2,0,0,0,0,0,3,3,0,1,3,,N,,,,,,,,,,,
2006081009,1942.0,3,0,0,0,0,0,0,0,0,5,0,,67,5,2006,2,40.0625,-74.987,1939.0,6,0,0,0,0,0,0,0,0,,0,0,0,19,1,0,0,,0.0,40 03:44.000,,0,74 59:12.372,9,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,1,,N,N,,1,,0,0,0,0,0,,1938,0,4,0,0,0,0,1,3,4,0,4,3,,N,,,,,,,,,,,
2006081040,1257.0,1,0,0,0,0,0,0,0,0,1,0,,67,6,2006,3,40.0372,-75.0803,1250.0,6,0,0,0,0,0,1,0,0,,0,0,0,12,1,1,0,,0.0,40 02:14.082,,0,75 04:49.159,4,0,0,0,67301,0,0,0,N,0,0,0,3,67301,1,,1,1,,N,N,,0,,0,0,0,0,0,,1229,1,2,0,0,0,0,0,3,4,1,2,3,,N,,,,,,,,,,,
2006081054,932.0,1,0,0,0,0,0,0,0,0,7,0,,67,6,2006,3,,,942.0,6,0,0,0,0,0,0,0,0,,0,0,0,9,1,0,2,,0.0,,,0,,0,0,0,0,67301,0,0,0,,0,0,0,1,67301,0,,5,1,,N,,,0,,0,0,0,0,0,,930,0,1,0,0,0,0,0,3,3,0,1,3,,N,,,,,,,,,,,
2006103651,750.0,2,0,0,0,0,0,0,0,0,4,0,,67,8,2006,3,40.0631,-75.0516,745.0,6,0,0,0,0,0,1,0,0,1.0,0,0,0,7,1,3,5,,1.0,40 03:47.000,1.0,0,75 03:05.717,4,0,0,0,67301,0,0,0,N,0,0,0,4,67301,3,,1,1,,N,N,,0,,0,0,0,3,2,Y,739,3,3,0,0,0,0,0,3,4,1,3,3,,N,,,,,,,,,,,
2006103683,1633.0,2,0,0,0,0,0,0,0,0,1,0,,67,9,2006,1,40.0486,-74.9986,1623.0,6,0,0,0,0,0,1,0,0,,0,0,0,15,1,2,2,,0.0,40 02:55.000,,2,74 59:53.421,4,0,0,0,67301,0,0,0,N,0,0,0,5,67301,2,,7,1,,N,N,,0,,0,0,0,3,3,,1538,2,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2006096588,1142.0,0,0,0,0,0,0,0,0,0,4,0,,67,7,2006,5,39.904,-75.2401,1140.0,6,0,0,0,0,0,0,0,0,1.0,0,0,0,11,1,2,1,,2.0,39 54:14.000,3.0,0,75 14:24.588,4,0,0,0,67301,0,0,0,N,0,0,0,2,67301,1,,1,1,,N,N,,1,,0,0,1,3,2,Y,1139,2,2,0,0,0,1,0,3,4,0,2,3,,N,,,,,,,,,,,
2006096423,1700.0,1,0,0,0,0,0,0,0,0,6,0,,67,7,2006,3,,,1700.0,6,0,0,0,0,0,0,0,0,,0,0,0,16,1,0,0,,0.0,,,0,,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,1,,N,N,,1,,0,0,0,0,0,,1657,0,4,0,0,1,0,0,3,3,2,4,3,,N,,,,,,,,,,,
2006104268,2140.0,2,0,0,0,0,0,0,0,0,4,0,,67,8,2006,3,40.0068,-75.1316,2130.0,6,0,0,0,0,0,0,0,0,,0,0,0,21,3,0,1,,0.0,40 00:24.000,,0,75 07:53.820,0,0,0,0,67301,0,0,0,,0,0,0,2,67301,0,,1,1,,,,,0,,0,0,0,0,0,,2130,0,2,0,0,2,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2006104323,2214.0,2,0,0,0,0,0,0,0,0,5,0,,67,9,2006,5,39.9709,-75.1222,2209.0,6,0,0,0,0,1,1,0,0,,0,0,0,22,3,0,0,,0.0,39 58:15.258,,0,75 07:20.031,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,9,,N,N,,0,,0,0,0,0,0,,2205,0,2,0,0,0,0,0,3,4,0,2,7,,N,,,,,,,,,,,
2006101609,155.0,2,0,0,0,0,0,0,0,0,6,0,,67,8,2006,1,40.116,-75.0292,150.0,6,0,0,0,0,0,0,0,0,,0,0,0,1,3,0,1,,0.0,40 06:57.621,,0,75 01:45.112,9,0,0,0,67301,0,0,0,N,0,0,0,5,67301,0,,1,1,,N,N,,0,,0,0,0,0,0,,150,0,2,0,0,4,0,1,3,4,0,2,3,,N,,,,,,,,,,,
2006105326,1138.0,1,0,0,0,0,0,0,0,0,4,0,,67,8,2006,1,,,1136.0,6,0,0,0,0,0,0,0,0,,0,0,0,11,1,1,1,,0.0,,,0,,4,0,0,0,67301,0,0,0,,0,0,0,3,67301,1,,1,1,,,,,0,,0,0,0,3,3,,1136,1,2,0,0,0,0,2,3,3,0,2,3,,N,,,,,,,,,,,
2006083071,2221.0,7,0,0,0,0,0,0,0,0,5,0,,67,5,2006,7,39.9744,-75.2464,2218.0,6,0,0,0,0,0,1,0,0,,0,0,0,22,3,0,0,,0.0,39 58:27.735,,0,75 14:47.115,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,1,,N,N,,2,,0,0,0,0,0,,2217,0,9,0,0,0,0,0,3,4,0,9,3,,N,,,,,,,,,,,
2006080676,505.0,2,0,0,0,0,0,0,0,0,4,0,,67,5,2006,2,39.9229,-75.1581,447.0,6,0,0,0,0,0,0,0,0,,0,0,0,4,2,2,1,,0.0,39 55:22.000,,0,75 09:29.326,8,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,1,,N,N,,0,,0,0,0,2,2,,445,2,2,0,0,0,2,0,3,4,0,2,3,,N,,,,,,,,,,,
2006080821,501.0,1,0,0,0,0,0,0,0,0,0,0,,67,6,2006,7,,,456.0,6,0,0,0,0,0,1,0,0,,0,0,0,4,6,0,0,,0.0,,,0,,0,0,0,0,67301,0,0,0,,0,0,0,1,67301,0,,4,9,,N,N,,0,,0,0,0,0,0,,446,0,1,0,0,0,0,0,3,3,0,1,7,,N,,,,,,,,,,,
