CRN,AXLE_CNT,CARGO_BD_TYPE,CARRIER_ADDR_1,CARRIER_ADDR_2,CARRIER_ADDR_CITY,CARRIER_ADDR_STATE,CARRIER_ADDR_ZIP,CARRIER_NM,CARRIER_TEL,GVWR,HAZMAT_CD1,HAZMAT_CD2,HAZMAT_CD3,HAZMAT_CD4,HAZMAT_IND,HAZMAT_REL_IND1,HAZMAT_REL_IND2,HAZMAT_REL_IND3,HAZMAT_REL_IND4,ICC_NUM,OSIZE_LOAD_IND,PERMITTED,PUC_NUM,SPECIAL_SIZING1,SPECIAL_SIZING2,SPECIAL_SIZING3,SPECIAL_SIZING4,UNIT_NUM,USDOT_NUM,VEH_CONFIG_CD
2006053512,2.0,1,1401 HADDONFIELD BERLIN,RD,CHERRY HILL,NJ,8034.0,RYDER TRUCK RENTAL,8564290315.0,54000.0,,,,,N,,,,,,Y,,,,,,,1,16130.0,6
2006053820,5.0,3,3207 RUBY DR,,WILMINGTON,DE,19810.0,MORGAN BEAMERS AMERICAN INC,3022290274.0,80000.0,,,,,N,,,,,999999999.0,N,,,,,,,1,1043610.0,8
2006054021,5.0,1,504 ROGERS RD,,NEW CASTLE,DE,19720.0,KLINE TRANSPORTATION INC,9999999999.0,80000.0,,,,,N,,,,,,N,,,,,,,3,40021.0,8
2006055100,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,99999999.0,11
2006079849,99.0,1,WATER & MAIN ST,,UNKNOWN,ZZ,99999.0,BANDD TRUCKING,9999999999.0,,,,,,N,,,,,999999999.0,,,,,,,,1,99999999.0,6
2006092366,99.0,1,107 FORKLANDING RD,,UNKNOWN,NJ,99999.0,THOMAS BELL,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,6
2006104817,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11
2006125346,99.0,8,230 THEATRE DR,,JOHNSTOWN,PA,15904.0,LODESTAR BUS LINES INC,9999999999.0,,,,,,,,,,,,,,,,,,,2,99999999.0,11
2006036899,,1,UNKNOWN,,UNKNOWN,,,FRITO LAY,6104975780.0,,,,,,N,,,,,999999999.0,U,,,,,,,1,99999999.0,99
2006115780,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11
2006123845,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11
2007008558,99.0,1,5613 N SIXTH ST,,PHILADELPHIA,PA,19141.0,DARRYL DAVIS,2157783864.0,80000.0,,,,,N,,,,,,,,,,,,,1,99999999.0,99
2007009833,99.0,8,1234 MARKET T 14TH FL,,PHILADELPHIA,PA,17109.0,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,,11
2007010415,99.0,9,677 COATES LN,,KING OF PRUSSA,PA,19406.0,ROBERT J LILICK JR,9999999999.0,73280.0,,,,,,,,,,,,,,,,,,1,99999999.0,99
2007056251,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11
2007123243,99.0,8,2500 WHEATSHEAF LN,,PHILADELPHIA,PA,19137.0,DURHAM SCHOOL SERVICES,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11
2006036654,99.0,8,734 SCHUYLKILL AVENUE,,PHILADELPHIA,PA,19146.0,THE SCHOOL DISTRICT OF PHILADELP,9999999999.0,,,,,,,,,,,,,,,,,,,2,99999999.0,11
2006054660,99.0,9,512 SWEDESBORO AVE,,MICKLETON,NJ,8056.0,TRI STEEL CORP,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,2,99999999.0,8
2006054660,99.0,0,2545 PARSONS AVE,,COLUMBUS,OH,43207.0,KEYSTONE FREIGHT CORP,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,3,99999999.0,8
2006080267,99.0,1,100 S BROAD ST,,PHILADELPHIA,PA,19110.0,CITY OF PHILADELPHIA,9999999999.0,,,,,,N,,,,,999999999.0,,,,,,,,1,99999999.0,5
2006080705,99.0,8,UNKNOWN,,UNKNOWN,PA,99999.0,TRANSPO AID,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,99999999.0,11
2006093935,2.0,1,20 HERR DRIVE,,NOTTINGHAM,PA,19362.0,HERR FOODS INC,9999999999.0,,,,,,N,,,,,999999999.0,N,,,,,,,3,99999999.0,5
2006094085,99.0,8,110 MCKEAN STREET,,PHILADELPHIA,PA,19148.0,PHYSED INC,9999999999.0,,,,,,,,,,,,,,,,,,,2,99999999.0,10
2006101612,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11
2006110030,5.0,7,943 E MAIN ST,C,COLLEGEVILLE,PA,19426.0,CHARLES J LABELLA AND SONS,9999999999.0,80000.0,,,,,N,,,,,,N,,,,,,,1,451920.0,8
2006124916,99.0,8,59 CALLOWHILL AVE,,PHILA,PA,99999.0,SEPTA SOUTHEASTERN,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,99999999.0,11
2006130174,99.0,9,1050 SWEDESFORD RD,,BERWYN,PA,19312.0,BLC CORP C/O PECO ENERGY CO,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,2,99999999.0,99
2007007553,5.0,1,1 ETHEL BLVD,,WOOD RIDGE,NJ,70752431.0,REDDY RAW + AFFILIATED CO INC,2018047633.0,80000.0,,,,,N,,,,,,N,,,,,,,1,391771.0,8
2007009810,99.0,9,PO BOX 487,,ASHFORD,AL,99999.0,ALABAMA MOTOR EXPR,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,1,99999999.0,99
2006053519,99.0,1,971 BRIARSDALE RD,,HARRISBURG,PA,18474.0,RYDER TRUCK RENTAL CO,9999999999.0,80000.0,,,,,N,,,,,999999999.0,,,,,,,,1,99999999.0,5
2006053525,5.0,1,6380 BRACKBILL BLVD,PO BOX 1549,MECHANICSBURG,PA,170552876.0,CARLISLE CARRIER CORPORATION,7176918600.0,80000.0,,,,,N,,,,,223588.0,N,,,,,,,1,369330.0,8
2006053643,99.0,8,734 SCHUYLKILL AVE,,PHILADELPHIA,PA,99999.0,SCHOOL DISTRICT OF PHILADELPHIA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,0.0,11
2006055398,99.0,8,7301 ELMWOOD RD,,UNKNOWN,ZZ,99999999.0,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,0.0,11
2006056312,99.0,9,625 S FIFTH AVE,,LEBANON,PA,17042.0,NEW PENN MOTOR EXP,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,99999999.0,8
2006092794,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,999999999.0,,,,,,,,1,99999999.0,11
2006105847,99.0,1,UNKNOWN,,UNKNOWN,ZZ,99999.0,UNKNOWN CARRIER,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,1,99999999.0,8
2006115751,2.0,8,15110 DALLAS PARKWAY,,DALLAS,TX,75248.0,GREYHOUND,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,99999999.0,11
2006115751,2.0,8,15110 DALLAS PARKWAY,,DALLAS,TX,75248.0,GREYHOUND,9999999999.0,999999.0,,,,,,,,,,,N,,,,,,,2,99999999.0,11
2006124611,99.0,8,734 SCUYLKILL AVE,,PHILADELPHIA,PA,19146.0,SCHOOL DISTRICT OF PHILA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11
2007006786,99.0,8,2000 JOHNSTON ST,,PHILADELPHIA,PA,99999.0,SEPTA,2155805301.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11
2007009826,99.0,8,3740 E THOMPSON ST,,PHILADELPHIA,PA,99999.0,ATLANTIC EXPRESS OF PENN,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11
2006022967,99.0,8,8255 FIRESTONE BLVD,SUITE 502,DOWNEY,CA,90241.0,PCAA LLC,9999999999.0,,,,,,N,,,,,,,,,,,,,3,0.0,10
2006034665,99.0,8,2500 WHEATSHEAF,,PHILADELPHIA,PA,19137.0,DURHAM SCHOOL,9999999999.0,,,,,,,,,,,,,,,,,,,2,99999999.0,11
2006036493,2.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SOUTHEASTERN PENNSYLVANIA TRANSP,2155805301.0,0.0,,,,,N,,,,,,N,,,,,,,2,0.0,11
2006062422,99.0,8,14005 MENULTY RD,,PHILADELPHIA,PA,19154.0,DAVIS THOMAS TOUR BUS,9999999999.0,,,,,,N,,,,,,,,,,,,,1,0.0,11
2006083168,99.0,8,UNKNOWN,UNKNOWN,UNKNOWN,ZZ,99999.0,GREYHOUND,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,99999999.0,11
2006094480,99.0,8,401 E CENTRAL AVE,,AVIS,PA,17721.0,SUSQUEHANNA TRANSIT,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,99999999.0,11
2006105108,2.0,8,1234 MARKET ST,,PHILADELPHIA,PA,99999.0,SOUTH EASTERN TRANS,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,11
2006110329,4.0,4,1341 BAYLOR AVE,,VINELAND,NJ,8360.0,W L P TRVCKING,9999999999.0,73280.0,,,,,N,,,,,,N,,,,,,,1,1260395.0,4
2006124013,1.0,8,6821 NORWITCH DRIVE,,PHILADELPHIA,PA,19153.0,ALL CITY TRANSPORTATION INC,2153658000.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,11
2007009809,2.0,8,UNKNOWN ADDRESS,,PHILADELPHIA,PA,99999.0,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,99999999.0,11
2007009837,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19001.0,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,9999999.0,11
2006094139,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,999999999.0,,,,,,,,4,99999999.0,11
2006094900,99.0,1,9400 NW 10TH ST,,OKLAHOMA,OK,73127.0,SWIFT TRANSPORTATION,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,6
2006102624,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11
2006113370,99.0,1,UNKNOWN,,UNKNOWN,ZZ,99999.0,UNKNOWN,9999999999.0,,,,,,N,,,,,,U,,,,,,,1,99999999.0,8
2006113831,99.0,1,1720 RIVER RD,,CAMDEN,NJ,8105.0,J & F TRUCKING CO.,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,99
2007022097,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11
2007034429,2.0,8,1234 MARKET STREET,,PHILADELPHIA,PA,99999.0,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,99999999.0,11
2006036596,99.0,8,333 JENKINTOWN COMMONS,,JENKINTOWN,PA,19046.0,METRO MOBILITY,9999999999.0,,,,,,N,,,,,,,,,,,,,2,0.0,11
2006036814,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,0.0,11
2006055922,99.0,9,9324 STATE RD,,PHILADELPHIA,PA,19114.0,2 RAYS FRAME & COLLISION,9999999999.0,11000.0,,,,,N,,,,,,N,,,,,,,2,99999999.0,2
2006079150,99.0,8,1234 MARKET ST,14TH FL,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,,,,,,,,2,99999999.0,99
2006081529,99.0,8,1234 MARKET STREET,,PHILADELPHIA,PA,19104.0,SEPTA,9999999999.0,,,,,,,,,,,,,,,,,,,3,99999999.0,11
2006081720,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,99999.0,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,1,99999999.0,11
2006082993,99.0,8,1234 MARKET ST,,PHILA,PA,99999.0,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,99999999.0,11
2006094411,99.0,1,9119 FRANKFORD AVE,,PHILADELPHIA,PA,19114.0,JAMES D MORRISSEY INC,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,99999999.0,8
2007009815,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11
2006025169,99.0,9,100 S. BROAD ST,,PHILADELPHIA,PA,99999.0,CITY OF PHILADELPHIA,9999999999.0,,,,,,N,,,,,999999999.0,,,,,,,,1,99999999.0,99
2006033327,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,0.0,11
2006042962,2.0,9,15200 ST RD.11S,,COLUMBUS,IN,47201.0,CELADON TRUCKING CO.,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,261902.0,8
2006080899,99.0,8,UNKNOWN,UNKNOWN,UNKNOWN,ZZ,99999.0,SCHOOL BUS,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,3,99999999.0,11
2006125702,4.0,4,517 MORTON AVE,,RIDLEY PARK,PA,19078.0,ROCK CANYON INC.,6104616416.0,73280.0,,,,,N,,,,,,U,,,,,,,1,99999999.0,4
2007006797,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11
2007007716,2.0,1,PO BOX 857,,AUGUSTA,ME,4332.0,MAC TRAILER LEASING,4106511115.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,8
2006018667,99.0,8,400 N. BROAD ST,,PHILADELPHIA,PA,99999.0,SCHOOL DIST OF PHILADELPHIA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,0.0,11
2006034206,99.0,1,3 INDUSTRIAL DR,,UNKNOWN,NJ,99999.0,ATLAS TRADERS LLC,9999999999.0,,,,,,N,,,,,999999999.0,,,,,,,,2,99999999.0,6
2006053479,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,0.0,11
2006053767,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,0.0,11
2006054112,99.0,8,UNKNOWN,,UNKNOWN,ZZ,99999.0,UNKNOWN,9999999999.0,,,,,,N,,,,,,,,,,,,,1,0.0,11
2006062232,3.0,8,700 ASHLAND AVE,,FOLCROFT,PA,19032.0,DELAWARE COUNTY TRANS SERV,6104471400.0,,,,,,N,,,,,,N,,A00106960,,,,,2,285323.0,11
2006065564,99.0,8,3740 E THOMPSON ST,,PHILADELPHIA,PA,99999.0,ATLANTIC EXPRESS OF PA INC,9999999999.0,,,,,,N,,,,,999999999.0,,,,,,,,1,99999999.0,11
2006080063,2.0,1,PO BOX 50240,,NEW BEDFORD,MA,27450008.0,FRIENDLY FRUIT CO,5089996408.0,25995.0,,,,,N,,,,,,N,,,,,,,2,6025912.0,8
2006081666,99.0,9,100 S BROAD ST,3RD FL,PHILADELPHIA,PA,19102.0,CITY OF PHILADELPHIA,9999999999.0,45000.0,,,,,N,,,,,,N,,,,,,,1,99999999.0,99
2006082651,99.0,1,UNKNOWN,UNKNOWN,UNKNOWN,ZZ,99999.0,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,99999999.0,3
2006102809,99.0,1,1 PENN PLAZA,,UNKNOWN,ZZ,99999.0,NEW JERSEY TRANSIT,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,1,99999999.0,9
2006125392,99.0,8,1234 MARKET STREET,14TH FLOOR,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,,,,,,,,,,,,,,3,99999999.0,11
2007009848,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,9107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11
2007010375,4.0,4,2 SOUTH HOLLY AVE,,MAPLE SHADE,NJ,8052.0,JMB TRUCKING,6098201628.0,80000.0,,,,,N,,,,,,N,,,,,,,2,797681.0,4
2007022145,99.0,8,2637 N 4TH ST,,PHILADELPHIA,PA,19132.0,TIMOTHY ACADEMY,2154258886.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11
2006079471,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,2,99999999.0,11
2006080011,2.0,8,6821 NORWITCH DRIVE,,PHILADELPHIA,PA,19153.0,ALL CITY TRANSPORTATION INC,9999999999.0,999999.0,,,,,,,,,,,U,,,,,,,1,99999999.0,11
2006102782,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11
2006105872,99.0,8,1234 MAKET ST 14TH FL,,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11
2006115152,99.0,8,1234 MARKET ST,14TH FLOOR,PHILADELPHIA,PA,19107.0,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,2,99999999.0,11
2007006823,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107.0,SEPTA,2155804213.0,,,,,,N,,,,,,U,,,,,,,2,99999999.0,11
2007007959,99.0,8,3740 E THOMPSON ST,,PHILADELPHIA,PA,19137.0,ATLANTIC EXPRESS,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11
2007009763,99.0,8,230 THEATER DR,,JOHNSTOWN,PA,15904.0,LODESTAR BUS LINES,9999999999.0,99999.0,,,,,N,,,,,,N,,,,,,,1,9.0,11
2006054052,99.0,1,99 MURPHY RD,,HARTFORD,CT,99999.0,RYDER TRUCK RENTAL,9999999999.0,,,,,,N,,,,,999999999.0,,,,,,,,2,99999999.0,6
