CRN,AXLE_CNT,CARGO_BD_TYPE,CARRIER_ADDR_1,CARRIER_ADDR_2,CARRIER_ADDR_CITY,CARRIER_ADDR_STATE,CARRIER_ADDR_ZIP,CARRIER_NM,CARRIER_TEL,GVWR,HAZMAT_CD1,HAZMAT_CD2,HAZMAT_CD3,HAZMAT_CD4,HAZMAT_IND,HAZMAT_REL_IND1,HAZMAT_REL_IND2,HAZMAT_REL_IND3,HAZMAT_REL_IND4,ICC_NUM,OSIZE_LOAD_IND,PERMITTED,PUC_NUM,SPECIAL_SIZING1,SPECIAL_SIZING2,SPECIAL_SIZING3,SPECIAL_SIZING4,UNIT_NUM,USDOT_NUM,VEH_CONFIG_CD
2007109136,99.0,9,7149 LEE AVENUE,,PENNSAUKEN,NJ,08110,MARTIN SALDANA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,99.0
2007109136,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11.0
2007109445,99.0,8,8255 FIRESTONE BLVD,STE 502,DOWNEY,CA,90241,PCAA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,10.0
2007112768,2.0,1,3310 75TH AVENUE,,LANDOVER,MD,20785,KEANY PRODUCE,4104333000.0,260000.0,,,,,N,,,,,,N,,,,,,,1,404782.0,3.0
2008005952,5.0,1,855 WEBBTOWN ROAD,,MAPLE HILL,NC,284547979,W I JAMES TRUCKING COMPANY,9999999999.0,800000.0,,,,,N,,,,,350651.0,N,,,,,,,2,784406.0,8.0
2008007283,99.0,9,625 E 107TH ST,,BOLINGBROOK,IL,99999,METROPOLI TRUCKING,9999999999.0,99999.0,,,,,N,,,,,,N,,,,,,,1,,8.0
2008017366,99.0,1,PO BOX 8768,1612 FILMORE AVE,ERIE,PA,16505,BIRKMIRE TRUCKING CO,9999999999.0,,,,,,N,,,,,,,,,,,,,2,,8.0
2007022488,99.0,8,705 CENTRAL AVE,SUITE 300,CINCINNATI,OH,45207,FIRST TRANSIT,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007099173,99.0,9,927 N MEADOW ST,,ALLENTOWN,PA,18102,ENVIRONMENTAL ENERGY,9999999999.0,25950.0,,,,,N,,,,,,,,,,,,,2,99999999.0,99.0
2007110506,99.0,8,440 N. BROAD ST,,PHILADELPHIA,PA,19130,SCHOOL DISTRICT OF PHILADELPHIA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007123789,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11.0
2008053056,99.0,8,1 PENN PLAZA,,NEWARK,NJ,07105,NJ TRANSIT CORP,9999999999.0,,,,,,N,,,,,,,,,,,,,1,,11.0
2008053183,99.0,1,UNKNOWN,,UNKNOWN,IA,99999,CONWAY FREIGHT,9999999999.0,,,,,,N,,,,,,,,,,,,,2,,99.0
2007080816,3.0,4,1750 WALTON RD,,BLUE BELL,PA,19425,SONS,6108328600.0,73280.0,,,,,N,,,,,,N,,,,,,,2,1007071.0,4.0
2007081556,5.0,1,8501 RIVER RD,,PENNSAUKEN,NJ,08110,NORTHSTAR,8566656556.0,800000.0,,,,,N,,,,,,N,,,,,,,1,491310.0,8.0
2007082269,99.0,1,1201 JOHNSON RD,,UNKNOWN,KY,40342,SCOTT RAYMOND,9999999999.0,,,,,,N,,,,,,,,,,,,,3,99999999.0,8.0
2007105924,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11.0
2007027986,99.0,1,4100 SOUTH COUNCIL,,UNKNOWN,ZZ,99999,J B HUNT TRANSPORT,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,5.0
2007047674,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,1,99999999.0,10.0
2007048278,2.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,99999.0,,,,,N,,,,,,N,,,,,,,1,9.0,11.0
2007083429,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11.0
2007090799,99.0,4,UNKNOWN,,UNKNOWN,ZZ,9999,UNKNOWN,9999999999.0,,,,,,N,,,,,,U,,,,,,,2,99999999.0,99.0
2007095794,2.0,8,1234 MARKET 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,2156695168.0,,,,,,N,,,,,,N,,,,,,,2,99999999.0,11.0
2007124143,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19153,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,,11.0
2007046296,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN CARRIER,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,3,99999999.0,9.0
2007047554,2.0,9,LP POB 405,RT 10 GREEN HILLS,READING,PA,19603,PENSKE TRUCK LEASING CO,,14500.0,,,,,N,,,,,,N,,,,,,,1,999999.0,3.0
2007047554,,8,,,PHILADELPHIA,PA,,SOUTHEASTERN PENNSYLVANIA TRANSP,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999.0,11.0
2007047918,99.0,8,2531 E STATE ST,,TRENTON,NJ,08619,STARR TRANSIT CO,9999999999.0,,,,,,,,,,,,,,,,,,,2,99999999.0,99.0
2007058144,99.0,8,20 WELDON DR,,DOYLESTOWN,PA,18901,CENTRAL BUCKS SCHOOL DISTRICT,9999999999.0,,,,,,,,,,,,,,,,,,,4,99999999.0,99.0
2007064500,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007068134,5.0,1,6000 CLAY AVE SW,,GRAND RAPIDS,MI,49548,GAINEY TRANSPORTATION SRVCS INC,6165308558.0,80000.0,,,,,N,,,,,,N,,,,,,,1,275779.0,8.0
2007080026,99.0,2,1713 N. MAIN RD,,VINELAND,NJ,083621010,SAMUEL CARALUZZO CO. INC.,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,6.0
2007080207,99.0,8,1234 MARKET ST 14TH FL,14TH FLOOR,PHILADELPHIA,PA,19107,SEPTA,2155806407.0,,,,,,N,,,,,,U,,,,,,,1,99999999.0,11.0
2007081009,99.0,1,3910 TULIP TREE,,PRINCETON,IN,47670,LEASEWAY MOTORCAR,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,99.0
2007081492,99.0,8,734 SCHUYKILL AVE,,PHILADELPHIA,PA,19146,SCHOOL DISTRICT OF PHILADELPHIA,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,1,99999999.0,11.0
2007094372,3.0,1,6610 DEER ROAD,,CHERRY HILL,NJ,08034,AQUAQULS,8564299911.0,800000.0,,,,,N,,,,,258158.0,N,,,,,,,2,502313.0,8.0
2008001915,5.0,1,535 SECAUCUS RD,,SECAUCUS,NJ,07094,KEYSTONE FREIGHT,2013301900.0,800000.0,,,,,N,,,,,,N,,,,,,,2,189169.0,8.0
2008018859,99.0,4,1035 ANNA RD,,HUNTINGDON,PA,19006,JACKOWSKI CONTRACTORS INC,2157288489.0,,,,,,N,,,,,,U,,,,,,,1,99999999.0,9.0
2008019696,99.0,1,1250 GLEN AVE,,MOORESTOWN,PA,08057,COCA COLA BOTTLING CO,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,5.0
2008024447,99.0,8,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007047060,99.0,8,1234 MARKET STREET,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,2,99999999.0,11.0
2007047128,99.0,8,POB 167 700 ASHLAND AVE,,FOLCROFT,PA,19032,DELAWARE COUNTY TRANSPORTATION S,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,2,99999999.0,11.0
2007048971,5.0,1,9400 NW 10TH ST,,OKLAHOMA CITY,OK,73127,SWIFT TRANSPORTATION,5122170883.0,80000.0,,,,,N,,,,,,N,,,,,,,1,54283.0,8.0
2007049018,99.0,8,1234 MARKET ST 14TH FL,,PHILA,PA,99999,SEPTA BUS OPERATIONS,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,99999999.0,11.0
2007077826,3.0,1,3101 S PACKERLAND DR,,GREEN BAY,WI,543062545,SCHNEIDER NATIONAL CARRIERS,80044.0,80000.0,,,,,N,,,,,,N,,,,,,,1,264184.0,4.0
2007092064,99.0,1,15 E OREGON AVE,,PHILADELPHIA,PA,19148,UPS,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,5.0
2007107902,4.0,1,1232 DUTCH MILL RD,,NEWFIELD,NJ,08380,RLS TRANSPORT INC,6095014800.0,800000.0,,,,,N,,,,,,N,,,,,,,1,529732.0,6.0
2007110089,99.0,8,1001 FILBERT ST,,PHILADELPHIA,PA,19107,GREYHOUND BUS CO,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2008018865,99.0,1,816 E EVANS ST,,TUCSON,AZ,85713,RE BARNETT & SONS TRUKING,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,8.0
2008053184,2.0,8,2905 ABOTTSFORD AVE,,PHILADELPHIA,PA,19129,PHILLY TRANSPORTATION,9999999999.0,26001.0,,,,,N,,,,,,N,,,,,,,2,,11.0
2007047008,99.0,9,410 SOUTH 8TH ST,,MITCHELL,IN,47446,HACKNEY TRUCKING,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,99999999.0,8.0
2007049022,5.0,1,6003 S BOND ST,,BALTIMORE,MD,21231,NORTHEAST FOODS,4104882550.0,80000.0,,,,,N,,,,,247538.0,N,,,,,,,1,99999999.0,8.0
2007054647,5.0,1,1019 AVONDALE DR,,RED HILL,PA,18076,THEODIKER SOUNANNAVONG,2672611310.0,17000.0,,,,,N,,,,,,N,,,,,,,1,212340.0,8.0
2007067609,4.0,4,916 MARKET ST,,GLOUCESTER,NJ,08030,DAUGHTER AND SON TRUCKING LLC,8564569040.0,80000.0,,,,,N,,,,,,N,,,,,,,1,1070143.0,4.0
2007067828,5.0,1,137 BLANCHARD ST,,NEWARK,NJ,07105,E-TRANS INC,9734654633.0,80000.0,,,,,N,,,,,406295.0,N,,,,,,,1,946605.0,8.0
2007080076,99.0,1,2710 DIXIE FLYER RD,,EVANSVILLE,IN,47712,CSX TRANSPORTATION,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,99.0
2007107921,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19070,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,99999999.0,11.0
2007123847,2.0,7,3000 HEDLEY ST,,PHILADELPHIA,PA,19137,ALLIED WASTE SYSTEM,2157442900.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,3.0
2008014362,99.0,1,2955 FELTON RD,,NORRISTOWN,PA,19401,DANELLA TRANS INC,6103139710.0,80000.0,,,,,N,,,,,,N,,,,,,,2,198722.0,7.0
2007048958,4.0,3,2500 BROADWAY BLVD Z-7,,CAMDEN,NJ,08104,MEG INC,999999999.0,46000.0,,,,,N,,,,,,N,,,,,,,1,586064.0,6.0
2007067296,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11.0
2007082923,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11.0
2007089080,2.0,8,233 HIGHLAND AVE,,AMBLER,PA,19462,ROMANOS SCHOOL BUS SERVICE,6102727671.0,,,,,,N,,,,,,N,,,,,,,1,23670.0,11.0
2007092772,99.0,8,12ST 5807145,,PHILADELPHIA,PA,99999,PHILLY CONNECT BUS,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007099345,5.0,1,ISYGMA DRIVE,,PRYOR,OK,74361,SYGMA NETWORK INC,7172323111.0,80000.0,,,,,N,,,,,,N,,,,,,,1,14811.0,6.0
2007113777,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,10.0
2008029732,99.0,8,1234 MARKET ST 14FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007047541,99.0,8,1234 MARKET STREET,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,,,,,,,,,,,,,,1,99999999.0,10.0
2007048344,99.0,9,501 COTTONTAIL LANE,,SOMERSET,NJ,08873,NESTLE WATERS COMPANY,9999999999.0,99999.0,,,,,N,,,,,,N,,,,,,,1,9.0,5.0
2007049034,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007049050,99.0,8,1234 MARKET STREET,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,2,9.0,11.0
2007056689,2.0,1,15 OREGON AVE,,PHILADELPHIA,PA,19148,UNITED PARCEL SERVICE INC,9999999999.0,17000.0,,,,,,,,,,,,,,,,,,2,99999999.0,3.0
2007067100,99.0,1,100 S BROAD ST 3RD FL,,PHILADELPHIA,PA,19110,CITY OF PHILADELPHIA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,5.0
2007071365,99.0,8,3101 ORTHODOX ST,,PHILADELPHIA,PA,99999,YELLOWBIRD BUS CO,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007081687,99.0,1,2845 E WESTMORELAND,,PHILADELPHIA,PA,19134,WILLIAM PARKER ASSO,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,99.0
2007082934,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,GEPTA,9999999999.0,999999.0,,,,,,,,,,,N,,,,,,,2,,11.0
2007091936,99.0,1,CHURCH AND PEARCE,,PHILADELPHIA,PA,19124,ROADWAY EXPRESS INC,2155379367.0,295000.0,,,,,N,,,,,,,,,,,,,2,63019.0,5.0
2007098512,99.0,1,800 RIVER RD,,PHILADELPHIA,PA,19428,THE PHILADELPHIA NEWSPAPER,9999999999.0,14100.0,,,,,N,,,,,,,,,,,,,1,99999999.0,5.0
2007106167,99.0,1,15 E. OREGON AVE,,PHILADELPHIA,PA,99999,UNITED POSTAL SERVICE,9999999999.0,1700.0,,,,,N,,,,,,,,,,,,,2,99999999.0,5.0
2007107757,99.0,1,100 S. BROAD ST,,PHILADELPHIA,PA,19102,CITY OF PHILA,9999999999.0,34700.0,,,,,N,,,,,,,,,,,,,2,99999999.0,99.0
2007116970,99.0,8,4508 CHESTNUT ST,,PHILADELPHIA,PA,19137,TRUSTEES UNIVERSITY OF PA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11.0
2007119702,3.0,4,7 FORMSTONE RD,,BIRDSBORO,PA,19508,FORMSTONE CRAFTERS INC,6105825838.0,73280.0,,,,,N,,,,,,N,,,,,,,1,99999999.0,4.0
2007119702,3.0,4,RD 4 BOX 4120,,BIRDSBORO,PA,19508,FORMSTONE CRAFTERS INC,6105825838.0,73280.0,,,,,N,,,,,,N,,,,,,,3,99999999.0,4.0
2008006269,2.0,8,1234 MARKET STREET,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,,,,,,,,,,,,,,1,0.0,11.0
2008008938,3.0,8,2531 E STATE ST,TRENTON,TRENTON,NJ,08619,STARR TRANST CO INC,9999999999.0,54000.0,,,,,N,,,,,,N,,,,,,,1,43502.0,11.0
2007047975,2.0,8,991 STATION RD,,BELLPORT,NY,11713,BESTWAY COACH EXPRESS INC,9999999999.0,99999.0,,,,,N,,,,,,N,,,,,,,2,9.0,11.0
2007051281,99.0,9,400 MAIN ST,,BELLE VERNON,PA,15012,PITTS FAYETTE EXPRESS,9999999999.0,38000.0,,,,,N,,,,,,N,,,,,,,2,99999999.0,98.0
2007058122,2.0,8,440 N BROAD ST,,PHILADELPHIA,PA,19130,PHILADELPHIA SCHOOL DISTRICT,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,11.0
2007067101,99.0,1,151 BOUL. INDUSTRIAL,,NAPIERVILLE,QC,99999,NORMANDIN TRANSIT INC,9999999999.0,,,,,,N,,,,,,,,,,,,,3,99999999.0,8.0
2007098690,99.0,1,5250 OLD MAUMEE ROAD,,FT WAYNE,IN,46803,PENSKE TRUCK LEASING COMPANY,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,1,99999999.0,5.0
2007098690,99.0,8,1234 MARKET STREET,14TH FLOOR,PHILADELPHIA,PA,19107,SOUTHEAST PENN TRANS AUTHORITY,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,2,99999999.0,11.0
2007098767,99.0,1,299 ROANOKE AVE,,NEWARK,NJ,07105,JO TRAN SOLUTIONS,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,5.0
2007107760,3.0,7,2435 E WHEATSHEAF LN,,PHILA,PA,19137,SONS INC,2155355100.0,800000.0,,,,,N,,,,,,N,,,,,,,1,36997.0,4.0
2007109368,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11.0
2007109447,99.0,8,734 SCHUYLKILL,,PHILADELPHIA,PA,19132,PHILADELPHIA SCHOOL DISTRICT,2154925605.0,,,,,,N,,,,,,N,,,,,,,2,99999999.0,11.0
2007124766,99.0,8,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,10.0
2007127672,99.0,1,463 OLD READING RD,P.O. BOX 3156,STOWE,PA,19464,STOWE LEASING INC,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,99.0
2008004092,99.0,1,25049 TRAVIS TRL,,WORTON,MD,21678,CURTIS TRUCKING,4107583918.0,80000.0,,,,,N,,,,,,N,,,,,,,1,1023901.0,8.0
2008004092,99.0,8,4700 ISLAND AVE,,PHILADELPHIA,PA,19153,INTERPARK INC LSE,2159371700.0,100000.0,,,,,N,,,,,,N,,,,,,,2,99999999.0,10.0
2008024049,99.0,1,640 MAIN STREET,,DARBY,PA,19023,OKRENTALS INC,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,1,,8.0
2008029792,99.0,8,734 SCHUYLKILL AVE,,PHILADELPHIA,PA,19146,SCHOOL DISTRICT OF PHILADELPHIA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007022393,99.0,8,3101 ORTHODOX ST,,PHILADELPHIA,PA,19137,YELLOWBIRD BUS CO INC,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007027802,99.0,9,2800 GRANT AVE,,PHILADELPHIA,PA,19114,CLEMENT & MULLER INC,9999999999.0,48000.0,,,,,,,,,,,,,,,,,,1,99999999.0,8.0
2007058327,2.0,8,1234 MARKET STREET,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007098278,2.0,1,228 GAREN RD,PO BOX 756,PITTSGROVE TWP,NJ,08318,L JAYS LEASING CO,8568453636.0,,,,,,N,,,,,,N,,,,,,,3,99999999.0,6.0
2007106540,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,11.0
2007127626,99.0,8,1234 MARKED ST 14TH FL,14TH FLR,PHILADELPHIA,PA,19107,SEPTA,2155604131.0,,,,,,N,,,,,,N,,,,,,,2,99999999.0,11.0
2008016258,99.0,9,66 FRIAR BLVD,,THOROFARE,NJ,08086,SAVOLA FOODS,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,99.0
2008018145,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007027593,99.0,7,100 S BROAD ST3RD FL,,PHILADELPHIA,PA,19106,CITY OF PHILADELPHIA,9999999999.0,62000.0,,,,,,,,,,,,,,,,,,2,99999999.0,5.0
2007046708,2.0,8,1234 MARKET ST,,PHILADELPHIA,PA,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,11.0
2007047045,99.0,8,510 WALNUT ST STE 510,,PHILADELPHIA,PA,19106,DLC MANAGEMENT INC,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,99999999.0,5.0
2007081695,99.0,9,1121 N 66TH ST,,PHILADELPHIA,PA,99999,SANJANIO NAJIVIDAD,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,98.0
2007107061,99.0,9,133 W PATRICIA RD,,HOLLAND,PA,18966,THREE SON INC,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,99.0
2007109392,1.0,8,4157 CRESSON,POBOX29152,PHILA,PA,19127,LEAHY TRANSPORTATION INC,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007109392,2.0,4,1 WOODHAVEN MALL,,BENSALEM,PA,19020,SUMMIT WASTE SYSTEM,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,99999999.0,9.0
2007127592,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2008006682,99.0,9,17TH & ARSENAL BLVD,,HARRISBURG,PA,99999,PENNDOT,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,99.0
2008006683,99.0,9,93 STATE HWY,,UNKNOWN,NJ,99999,SILVIKEMP,9999999999.0,,,,,,N,,,,,,,,,,,,,3,99999999.0,99.0
2008033637,2.0,8,1234 MARKET ST,,PHILADELPHIA,PA,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,11.0
2007022772,99.0,1,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,6.0
2007029264,99.0,1,ONE,,UNKNOWN,ZZ,99999,C & L EXPRESS,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,99.0
2007047592,99.0,8,1234 MARKET STREET,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,,,,,,,,,,,,,,1,99999999.0,11.0
2007066456,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,,,,,,,N,,,,,,,1,,11.0
2007086541,4.0,4,1420 CLARION STREET,,READING,PA,19601,DELAWARE VALLEY CONTRACTORS INC,6103726511.0,732800.0,,,,,N,,,,,,N,,,,,,,1,525249.0,4.0
2007094371,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,99.0
2008000682,99.0,9,4667 DUFFIELD ST,,PHILADELPHIA,PA,19124,LIBERTY INTEGRATED SOLUTIONS,9999999999.0,14500.0,,,,,N,,,,,,U,,,,,,,1,99999999.0,5.0
2007047860,99.0,9,171 WEIDNER RD,,ROCHESTER,NY,14624,EMPIRE BEEF,9999999999.0,9999.0,,,,,N,,,,,,N,,,,,,,1,9.0,8.0
2007056653,99.0,9,PO DRAWER 165089,,IRVING,TX,99999,CENTRAL HAULING COMPANY,9999999999.0,999999.0,,,,,,,,,,,U,,,,,,,1,,9.0
2007058594,99.0,8,42 LAKEVIEW DRIVE,,GIBBSBORO,NJ,08026,T & L TRANSPORTAION,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007065641,99.0,1,150 WELLS AVENUE,,FT WAYNE,IN,16803,MATUSZKO PENSKE TRUCK LEASING,6179645340.0,,,,,,N,,,,,143214.0,N,,,,,,,1,56064.0,8.0
2007091891,5.0,3,225 SEAN LA,,CLAYTON,DE,19938,CMX,3026532237.0,800000.0,,,,,N,,,,,,N,,,,,,,1,99999999.0,8.0
2007107013,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19138,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,99999999.0,11.0
2007109407,99.0,8,230 THEATER DR,,JOHNSTOWN,PA,15904,LODESTAR BUSLINES INC,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999.0,11.0
2007110531,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999.0,11.0
