CRN,AVOID_MAN_CD,BODY_TYPE,COMM_VEH,DAMAGE_IND,DVR_PRES_IND,EMERG_VEH_USE_CD,GRADE,HAZMAT_IND,IMPACT_POINT,INS_IND,MAKE_CD,MODEL_YR,NON_MOTORIST,OWNER_DRIVER,PEOPLE_IN_UNIT,PRIN_IMP_PT,RDWY_ALIGNMENT,SPECIAL_USAGE,TOW_IND,TRAVEL_DIRECTION,TRAVEL_SPD,TRL_VEH_CNT,UNDER_RIDE_IND,UNIT_NUM,UNIT_TYPE,VEH_COLOR_CD,VEH_MOVEMENT,VEH_POSITION,VEH_REG_STATE,VEH_ROLE,VEH_TYPE,PARTIAL_VIN,VINA_BODY_TYPE_CD
2007082218,,15.0,N,3.0,1.0,,1.0,N,12.0,Y,CHEV,2004.0,0,1.0,1,,1.0,0.0,Y,N,35.0,0.0,,1,1,7.0,1.0,6.0,PA,1.0,1.0,1GNDT13S542,PUT
2007120194,,15.0,N,0.0,4.0,,1.0,N,11.0,Y,,2004.0,0,1.0,4,,1.0,0.0,N,W,999.0,0.0,,1,5,5.0,1.0,3.0,PA,1.0,1.0,1GYEK63N94R,PUT
2007101043,,20.0,N,1.0,1.0,,1.0,N,6.0,Y,HOND,1999.0,0,1.0,1,,1.0,0.0,Y,E,999.0,0.0,,2,1,6.0,1.0,3.0,PA,2.0,2.0,JH2SC3301XM,MRS
2007120208,,4.0,N,1.0,1.0,,1.0,N,1.0,Y,NISS,1999.0,0,1.0,1,,1.0,0.0,N,E,999.0,,,1,1,7.0,1.0,1.0,PA,1.0,1.0,JN1CA21D5XT,P4D
2007066367,,15.0,N,2.0,2.0,,1.0,N,12.0,Y,MITS,2003.0,1,,0,,1.0,99.0,Y,N,0.0,0.0,,3,2,1.0,6.0,99.0,PA,3.0,6.0,JA4MT31R43J,PUT
2007123831,,,N,,,,,N,,,,,1,0.0,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2007092183,,75.0,N,1.0,1.0,,1.0,N,10.0,Y,MACK,1999.0,0,2.0,1,,1.0,0.0,N,W,999.0,0.0,,2,1,2.0,15.0,7.0,PA,2.0,4.0,1M2P324C6XM,TTM
2007126419,,99.0,N,9.0,4.0,,3.0,N,12.0,U,UNKN,,0,99.0,1,,1.0,0.0,N,S,999.0,,,1,5,7.0,10.0,2.0,,1.0,99.0,,
2007105970,,9.0,N,9.0,4.0,,1.0,N,6.0,U,JEEP,,0,99.0,1,,1.0,0.0,N,N,15.0,0.0,,1,5,4.0,14.0,13.0,ZZ,1.0,6.0,99999999999,P
2007080951,,4.0,N,1.0,1.0,,1.0,N,10.0,Y,FORD,2003.0,0,2.0,1,,1.0,0.0,N,E,0.0,,,3,1,5.0,3.0,3.0,PA,2.0,1.0,2FAFP71W13X,P4D
2007116241,,4.0,N,1.0,1.0,,1.0,N,12.0,Y,MITS,1999.0,0,1.0,1,,1.0,0.0,N,S,999.0,,,1,1,7.0,1.0,98.0,PA,1.0,1.0,4A3AA46G6XE,P4D
2007097758,,4.0,N,2.0,1.0,,1.0,N,11.0,Y,NISS,1998.0,0,1.0,1,,1.0,0.0,N,N,999.0,0.0,,1,1,7.0,1.0,3.0,PA,1.0,1.0,3N1AB41D6WL,P4D
2007080477,,4.0,N,2.0,1.0,,1.0,N,1.0,Y,TOYT,2005.0,0,1.0,1,,1.0,0.0,N,N,999.0,0.0,,1,1,7.0,12.0,4.0,PA,1.0,1.0,4T1BE30K65U,P4D
2007091921,,4.0,N,2.0,1.0,,1.0,N,9.0,Y,FORD,2002.0,0,2.0,2,,1.0,0.0,N,W,35.0,0.0,,1,1,1.0,12.0,4.0,PA,1.0,1.0,1FAHP56S02G,P4D
2007066331,,,N,,,,,N,,,,,1,,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2007127595,,15.0,N,1.0,1.0,,1.0,N,6.0,Y,STRN,2007.0,0,1.0,3,,1.0,0.0,N,S,999.0,0.0,,2,1,2.0,1.0,0.0,PA,2.0,1.0,5GZCZ33D47S,PUT
2007120277,,1.0,N,1.0,1.0,,1.0,N,1.0,Y,CHRY,1997.0,0,1.0,1,,1.0,0.0,N,S,999.0,,,1,1,4.0,12.0,11.0,PA,1.0,1.0,3C3EL55H2VT,PCV
2007097849,,39.0,Y,1.0,1.0,,1.0,N,1.0,Y,FORD,2007.0,0,2.0,1,,1.0,12.0,N,S,999.0,,,1,1,7.0,1.0,1.0,PA,1.0,3.0,1FBSS31L87D,TBU
2007067856,,12.0,N,3.0,1.0,,1.0,N,1.0,Y,NISS,2002.0,0,1.0,2,,1.0,0.0,Y,E,999.0,,,1,1,7.0,12.0,98.0,PA,1.0,1.0,4N2ZN15T82D,PSV
2007120539,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,TOYT,2004.0,0,1.0,1,,1.0,0.0,Y,S,30.0,,,1,1,7.0,1.0,6.0,PA,1.0,1.0,4T1BE30K34U,P4D
2007068115,,4.0,N,3.0,1.0,,1.0,N,1.0,Y,NISS,1994.0,0,2.0,1,,1.0,0.0,Y,E,45.0,,,1,1,4.0,1.0,13.0,PA,1.0,1.0,1N4BU31D2RC,P4D
2007124120,,15.0,N,1.0,1.0,,1.0,N,12.0,Y,FORD,2002.0,0,2.0,1,,1.0,0.0,N,E,999.0,0.0,,1,1,5.0,1.0,6.0,PA,1.0,1.0,1FMZU74W12U,PUT
2007093565,,1.0,N,2.0,1.0,,1.0,N,9.0,U,MAZD,1990.0,0,1.0,1,,1.0,0.0,N,N,999.0,,,1,1,2.0,15.0,6.0,PA,1.0,1.0,JM1NA3515L0,PCV
2007127597,,,N,,,,,N,,,,,1,0.0,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2007126139,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,HOND,2007.0,0,99.0,1,,3.0,0.0,Y,E,999.0,,,1,1,5.0,17.0,99.0,PA,1.0,1.0,1HGCM66587A,P4D
2007066650,,15.0,N,1.0,1.0,,1.0,N,1.0,U,TOYT,1998.0,0,2.0,1,,1.0,0.0,N,N,20.0,,,1,1,5.0,1.0,6.0,PA,1.0,6.0,JT3HN86R0W0,PUT
2007120640,,4.0,N,0.0,4.0,,1.0,N,10.0,U,OLDS,2000.0,0,99.0,1,,1.0,0.0,N,W,999.0,0.0,,1,5,7.0,10.0,1.0,PA,1.0,1.0,1G3WH52H9YF,P4D
2007047915,,12.0,N,3.0,1.0,,1.0,N,12.0,Y,DODG,2001.0,0,1.0,1,,4.0,0.0,Y,E,999.0,0.0,,1,1,3.0,16.0,1.0,PA,1.0,7.0,2B5WB35Z11K,PSV
2007110579,,,N,,,,,N,,,,,1,,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2007109386,,12.0,N,3.0,1.0,,1.0,N,2.0,Y,CHRY,2007.0,0,3.0,2,,1.0,0.0,Y,N,999.0,0.0,,1,1,3.0,1.0,1.0,PA,1.0,1.0,3A4FY58B77T,PSV
2007123835,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,PLYM,2001.0,0,1.0,1,,1.0,0.0,Y,W,999.0,,,1,1,7.0,1.0,1.0,PA,1.0,1.0,1P3ES46C91D,P4D
2007056978,,4.0,N,2.0,1.0,,1.0,N,1.0,Y,MRCU,2007.0,0,2.0,1,,1.0,0.0,N,E,999.0,0.0,,1,1,2.0,2.0,6.0,DE,1.0,1.0,2MEFM75V17X,P4D
2007082207,,4.0,N,1.0,2.0,,1.0,N,5.0,U,DODG,1999.0,1,,0,,1.0,0.0,N,U,0.0,0.0,,3,2,12.0,6.0,1.0,PA,2.0,1.0,1B3EJ46X8XN,P4D
2007120925,,,N,,,,,N,,,,,1,0.0,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2007117199,,4.0,N,2.0,1.0,,1.0,N,1.0,U,INFI,1998.0,0,1.0,1,,1.0,0.0,N,N,999.0,0.0,,1,1,8.0,4.0,3.0,PA,1.0,1.0,JNKCA21A1WT,P4D
2007097798,,,N,0.0,1.0,,1.0,N,2.0,,,,1,0.0,1,,1.0,0.0,N,E,999.0,,,2,11,,1.0,8.0,,2.0,20.0,,
2007081004,,1.0,N,3.0,1.0,,1.0,N,9.0,Y,HOND,2002.0,0,1.0,1,,1.0,0.0,Y,W,999.0,0.0,,2,1,7.0,1.0,6.0,PA,2.0,1.0,1HGCG22572A,PCP
2007093453,,4.0,N,1.0,1.0,,1.0,N,1.0,Y,STRN,1998.0,0,1.0,1,,1.0,0.0,N,W,999.0,0.0,,1,1,11.0,1.0,1.0,PA,1.0,1.0,1G8ZH5281WZ,P4D
2007081848,,20.0,N,3.0,1.0,,1.0,N,12.0,Y,SUZI,2005.0,0,1.0,1,,1.0,0.0,Y,W,40.0,0.0,,1,1,6.0,1.0,1.0,DE,1.0,2.0,JS1GN7CA052,MRS
2007106541,,15.0,N,2.0,1.0,,1.0,N,12.0,Y,NISS,2006.0,0,1.0,2,,1.0,0.0,N,W,999.0,,,1,1,99.0,1.0,1.0,PA,1.0,1.0,5N1AN08W26C,PUT
2007123792,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,PONT,2004.0,0,1.0,1,,1.0,0.0,Y,S,999.0,,,1,1,7.0,1.0,1.0,PA,1.0,1.0,1G2NE52F44M,P4D
2007097853,,51.0,N,2.0,1.0,,1.0,N,1.0,Y,FORD,2005.0,0,1.0,1,,1.0,0.0,N,N,999.0,0.0,,1,1,5.0,1.0,6.0,PA,1.0,4.0,1FTRF12285N,TPK
2007124139,,4.0,N,2.0,1.0,,1.0,N,4.0,U,BUIC,1998.0,0,1.0,1,,1.0,0.0,Y,N,999.0,0.0,,3,1,1.0,1.0,99.0,PA,2.0,1.0,1G4HP52K0WH,P4D
2007056476,,4.0,N,0.0,1.0,,1.0,N,6.0,Y,NISS,2006.0,0,1.0,3,,1.0,0.0,N,S,0.0,0.0,,2,1,7.0,3.0,6.0,PA,3.0,1.0,1N4BL11D76C,P4D
2007107058,,4.0,N,0.0,1.0,,1.0,N,12.0,Y,LEXS,1996.0,0,1.0,1,,1.0,0.0,N,S,999.0,0.0,,1,1,9.0,1.0,1.0,PA,1.0,1.0,JT8BF12G8T0,P4D
2007080920,,15.0,N,2.0,1.0,,1.0,N,1.0,Y,FORD,2004.0,0,1.0,2,,1.0,0.0,N,S,15.0,0.0,,2,1,3.0,1.0,3.0,PA,2.0,6.0,1FMDU73K64U,PUT
2007090156,,75.0,Y,3.0,1.0,,2.0,N,12.0,Y,MACK,2000.0,0,2.0,1,,1.0,21.0,Y,E,999.0,1.0,,1,1,1.0,1.0,1.0,NJ,1.0,5.0,1M1AA14Y0YW,TDS
2007081754,,15.0,N,2.0,1.0,,1.0,N,10.0,Y,OLDS,2001.0,0,1.0,1,,1.0,0.0,N,N,25.0,0.0,,2,1,2.0,1.0,1.0,PA,2.0,6.0,1GHDT13W512,PUT
2007082893,,,N,,,,,N,,,,,1,0.0,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2007022759,,4.0,N,2.0,1.0,,1.0,N,1.0,Y,INFI,1993.0,0,1.0,3,,1.0,0.0,N,E,999.0,0.0,,1,1,4.0,1.0,6.0,PA,1.0,1.0,JNKAY21D0PM,P4D
2007080172,,39.0,Y,1.0,1.0,,1.0,N,12.0,Y,OTHR,2000.0,0,98.0,11,,1.0,11.0,N,S,999.0,0.0,,1,1,6.0,1.0,1.0,PA,1.0,3.0,1HVBBABM3YH,TBU
2007120616,,9.0,N,2.0,1.0,,1.0,N,6.0,Y,CHEV,1995.0,0,1.0,1,,1.0,0.0,N,E,999.0,0.0,,2,1,12.0,1.0,98.0,PA,2.0,1.0,99999999999,P
2007046898,,4.0,N,3.0,1.0,,1.0,N,1.0,Y,OTHR,1999.0,0,1.0,1,,1.0,0.0,Y,W,999.0,,,2,1,4.0,12.0,99.0,NJ,2.0,1.0,KNAFB1218X5,P4D
2007090058,,15.0,N,3.0,1.0,,2.0,N,2.0,Y,FORD,1998.0,0,1.0,2,,1.0,0.0,Y,E,35.0,0.0,,1,1,12.0,15.0,6.0,NJ,1.0,6.0,1FMZU34E0WU,PUT
2007109448,,,,,,,,N,,,,,1,0.0,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2007048851,,41.0,N,0.0,1.0,,3.0,N,12.0,Y,FORD,1994.0,0,1.0,1,,1.0,0.0,N,W,30.0,0.0,,1,1,12.0,1.0,1.0,PA,1.0,7.0,1FTEE14YXRH,TCG
2007054703,,4.0,N,1.0,1.0,,1.0,N,11.0,Y,TOYT,2000.0,0,1.0,1,,1.0,0.0,N,E,20.0,0.0,,2,1,2.0,1.0,6.0,PA,3.0,1.0,2T1BR12EXYC,P4D
2007111904,,4.0,N,3.0,1.0,,1.0,N,1.0,Y,FORD,2001.0,0,2.0,1,,1.0,3.0,Y,W,999.0,,,1,1,3.0,1.0,99.0,PA,1.0,1.0,2FAFP71W61X,P4D
2007124267,,4.0,N,2.0,2.0,,1.0,N,12.0,Y,OLDS,1998.0,1,,0,,1.0,99.0,N,S,0.0,,,3,2,8.0,6.0,1.0,PA,3.0,1.0,1G3HN52K7W4,P4D
2007107053,,15.0,N,3.0,1.0,,1.0,N,12.0,Y,JEEP,2007.0,0,1.0,1,,1.0,0.0,Y,N,35.0,0.0,,1,1,2.0,1.0,1.0,PA,1.0,4.0,1J8FT47W07D,T4W
2007116664,,4.0,N,3.0,1.0,,1.0,N,6.0,U,TOYT,1992.0,0,1.0,1,,1.0,0.0,Y,N,999.0,0.0,,2,1,3.0,1.0,7.0,PA,2.0,1.0,4T1VK13E0NU,P4D
2007105925,,4.0,N,1.0,1.0,,1.0,N,8.0,Y,FORD,2001.0,0,1.0,1,,1.0,0.0,N,S,999.0,,,3,1,1.0,12.0,0.0,PA,2.0,1.0,1FAFP55U11G,P4D
2007107755,,15.0,N,1.0,1.0,,1.0,N,12.0,Y,FORD,2000.0,0,1.0,1,,1.0,0.0,N,S,999.0,0.0,,2,1,12.0,1.0,6.0,PA,2.0,6.0,1FMDU70E3YU,PUT
2007103644,,4.0,N,2.0,1.0,,1.0,N,6.0,Y,NISS,1998.0,0,1.0,1,,4.0,0.0,Y,W,999.0,,,3,1,2.0,16.0,1.0,PA,2.0,1.0,1N4DL01D4WC,P4D
2007081717,,15.0,N,1.0,1.0,,1.0,N,6.0,Y,DODG,2006.0,0,1.0,1,,1.0,0.0,N,E,999.0,0.0,,2,1,3.0,1.0,9.0,PA,2.0,6.0,2D4FV47V86H,PUT
2007107819,,12.0,N,3.0,1.0,,1.0,N,9.0,Y,CHRY,2004.0,0,1.0,1,,1.0,0.0,Y,E,999.0,0.0,,2,1,2.0,1.0,8.0,PA,3.0,7.0,1C4GP45RX4B,PSV
2007107501,,6.0,N,3.0,1.0,,1.0,N,12.0,Y,FORD,1990.0,0,1.0,6,,1.0,0.0,Y,S,999.0,,,1,1,3.0,1.0,1.0,PA,1.0,1.0,2FACP79F1LX,PSW
2007058138,,1.0,N,3.0,1.0,,2.0,N,7.0,Y,CHEV,1997.0,0,2.0,1,,2.0,0.0,Y,N,999.0,0.0,,2,1,5.0,99.0,99.0,NJ,3.0,1.0,2G1FP22KXV2,PCP
2007080044,,15.0,N,1.0,1.0,,1.0,N,7.0,Y,FORD,2000.0,0,1.0,5,,1.0,0.0,N,E,999.0,,,2,1,5.0,10.0,6.0,PA,2.0,6.0,1FMRU1664YL,PUT
2007107006,,4.0,N,2.0,2.0,,1.0,N,7.0,U,MITS,2003.0,1,,0,,1.0,0.0,N,S,0.0,,,4,2,7.0,6.0,0.0,PA,2.0,1.0,4A3AA46GX3E,P4D
2007098278,,4.0,N,3.0,1.0,,1.0,N,13.0,N,NISS,2007.0,0,1.0,1,,1.0,0.0,Y,W,999.0,0.0,,1,1,5.0,1.0,7.0,GA,1.0,1.0,3N1AB61E37L,P4D
2007057395,,9.0,N,3.0,1.0,,1.0,N,9.0,Y,MAZD,9999.0,0,99.0,1,,1.0,0.0,Y,E,999.0,0.0,,2,1,1.0,1.0,9.0,ZZ,2.0,1.0,99999999999,
2007093364,,,N,,,,,N,,,,,1,,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2007098738,,9.0,N,9.0,4.0,,1.0,N,6.0,U,UNKN,,0,99.0,1,,1.0,0.0,N,S,999.0,,,1,5,99.0,15.0,6.0,,1.0,1.0,,
2007046454,,1.0,N,0.0,1.0,,4.0,N,1.0,Y,HOND,,0,1.0,1,,1.0,0.0,N,E,1.0,0.0,,1,1,5.0,10.0,1.0,NJ,1.0,1.0,2HGFG128X6H,PCP
2007120244,,6.0,N,1.0,1.0,,1.0,N,3.0,Y,HOND,2003.0,0,1.0,1,,1.0,2.0,N,U,999.0,0.0,,1,1,4.0,10.0,1.0,PA,1.0,1.0,5J6YH286X3L,PSW
2007071355,,,N,,,,,N,,,,,1,,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2007027764,,,N,,,,,N,,,,,1,0.0,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2007107467,,4.0,N,3.0,2.0,,1.0,N,1.0,U,,1988.0,1,,0,,1.0,0.0,Y,E,0.0,0.0,,2,2,1.0,6.0,98.0,PA,2.0,1.0,1G6CD5157J4,P4D
2007047505,,51.0,N,3.0,1.0,,2.0,N,12.0,Y,FORD,1999.0,0,1.0,1,,2.0,0.0,Y,N,10.0,0.0,,1,1,5.0,8.0,7.0,PA,1.0,4.0,1FTZF1726XN,TPK
2007057343,,51.0,N,3.0,1.0,,1.0,N,11.0,Y,HOND,2006.0,0,2.0,2,,1.0,0.0,Y,N,999.0,0.0,,2,1,5.0,3.0,3.0,PA,2.0,4.0,2HJYK16526H,TPK
2007106355,0.0,12.0,N,0.0,1.0,0.0,1.0,N,12.0,U,CHEV,2006.0,0,8.0,1,12.0,1.0,0.0,N,N,999.0,0.0,0.0,1,1,12.0,1.0,1.0,PA,1.0,7.0,1GAHG39U261,PSV
2007022144,,4.0,N,3.0,1.0,,1.0,N,1.0,Y,JAGU,1994.0,0,2.0,1,,1.0,0.0,Y,N,999.0,0.0,,2,1,5.0,1.0,98.0,PA,2.0,1.0,SAJHX1748RC,P4D
2007048868,,4.0,N,2.0,1.0,,1.0,N,2.0,U,DODG,1987.0,0,2.0,3,,1.0,0.0,N,E,999.0,0.0,,1,1,3.0,12.0,4.0,PA,1.0,1.0,1B3BD36D1HC,P4D
2007091905,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,BMW,2007.0,0,1.0,1,,1.0,0.0,Y,S,25.0,0.0,,1,1,2.0,1.0,1.0,PA,1.0,1.0,WBAVC93537K,P4D
2007080003,,12.0,N,2.0,1.0,,1.0,N,2.0,Y,PLYM,1997.0,0,1.0,1,,1.0,0.0,N,E,999.0,,,1,1,1.0,1.0,1.0,PA,1.0,7.0,2P4GP45R6VR,PSV
2007124105,,9.0,Y,9.0,1.0,,1.0,N,1.0,Y,OTHR,9999.0,0,98.0,1,,1.0,12.0,N,N,999.0,0.0,,1,1,12.0,1.0,6.0,ZZ,1.0,3.0,99999999999,P
2007056510,,15.0,N,1.0,1.0,,1.0,N,12.0,Y,DODG,2001.0,0,1.0,1,,1.0,0.0,N,N,999.0,0.0,,1,1,2.0,1.0,6.0,PA,1.0,1.0,1B4HS28Z41F,PUT
2007081624,,,N,,,,,N,,,,,1,0.0,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2007127629,,15.0,N,3.0,1.0,,1.0,N,6.0,Y,CHEV,2001.0,0,2.0,2,,1.0,0.0,Y,N,999.0,0.0,,2,1,7.0,3.0,4.0,PA,2.0,6.0,1GNEK13T11R,PUT
2007108872,,6.0,N,2.0,3.0,,1.0,N,1.0,U,MRCU,1986.0,0,99.0,3,,1.0,0.0,N,N,30.0,0.0,,1,1,6.0,4.0,7.0,PA,1.0,1.0,2MEBP94F1GX,PSW
2007080145,,4.0,N,2.0,1.0,,1.0,N,12.0,Y,HOND,2004.0,0,1.0,1,,1.0,0.0,N,W,999.0,0.0,,1,1,2.0,12.0,4.0,PA,1.0,1.0,1HGCM56834A,P4D
2007055756,,9.0,N,3.0,1.0,,1.0,N,12.0,Y,SAA,,0,1.0,4,,1.0,0.0,Y,W,40.0,0.0,,1,1,12.0,1.0,1.0,DE,1.0,1.0,YS3ED49ZXZ3,
2007045750,,,N,,,,,N,,,,,1,0.0,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2007027744,,4.0,N,1.0,1.0,,1.0,N,6.0,Y,TOYT,2000.0,0,1.0,1,,1.0,0.0,N,W,999.0,0.0,,2,1,8.0,2.0,1.0,PA,2.0,1.0,4T1BG22K8YU,P4D
2007048856,,51.0,N,2.0,1.0,,1.0,N,6.0,Y,DODG,2004.0,0,1.0,3,,1.0,0.0,Y,W,0.0,0.0,,2,1,7.0,3.0,3.0,PA,2.0,4.0,1D7HA18D94S,TCW
2007106566,,9.0,N,9.0,4.0,,1.0,N,99.0,U,UNKN,,0,99.0,1,,1.0,0.0,N,N,999.0,0.0,,1,5,12.0,15.0,6.0,,1.0,1.0,UNK,P
2007057773,,4.0,N,3.0,1.0,,1.0,N,1.0,Y,LINC,2001.0,0,1.0,1,,1.0,0.0,Y,S,999.0,0.0,,1,1,2.0,1.0,13.0,PA,1.0,1.0,1LNHM81W81Y,P4D
2007048873,,1.0,N,2.0,1.0,,1.0,N,9.0,Y,CHEV,1998.0,0,2.0,2,,1.0,0.0,N,N,999.0,0.0,,2,1,8.0,1.0,1.0,PA,2.0,1.0,1G1JC1242WM,PCP
2007093211,,4.0,N,3.0,1.0,,3.0,N,12.0,Y,CHEV,1993.0,0,1.0,1,,1.0,0.0,Y,S,999.0,,,2,1,12.0,1.0,12.0,PA,2.0,1.0,1Y1SK5367PZ,P4D
2007091893,,9.0,N,3.0,1.0,,1.0,N,7.0,Y,HOND,2005.0,0,2.0,2,,1.0,0.0,Y,N,0.0,,,2,1,5.0,3.0,1.0,NJ,2.0,1.0,1HGCM56765A,
2007097790,,4.0,N,2.0,1.0,,1.0,N,6.0,U,DODG,2004.0,0,1.0,3,,1.0,0.0,N,N,999.0,0.0,,2,1,1.0,1.0,1.0,FL,2.0,1.0,1B3ES56C84D,P4D
2007082406,,4.0,N,1.0,1.0,,1.0,N,6.0,Y,TOYT,1999.0,0,1.0,1,,1.0,0.0,N,E,999.0,,,2,1,8.0,10.0,0.0,PA,2.0,1.0,4T1BG22K2XU,P4D
2007080410,,1.0,N,2.0,1.0,,1.0,N,6.0,Y,FORD,1999.0,0,2.0,2,,1.0,99.0,N,W,999.0,0.0,,2,1,4.0,99.0,99.0,PA,2.0,1.0,3FAKP1137XR,PCP
2007081712,,4.0,N,9.0,1.0,,9.0,N,99.0,U,PLYM,1996.0,0,1.0,1,,9.0,99.0,N,W,999.0,,,1,1,99.0,99.0,99.0,PA,1.0,1.0,1P3ES27C7TD,P4P
2007048212,,4.0,N,2.0,2.0,,1.0,N,6.0,U,FORD,1996.0,0,99.0,0,,1.0,0.0,N,E,0.0,0.0,,2,3,4.0,6.0,6.0,PA,2.0,1.0,1FALP52U6TA,P4D
2007075480,,4.0,N,2.0,1.0,,1.0,N,1.0,Y,HOND,2003.0,0,99.0,2,,1.0,0.0,N,W,20.0,0.0,,1,1,7.0,12.0,1.0,PA,1.0,1.0,1HGCM55603A,P4D
2007067832,,8.0,N,2.0,1.0,,1.0,N,12.0,Y,MERZ,1998.0,0,1.0,1,,4.0,0.0,N,W,999.0,,,2,1,7.0,16.0,1.0,PA,2.0,1.0,WDBKK47F3WF,PRD
2007093568,,20.0,N,1.0,1.0,,1.0,N,10.0,Y,HD,2006.0,0,1.0,1,,1.0,0.0,N,W,999.0,,,2,1,5.0,1.0,1.0,PA,2.0,2.0,1HD4CAM176K,MRS
2007116267,,4.0,N,1.0,1.0,,1.0,N,12.0,Y,TOYT,1991.0,0,1.0,2,,1.0,0.0,N,E,25.0,,,1,1,7.0,1.0,1.0,PA,1.0,1.0,2T1AE97A8MC,P4D
2007093431,,4.0,N,3.0,1.0,,1.0,N,9.0,Y,NISS,1999.0,0,1.0,2,,1.0,0.0,Y,S,999.0,0.0,,2,1,8.0,1.0,13.0,PA,2.0,1.0,1N4DL01D8XC,P4D
2007124676,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,FORD,2000.0,0,2.0,1,,1.0,13.0,Y,W,25.0,0.0,,1,1,2.0,1.0,3.0,PA,1.0,1.0,2FAFP71W1YX,P4D
2007090798,,9.0,N,1.0,1.0,,3.0,N,6.0,Y,MRCU,,0,2.0,1,,1.0,0.0,N,W,0.0,,,2,1,7.0,3.0,1.0,NJ,2.0,6.0,4M2ZU86E92Z,P
2007120194,,,N,,,,,N,,,,,1,,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2007101043,,9.0,N,9.0,4.0,,1.0,N,6.0,U,OTHR,,0,99.0,1,,1.0,0.0,N,E,999.0,,,1,5,99.0,1.0,99.0,,1.0,1.0,,
