CRN,CURVED_ROAD,DISTRACTED,DRUG_RELATED,DRUGGED_DRIVER,IMPAIRED_DRIVER,INTERSECTION,INTERSTATE,SPEEDING,SPEEDING_RELATED,WET_ROAD
2009025681,1,0,0,0,0,1,0,0,0,0
2009008470,1,0,0,0,0,0,0,0,1,0
2009094161,1,0,0,0,0,0,0,0,1,0
2009113497,0,0,0,0,0,0,0,0,1,0
2009116733,0,0,0,0,0,0,0,0,0,0
2009027675,0,0,0,0,0,0,0,0,1,0
2009064411,0,0,0,0,0,1,0,0,0,0
2009064228,0,1,0,0,0,0,0,0,0,0
2009022932,0,1,1,1,1,1,0,0,1,0
2009132894,0,0,0,0,0,1,0,0,0,0
2009007021,1,0,0,0,0,0,0,0,0,0
2009095992,0,0,0,0,0,0,0,0,0,0
2009027928,1,0,0,0,0,0,0,0,1,0
2009040683,0,0,0,0,0,0,0,0,0,0
2009007947,0,0,0,0,0,1,0,0,1,0
2009079333,0,0,0,0,1,0,0,0,0,0
2009052524,1,0,0,0,0,0,0,0,1,1
2009043050,0,0,0,0,0,1,0,0,0,0
2009061038,1,0,0,0,0,1,0,0,1,1
2009097956,0,1,0,0,0,1,0,0,0,0
2009097964,0,0,0,0,0,0,0,0,0,0
2009070722,1,0,0,0,0,0,0,0,1,1
2009039679,0,0,1,1,1,0,0,0,0,0
2009116269,0,0,0,0,1,0,0,0,0,0
2009131214,0,0,0,0,0,1,0,0,0,0
2009060116,0,0,0,0,0,0,1,0,0,1
2010008277,0,0,0,0,0,1,0,0,0,1
2009099599,0,0,0,0,0,0,0,0,0,1
2009100972,0,0,0,0,1,0,0,0,0,0
2009060669,0,0,0,0,0,1,0,0,1,1
2009107348,1,0,0,0,0,0,0,0,1,1
2009063457,0,0,0,0,0,0,0,0,0,0
2009025604,0,0,0,0,0,1,0,0,0,0
2009022419,0,0,0,0,0,0,0,0,0,0
2009025964,0,0,0,0,0,1,0,0,0,0
2009123648,0,0,0,0,0,0,0,0,0,0
2009099166,0,0,0,0,0,1,0,0,0,0
2009114039,0,1,0,0,0,0,0,0,0,0
2009000350,0,0,0,0,0,0,0,0,1,0
2009058558,1,0,0,0,0,0,0,0,1,0
2009059483,1,0,0,0,0,0,0,0,0,0
2009100339,0,0,0,0,0,1,0,0,0,1
2009108615,1,0,0,0,1,0,0,0,0,1
2009014724,0,0,0,0,0,1,0,0,0,1
2009016713,0,0,0,0,0,1,0,1,1,0
2009054106,0,0,0,0,0,1,0,0,0,0
2010010600,1,0,0,0,0,0,0,0,1,0
2009065864,0,0,0,0,1,1,0,1,1,0
2009125722,0,0,0,0,0,1,0,0,0,0
2009095204,0,1,0,0,0,1,0,0,0,0
2009096089,0,0,0,0,0,1,1,0,0,0
2010018668,0,0,0,0,0,1,0,0,0,0
2009057523,0,0,0,0,0,1,0,0,0,0
2009008753,0,0,0,0,0,0,0,0,0,0
2009114215,0,0,0,0,0,0,0,0,0,0
2009116795,0,0,0,0,0,1,0,0,0,0
2009097153,0,0,0,0,0,0,0,0,0,0
2009049746,0,0,0,0,0,0,0,0,0,0
2009041934,0,0,0,0,0,0,1,0,1,0
2009020502,0,0,0,0,1,0,1,0,0,0
2009080939,0,0,0,0,0,0,0,0,0,0
2009112339,0,0,0,0,0,1,0,0,0,0
2009125090,0,0,0,0,0,1,0,0,0,1
2009126562,0,0,0,0,0,0,0,0,0,0
2009077440,0,0,1,1,1,1,0,0,0,0
2009079624,0,0,0,0,0,0,0,0,0,0
2009099478,0,0,0,0,0,0,0,0,1,0
2009100893,0,0,0,0,0,0,0,0,0,1
2009007338,0,0,0,0,0,1,0,0,0,0
2009078988,0,0,0,0,0,1,0,0,0,1
2009108795,1,0,0,0,0,0,0,0,1,1
2009104756,0,1,0,0,0,1,0,0,0,0
2009092693,1,0,0,0,0,0,0,0,1,0
2009046491,0,0,0,0,1,0,0,0,0,1
2009115608,0,0,0,0,0,0,1,0,1,0
2009122914,0,0,0,0,0,0,0,0,0,0
2009013222,0,0,0,0,0,0,1,0,0,0
2009039021,0,0,0,0,0,1,0,0,0,0
2009032785,0,0,0,0,0,0,0,0,0,0
2009130108,0,0,0,0,0,0,0,0,0,0
2009088859,0,0,0,0,0,1,0,0,1,1
2009046904,0,0,0,0,0,0,0,0,0,0
2009067489,0,0,0,0,0,0,0,0,0,0
2009040891,1,0,0,0,1,0,0,0,0,0
2009031959,0,0,0,0,1,0,0,0,0,0
2009054852,0,0,0,0,0,0,0,0,1,0
2009123308,0,0,0,0,0,0,0,0,1,0
2009105253,0,0,0,0,0,0,0,0,0,0
2009032225,1,0,0,0,0,0,0,0,0,1
2009108759,0,0,0,0,0,0,0,0,0,0
2009009926,0,0,0,0,0,1,0,0,0,0
2009044328,0,0,0,0,1,0,0,0,0,0
2009057964,0,0,0,0,1,1,0,0,0,0
2009121925,0,1,0,0,0,0,0,0,0,1
2009011427,1,0,0,0,0,0,1,0,0,0
2009076430,0,0,0,0,0,0,0,0,0,0
2009071572,1,0,0,0,1,0,0,0,0,0
2009026835,0,0,0,0,0,0,0,0,1,0
2009041372,0,0,0,0,1,1,0,0,0,0
2009017424,1,0,0,0,0,1,0,0,1,0
2009125105,0,0,0,0,0,1,0,0,0,0
2009011607,0,0,0,0,0,1,0,0,0,0
2009070956,0,0,0,0,0,0,0,0,1,0
2009099649,0,0,0,0,0,0,0,0,0,0
2009051029,0,0,0,0,0,0,0,0,0,0
2009022847,0,0,0,0,0,0,0,0,1,0
2009132407,1,0,0,0,0,0,0,0,1,0
2009082815,0,0,0,0,0,1,0,0,1,0
2009105923,0,0,0,0,0,0,0,0,0,1
2009118603,0,0,0,0,0,1,0,0,0,0
2009090096,0,0,0,0,0,0,1,0,0,0
2009123882,0,0,0,0,1,1,0,0,0,0
2009066313,0,1,0,0,1,0,0,0,0,0
2009118744,0,0,0,0,0,1,0,0,1,1
2009031400,0,0,0,0,0,0,0,0,0,0
2009105328,0,0,0,0,0,1,0,0,1,1
2009010203,1,0,0,0,0,0,0,0,1,0
2009020262,0,0,0,0,0,0,0,0,0,0
2009132260,0,0,0,0,0,0,0,0,0,1
2009119517,0,0,0,0,0,0,0,0,0,0
2009086015,0,1,0,0,0,1,0,0,0,0
2009025819,0,0,0,0,0,1,0,0,0,0
2009077926,1,0,0,0,0,0,0,0,0,0
2009085632,0,0,0,0,0,0,0,0,0,1
2009038725,0,0,0,0,0,1,0,1,1,0
2009064282,0,0,0,0,0,1,0,0,0,1
2009031332,1,0,0,0,1,0,0,1,1,0
2009079458,1,0,0,0,0,0,0,0,1,0
2009034263,0,1,0,0,0,0,1,0,1,0
2009133577,0,1,0,0,0,1,0,0,1,0
2009003988,0,0,0,0,0,0,0,0,0,0
2009070536,0,0,0,0,0,1,0,0,0,0
2009044595,0,0,0,0,0,1,0,0,0,1
2009106408,0,0,0,0,0,0,0,0,0,1
2009069750,0,0,0,0,0,0,0,0,1,0
2009102258,0,0,0,0,0,0,0,0,0,0
2009042065,1,1,0,0,0,0,0,0,1,1
2009063874,0,0,0,0,0,1,0,0,0,0
2009081641,0,0,0,0,0,0,0,0,0,0
2009084691,0,0,0,0,0,0,1,0,0,0
2009114295,0,0,0,0,0,1,0,0,1,1
2009058972,0,1,0,0,0,0,0,0,0,1
2009107429,1,0,0,0,0,1,0,0,0,0
2009095707,0,0,0,0,0,0,0,0,1,0
2009048006,0,0,0,0,0,1,0,0,0,1
2009029458,0,0,0,0,0,0,0,0,0,1
2009100934,0,1,0,0,0,0,0,0,0,0
2009024387,0,0,0,0,0,0,0,0,1,0
2009107270,0,0,0,0,0,1,0,0,0,0
2009032479,0,0,0,0,0,1,0,0,0,0
2009018713,0,0,0,0,1,0,0,0,1,0
2009127812,0,0,0,0,0,0,0,0,0,0
2009095414,0,0,0,0,0,1,0,0,0,0
2009089873,0,0,0,0,0,1,0,0,0,0
2009099088,0,1,0,0,0,0,0,0,0,0
2009081080,0,0,0,0,0,1,0,0,0,0
2009058702,0,1,0,0,0,1,0,0,0,0
2009014636,0,0,0,0,0,0,0,0,0,0
2009113900,0,0,0,0,0,0,0,0,1,1
2009113897,0,0,0,0,0,1,0,0,0,1
2009023015,0,0,0,0,0,0,0,0,0,0
2009132968,0,0,0,0,1,0,0,0,0,0
2009085582,0,0,0,0,0,1,0,0,1,1
2009043427,0,0,0,0,0,0,0,0,0,0
2009113506,0,0,0,0,0,0,0,0,1,1
2009055948,0,0,0,0,0,0,0,0,1,0
2009087541,0,0,0,0,0,0,0,0,0,0
2009090247,0,0,0,0,0,1,0,0,0,0
2009093651,0,0,0,0,0,0,0,0,0,0
2009126248,1,0,0,0,0,0,0,0,0,0
2009100724,0,0,0,0,0,0,0,0,0,0
2009115949,0,0,0,0,1,0,0,0,0,0
2009054583,0,0,0,0,0,0,0,0,0,1
2009119676,1,0,0,0,0,0,0,0,1,0
2009026451,0,0,0,0,0,1,0,0,0,0
2009049808,0,0,0,0,0,1,0,0,0,0
2009071776,0,0,0,0,0,0,0,0,0,0
2009081554,1,0,0,0,0,0,0,0,1,1
2009108739,0,0,0,0,0,1,0,0,0,0
2009004514,1,0,0,0,0,0,0,0,0,0
2009122467,0,0,0,0,0,0,1,0,1,0
2009101983,0,1,0,0,0,0,0,0,0,0
2009039639,0,0,0,0,0,0,0,0,0,0
2009053522,1,0,0,0,0,0,0,0,0,1
2009069989,1,0,0,0,0,0,0,0,0,0
2009099047,1,0,0,0,0,0,0,0,1,1
2009052402,1,0,0,0,0,0,0,0,0,0
2009124351,0,0,0,0,1,1,0,0,0,1
2009119368,1,0,0,0,1,0,0,1,1,1
2009022594,0,0,0,0,0,0,0,0,0,0
2009055763,0,0,0,0,0,1,0,0,0,0
2009004872,0,0,0,0,0,0,1,0,0,0
2009049061,0,0,0,0,0,1,0,0,1,0
2009106358,1,0,0,0,0,0,0,0,1,0
2009133957,0,0,0,0,0,1,0,0,0,1
2009057483,0,0,0,0,0,0,0,0,0,0
2009118363,0,0,0,0,0,0,1,0,0,0
2009119069,0,0,0,0,0,1,0,0,0,1
2009024422,1,0,0,0,0,1,0,0,1,0
2009118784,0,0,0,0,0,1,0,0,0,0
2009085404,0,0,0,0,0,0,0,0,0,0
2009086212,0,0,0,0,0,1,0,1,1,0
2009075045,0,1,0,0,0,1,0,0,0,0
2009111445,0,0,0,0,0,0,0,0,0,1
2009039526,0,0,0,0,0,1,0,0,0,0
2009116519,0,0,0,0,1,0,0,0,0,0
2009024166,0,1,0,0,0,0,0,0,0,1
2009088270,0,0,0,0,0,0,0,0,0,0
2009044341,0,0,0,0,1,1,0,0,0,0
2009100061,1,0,0,0,0,1,0,0,0,1
2009053171,1,1,0,0,0,0,0,0,0,0
2009008497,0,0,1,1,1,0,1,0,0,0
2009094808,1,0,0,0,0,0,0,0,0,0
2009056905,0,0,0,0,0,0,0,0,1,1
2009109675,0,0,0,0,0,0,0,0,1,1
2009014738,1,0,0,0,0,0,0,0,1,0
2009115362,0,0,0,0,0,1,0,0,0,0
2009043216,0,0,0,0,0,0,0,0,0,0
2009012114,0,0,0,0,0,0,0,0,0,0
2009126481,0,0,0,0,0,1,0,0,0,0
2009027872,0,0,0,0,0,0,1,0,1,0
2009032763,1,0,0,0,1,0,0,0,0,0
2009055075,0,1,0,0,0,0,0,0,0,0
2009072383,0,0,0,0,0,1,0,0,0,0
2009076050,0,0,0,0,0,1,0,0,0,0
2009059107,0,0,0,0,0,0,0,0,0,0
2009107442,0,0,0,0,0,1,0,0,0,0
2009037633,0,0,0,0,0,1,0,0,0,0
2009030703,1,0,0,0,0,0,0,0,0,0
2009056164,0,0,0,0,0,0,0,0,0,0
2009091295,0,0,0,0,0,0,0,0,0,0
2010001927,0,0,0,0,0,0,0,0,1,0
2009042278,1,0,1,1,1,0,0,1,1,0
2009055650,1,0,0,0,0,0,0,0,1,0
2009108985,0,0,0,0,0,0,0,0,0,0
2009122065,0,0,0,0,0,0,0,0,0,0
2009129537,0,0,0,0,0,1,0,0,0,0
2009050864,0,0,1,1,1,1,0,1,1,0
2009104448,0,0,0,0,1,0,0,0,0,0
2009106741,1,0,0,0,0,0,0,0,1,1
2009106750,0,0,0,0,0,0,0,0,0,0
2009004205,1,0,0,0,0,0,0,0,1,0
2009078260,0,1,0,0,0,0,0,0,0,0
2009086506,0,0,0,0,0,1,0,0,0,0
2009090465,1,0,0,0,0,0,0,0,1,1
2009045487,0,0,0,0,0,1,0,0,0,0
2009123528,0,0,0,0,0,0,0,0,0,0
2009016434,0,0,0,0,0,0,0,0,0,0
2009127880,1,0,0,0,0,1,0,0,0,0
2009089501,1,0,1,1,1,1,0,0,0,0
2009069147,0,0,0,0,0,1,0,0,0,0
2009116437,0,0,0,0,0,0,0,0,0,0
2009030619,0,1,0,0,0,0,0,0,0,0
2010001667,1,0,0,0,0,1,0,0,1,0
2009000366,0,1,0,0,0,1,0,0,0,1
2009014107,0,0,0,0,1,1,0,0,0,0
2009098049,0,0,0,0,0,1,0,0,0,0
2009028524,0,0,0,0,0,1,0,0,0,0
2009066450,0,0,0,0,0,1,0,0,0,0
2009128068,1,0,0,0,0,0,1,0,1,0
2009071367,0,0,0,0,1,0,0,0,0,1
2009101993,1,0,0,0,0,0,0,0,1,1
2009103403,0,0,0,0,0,1,0,0,0,0
2009053307,1,0,0,0,0,0,0,0,0,0
2009042935,0,0,0,0,0,0,1,0,0,0
2009109668,0,0,0,0,0,0,0,0,0,0
2009078992,0,0,0,0,0,0,0,0,1,0
2009079547,0,0,0,0,0,0,0,1,1,0
2009036286,1,0,0,0,0,1,0,0,0,0
2009098257,0,1,0,0,0,1,0,0,1,1
2009061010,0,0,0,0,0,1,0,0,0,1
2009008770,0,0,0,0,0,1,0,0,0,0
2009068805,1,0,0,0,0,0,0,0,0,0
2009091878,0,0,0,0,0,1,0,0,0,1
2009022711,0,0,0,0,0,0,0,0,0,0
2009072803,0,0,0,0,0,0,0,0,0,0
2009122839,0,0,1,1,1,0,1,0,0,0
2009059313,0,0,0,0,0,1,0,0,0,0
2009067371,0,0,0,0,0,0,0,0,0,0
2009113158,0,0,0,0,0,0,0,0,0,0
2009041447,1,0,0,0,0,0,0,0,1,0
2009125725,1,0,0,0,0,0,0,0,1,0
2009096225,0,0,0,0,0,1,0,0,1,1
2009032759,0,0,0,0,0,0,0,0,0,0
2010010658,0,0,0,0,0,0,0,0,0,0
2009061757,1,0,0,0,0,0,0,0,0,0
2009092349,0,0,0,0,0,0,0,0,1,0
2009093438,1,0,0,0,1,0,0,0,1,0
2009119329,0,0,0,0,0,0,0,0,0,0
2009071495,0,1,0,0,0,0,0,0,0,0
2009047792,0,0,0,0,0,0,0,0,0,0
2009117038,0,0,0,0,0,0,0,0,0,0
2009049785,1,0,0,0,0,0,0,0,0,1
2009030974,1,0,0,0,0,0,0,0,0,1
2009023002,0,0,0,0,0,1,0,0,0,0
2009080460,0,0,0,0,0,0,0,0,0,0
2009097282,0,1,0,0,0,0,0,0,0,1
2009088770,0,0,0,0,0,0,0,0,0,0
2009068295,0,0,0,0,0,0,0,0,0,0
2009046461,0,1,0,0,0,0,0,0,0,0
2009042172,0,0,0,0,0,1,0,0,0,0
2009022354,1,0,0,0,0,0,0,0,0,0
2009123983,0,0,0,0,0,0,0,0,1,1
2009039391,0,0,0,0,0,1,0,0,0,0
2010010977,1,0,0,0,0,1,0,0,1,0
2009076418,0,0,0,0,0,0,0,0,0,0
2009086111,0,0,0,0,0,1,0,0,0,0
2009068675,0,0,0,0,0,1,0,0,0,0
2009002734,0,0,0,0,0,0,0,0,0,0
2009056686,0,0,0,0,1,0,0,0,0,0
2009122168,0,0,0,0,0,0,1,0,1,0
2009048586,0,0,0,0,0,0,0,0,0,0
2009026125,0,1,0,0,0,0,0,0,0,0
2009113533,0,0,0,0,0,1,0,0,0,0
2009001865,0,0,0,0,1,1,0,0,0,0
2009110209,0,0,0,0,0,0,1,0,1,1
2009117397,0,0,0,0,0,1,0,0,0,0
2009070199,0,0,1,1,1,0,0,0,0,0
2009075741,0,0,0,0,0,0,0,0,1,0
2010015144,1,0,0,0,0,1,0,0,0,0
2009019754,1,0,0,0,0,0,0,0,0,0
2009037723,0,0,0,0,0,1,0,0,0,1
2009023797,1,0,0,0,0,0,0,0,0,0
2009107365,1,0,0,0,0,0,0,0,1,0
2009111436,0,0,0,0,0,0,0,0,0,0
2009015673,0,0,0,0,0,1,0,0,0,0
2009094761,0,0,0,0,0,0,0,0,0,0
2009066911,0,0,0,0,0,1,0,0,0,1
2009072656,1,1,0,0,0,0,0,0,0,1
2009084748,0,0,0,0,0,1,0,0,0,1
2009080464,1,0,0,0,0,0,0,0,0,1
2009054621,0,0,0,0,0,0,0,0,0,0
2009098258,0,0,0,0,0,0,0,0,0,0
2009089217,0,0,0,0,0,0,0,0,0,0
2009047895,0,0,0,0,0,1,0,0,0,1
2009102384,0,1,0,0,0,0,0,0,0,0
2009075925,1,0,0,0,0,0,0,0,0,0
2009111558,1,0,0,0,0,1,0,0,1,0
2009007227,0,0,0,0,0,0,0,0,1,0
2009021638,0,0,0,0,0,0,0,0,0,0
2009072730,0,0,0,0,0,0,0,0,0,0
2009037789,1,0,0,0,1,1,0,0,1,0
2009050322,0,0,0,0,0,0,0,0,0,0
2009033289,0,1,0,0,0,0,0,0,0,0
2009119014,0,0,1,1,1,0,0,0,1,0
2009069649,0,0,0,0,0,0,0,0,0,0
2009122372,0,0,0,0,0,1,0,0,0,0
2011029224,0,0,0,0,0,0,0,1,1,0
2009076384,0,0,0,0,0,0,0,0,0,0
2009115657,0,0,0,0,0,0,0,0,0,0
2009065706,0,1,0,0,0,0,0,0,0,1
2009102563,0,0,0,0,0,0,0,0,0,0
2009018048,0,0,0,0,0,0,0,0,0,0
2009007634,0,0,0,0,0,0,1,0,0,0
2009031848,0,0,0,0,0,0,0,0,1,1
2009024191,0,0,0,0,0,1,0,0,0,0
2009105014,0,0,0,0,0,1,0,0,0,0
2009050332,1,0,0,0,0,0,0,0,0,0
2009020484,1,0,0,0,0,1,0,0,0,0
2009047934,0,0,0,0,0,1,0,0,0,0
2009032956,0,0,0,0,0,0,0,0,1,0
2009008105,1,1,0,0,0,0,0,0,0,0
2009129882,0,0,0,0,0,0,0,0,1,1
2009117277,0,0,1,1,1,0,0,0,0,0
2009120309,0,0,0,0,0,1,0,0,0,0
2009047166,0,0,0,0,0,0,0,0,0,0
2009047970,0,0,0,0,0,1,0,0,0,0
2009019048,0,0,0,0,0,1,0,0,0,0
2009020076,0,0,0,0,0,0,0,0,0,0
2009060341,0,0,0,0,0,0,0,0,1,0
2009123439,0,0,0,0,0,1,0,0,0,0
2009010982,0,0,0,0,0,0,0,0,1,0
2009043643,0,0,0,0,0,0,0,0,0,0
2009056632,1,0,0,0,0,1,0,0,0,1
2010010571,0,0,0,0,0,1,0,0,0,0
2009109468,0,0,0,0,0,1,0,0,0,0
2009077570,1,0,0,0,0,0,0,0,0,1
2009020593,1,0,0,0,0,0,0,0,0,0
2009072273,0,0,0,0,0,1,0,0,0,1
2010005746,0,0,0,0,0,0,0,0,0,1
2010001705,0,0,0,0,0,0,0,0,0,0
2009091944,1,0,0,0,1,0,0,0,1,1
2009036226,1,0,0,0,1,0,0,0,0,0
2009082737,0,0,0,0,0,1,0,0,0,0
2009007962,0,0,0,0,1,0,0,1,1,0
2009011150,0,0,0,0,0,0,1,0,0,0
2009117746,0,0,0,0,0,0,0,0,0,1
2009114101,1,0,0,0,0,0,0,0,1,0
2009032266,0,0,0,0,1,0,0,0,1,0
2009072458,0,0,0,0,0,1,0,0,0,0
2009084395,0,0,0,0,0,0,0,0,0,0
2009130734,0,0,0,0,0,0,0,0,0,1
2009101238,0,0,0,0,0,1,0,0,1,1
2009032135,0,0,0,0,0,0,0,0,1,0
2009006488,0,0,0,0,0,0,1,0,0,0
2009077182,0,0,0,0,0,1,0,0,0,0
2009014446,0,1,0,0,1,0,0,0,0,0
2009023220,1,0,0,0,0,0,0,0,1,0
2009057817,0,0,0,0,0,0,0,0,1,0
2010070625,1,0,0,0,0,0,0,0,0,0
2009071000,0,0,0,0,0,0,1,0,0,0
2009100571,1,0,0,0,0,0,0,0,1,1
2009115546,1,0,0,0,0,0,0,0,0,1
2009006433,0,0,0,0,0,0,1,0,1,0
2009014757,1,1,0,0,0,0,0,0,0,0
2009076718,1,0,0,0,0,0,0,0,0,1
2009077975,1,0,0,0,1,1,0,0,0,0
2009110941,0,0,0,0,0,1,0,0,0,0
2009089506,0,1,0,0,0,1,0,0,0,0
2009016523,0,0,0,0,0,0,0,0,1,0
2009092933,1,0,0,0,0,0,0,0,0,1
2009095298,1,0,0,0,0,1,0,0,0,0
2009073832,1,0,0,0,0,0,0,0,0,0
2009004362,1,0,0,0,0,1,0,0,1,0
2009049745,0,1,0,0,0,1,0,0,0,0
2009105854,0,0,0,0,0,0,0,0,0,0
