CRN,CURVED_ROAD,DISTRACTED,DRUG_RELATED,DRUGGED_DRIVER,IMPAIRED_DRIVER,INTERSECTION,INTERSTATE,SPEEDING,SPEEDING_RELATED,WET_ROAD
2010068858,0,0,0,0,0,0,0,0,0,0
2010032547,0,1,0,0,0,0,0,0,0,0
2010033027,0,0,0,0,0,1,0,0,0,0
2010105163,0,1,0,0,0,1,0,0,0,0
2010101356,0,0,0,0,0,0,0,0,0,0
2010081292,0,0,0,0,0,0,0,0,0,0
2010121665,0,0,0,0,0,0,0,0,0,0
2010029188,0,0,0,0,0,1,0,0,1,1
2010105548,0,1,0,0,1,0,0,0,0,0
2010108625,0,0,0,0,0,1,0,0,1,1
2010096690,1,0,0,0,0,0,0,0,0,1
2011021093,0,0,0,0,0,0,0,0,0,0
2010099816,0,0,0,0,0,1,0,0,0,0
2010117243,0,1,0,0,0,0,1,0,1,0
2010058980,1,0,0,0,0,0,0,0,0,1
2010108127,0,0,0,0,0,1,0,0,0,0
2010030627,0,0,0,0,0,1,0,0,0,0
2010025477,0,0,0,0,0,0,0,0,0,0
2010050256,1,0,0,0,0,1,0,0,1,0
2010052935,0,0,0,0,0,0,0,0,0,0
2010093775,1,0,0,0,0,1,0,0,0,0
2010038512,0,0,0,0,0,0,0,0,0,0
2010100394,1,0,0,0,0,0,0,0,1,0
2010028973,1,0,0,0,0,0,0,0,0,0
2010116703,0,0,0,0,0,0,0,0,0,0
2010015650,0,0,0,0,0,0,0,0,0,0
2010062454,0,0,0,0,0,1,0,0,0,0
2010051445,0,0,0,0,0,1,0,0,0,0
2010020509,0,0,0,0,1,0,0,0,1,0
2010098245,0,0,0,0,0,0,0,0,0,0
2010091682,1,0,0,0,0,0,0,0,1,0
2010108521,0,0,0,0,0,1,0,0,0,0
2010120986,1,0,0,0,0,0,1,0,1,0
2010087587,0,0,0,0,0,1,0,0,0,0
2010085428,0,1,0,0,0,0,0,0,0,0
2010064554,0,0,0,0,0,0,1,0,0,0
2010070293,0,0,0,0,0,0,0,0,0,0
2010006776,1,0,0,0,0,0,0,0,0,0
2010075381,0,0,0,0,0,0,0,0,0,0
2010124111,0,0,0,0,0,0,1,0,1,0
2010128919,0,0,0,0,0,1,0,0,1,0
2011000222,0,0,0,0,0,0,0,0,0,0
2010016887,0,0,0,0,0,0,0,0,1,0
2010104726,0,0,0,0,0,0,1,0,0,0
2010127185,1,0,0,0,0,0,0,0,0,0
2010094359,0,0,0,0,0,0,0,0,0,0
2010001478,1,0,0,0,0,1,0,0,1,0
2010088536,0,0,0,0,0,0,0,0,0,0
2010101294,1,0,0,0,1,0,0,1,1,0
2010028660,0,0,0,0,0,1,0,0,0,0
2010084347,0,1,0,0,0,1,0,0,1,0
2010068940,0,0,0,0,0,0,0,0,0,0
2010090904,0,0,1,1,1,0,0,0,0,0
2010047061,1,0,0,0,0,0,0,0,1,1
2010054791,0,0,0,0,0,0,0,0,0,0
2010026210,1,0,0,0,0,0,0,0,0,0
2010080245,0,0,0,0,0,1,0,0,0,0
2010090296,0,0,0,0,0,0,0,0,0,0
2010110396,0,0,0,0,0,0,0,0,0,0
2010055488,1,0,0,0,0,0,0,0,1,0
2010056058,1,0,0,0,0,0,0,0,0,1
2010046508,0,0,0,0,0,0,0,0,0,0
2010047095,0,0,0,0,0,1,0,0,0,0
2010010791,0,1,0,0,0,1,0,0,0,0
2010094952,1,0,0,0,0,0,0,0,1,1
2010000840,0,0,0,0,0,1,0,0,0,0
2010042668,0,1,0,0,0,1,0,0,0,0
2010022906,0,0,0,0,0,0,0,0,0,0
2010074421,0,1,0,0,0,0,0,0,0,0
2010027803,0,0,0,0,0,0,0,0,0,0
2010066800,0,0,0,0,1,0,1,0,0,0
2010070121,0,0,0,0,0,0,0,0,0,0
2010115633,0,0,0,0,0,1,0,0,0,1
2010046977,0,0,0,0,0,0,0,0,0,0
2010010431,0,0,0,0,0,0,1,0,1,1
2010004394,0,0,0,0,0,1,0,0,0,0
2010007821,1,0,0,0,0,0,0,0,1,0
2010031617,0,1,0,0,0,1,0,0,1,0
2010060849,0,0,0,0,1,0,0,0,1,0
2010068057,1,0,0,0,0,0,0,0,1,0
2010071430,0,1,0,0,0,0,0,0,0,0
2010025798,0,0,0,0,0,1,0,0,0,1
2010066589,0,0,0,0,1,0,0,0,0,1
2010048082,0,0,0,0,0,1,0,0,0,0
2010128003,0,0,0,0,0,0,0,0,0,0
2010112770,1,0,0,0,1,0,0,0,1,0
2010052610,1,0,0,0,0,1,0,0,0,0
2010060346,0,0,0,0,0,0,0,0,1,0
2010129997,0,0,0,0,0,1,0,0,0,0
2010038011,0,0,0,0,0,1,0,0,1,0
2010018226,1,0,0,0,0,0,0,0,0,0
2010007966,0,0,0,0,0,1,0,0,0,0
2010028714,1,0,0,0,0,0,0,0,1,1
2010038519,0,0,0,0,1,0,0,0,0,1
2010029747,0,1,0,0,0,0,0,0,0,0
2010060695,0,0,0,0,0,0,0,0,0,0
2010062733,0,1,0,0,0,1,0,0,0,0
2010009376,0,1,0,0,0,0,0,0,0,0
2010049759,0,0,0,0,0,1,0,0,0,0
2010057693,0,0,0,0,0,0,0,0,0,0
2010085501,1,0,0,0,1,1,0,0,1,0
2010126892,1,0,0,0,0,0,0,0,1,0
2010089659,0,0,0,0,0,1,0,0,0,0
2010028977,0,0,0,0,0,1,0,0,0,0
2010045778,0,0,0,0,0,1,0,0,0,0
2010083983,0,0,0,0,0,1,0,0,0,0
2010085443,1,0,0,0,0,0,0,0,0,0
2010102260,0,0,0,0,0,0,0,0,0,0
2010079976,0,0,0,0,0,0,1,0,1,0
2010129482,0,1,0,0,0,0,0,0,0,0
2010096183,1,0,0,0,0,0,0,0,0,0
2010070994,0,0,0,0,0,0,0,0,0,0
2010087034,1,0,0,0,1,0,0,0,0,0
2010068460,1,0,0,0,0,0,0,0,0,0
2010025452,0,0,0,0,0,1,0,0,0,0
2010004055,0,0,0,0,0,0,0,0,0,0
2010116322,0,1,0,0,0,0,0,0,0,0
2010001898,0,0,0,0,0,1,0,0,1,0
2010087937,0,1,0,0,0,0,0,0,0,0
2010116982,0,0,0,0,0,1,0,0,1,1
2010063278,1,0,0,0,0,0,0,1,1,0
2010063671,1,0,0,0,0,0,0,0,0,0
2010075639,0,0,0,0,0,0,0,0,0,0
2010054000,0,0,0,0,0,0,0,0,0,1
2010094256,0,0,0,0,1,1,0,0,1,0
2010022796,0,0,0,0,0,0,1,0,1,1
2010061764,0,0,0,0,0,1,0,0,0,0
2010049467,1,0,1,1,1,0,0,0,1,0
2010038662,1,0,0,0,0,0,0,0,1,0
2010111287,1,0,0,0,0,0,0,0,0,0
2010055009,0,0,0,0,0,1,0,0,1,1
2010085271,0,0,0,0,0,1,0,0,0,0
2010093736,0,0,0,0,0,1,0,0,0,0
2010076756,0,0,0,0,0,1,0,0,0,0
2010074170,0,0,0,0,0,0,0,0,1,0
2010017905,0,0,0,0,0,1,0,0,1,0
2010019524,1,0,0,0,0,1,0,0,0,0
2010086946,0,0,0,0,0,0,0,0,0,0
2010014926,0,0,0,0,0,1,0,0,0,0
2010103684,0,0,0,0,0,0,0,0,0,0
2011011352,0,0,0,0,0,0,0,0,1,0
2011000706,0,1,0,0,1,0,0,0,0,0
2010057972,0,0,0,0,0,0,0,0,1,1
2010057994,0,0,0,0,0,0,1,0,0,0
2010063400,0,0,0,0,0,0,0,0,0,0
2010036117,0,0,0,0,0,0,0,0,1,0
2010123312,1,0,0,0,0,0,0,0,1,1
2010087727,0,0,0,0,0,1,0,0,0,0
2010116445,0,1,0,0,0,0,0,0,0,0
2010039251,0,0,0,0,0,1,0,0,0,0
2010026666,0,0,0,0,0,1,0,0,0,1
2010120999,0,0,0,0,0,0,0,0,1,1
2010129311,0,0,0,0,0,0,0,0,0,0
2010100434,0,0,0,0,0,1,0,0,0,1
2010043011,0,0,0,0,0,1,0,0,0,0
2010063311,0,0,0,0,0,1,0,0,0,0
2010002104,0,0,0,0,0,1,0,0,0,1
2010020352,1,0,0,0,0,0,0,0,1,0
2010058834,0,0,0,0,0,0,0,0,0,0
2010031059,0,0,0,0,0,0,0,0,0,0
2010095197,0,0,0,0,0,1,0,0,0,0
2010120959,0,0,0,0,0,0,1,0,0,0
2011006138,0,0,0,0,0,0,0,0,0,0
2010113289,1,0,0,0,0,1,0,0,0,0
2010084174,0,0,0,0,0,1,0,0,0,0
2010071254,0,1,0,0,0,1,0,0,0,0
2010044741,0,0,0,0,0,1,0,0,0,0
2010055273,1,0,0,0,0,0,0,0,1,0
2010084535,1,0,0,0,0,0,0,0,1,0
2010016306,0,0,0,0,0,0,0,0,0,0
2010020204,0,0,0,0,0,1,0,0,0,0
2010055619,0,0,0,0,0,1,0,0,0,0
2010077546,0,0,0,0,0,0,0,0,0,1
2010084847,0,0,0,0,0,0,0,0,1,0
2010065712,0,0,0,0,0,0,0,0,1,0
2010037844,0,0,0,0,0,0,0,0,0,0
2010021202,0,0,0,0,0,0,0,0,1,0
2010069051,0,0,0,0,0,0,0,0,0,1
2010070245,0,0,1,1,1,0,0,0,0,0
2010090386,1,0,0,0,0,1,0,0,0,0
2010077982,0,1,0,0,0,0,1,0,0,0
2010066127,1,0,0,0,0,0,0,0,1,0
2010072343,1,1,0,0,0,0,0,0,0,0
2011004542,0,0,0,0,0,0,0,0,0,0
2010018921,0,0,0,0,0,1,0,0,0,0
2010022337,1,0,0,0,0,0,0,0,1,1
2010071112,0,0,0,0,0,0,1,0,0,0
2010118180,0,0,0,0,0,0,0,0,0,0
2010075713,0,0,0,0,0,1,0,0,0,0
2010083894,0,1,0,0,0,1,0,0,0,0
2010085566,1,0,0,0,1,0,1,1,1,0
2010023468,0,0,0,0,0,0,0,0,0,1
2010089507,0,0,0,0,0,0,0,0,0,0
2011003102,0,0,0,0,0,0,1,0,0,0
2010111158,0,0,0,0,0,0,0,0,0,0
2010082740,0,1,0,0,0,0,0,0,0,0
2010092564,0,0,0,0,0,1,0,0,0,0
2010121011,0,0,0,0,0,0,0,0,1,1
2010091509,0,0,0,0,0,0,0,0,0,0
2010081554,0,0,0,0,0,0,0,0,0,0
2010108236,0,0,0,0,0,1,0,0,0,1
2010081434,0,0,0,0,0,1,0,0,1,1
2010071222,1,0,0,0,0,0,0,0,0,0
2010040677,1,0,0,0,1,1,0,1,1,0
2010059112,0,0,0,0,0,1,0,1,1,0
2010118955,0,0,0,0,0,0,0,0,1,0
2010018242,0,0,0,0,0,0,0,0,0,0
2010098564,1,0,0,0,1,0,0,0,1,0
2010015505,1,0,0,0,0,0,0,0,1,0
2010016765,0,0,0,0,0,0,0,0,0,0
2010076561,1,0,0,0,1,0,0,0,0,0
2010094877,0,0,0,0,0,0,0,0,0,0
2010064660,0,0,0,0,0,1,0,0,0,0
2010123253,0,0,0,0,0,0,0,0,1,0
2010111710,0,0,0,0,0,0,0,0,0,1
2010042340,1,0,0,0,1,0,0,0,0,0
2010023297,0,0,0,0,0,0,0,0,0,1
2010014598,1,0,0,0,0,0,0,0,0,0
2010086696,0,1,0,0,0,1,0,0,1,0
2010093172,0,0,0,0,1,0,1,0,1,0
2010108315,0,0,0,0,0,0,0,0,0,1
2010112526,1,0,0,0,0,0,0,0,0,1
2010103821,0,0,0,0,0,0,0,0,0,0
2010118949,0,0,0,0,0,0,1,0,0,1
2010089842,0,0,0,0,0,1,0,0,0,0
2011000375,1,0,0,0,0,0,0,0,1,0
2010076943,0,1,0,0,0,0,0,0,0,0
2010065760,0,0,0,0,0,0,1,0,0,0
2010128295,1,0,0,0,0,1,0,1,1,0
2010049647,0,0,0,0,0,0,0,0,0,0
2010111357,0,0,0,0,0,1,0,0,0,1
2010009379,0,0,0,0,0,1,0,0,0,0
2010123485,0,0,0,0,0,1,1,0,0,0
2010094276,0,1,0,0,0,1,0,0,0,0
2011000822,0,0,0,0,0,0,0,0,1,1
2010047157,0,0,0,0,0,0,0,0,0,1
2010011810,1,0,0,0,0,1,0,0,1,0
2010024999,1,0,0,0,1,0,0,0,0,0
2010033904,0,0,0,0,0,0,1,0,0,0
2010109617,0,0,0,0,0,0,0,0,1,1
2010028775,0,1,0,0,0,1,0,0,0,0
2010033233,0,0,0,0,0,0,0,0,0,1
2010124526,0,0,0,0,0,1,0,0,1,0
2010124568,1,0,0,0,0,0,0,0,1,0
2010126606,0,0,0,0,0,0,0,0,1,0
2010089304,0,0,0,0,0,0,0,0,0,0
2010014697,0,0,0,0,0,0,0,0,0,0
2010016914,0,0,0,0,0,1,0,0,0,0
2010060491,0,0,0,0,1,1,0,0,0,0
2010017692,1,0,0,0,0,0,0,0,1,0
2010021842,1,0,0,0,0,0,0,0,1,0
2010060764,0,0,0,0,0,1,0,0,0,0
2010102860,0,0,0,0,0,1,0,0,0,0
2010103729,0,0,0,0,0,0,0,0,0,0
2010127805,0,0,0,0,0,1,0,0,0,0
2010119712,0,0,0,0,0,0,0,0,0,0
2010128308,0,0,0,0,0,0,0,0,0,1
2010038394,0,0,0,0,0,0,0,0,0,0
2010114806,0,0,0,0,1,0,0,0,0,0
2010044633,0,0,0,0,0,1,0,0,0,0
2010035680,0,0,0,0,0,0,1,0,0,0
2010115644,0,0,0,0,0,1,0,0,0,0
2010047695,0,0,0,0,0,0,0,0,0,1
2010048538,0,0,0,0,0,1,0,0,0,0
2011028901,0,0,0,0,0,0,0,0,0,0
2010023411,0,0,0,0,0,0,0,0,0,1
2011012530,0,0,1,1,1,0,0,0,1,0
2010090788,1,0,0,0,1,0,0,0,0,0
2010103342,0,0,0,0,0,1,0,0,0,0
2010042800,0,0,0,0,0,1,0,0,0,0
2010033745,1,0,0,0,0,1,0,0,0,0
2010050292,1,0,0,0,0,0,0,0,0,0
2010123423,0,0,0,0,0,1,0,0,1,0
2010094048,0,0,0,0,0,0,0,0,1,0
2010042091,1,1,0,0,0,1,0,0,0,0
2010040735,1,0,0,0,0,0,0,0,1,0
2010040748,1,0,0,0,1,0,0,0,0,0
2010099563,0,0,0,0,0,0,0,0,0,0
2010038671,0,0,0,0,0,1,0,0,0,0
2010094645,0,0,0,0,0,1,0,0,0,1
2010005313,1,0,0,0,0,0,0,0,1,0
2010041545,1,0,0,0,0,1,0,0,0,0
2010128743,1,0,0,0,0,0,0,0,1,0
2010036358,1,0,0,0,1,0,0,0,1,1
2010039532,0,0,0,0,0,0,0,0,0,0
2010102491,0,0,0,0,0,0,0,0,0,0
2010127210,0,0,0,0,0,1,0,0,0,0
2010092041,1,0,0,0,0,1,0,0,0,0
2010092191,1,0,0,0,1,0,0,0,1,1
2010098195,0,0,0,0,0,1,0,0,0,1
2010084752,0,0,0,0,0,1,0,0,0,0
2010103974,1,0,0,0,0,0,0,0,0,1
2011010041,0,0,0,0,0,0,0,0,0,0
2010044489,0,0,0,0,0,1,0,0,0,0
2011001220,1,0,0,0,0,0,0,0,0,0
2010036778,0,1,0,0,0,0,1,0,0,0
2010074250,1,0,0,0,0,0,0,0,1,1
2010093174,0,1,0,0,0,0,0,0,0,0
2010021787,0,0,0,0,0,1,0,0,1,1
2010029638,1,0,0,0,0,0,0,0,1,0
2010047804,0,0,0,0,0,0,0,0,0,1
2010115111,1,0,1,1,1,0,0,0,0,0
2010004877,0,0,0,0,0,0,1,0,0,1
2010056472,0,0,0,0,0,1,0,0,0,0
2010128481,0,0,0,0,0,0,1,0,1,0
2010052507,0,0,0,0,0,1,0,0,0,0
2010092913,0,0,0,0,1,1,0,0,0,0
2010118787,1,0,0,0,0,0,0,0,1,0
2010125581,0,0,0,0,0,0,1,0,1,1
2010113607,0,0,0,0,0,0,0,0,0,0
2010040671,0,0,0,0,0,1,0,0,0,0
2010084287,0,0,0,0,0,1,0,0,0,0
2010018704,0,0,0,0,0,1,0,0,0,0
2010056359,0,1,0,0,1,0,0,0,0,0
2010051807,0,0,0,0,0,0,1,0,0,0
2010112493,0,1,0,0,0,0,0,0,0,0
2010006721,1,0,0,0,0,0,0,1,1,0
2010067769,0,0,1,1,1,0,0,0,0,0
2010000685,0,1,0,0,0,0,0,0,1,1
2010084353,0,0,0,0,0,1,0,0,0,1
2010033176,0,0,0,0,0,0,0,0,1,1
2010044664,0,0,0,0,0,0,0,0,0,0
2010011804,0,0,0,0,0,0,1,0,1,0
2010119076,0,0,0,0,0,1,0,0,0,0
2010020120,0,0,0,0,0,1,0,0,0,1
2010068673,0,1,0,0,0,0,0,0,0,0
2011001688,1,0,0,0,0,0,0,0,0,0
2010028211,0,0,0,0,0,1,0,0,0,0
2010006913,0,1,0,0,1,0,0,0,0,0
2010120819,0,1,0,0,1,0,0,0,0,0
2010036411,0,0,0,0,0,0,1,0,1,0
2010025315,1,0,0,0,0,0,1,0,1,0
2010098765,1,0,0,0,0,0,0,0,1,0
2010068860,0,0,0,0,0,1,0,1,1,0
2010042536,1,0,0,0,0,1,0,0,1,0
2010052906,1,1,0,0,0,0,1,0,0,0
2010080074,0,0,0,0,0,1,0,0,0,0
2010037311,0,0,0,0,1,0,0,0,1,0
2010046422,0,0,0,0,0,0,0,0,0,0
2010029565,0,0,0,0,0,0,0,0,0,0
2010022480,1,0,0,0,1,0,0,0,0,0
2010023789,0,1,0,0,0,0,0,0,0,0
2010127646,1,0,0,0,0,0,0,0,0,1
2011006764,0,1,0,0,0,0,0,0,0,0
2010062811,0,0,0,0,0,0,0,0,0,0
2010106636,0,0,0,0,1,0,0,0,0,0
2010128437,0,0,0,0,0,1,0,0,0,0
2010117073,0,0,0,0,0,0,0,0,1,0
2010025268,0,0,0,0,1,1,0,0,0,0
2010127521,0,0,0,0,0,0,0,0,1,0
2010088387,1,0,0,0,0,0,0,0,1,0
2010091125,0,1,0,0,0,0,0,0,0,0
2010028039,0,0,0,0,0,1,0,0,0,0
2010051839,0,0,0,0,0,1,0,0,0,0
2010037041,0,0,0,0,0,1,0,0,0,0
2010020271,0,0,0,0,0,1,0,0,0,0
2011007892,0,0,0,0,0,1,0,0,0,0
2010114326,0,0,0,0,0,1,0,0,0,0
2010056283,0,0,0,0,0,1,0,0,0,0
2010083274,1,0,0,0,0,0,0,0,0,0
2010103548,1,0,0,0,1,1,0,0,1,0
2010129693,0,0,0,0,0,1,0,0,0,0
2010009151,1,0,0,0,0,0,0,0,0,0
2010108387,0,0,0,0,0,1,0,0,0,0
2010020548,0,0,0,0,0,0,0,0,0,0
2010073673,1,0,0,0,0,0,0,0,1,0
2010078156,0,0,0,0,0,0,0,0,1,1
2010100008,0,0,0,0,0,0,0,0,0,0
2010045330,0,0,0,0,0,0,0,0,0,1
2010033348,0,0,0,0,1,0,0,0,0,0
2010105212,0,0,0,0,0,1,0,0,0,0
2010035976,0,0,0,0,0,1,0,0,0,0
2010070815,0,0,0,0,0,0,0,0,0,0
2010004095,1,0,0,0,1,0,0,0,0,0
2011000655,1,0,0,0,0,1,0,0,0,0
2010014294,0,0,0,0,0,0,0,0,1,0
2010016201,1,0,0,0,0,0,0,0,0,0
2010102494,0,0,0,0,0,1,0,0,0,0
2010125294,1,0,0,0,0,0,0,0,0,0
2010065368,0,0,0,0,0,0,0,0,0,1
2010050276,0,0,0,0,0,1,0,0,0,0
2010035693,1,0,0,0,0,0,0,0,1,0
2010039849,0,0,0,0,0,0,0,1,1,1
2010000672,1,0,0,0,0,1,0,0,0,0
2010018826,0,0,0,0,0,0,0,0,1,0
2010072690,0,1,0,0,0,0,0,0,0,0
2010113475,0,1,0,0,0,0,0,0,0,0
2010041086,0,0,0,0,0,0,0,0,1,1
2011002363,0,0,0,0,0,0,0,0,0,0
2010114751,0,0,0,0,1,0,0,0,0,0
2010118788,0,0,0,0,1,0,0,0,0,0
2010089030,0,0,0,0,0,0,0,0,1,1
2010014024,0,0,0,0,0,1,0,0,0,0
2010111301,0,0,0,0,0,0,0,0,0,0
2010015792,0,0,0,0,0,0,0,0,1,0
2010075070,0,0,0,0,1,1,0,0,0,0
2010079390,0,0,0,0,0,0,0,0,0,0
2010118585,1,0,0,0,0,0,0,0,1,1
2010054506,1,0,0,0,1,0,0,0,1,0
2010037691,1,0,0,0,1,0,0,0,1,0
2010069516,0,0,0,0,0,0,0,0,0,0
2010025325,0,0,0,0,0,0,0,0,0,0
2010094839,0,0,0,0,0,0,0,0,0,1
2010049827,0,0,0,0,0,1,0,0,0,0
2011007742,0,0,0,0,0,0,0,0,1,0
2010009473,0,0,0,0,0,1,0,0,0,0
2010030218,1,0,0,0,0,0,0,0,1,0
2010026370,0,0,0,0,0,0,0,0,0,1
2010056030,0,0,0,0,0,1,0,0,0,0
2010101713,0,0,0,0,0,0,0,0,0,0
2010036218,0,0,0,0,0,0,0,0,0,0
2010104027,0,0,0,0,0,0,0,0,0,0
2010098430,0,0,0,0,0,1,0,0,0,0
2010045156,0,0,0,0,0,0,0,0,0,0
2010022513,0,0,0,0,0,0,0,0,0,0
2011009907,0,0,0,0,0,1,0,0,0,0
2010072893,0,1,0,0,0,0,0,0,0,0
2010033950,0,0,0,0,0,1,0,0,0,0
2010050870,0,0,0,0,0,0,0,0,0,1
2010080497,0,0,0,0,0,0,0,0,1,0
2010098897,0,0,1,1,1,0,0,0,0,1
2011007562,1,0,0,0,0,0,0,0,1,0
2010025702,0,0,0,0,0,0,0,0,0,0
2010019369,0,0,0,0,0,1,0,1,1,0
2010008538,0,0,0,0,0,0,0,0,1,0
2010041743,0,0,0,0,0,1,0,0,0,0
2010103314,0,1,0,0,0,0,0,0,1,0
2010049392,1,0,0,0,1,0,0,0,0,0
2010021732,0,0,0,0,0,0,0,0,0,0
2010044048,0,0,0,0,0,1,0,0,0,0
2010073590,0,0,0,0,0,1,0,0,1,1
2010051715,1,0,0,0,0,0,0,0,0,0
2010125273,0,1,0,0,0,0,0,0,0,1
2010122619,0,0,0,0,0,1,0,0,0,0
2010036515,0,0,0,0,0,1,0,0,0,0
2010069439,0,0,0,0,0,1,0,0,0,0
2010081966,0,0,0,0,0,0,0,0,0,0
2010082180,1,0,0,0,0,0,0,1,1,0
2010033532,0,0,0,0,0,0,0,0,0,0
2010042792,0,0,0,0,0,1,0,1,1,0
2010094614,0,0,0,0,0,0,0,1,1,0
2010019310,0,0,0,0,0,0,0,0,0,0
2010008515,0,0,0,0,1,0,0,0,0,0
2010003730,1,0,0,0,0,0,0,0,0,0
2011001084,0,0,0,0,0,1,0,0,0,0
2010051960,1,0,1,1,1,0,0,1,1,0
2010092880,0,0,0,0,0,0,0,0,0,1
2010128377,0,0,0,0,0,1,0,0,0,0
2010017923,1,0,0,0,0,0,0,0,1,0
2010090130,0,0,0,0,0,1,0,0,0,0
2010104508,0,0,0,0,1,0,0,0,0,0
2010125242,0,0,0,0,0,0,0,0,0,0
2010005165,0,0,0,0,0,1,0,0,0,0
2010041196,0,1,0,0,0,1,0,0,0,0
2010102201,0,0,0,0,0,1,0,0,0,0
2010104734,0,0,0,0,0,0,0,0,0,0
2010126180,1,0,0,0,0,1,0,0,0,0
2010017817,0,0,0,0,0,0,0,0,1,0
2010089933,0,1,0,0,0,0,0,0,0,0
2010084895,0,0,0,0,0,1,0,0,0,0
2010064098,0,0,0,0,0,1,0,0,0,0
2010019853,0,0,0,0,0,0,0,0,0,0
2010073766,0,0,0,0,0,1,0,0,0,0
2010023159,0,0,0,0,0,0,1,0,1,0
2010010918,0,0,0,0,0,0,0,0,1,0
2010075698,0,0,0,0,0,1,0,0,0,0
2010037990,0,0,0,0,0,1,0,0,0,0
2010101319,0,0,0,0,0,1,0,0,0,0
2010100021,1,0,0,0,1,1,0,0,0,0
2010022590,0,0,0,0,0,0,0,0,1,0
2010058865,0,0,0,0,0,0,0,0,0,0
2010097163,0,0,0,0,0,0,0,0,0,0
2011010916,0,0,0,0,0,1,0,0,0,0
2010089868,0,1,0,0,0,1,0,0,0,0
2011002909,1,0,0,0,0,1,0,0,0,0
2010028390,0,0,0,0,0,0,0,0,0,0
2010129255,0,0,0,0,0,0,1,0,0,0
2010023671,0,0,0,0,0,0,0,0,0,0
2010107735,0,0,0,0,0,0,0,0,0,0
2010028060,0,0,0,0,0,1,0,0,0,0
2010023425,0,1,0,0,0,0,0,0,1,0
2010130042,0,0,0,0,0,0,0,0,0,0
2010021428,0,0,0,0,0,0,0,0,0,0
2010008284,0,0,0,0,0,1,0,0,0,0
2010076267,0,0,0,0,0,1,0,0,0,0
2010063378,0,0,0,0,0,1,0,0,1,0
2010076407,0,0,0,0,0,0,0,0,1,0
2010122123,0,0,0,0,1,1,0,0,0,0
2010070806,0,0,0,0,0,0,0,0,0,0
2010005213,0,0,0,0,0,0,0,0,0,0
2010089669,1,0,0,0,0,0,0,0,0,0
2010027650,0,0,0,0,0,1,0,0,0,0
2010026868,0,0,0,0,0,1,0,0,0,1
2010055956,0,0,0,0,0,0,0,0,0,0
2010064582,1,0,0,0,0,0,0,0,0,0
2010037663,0,0,0,0,0,0,0,0,0,0
2010098419,0,0,0,0,0,0,0,0,0,0
2010004786,0,1,0,0,0,1,0,0,0,0
2010123584,1,0,0,0,1,0,0,0,1,1
2010104625,0,0,0,0,1,0,0,0,0,0
2010050367,0,0,0,0,0,0,1,0,0,0
2010105301,1,0,0,0,0,1,0,0,0,0
2010008889,0,0,0,0,1,0,0,0,0,0
2010058527,0,0,0,0,0,0,0,0,0,1
2010124383,0,0,0,0,0,0,0,0,0,0
2010006973,1,0,1,1,1,0,0,0,1,0
2010116503,0,0,0,0,0,0,0,0,0,1
2010015662,1,0,0,0,0,0,0,0,0,0
2010031979,0,0,0,0,0,1,0,0,0,0
2010050241,0,0,0,0,0,0,0,0,0,0
2010108886,1,0,1,1,1,0,0,1,1,0
2010089522,0,1,0,0,1,0,0,0,0,0
2011001241,0,0,0,0,0,0,1,1,1,0
2010114272,0,0,0,0,0,1,0,0,0,0
2010089016,0,0,0,0,0,0,0,0,0,0
2010093752,0,0,0,0,0,0,0,0,0,0
2010069354,0,0,0,0,0,0,0,0,0,0
2010124597,0,0,0,0,0,0,0,0,0,0
2010122508,0,0,0,0,0,0,0,0,0,0
2010018134,1,0,0,0,0,0,0,0,0,0
2010059406,0,0,0,0,0,0,0,1,1,0
2010010691,0,0,0,0,0,0,0,0,0,0
2010043329,0,0,0,0,0,0,0,0,0,0
2010047966,0,0,0,0,0,1,0,0,0,0
2010063433,1,0,0,0,0,0,0,0,0,0
2010033443,0,0,0,0,0,1,0,0,0,0
2011003473,0,0,0,0,0,0,0,0,1,0
2010105122,0,0,0,0,0,0,0,0,0,1
2010055142,1,0,0,0,0,0,0,0,1,1
2010092379,0,0,0,0,0,0,0,0,0,0
2010091001,1,0,0,0,0,1,0,0,0,0
2010074305,0,0,0,0,0,0,0,0,0,0
2010112025,0,1,0,0,0,0,0,0,1,1
2010113500,0,0,0,0,0,0,0,0,0,0
2010094155,0,0,1,1,1,0,0,0,0,0
2011009288,0,1,0,0,0,1,0,0,0,0
2010087130,1,0,0,0,0,0,0,0,1,0
2010025058,0,0,0,0,0,0,0,0,1,0
2010128637,0,0,0,0,0,0,0,0,0,0
2010036434,1,0,0,0,0,0,0,1,1,0
2010056120,0,0,0,0,0,1,0,0,0,0
2010118532,0,0,0,0,0,0,1,0,0,0
2010077565,0,0,0,0,0,1,0,0,0,0
2010122952,0,0,0,0,1,0,0,0,0,0
2010060687,0,0,1,1,1,0,0,0,0,0
2010128333,0,0,0,0,0,0,1,0,1,1
2010123736,0,0,0,0,0,0,0,0,0,0
2010049072,0,0,0,0,0,1,0,0,0,0
2011018200,0,0,0,0,0,1,0,0,1,0
2010078170,0,0,0,0,0,0,0,0,0,0
2011024331,0,0,0,0,0,1,0,0,0,0
2010123364,0,1,0,0,0,1,0,0,0,0
2010110349,0,0,0,0,0,0,0,0,1,0
2010049869,1,0,0,0,0,0,0,0,0,1
2010090951,0,0,0,0,0,1,0,0,0,0
