OBJECTID,STATEWIDE_ID,DISTRICT_ID,STATUS_ID,MPMS_PROJ_ID,PLAN_DEPLOY_YEAR,INSTALL_TYPE_ID,STRUCT_TYPE_ID,POLE_HEIGHT,LOC_DISTRICT_NO,OWNER_DISTRICT_NO,LOCATION_DESC,MILE_MARKER,EXIT_NUMBER,CTY_CODE,ST_RT_NO,JURIS,SEG_NO,OFFSET,LATITUDE,LONGITUDE,SOURCE_IS_LATLONG,SIDE_IND,MANUFACTURER,MODEL,POWER_TYPE_ID,COMM_TYPE_ID,INSTALLATION_DATE,URL,IS_FROM_STATEWIDE,IS_FROM_REGIONAL,IS_FROM_ROPS,IS_FROM_MPMS,RECORD_UPDATE,ID,GIS_UPDATE_DATE,GIS_GEOMETRY_UPDATE_DATE,SE_ANNO_CAD_DATA,GPID,Has Geometry
8486,CAM-06-312,CM 6202,1,63494,2012,1,6,50,06,06,202 Parkway SB at Rt. 309 overpass,999.9000244,999,46,0202,1,0354,178,40.23219,-75.23803,T,1,Bosch,Envirodome LTC 0928/25C,1,4,3/1/2012 12:00:00 AM,http://10.28.0.245/thumbs/CAM06312CM6202.flv.jpg,,,,,2/27/2024 8:33:08 PM,609,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,8486,Y
8487,CAM-06-313,CM 6203,1,63494,2012,1,,20,06,06,202 Parkway SB at Horsham Rd / PA 463,999.9000244,999,46,0202,1,0354,3454,40.23861,-75.23019,T,1,Bosch,Envirodome LTC 0928/25C,1,4,3/1/2012 12:00:00 AM,http://10.28.0.245/thumbs/CAM06313CM6203.flv.jpg,,,,,2/27/2024 8:33:09 PM,610,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,8487,Y
8488,CAM-06-314,CM 6204,1,63494,2012,1,,20,06,06,202 Parkway SB at County Line Rd,999.9000244,999,09,0202,1,0004,62,40.25428,-75.20841,T,1,Bosch,Envirodome LTC 0928/25C,1,4,3/1/2012 12:00:00 AM,http://10.28.0.245/thumbs/CAM06314CM6204.flv.jpg,,,,,2/27/2024 8:33:10 PM,611,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,8488,Y
8489,CAM-06-315,CM 6205,1,63494,2012,1,,20,06,06,SB 202 PARKWAY AT LIMEKILN PIKE,999.9000244,999,09,0202,1,0034,1667,40.26696,-75.19938,T,1,Bosch,Envirodome LTC 0928/25C,1,4,3/1/2012 12:00:00 AM,http://10.28.0.245/thumbs/CAM06315CM6205.flv.jpg,,,,,2/27/2024 8:33:10 PM,612,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,8489,Y
8490,CAM-06-316,CM 6206,1,63494,2012,1,8,,06,06,SB 202 PARKWAY AT BRISTOL ROAD,999.9000244,999,09,0202,1,0098,73,40.28065,-75.18101,T,1,Bosch,Envirodome LTC 0928/25C,1,4,3/1/2012 12:00:00 AM,http://10.28.0.245/thumbs/CAM06316CM6206.flv.jpg,,,,,2/27/2024 8:33:11 PM,613,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,8490,Y
8491,CAM-06-317,CM 6207,1,63494,2012,1,8,,06,06,NB 202 PARKWAY AT RT. 611,999.9000244,999,09,0202,1,0150,21,40.29322,-75.13826,T,1,Bosch,Envirodome LTC 0928/25C,1,4,3/1/2012 12:00:00 AM,http://10.28.0.245/thumbs/CAM06317CM6207.flv.jpg,,,,,2/27/2024 8:33:12 PM,614,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,8491,Y
8492,CAM-06-318,CM 3751,1,63494,2012,1,8,,06,06,Stump Rd. at Horsham Rd/PA 463,999.9000244,999,46,0463,1,0162,49,40.23515,-75.22468,T,1,Bosch,Envirodome LTC 0928/25C,1,4,3/1/2012 12:00:00 AM,http://10.28.0.245/thumbs/CAM06318CM3751.flv.jpg,,,,,2/27/2024 8:33:13 PM,615,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,8492,Y
8493,CAM-06-319,CM 3752,1,63494,2012,1,8,,06,06,Stump Rd. at County Line Rd.,999.9000244,999,46,2038,1,0080,622,40.25272,-75.20632,T,1,Bosch,Envirodome LTC 0928/25C,1,4,3/1/2012 12:00:00 AM,http://10.28.0.245/thumbs/CAM06319CM3752.flv.jpg,,,,,2/27/2024 8:33:14 PM,616,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,8493,Y
9046,CAM-06-546,CM 193,1,,2020,1,8,,06,06,US 1 NB NORTH OF CONCORD RD,31.79999924,,23,0001,1,0080,1675,39.8864,-75.522154,T,1,BOSCH,VG5-7036-E2PC4,,,,0,,,,,2/27/2024 10:26:23 PM,2301,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,9046,Y
9047,CAM-06-547,CM 192,1,,2020,1,8,,06,06,US 1 NB @ BRINTON LAKE RD,31.10000038,,23,0001,1,0070,41,39.883424,-75.535925,T,1,BOSCH,VG5-7036-E2PC4,,,,0,,,,,2/27/2024 10:26:23 PM,2302,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,9047,Y
9053,CAM-02-044,C_D2_22-Walnut St_56,1,4670,2014,1,,,02,02,US 22/ 522 @ Walnut St,0,,44,0022,1,0562,29,40.605,-77.564,T,1,Bosch,VG5-624-ECS,1,3,12/17/2014 12:00:00 AM,http://10.28.0.245/thumbs/CAM02044CCTV56.flv.jpg,,,,,2/27/2024 8:19:00 PM,1306,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,9053,Y
9054,CAM-06-445,CM 1520,1,,2016,1,,,06,06,SR 152 (N. Main St) at Sunset Ave,999.9000244,999,67,0152,1,,,40.288,-75.209,T,1,Bosch,,1,4,6/15/2016 12:00:00 AM,,,,,,2/27/2024 10:25:21 PM,1359,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,9054,Y
9055,CAM-06-446,CM 9247,1,,2016,1,,,06,06,Richmond Street and Castor Avenue,999.9000244,999,67,2001,1,0180,1499,39.989,-75.09,T,1,Bosch,,1,4,6/15/2016 12:00:00 AM,,,,,,2/27/2024 10:25:22 PM,1360,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,9055,Y
9056,CAM-06-424,CM 3001,1,,2016,1,,,06,06,3001 Main St at Cherry St,999.9000244,999,46,,1,0020,19,40.115,-75.3456,T,1,Bosch,,1,4,1/29/2016 12:00:00 AM,http://10.28.0.245/thumbs/CAM06424CM3001.flv.jpg,,,,,2/27/2024 9:59:15 PM,1330,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,9056,Y
9057,CAM-06-425,CM 3002,1,,2016,1,,,06,06,3002 Main St at DeKalb Pike,999.9000244,999,,,1,0130,344,40.1138,-75.3423,T,1,Bosch,,1,4,1/29/2016 12:00:00 AM,http://10.28.0.245/thumbs/CAM06425CM3002.flv.jpg,,,,,2/27/2024 10:22:54 PM,1331,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,9057,Y
9058,CAM-06-426,CM 3003,1,,2016,1,,,06,06,3003 Main St at Arch St,999.9000244,999,46,,1,0116,43,40.1126,-75.3392,T,1,Bosch,,1,4,1/29/2016 12:00:00 AM,http://10.28.0.245/thumbs/CAM06426CM3003.flv.jpg,,,,,2/27/2024 10:23:43 PM,1332,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,9058,Y
9059,CAM-06-427,CM 3021,1,,2016,1,,,06,06,3021 Bus Rt 30 at N Caln Rd,999.9000244,999,15,0030,1,0210,2610,39.98904,-75.7872,T,1,Bosch,,1,4,12/16/2015 12:00:00 AM,http://10.28.0.245/thumbs/CAM06427CM3021.flv.jpg,,,,,2/27/2024 10:23:44 PM,1333,8/5/2019 1:14:05 PM,8/5/2019 1:14:05 PM,,9059,Y
