CRN,CURVED_ROAD,DISTRACTED,DRUG_RELATED,DRUGGED_DRIVER,IMPAIRED_DRIVER,INTERSECTION,INTERSTATE,SPEEDING,SPEEDING_RELATED,WET_ROAD
2007056670,0,0,0,0,0,1,0,0,0,1
2007043512,0,1,0,0,0,0,0,0,0,1
2007028707,1,0,0,0,0,1,0,0,1,0
2007090265,0,0,0,0,1,0,0,0,1,0
2007066239,0,0,0,0,0,1,0,0,0,0
2007058365,0,0,0,0,1,0,0,0,1,0
2007047117,0,0,0,0,0,1,0,0,0,0
2007116448,0,0,0,0,0,1,0,0,0,0
2008002443,0,0,0,0,0,1,0,0,0,0
2007061519,1,0,0,0,1,0,0,0,1,1
2007023266,0,0,0,0,1,1,0,0,0,0
2007036622,0,0,0,0,0,1,0,0,0,0
2007125999,1,0,0,0,0,0,0,0,0,0
2007033599,0,0,0,0,0,1,0,0,0,0
2007097796,0,0,0,0,0,1,0,0,0,0
2007065209,0,1,0,0,0,0,0,0,0,0
2007079749,0,0,0,0,0,1,0,0,0,0
2007016897,1,0,0,0,0,0,0,0,0,0
2007037964,0,0,0,0,0,0,0,0,0,0
2008008195,0,0,0,0,0,0,0,0,0,1
2007012797,0,0,0,0,0,1,0,0,1,0
2007041109,0,0,0,0,0,0,0,0,0,0
2007020309,0,0,0,0,0,1,0,0,0,1
2007060058,0,0,0,0,0,1,0,0,1,1
2007038399,0,0,0,0,1,1,0,1,1,1
2008016103,0,0,0,0,0,1,0,0,0,1
2007111861,0,1,0,0,0,0,0,0,0,0
2007093695,1,0,0,0,1,0,0,1,1,0
2007078613,1,0,0,0,0,1,0,0,0,0
2007061005,0,1,0,0,0,1,0,0,0,0
2007117124,0,0,0,0,1,0,0,0,0,0
2007087250,0,0,0,0,0,1,0,0,0,0
2007035987,0,0,0,0,0,0,0,0,0,0
2008015912,0,0,0,0,0,1,0,0,0,0
2007031544,1,0,0,0,0,0,0,0,0,0
2007031713,0,0,0,0,0,0,0,0,0,1
2007087854,0,0,0,0,0,0,0,0,1,0
2007037221,1,0,0,0,0,0,0,0,1,0
2008029666,0,0,0,0,1,1,0,1,1,1
2007110813,0,0,0,0,0,0,0,0,0,0
2007204675,0,0,0,0,0,0,0,0,0,0
2007027245,0,1,0,0,0,0,0,0,0,0
2007101330,0,0,0,0,0,1,0,0,0,0
2007092799,0,0,0,0,1,1,0,0,0,0
2007040254,0,0,0,0,0,1,0,0,0,0
2007105722,0,0,0,0,0,1,0,0,0,0
2007059141,0,0,0,0,1,0,0,0,1,0
2007023329,0,0,0,0,1,0,0,0,0,0
2008029736,0,0,0,0,0,1,0,0,0,0
2008012431,0,0,0,0,0,1,0,0,0,1
2007004212,0,1,0,0,1,0,0,0,0,1
2007063774,0,0,0,0,0,1,0,0,0,0
2008017417,0,0,0,0,0,1,0,0,0,1
2007120436,0,0,0,0,0,0,0,0,0,0
2007039112,1,0,0,0,0,0,0,0,1,0
2008013970,0,0,0,0,0,0,0,0,1,0
2007120454,0,0,0,0,1,0,0,0,0,0
2007035703,1,0,0,0,0,0,0,0,1,0
2007026940,0,0,0,0,0,1,0,0,0,0
2007054611,1,0,0,0,1,0,0,0,0,0
2007066412,0,0,0,0,0,0,0,0,0,0
2007076272,0,1,0,0,0,1,0,0,1,0
2007013347,0,0,0,0,0,0,0,0,0,0
2007028590,0,0,0,0,0,1,0,0,0,0
2007109836,0,0,0,0,0,0,0,0,0,0
2007111472,0,0,0,0,0,1,0,1,1,1
2007080612,0,0,0,0,0,0,0,0,0,0
2007084076,0,0,0,0,1,0,0,0,0,0
2007099638,0,0,0,0,1,0,0,0,0,0
2008006398,0,0,0,0,0,0,0,0,1,1
2008003032,0,0,0,0,0,0,0,0,0,0
2007015188,0,0,0,0,0,0,0,0,0,0
2007037173,0,0,0,0,0,0,0,0,1,0
2007110626,0,0,0,0,0,1,0,0,0,0
2007066904,0,1,0,0,1,0,0,0,0,0
2007062125,0,0,0,0,0,0,0,0,0,0
2007083242,1,0,1,1,1,0,0,0,1,0
2007072277,0,0,0,0,0,1,0,0,0,0
2007048569,0,0,0,0,0,0,1,0,1,0
2007043661,0,0,0,0,0,0,1,0,0,1
2007123436,1,0,0,0,0,0,0,0,1,1
2007046178,0,0,0,0,0,1,0,0,0,0
2007067486,0,0,1,1,1,0,0,0,0,1
2007088613,0,0,0,0,0,0,0,0,0,0
2007032507,1,0,0,0,0,0,0,0,0,0
2007112611,0,0,0,0,0,1,0,0,0,0
2007065123,0,0,0,0,0,0,1,0,0,0
2007098166,0,0,0,0,1,0,0,0,0,0
2007123509,1,0,0,0,1,0,1,0,0,0
2008033713,1,0,0,0,0,0,0,0,0,0
2007111566,1,0,0,0,0,0,0,0,0,0
2007032951,0,0,0,0,0,1,0,0,0,0
2007053421,0,0,0,0,0,0,0,0,0,1
2007046104,0,0,0,0,1,0,0,0,0,0
2007047080,0,0,0,0,0,1,0,0,0,0
2007092732,0,0,0,0,1,1,0,0,0,0
2007044129,0,0,0,0,0,0,0,0,1,0
2007127578,0,0,0,0,0,1,0,0,0,0
2007032216,0,0,0,0,0,0,0,0,1,0
2008005912,0,0,0,0,0,0,0,0,1,0
2007058182,0,0,0,0,0,0,0,0,0,0
2007025950,0,0,0,0,1,0,0,0,0,0
2007051101,0,0,0,0,0,0,0,0,1,0
2007016859,1,0,0,0,0,0,0,0,0,0
2007073030,0,0,0,0,0,0,0,0,0,0
2008009443,1,0,0,0,0,1,0,0,1,0
2007071996,0,0,0,0,0,0,0,0,0,0
2007074257,0,0,0,0,1,0,0,0,0,0
2007055005,0,0,0,0,0,0,0,0,0,0
2008003619,1,0,0,0,0,1,0,0,0,0
2007042480,0,0,0,0,0,0,1,0,0,0
2008037065,0,0,0,0,0,0,0,0,1,0
2007118191,1,0,0,0,1,0,0,0,0,0
2007073821,0,0,0,0,0,1,0,0,0,0
2008082584,0,1,0,0,0,1,0,0,0,0
2007050239,0,0,0,0,0,1,0,0,0,0
2008014139,0,0,0,0,0,0,0,0,0,0
2007079981,0,0,0,0,0,1,0,0,0,0
2007058046,0,0,0,0,0,1,0,1,1,0
2007092055,0,0,0,0,0,1,0,0,0,0
2007031610,0,0,0,0,0,0,0,0,0,0
2007038382,0,0,0,0,0,1,0,0,0,0
2007202072,0,0,0,0,0,1,0,0,0,0
2007039498,0,0,0,0,0,1,0,0,0,0
2007046562,0,0,0,0,0,1,0,0,0,0
2007105633,0,0,0,0,0,1,0,0,0,0
2007095405,0,0,0,0,0,1,0,0,0,0
2008078689,0,1,0,0,1,0,0,0,0,1
2007023611,0,0,0,0,0,1,0,0,0,0
2007075017,0,0,0,0,0,1,0,0,0,1
2007201786,1,0,0,0,0,0,0,0,0,1
2007204536,0,0,0,0,0,0,0,0,0,0
2007103712,0,0,0,0,0,0,0,0,0,1
2007116973,0,0,0,0,0,1,0,0,1,0
2007027134,0,0,0,0,0,0,0,0,0,0
2007045053,1,0,1,1,1,0,0,1,1,1
2007100848,0,0,0,0,0,1,0,0,0,0
2007056488,0,0,0,0,0,1,0,0,0,1
2008004782,0,0,0,0,0,0,0,0,0,0
2008007594,1,0,0,0,0,0,0,0,0,0
2007106544,0,0,0,0,0,1,0,0,0,0
2008034411,0,0,0,0,0,1,0,0,0,0
2007101314,0,0,0,0,0,1,0,0,1,0
2007017778,1,0,0,0,0,0,0,0,1,0
2007059463,0,0,0,0,0,1,0,0,0,0
2008016974,0,0,0,0,0,1,0,0,0,1
2007027484,0,0,0,0,0,1,0,0,0,1
2007125690,0,0,0,0,0,1,0,0,0,0
2007074319,0,0,0,0,0,1,0,0,0,0
2007033176,0,0,0,0,0,0,0,0,1,1
2007118019,1,0,0,0,1,0,0,1,1,0
2007034936,0,0,0,0,0,0,0,0,1,0
2007091119,0,0,0,0,0,1,0,0,0,0
2007094039,0,0,0,0,0,1,0,0,0,0
2008000075,0,0,0,0,0,1,0,0,1,1
2007126742,0,1,0,0,0,0,0,0,1,0
2007047804,0,0,0,0,0,0,0,0,1,0
2007200981,1,0,0,0,0,0,0,0,0,0
2008035175,0,0,0,0,0,0,0,0,0,0
2007083516,0,0,0,0,1,1,0,0,0,0
2007126680,0,0,0,0,0,0,0,0,1,1
2007014186,1,0,0,0,0,0,0,0,1,1
2007036751,1,0,0,0,0,0,0,1,1,0
2007125353,0,0,0,0,0,0,0,0,0,0
2008017428,0,0,0,0,1,0,0,0,0,0
2008003299,0,0,0,0,0,0,1,0,1,0
2007050204,0,0,0,0,0,1,0,0,0,0
2007080010,0,0,0,0,0,0,0,0,0,0
2007121156,0,0,0,0,0,0,0,0,1,0
2007066466,0,0,0,0,0,1,0,0,0,1
2007124367,0,0,1,1,1,0,0,0,1,1
2007201748,0,0,0,0,0,1,0,0,0,1
2007084627,0,0,0,0,0,0,0,0,1,0
2007097495,0,0,0,0,0,1,0,0,0,0
2007100917,0,0,0,0,0,0,0,0,0,0
2007080671,0,0,0,0,1,0,0,0,1,1
2008001976,0,0,0,0,0,0,0,0,0,1
2007105550,0,0,0,0,0,0,0,0,0,0
2007027833,0,1,0,0,0,1,0,0,0,0
2008003621,0,0,0,0,0,0,0,0,0,0
2007011364,1,0,0,0,0,0,0,0,0,1
2007064116,0,0,0,0,0,0,0,0,0,0
2008000816,0,0,0,0,0,1,0,0,1,0
2012030686,0,0,0,0,1,0,0,0,1,1
2007023780,1,0,0,0,0,0,0,0,1,0
2007121093,0,0,0,0,0,0,0,1,1,1
2007028613,0,0,0,0,0,0,0,0,1,1
2007057731,1,0,0,0,0,0,0,0,1,0
2008000006,1,0,0,0,0,0,0,0,0,0
2007044261,0,0,0,0,0,0,0,0,0,0
2007038640,0,0,0,0,0,1,0,0,0,0
2007079822,0,0,0,0,0,0,0,0,0,0
2007087860,0,0,0,0,0,0,1,0,1,1
2007205347,0,0,0,0,0,1,0,0,0,0
2008006169,0,1,0,0,0,0,0,0,0,0
2007053321,0,0,0,0,0,0,1,0,1,0
2007065543,1,0,0,0,0,0,0,0,0,0
2007083684,0,0,0,0,0,1,0,0,0,1
2007028797,0,0,0,0,0,0,0,0,1,0
2007116047,0,0,0,0,1,1,0,1,1,0
2008006149,1,0,0,0,0,1,0,0,1,1
2007087183,0,1,0,0,0,0,0,1,1,0
2007106242,0,1,0,0,0,1,0,0,0,0
2007094469,1,0,0,0,0,0,0,0,0,0
2007030300,0,0,0,0,0,0,0,0,1,0
2007127825,0,0,0,0,0,0,0,0,0,0
2007082307,0,0,0,0,0,1,0,0,0,0
2007084364,1,0,0,0,0,1,0,0,0,0
2007103293,0,0,0,0,0,0,0,0,0,0
2007099963,0,0,0,0,0,1,0,0,0,0
2007041852,0,0,0,0,0,0,0,0,0,0
2007028579,0,0,0,0,0,0,0,0,0,0
2007097746,0,0,0,0,0,1,0,0,0,0
2007099168,0,0,1,1,1,0,0,1,1,0
2007114731,0,0,0,0,0,0,1,0,1,1
2007016553,0,0,0,0,0,1,0,0,0,0
2007204238,1,0,0,0,0,0,0,0,0,0
2008044156,0,0,0,0,0,0,0,0,0,0
2007069548,0,0,0,0,0,0,0,0,1,0
2007041552,0,0,0,0,0,1,0,0,0,0
2007055513,0,0,0,0,0,0,0,0,1,1
2007067835,0,0,0,0,0,1,0,0,0,0
2007086013,0,0,0,0,0,0,0,0,0,0
2007122560,0,0,0,0,0,0,0,0,0,0
2007067357,0,0,0,0,0,1,0,0,0,0
2007095209,0,0,0,0,0,0,0,0,0,0
2007095372,0,0,0,0,0,1,0,0,0,0
2007041505,0,0,0,0,0,1,0,0,0,0
2007203871,0,0,0,0,0,0,0,0,0,0
2008002588,0,0,0,0,0,1,0,0,0,0
2007112629,1,0,0,0,0,1,0,0,1,0
2007061322,0,0,0,0,1,0,0,1,1,0
2008009193,1,0,0,0,0,0,0,1,1,1
2007062349,0,0,0,0,0,1,0,0,0,0
2007062944,0,0,0,0,0,1,0,0,0,0
2007101067,0,0,0,0,0,1,0,0,0,0
2007075400,1,0,0,0,0,0,0,0,1,0
2007063442,0,0,0,0,1,0,0,0,0,0
2007099543,0,0,0,0,1,0,0,0,0,0
2007077812,1,0,0,0,0,0,0,0,1,0
2007057389,0,0,0,0,0,1,0,0,0,0
2007067059,0,0,0,0,0,1,0,0,0,0
2007116960,1,0,0,0,0,0,0,1,1,0
2008005076,0,0,0,0,0,0,0,0,1,0
2007057219,0,0,0,0,0,0,0,0,0,1
2007023933,0,1,0,0,0,0,0,0,0,0
2007108970,0,0,0,0,0,0,0,0,0,0
2007041898,1,0,0,0,0,0,0,0,0,0
2007039396,0,0,0,0,0,0,0,0,1,0
2008014103,1,0,0,0,0,0,0,0,0,0
2007205266,0,0,0,0,0,1,0,0,0,1
2007015903,0,0,0,0,0,1,0,0,0,0
2007103523,0,0,0,0,0,0,0,1,1,0
2007052306,0,0,0,0,0,0,0,0,0,0
2007020121,0,1,0,0,0,1,0,0,0,1
2007109269,0,0,0,0,0,1,0,0,0,0
2007063098,0,0,0,0,0,0,0,0,0,0
2008013358,0,0,0,0,1,0,0,0,0,0
2008014014,0,0,0,0,0,0,0,0,1,1
2007069162,1,0,0,0,0,0,0,0,0,0
2007030825,0,0,0,0,0,0,0,0,0,0
2007113476,0,0,0,0,0,1,0,0,0,0
2007060662,0,0,0,0,0,1,0,0,1,0
2007086630,0,0,0,0,0,1,1,0,0,0
2007073110,0,0,0,0,0,1,0,0,0,0
2007108036,1,0,0,0,0,0,0,0,1,1
2007070672,0,0,0,0,0,0,0,0,0,0
2007127405,0,0,0,0,1,0,0,0,0,0
2007078516,0,0,0,0,0,0,0,0,0,0
2007119064,0,0,0,0,0,1,0,0,0,1
2007093630,0,0,0,0,0,0,0,0,0,0
2008045492,0,0,0,0,0,1,0,0,1,0
2007031832,1,0,0,0,0,0,0,1,1,0
2007085342,0,0,0,0,0,0,0,0,0,0
2007087478,0,0,0,0,0,1,0,0,1,0
2008034335,0,0,0,0,0,0,0,0,0,0
2007002262,0,0,0,0,0,1,0,0,0,0
2007105108,1,0,0,0,0,1,0,0,0,1
2007115029,0,0,0,0,0,1,0,0,1,0
2008005918,1,0,0,0,0,0,0,0,1,0
2007046487,0,0,0,0,0,0,0,0,0,0
2007115714,0,0,0,0,0,1,0,0,0,0
2007086400,0,0,0,0,0,0,0,0,0,0
2007014948,0,0,0,0,1,1,0,0,1,0
2008002137,0,0,0,0,0,0,0,0,0,1
2008002380,0,0,0,0,0,1,0,0,0,0
2007104017,0,0,0,0,0,1,0,0,0,0
2007113766,0,0,0,0,0,0,0,0,1,0
2007038900,0,0,0,0,0,0,0,0,0,0
2008004766,0,0,0,0,0,1,0,0,0,0
2007076166,0,0,0,0,0,0,1,0,0,0
2007067319,0,0,0,0,0,1,0,1,1,0
2008024937,0,0,0,0,0,1,0,0,0,0
2007024404,0,0,0,0,1,0,0,0,0,0
2007068128,0,0,0,0,0,0,0,0,0,0
2007061342,0,0,0,0,0,0,0,0,1,0
2007086877,0,0,0,0,0,1,0,0,0,0
2007115851,0,0,0,0,0,1,0,0,1,1
2007087033,0,0,0,0,0,1,0,0,0,0
2007084675,0,0,0,0,0,0,0,0,0,0
2007202372,0,0,0,0,0,0,0,0,0,0
2007116565,0,0,1,1,1,1,0,1,1,0
2007020986,0,0,0,0,0,0,1,0,0,0
2007110436,0,0,0,0,0,1,1,0,0,1
2007097810,0,0,0,0,0,1,0,0,0,0
2007118356,0,0,0,0,0,0,0,0,0,1
2007087774,1,0,0,0,0,1,0,0,1,0
2007093116,0,0,0,0,0,1,0,0,0,0
2007104541,0,1,0,0,0,1,0,0,0,0
2007118770,0,0,0,0,0,0,0,1,1,0
2007106949,0,1,0,0,0,0,0,0,0,0
2007050559,0,0,0,0,0,0,0,0,0,0
2007022032,0,0,0,0,0,0,0,0,1,0
2007037889,0,0,0,0,0,0,1,0,0,0
2007025555,0,1,0,0,0,1,0,0,0,0
2007107761,1,0,0,0,0,0,1,0,0,0
2007205400,0,0,0,0,0,0,0,0,0,0
2008002989,1,0,0,0,0,0,0,0,1,1
2007068834,0,0,0,0,0,0,0,0,0,0
2008025159,0,0,0,0,0,0,0,0,1,1
2007091736,0,1,0,0,0,1,0,0,0,0
2007061206,1,0,0,0,0,0,0,0,1,0
2007204205,0,0,0,0,0,1,0,0,0,0
2007019909,1,0,0,0,1,1,0,0,1,0
2007060263,0,0,0,0,0,1,0,0,0,0
2007104569,0,1,0,0,0,0,0,0,0,0
2007080822,0,0,0,0,0,0,0,0,0,0
2007084118,0,0,0,0,0,1,0,0,0,1
2007036705,0,1,0,0,0,0,1,0,1,0
2007112082,0,0,0,0,1,0,0,0,0,0
2007122977,0,0,0,0,0,0,0,0,0,1
2007126479,0,0,0,0,0,1,0,0,0,0
2007043753,1,0,0,0,0,0,1,0,1,1
2007097410,0,0,0,0,0,0,0,0,0,0
2007098211,1,0,0,0,0,1,0,0,1,0
2007072919,0,1,0,0,0,0,0,0,0,0
2007028938,0,0,0,0,0,1,0,0,1,0
2007062917,0,1,0,0,0,1,0,0,0,0
2008035314,0,0,0,0,0,0,1,0,0,0
2007078650,0,0,0,0,0,1,0,0,1,1
2007118940,0,0,0,0,0,0,0,0,0,1
2007012947,0,0,0,0,1,0,0,0,0,0
2007038048,0,0,0,0,0,0,0,0,0,0
2007064174,0,0,0,0,1,0,0,1,1,0
2007066569,0,0,0,0,0,0,0,0,1,0
2007200922,1,0,0,0,0,1,0,0,0,0
2007027068,0,0,0,0,0,0,0,0,0,0
2007036610,0,0,0,0,0,0,0,0,1,0
2007081344,0,0,0,0,0,0,0,0,0,0
2007077603,1,0,0,0,0,1,0,0,0,0
2007054575,0,0,0,0,0,1,0,0,0,0
2008018072,0,0,0,0,0,1,0,0,0,0
2007068330,0,0,0,0,0,1,0,0,0,0
2007056908,0,0,0,0,0,0,0,1,1,0
2007060368,1,0,0,0,0,1,1,0,0,0
2007085765,0,0,0,0,1,0,0,0,0,0
2007087249,1,0,1,1,1,0,0,1,1,0
2007051735,0,0,0,0,0,0,0,1,1,0
2007026728,0,0,0,0,0,1,0,0,0,0
2007098501,1,0,0,0,0,0,1,1,1,0
2007102588,1,0,0,0,0,1,0,0,0,0
2007110814,0,0,0,0,0,1,0,0,1,0
2007030821,0,0,0,0,0,1,0,0,0,1
2007077256,0,1,1,1,1,0,0,0,0,0
2007061659,0,0,0,0,0,1,0,0,0,0
2007000162,0,0,0,0,0,0,0,0,0,0
2007048445,0,0,0,0,0,0,0,0,0,0
2007021804,0,0,0,0,0,0,0,0,0,0
2007042974,0,0,0,0,0,0,0,0,1,0
2007073808,0,1,0,0,0,1,0,0,1,0
2007097054,0,0,0,0,0,0,0,0,0,0
2008037124,1,0,0,0,1,0,0,0,0,0
2007091899,0,0,0,0,0,1,0,0,0,0
2007069207,1,0,0,0,0,0,0,0,1,0
2008010938,0,0,0,0,0,0,0,0,1,1
2008035037,0,0,0,0,0,1,0,0,0,0
2007022164,1,0,0,0,0,1,0,0,0,0
2007112212,0,0,0,0,0,1,0,0,0,0
2007122210,1,0,0,0,1,0,0,0,1,1
2007037570,0,0,0,0,0,0,0,0,0,0
2007028453,0,0,0,0,0,0,0,0,0,0
2007055443,0,0,0,0,0,1,0,0,0,0
2007057730,1,0,0,0,0,0,0,0,0,0
2007062047,0,0,0,0,0,0,1,0,0,0
2007023761,0,0,0,0,0,1,0,0,1,1
2007105459,0,0,0,0,0,1,0,0,1,1
2008016435,0,1,0,0,0,0,0,0,0,0
2007077735,0,1,0,0,0,1,1,0,0,0
2007091046,0,0,0,0,0,0,0,0,0,0
2007042293,0,0,0,0,0,0,0,0,1,0
2007125019,0,0,0,0,0,1,0,1,1,0
2007095040,0,0,0,0,0,1,0,0,0,0
2007116038,0,0,0,0,1,0,0,1,1,0
2007023120,0,0,0,0,0,0,0,0,0,0
2007111496,0,0,0,0,0,0,0,0,0,0
2007075866,0,0,0,0,0,0,0,0,0,0
2007120540,0,0,0,0,0,1,0,0,0,0
2007123865,0,0,0,0,0,0,0,0,0,1
2007033275,0,0,0,0,0,0,0,0,0,0
2007125364,0,0,0,0,0,0,0,0,0,0
2007049820,0,0,0,0,0,0,0,0,0,0
2007050123,1,0,0,0,0,0,0,0,0,0
2007112800,0,0,0,0,0,0,0,0,0,0
2007091750,1,1,0,0,0,1,0,0,0,0
2007068428,0,0,0,0,0,1,0,0,0,0
2008024301,1,0,0,0,0,0,0,0,0,0
2007124365,0,0,0,0,0,1,0,0,0,0
2007063466,0,1,0,0,0,0,0,0,0,0
2007064885,0,0,0,0,0,0,0,0,0,0
2008020310,1,0,0,0,1,0,0,0,1,1
2007052621,0,0,0,0,0,0,0,0,0,0
2007073705,0,0,0,0,0,0,0,0,1,0
2007074084,0,0,0,0,0,1,0,0,0,0
2008034805,0,0,0,0,0,0,0,0,0,0
2007001193,1,0,0,0,0,0,0,0,1,1
2007040257,0,0,0,0,1,1,0,0,0,0
2007098447,0,0,0,0,0,1,0,0,0,0
2007114720,0,0,0,0,0,0,0,0,1,1
2007119262,0,0,0,0,0,1,0,0,0,0
2007015907,0,0,0,0,0,0,0,0,0,0
2007124342,0,0,0,0,0,0,0,0,0,0
2007045327,0,0,0,0,0,0,0,0,1,0
2007045862,0,0,0,0,0,1,0,1,1,0
2007098740,0,0,0,0,0,0,0,0,0,0
2007116925,0,0,0,0,0,0,0,0,0,0
2007090563,1,0,0,0,0,0,0,0,0,0
2008000756,0,0,0,0,0,0,0,0,1,1
2007093576,0,0,0,0,0,0,1,0,1,1
2007124447,0,0,0,0,0,1,0,0,0,1
2007104533,0,0,0,0,0,1,0,0,0,0
2007067738,1,1,0,0,0,0,0,0,0,0
2007049282,0,0,0,0,0,0,1,0,0,0
2007051118,0,0,0,0,0,0,0,0,0,0
2007041709,0,1,0,0,0,0,0,0,0,0
2007047410,0,1,0,0,0,0,0,0,0,0
2008016504,1,0,0,0,0,1,0,0,0,0
2007029788,0,0,0,0,0,1,0,0,0,0
2007113527,0,0,0,0,0,0,1,0,0,0
2008005736,0,1,0,0,0,0,0,0,0,0
2007052732,0,1,0,0,0,1,0,0,1,0
2007042330,1,0,0,0,0,0,0,0,1,0
2007019069,0,1,0,0,0,0,0,0,0,0
2007105144,1,0,0,0,0,0,0,0,0,0
2007116949,0,0,0,0,0,1,0,0,0,0
2007040957,0,0,0,0,0,0,0,0,1,0
2007068764,0,0,0,0,0,1,0,0,0,0
2007053666,1,0,0,0,0,0,0,0,0,0
2007077578,0,0,0,0,0,1,0,0,0,0
2007016755,0,0,0,0,0,0,0,0,0,1
2007039492,0,0,0,0,0,1,1,0,0,0
2007084290,0,0,0,0,0,1,0,0,0,0
2007112804,1,0,0,0,0,0,0,0,0,0
2007080007,0,0,0,0,0,1,0,0,0,0
2007085955,1,0,0,0,0,0,0,0,1,1
2007037487,0,0,0,0,0,0,0,0,1,0
2007081603,0,0,0,0,0,1,0,0,0,0
2011120542,0,0,0,0,1,0,0,0,0,0
2007085265,0,0,0,0,0,1,0,0,0,0
2007026878,0,0,0,0,1,0,0,0,0,0
2007028110,1,0,0,0,0,0,0,0,0,0
2007089922,0,0,0,0,0,1,0,0,0,0
2007115180,0,0,0,0,0,0,0,0,0,1
2007055000,0,0,0,0,0,0,0,0,1,1
2007106710,0,0,0,0,0,0,0,0,0,0
2007051349,0,0,0,0,0,1,0,0,0,0
2007085463,0,0,0,0,0,0,0,0,0,0
2007024221,0,0,0,0,0,0,0,0,0,0
2007051455,1,1,0,0,0,0,0,0,0,0
2007044565,0,0,0,0,0,1,0,0,0,0
2007096107,0,0,0,0,0,0,0,0,0,0
2007057042,0,0,0,0,0,0,0,0,0,1
2007058245,0,0,0,0,0,0,0,0,1,0
2007054182,0,0,0,0,0,0,0,0,0,0
2007061053,0,1,0,0,0,0,0,0,0,0
2007117592,1,0,0,0,0,0,0,0,1,1
2008017435,0,0,0,0,0,1,0,0,0,1
2007023861,0,0,0,0,1,0,0,0,0,0
2007016670,0,1,0,0,0,1,0,0,0,0
2007107936,0,0,0,0,0,0,0,0,0,0
2007035719,0,1,0,0,0,0,0,0,0,0
2007050219,1,0,0,0,0,0,0,0,1,1
2007035767,0,0,0,0,0,0,0,0,0,0
2007030326,1,0,0,0,1,0,0,0,0,0
2007095056,0,0,0,0,0,1,0,0,0,0
2008005522,1,0,0,0,0,0,0,0,1,0
2007035690,0,0,0,0,0,0,0,0,0,0
2007027655,0,0,0,0,0,1,0,0,0,1
2007078951,0,0,0,0,0,1,0,0,0,0
2007117023,0,0,0,0,0,1,0,0,0,0
2007086787,1,0,0,0,0,0,0,0,0,0
2007037940,0,1,0,0,0,0,0,0,1,0
2007038511,0,0,0,0,0,1,0,0,0,0
2007001418,0,0,0,0,0,0,0,0,0,1
2008002674,0,0,0,0,0,0,1,0,1,1
2007097135,1,0,0,0,0,0,0,0,1,0
2007115831,0,0,0,0,0,1,0,0,0,0
2007093742,0,1,0,0,0,0,0,0,0,0
2008001877,0,0,0,0,0,0,0,0,0,0
2007076389,0,0,0,0,0,0,0,0,0,0
2007073078,0,0,0,0,1,0,0,0,0,0
2007200796,0,0,0,0,0,1,0,0,0,0
2007113989,0,0,0,0,0,0,0,0,0,0
2007015909,1,0,0,0,0,0,0,0,0,0
2007068630,1,0,0,0,1,0,0,1,1,0
2007046074,0,0,0,0,1,1,0,0,0,1
2007123077,0,0,0,0,0,0,0,0,0,0
2007006655,1,0,0,0,0,0,0,0,1,1
2007076594,0,0,0,0,0,0,0,0,0,0
2007086841,0,0,0,0,1,1,0,0,0,0
