CRN,ACCESS_CTRL,ADJ_RDWY_SEQ,LANE_COUNT,OFFSET,RDWY_COUNTY,RDWY_ORIENT,RDWY_SEQ_NUM,ROAD_OWNER,ROUTE,SEGMENT,SPEED_LIMIT,STREET_NAME
2009124168,1.0,3,2.0,5530.0,67,W,3,1,76.0,3445.0,50.0,SCHUYLKILL EX
2009049553,,3,2.0,,67,S,4,4,,,,66TH ST
2009067410,,3,99.0,,67,E,4,4,,,,LAVEER ST
2009124855,,4,2.0,,67,E,4,4,,,,MAGEE ST
2009068533,3.0,3,2.0,2028.0,67,W,3,2,3021.0,10.0,25.0,ELMWOOD AV
2009053938,,4,2.0,,67,S,3,4,,,25.0,BAYNTON ST
2009048791,3.0,3,2.0,1009.0,67,B,3,2,3021.0,60.0,25.0,FORTYNINTH ST
2009111172,,3,2.0,,67,N,3,4,,,25.0,SECOND ST
2009049272,3.0,3,3.0,2353.0,67,N,3,2,611.0,2.0,35.0,BROAD ST
2009056985,,3,2.0,,67,E,3,4,,,30.0,MOYAMENSING AV
2009079177,,3,1.0,,67,E,4,4,,,,GERRITT ST
2009049572,,3,99.0,,67,N,3,4,,,,FIFTH ST
2009067536,,6,99.0,,67,E,6,4,,,,FIFTYNINTH ST
2009115676,1.0,4,1.0,880.0,67,E,4,2,8008.0,20.0,55.0,RAMP RD
2009120768,,4,1.0,,67,S,3,4,,,,REESE ST
2009026054,1.0,6,1.0,775.0,67,S,3,2,8020.0,10.0,,RAMP RD
2009093025,,3,2.0,,67,S,4,4,,,35.0,RISING SUN AV
2009096968,,3,4.0,,67,N,3,4,,,25.0,S DARIEN ST
2009049480,3.0,5,2.0,0.0,67,E,4,2,1018.0,30.0,35.0,GRANT AV
2009054218,3.0,3,2.0,1191.0,67,E,3,2,1024.0,10.0,25.0,ROBBINS ST
2009048973,,4,2.0,,67,N,3,4,,,30.0,11TH ST
2009124402,3.0,3,2.0,1239.0,67,N,3,2,3015.0,100.0,35.0,SIXTYTHIRD ST
2009026066,,3,2.0,,67,W,3,4,,,,ONTARIO ST
2009066058,3.0,3,2.0,0.0,67,E,3,2,3018.0,50.0,45.0,HAVERFORD AV
2009093578,,4,4.0,,67,W,3,4,,,25.0,WASHINGTON AV
2009074613,,3,2.0,,67,N,4,4,,,25.0,FRONTENAC ST
2009069360,,4,2.0,,67,S,3,4,,,,FIFTYEIGHTH ST
2009044398,3.0,4,2.0,1920.0,67,S,4,2,3007.0,121.0,35.0,KELLY DR
2009069670,3.0,5,2.0,0.0,67,W,5,2,4002.0,110.0,35.0,GODFREY AV
2009056955,,5,2.0,,67,N,5,4,,,25.0,SEVENTH ST
2009101157,3.0,5,2.0,1503.0,67,W,5,2,2009.0,121.0,35.0,HARBISON AV
2009079218,,3,2.0,,67,W,4,4,,,,LINDLEY AV
2009120883,,3,2.0,,67,W,3,4,,,25.0,BELFIELD AV
2009058887,3.0,6,2.0,0.0,67,E,6,2,1014.0,50.0,35.0,RHAWN ST
2009048789,,4,2.0,,67,N,3,4,,,25.0,GREENE ST
2009093538,,3,2.0,,67,S,3,4,,,25.0,SIXTIETH ST
2009025375,3.0,6,2.0,0.0,67,S,6,2,1015.0,51.0,35.0,KNIGHTS RD
2009086007,3.0,3,2.0,2024.0,67,E,3,2,1011.0,20.0,,WILLITS RD
2009120852,3.0,3,2.0,28.0,67,E,3,2,3023.0,30.0,25.0,KINGSESSING AV
2009048242,1.0,3,4.0,2202.0,67,S,3,1,95.0,311.0,55.0,DELAWARE EX
2009054914,,7,2.0,,67,N,7,4,,,,SEVENTH ST
2009044208,,4,2.0,,67,W,3,4,,,,RED LION RD
2009096452,3.0,4,2.0,0.0,67,N,4,2,3017.0,60.0,35.0,FIFTYSECOND ST
2009049202,,5,6.0,,67,E,5,4,,,,LIBERTY BELL BL
2009067485,3.0,4,2.0,581.0,67,S,4,2,3015.0,91.0,35.0,SIXTYTHIRD ST
2009081663,3.0,3,3.0,897.0,67,N,3,2,1.0,180.0,40.0,ROOSEVELT BL
2009067129,,4,2.0,,67,W,4,4,,,,SUMMERDALE AV
2009054339,3.0,3,2.0,1255.0,67,N,3,2,611.0,40.0,30.0,BROAD ST
2009038268,1.0,3,3.0,2525.0,67,N,3,1,95.0,124.0,55.0,DELAWARE EX
2009124426,,5,2.0,,67,S,5,4,,,25.0,FRONT ST
2009124926,,4,2.0,,67,N,4,4,,,25.0,SEVENTEENTH ST
2009037409,,4,99.0,,67,S,3,4,,,,59TH ST
2009111155,,4,2.0,,67,E,4,4,,,,RED LION RD
2009066937,3.0,3,2.0,2952.0,67,N,3,2,532.0,70.0,35.0,BUSTLETON AV
2009125216,,4,2.0,,67,E,3,4,,,35.0,FAIRMOUNT AV
2009044400,3.0,6,2.0,1090.0,67,W,6,2,3019.0,61.0,35.0,PASSYUNK AV
2009122053,,7,2.0,,67,W,7,4,,,30.0,STRAHLE ST
2009025147,3.0,3,2.0,910.0,67,E,3,2,2014.0,80.0,25.0,LEHIGH AV
2009037511,3.0,3,2.0,1645.0,67,S,3,2,1009.0,40.0,25.0,BRIDGE ST
2009097178,3.0,3,2.0,1406.0,67,N,3,2,4007.0,40.0,25.0,WAYNE AV
2009049491,,4,2.0,,67,S,3,4,,,,ROWLAND ST
2009067267,,4,99.0,,67,N,4,4,,,,FIFTYFOURTH ST
2009083269,1.0,3,3.0,359.0,67,S,3,1,95.0,265.0,55.0,DELAWARE EX
2009066768,1.0,3,3.0,51.0,67,E,3,1,76.0,3434.0,50.0,SCHUYLKILL EX
2009124896,3.0,4,2.0,0.0,67,W,4,2,2008.0,61.0,,GIRARD AV
2009032021,1.0,3,4.0,1743.0,67,N,3,1,95.0,194.0,55.0,DELAWARE EX
2009118954,,6,2.0,,67,E,6,4,,,,FALLS BRIDGE PS
2009026682,3.0,5,2.0,0.0,67,B,5,2,3015.0,10.0,25.0,COBBS CREEK PY
2009066322,1.0,3,4.0,1606.0,67,N,3,1,95.0,164.0,55.0,DELAWARE EX
2009083348,,5,2.0,,67,S,5,4,,,35.0,FORTIETH ST
2009124700,,4,1.0,,67,E,3,4,,,25.0,LUDLOW ST
2009026043,3.0,3,2.0,0.0,67,N,3,2,1003.0,30.0,35.0,WHITAKER AV
2009063771,3.0,3,2.0,1567.0,67,N,3,2,2007.0,110.0,,FRANKFORD AV
2009097447,3.0,3,3.0,1911.0,67,S,3,2,611.0,5.0,35.0,BROAD ST
2009049583,3.0,3,2.0,1148.0,67,E,3,2,2014.0,60.0,25.0,LEHIGH AV
2009054918,3.0,4,2.0,228.0,67,W,4,2,2006.0,91.0,25.0,SPRING GARDEN ST
2009079124,,4,2.0,,67,W,3,4,,,25.0,MASTER ST
2009069444,,6,99.0,,67,N,6,4,,,25.0,DYOTT ST
2009045364,1.0,3,4.0,2265.0,67,N,3,1,95.0,284.0,55.0,DELAWARE EX
2009039746,,3,2.0,,67,W,3,4,,,25.0,PARRISH ST
2009074331,,3,1.0,,67,N,3,4,,,,TENTH ST
2009015181,1.0,3,3.0,2263.0,67,W,3,1,76.0,3421.0,50.0,SCHUYLKILL EX
2009086270,,5,2.0,,67,E,5,4,,,,TASKER ST
2009079261,3.0,4,2.0,1132.0,67,S,4,2,611.0,111.0,30.0,BROAD ST
2009072026,,4,2.0,,67,W,4,4,,,,TIOGA ST
2009058893,,3,2.0,,67,S,3,4,,,,WALDEMIRE DR
2009037530,,4,1.0,,67,W,4,4,,,25.0,WESTMINSTER AV
2009097164,,3,1.0,,67,N,3,4,,,25.0,TWENTYFIFTH ST
2009028443,3.0,5,99.0,0.0,67,W,3,2,3021.0,10.0,,ELMWOOD AV
2009067657,,4,1.0,,67,E,3,4,,,25.0,PARRISH ST
2009080083,,3,2.0,,67,N,3,4,,,,SIXTYFIRST ST
2009068632,1.0,3,3.0,539.0,67,W,3,1,676.0,5.0,55.0,VINE ST EX
2009025641,,3,2.0,,67,N,3,4,,,25.0,TULIP ST
2009063989,,5,1.0,0.0,67,S,5,2,9103.0,250.0,,RAMP E RD
2009083632,3.0,5,2.0,2285.0,67,E,5,2,73.0,60.0,30.0,COTTMAN AV
2009025183,,4,5.0,,67,N,4,4,,,,OGONTZ AV
2009092994,3.0,3,2.0,2349.0,67,E,3,2,2006.0,64.0,25.0,SPRING GARDEN ST
2009111830,3.0,3,3.0,1632.0,67,E,3,2,3.0,50.0,35.0,CHESTNUT ST
2009071597,1.0,3,3.0,2084.0,67,N,3,1,95.0,210.0,55.0,DELAWARE EX
2009044568,,3,1.0,,67,N,4,4,,,35.0,EMERALD ST
2009023227,1.0,3,2.0,36.0,67,E,3,1,76.0,3444.0,50.0,SCHUYLKILL EX
2009097151,,3,4.0,,67,S,3,4,,,,FRONT ST
2009026098,,4,1.0,,67,W,3,4,,,,SPRING ST
2009067558,1.0,5,1.0,975.0,67,N,5,2,8007.0,500.0,,RAMP RD
2009079285,,3,2.0,,67,S,4,4,,,25.0,SEVENTH ST
2009124470,3.0,7,3.0,0.0,67,N,5,2,6001.0,320.0,45.0,ROOSEVELT BL
2009025176,3.0,4,2.0,0.0,67,S,4,2,3007.0,141.0,35.0,KELLY DR
2009039726,3.0,3,2.0,49.0,67,E,3,2,73.0,30.0,30.0,COTTMAN AV
2009121139,,3,2.0,,67,S,3,4,,,15.0,GREENE ST
2009025996,,3,2.0,,67,N,4,4,,,30.0,2ND ST
2009083842,3.0,3,2.0,2447.0,67,E,3,2,4011.0,20.0,35.0,MIDVALE AV
2009040338,,4,4.0,,67,E,3,4,,,25.0,SPRUCE ST
2009068504,,3,1.0,,67,S,3,4,,,15.0,55TH ST
2009125211,,5,2.0,,67,E,5,4,,,,HELLERMAN ST
2009106197,,3,3.0,,67,N,4,4,,,,TWENTYSECOND ST
2009120525,3.0,3,3.0,498.0,67,E,3,2,3.0,50.0,35.0,CHESTNUT ST
2009041176,3.0,3,2.0,151.0,67,S,3,2,1007.0,101.0,35.0,STATE RD
2009065261,,3,2.0,,67,S,4,4,,,25.0,FARRAGUT ST
2009118917,,4,2.0,,67,W,3,4,,,,SUSQUEHANNA AV
2009025911,,3,2.0,,67,S,3,4,,,,LIVINGSTON ST
2009067520,3.0,4,4.0,282.0,67,S,4,2,611.0,31.0,30.0,BROAD ST
2009040303,3.0,3,2.0,1246.0,67,S,3,2,13.0,280.0,30.0,FRANKFORD AV
2009118984,,3,2.0,,67,E,3,4,,,,GRAYS AV
2009124976,,3,2.0,,67,N,4,4,,,35.0,NINETEENTH ST
2009090956,,5,2.0,,46,N,5,4,,,25.0,MOUNTAIN AV
2009111419,,3,2.0,,67,E,4,4,,,,POPLAR ST
2009048901,,4,2.0,,67,W,3,4,,,,LUDLOW ST
2009133456,1.0,3,3.0,2116.0,67,W,3,1,676.0,11.0,55.0,VINE ST EX
2009083370,,4,2.0,,67,N,3,4,,,25.0,CONESTOGA ST
2009071700,1.0,3,3.0,96.0,67,E,3,1,676.0,10.0,55.0,VINE ST EX
2009044721,3.0,5,5.0,0.0,67,W,5,2,30.0,10.0,40.0,LANCASTER AV
2009037356,,3,1.0,,67,E,3,4,,,25.0,OGDEN ST
2009120772,3.0,3,4.0,1644.0,67,S,3,2,13.0,270.0,30.0,FRANKFORD AV
2009054477,,3,1.0,,67,N,3,4,,,,HOWARD ST
2009056486,3.0,4,2.0,0.0,67,W,4,2,2014.0,71.0,25.0,LEHIGH AV
2009040353,,6,2.0,,67,E,6,4,,,35.0,SIXTH ST
2009120872,,3,1.0,,67,S,3,4,,,,NINETEENTH ST
2009125429,,3,1.0,,67,W,4,4,,,35.0,BERKS ST
2009036976,,4,99.0,,67,N,3,4,,,,GREENE ST
2009111183,1.0,3,2.0,0.0,67,S,3,2,1.0,141.0,50.0,ROOSEVELT BOULEVARD EX
2009049226,,4,2.0,,67,E,3,4,,,15.0,POWELTON AV
2009065397,,3,2.0,,67,W,4,4,,,,SEDGLEY AV
2009079502,3.0,5,2.0,0.0,67,N,5,2,3013.0,10.0,35.0,ISLAND AV
2009073631,1.0,3,3.0,1198.0,67,S,3,1,95.0,255.0,55.0,DELAWARE EX
2009130599,1.0,3,3.0,3577.0,67,E,3,1,676.0,14.0,55.0,VINE ST EX
2009037367,,3,2.0,,67,W,3,4,,,,GRAYS AV
2009094666,1.0,3,3.0,1652.0,67,E,3,1,676.0,10.0,55.0,VINE ST EX
2009030784,,4,2.0,,67,S,3,4,,,25.0,NINETEENTH ST
2009086042,,3,2.0,,67,W,3,4,,,25.0,CARDINGTON RD
2009082687,1.0,3,3.0,119.0,67,N,3,2,1.0,110.0,50.0,ROOSEVELT BOULEVARD EX
2009066916,,4,2.0,,67,W,5,4,,,,WOODBINE AV
2009125254,,4,2.0,,67,E,3,4,,,,OREGON AV
2009037338,,3,1.0,,67,N,4,4,,,25.0,THIRTYEIGHTH ST
2009111585,,4,2.0,,67,E,4,4,,,,NABISCO DR
2009071447,3.0,4,2.0,1447.0,67,W,4,2,2006.0,65.0,,SPRING GARDEN ST
2009125245,,4,1.0,,67,W,3,4,,,30.0,FORTYFIRST ST
2009106202,,4,2.0,,67,N,3,4,,,,SIXTEENTH ST
2009074334,3.0,3,2.0,359.0,67,N,3,2,3021.0,70.0,30.0,GRAYS FERRY AV
2009025198,,3,2.0,,67,E,4,4,,,,LANSDOWNE AV
2009063706,3.0,4,2.0,168.0,67,W,4,2,30.0,71.0,50.0,GIRARD AV
2009100822,,5,2.0,,67,S,5,4,,,,HELLERMAN ST
2009064866,,4,2.0,,67,E,3,4,,,,CUMBERLAND ST
2010005526,,4,2.0,,67,E,4,4,,,,CONWELL AV
2010002739,,4,2.0,,67,N,4,4,,,25.0,BRIAR RD
2010006349,,5,2.0,,67,N,5,4,,,25.0,CEDAR ST
2009100808,,3,1.0,,67,N,4,4,,,25.0,ELEVENTH ST
2009067527,,3,2.0,,67,W,3,4,,,,WOODCREST AV
2010004268,1.0,3,3.0,1276.0,67,E,3,1,676.0,2.0,55.0,VINE ST EX
2009100050,,3,2.0,,67,N,3,4,,,25.0,ROWLAND AV
2009067543,3.0,6,2.0,0.0,67,S,6,2,4003.0,11.0,40.0,WISSAHICKON AV
2010003251,,4,1.0,,67,S,3,4,,,,SECOND ST
2009086088,,3,2.0,,67,N,3,4,,,,F ST
2010005660,,4,2.0,,67,W,4,4,,,,LYCOMING ST
2009100764,,4,1.0,,67,N,4,4,,,,THIRTEENTH ST
2009083739,,3,2.0,,67,N,3,4,,,25.0,FIFTYEIGHTH ST
2010005635,3.0,3,2.0,944.0,67,N,3,2,4005.0,60.0,25.0,GERMANTOWN AV
2009100640,3.0,3,2.0,221.0,67,N,3,2,1007.0,30.0,25.0,TACONY ST
2009086133,,3,2.0,,67,W,3,4,,,,FORD RD
2010006271,,4,2.0,,67,S,4,4,,,,BROUS AV
2009056525,,4,1.0,,67,W,3,4,,,25.0,SOMERSET ST
2009100125,1.0,3,1.0,283.0,67,S,3,2,8045.0,260.0,40.0,RAMP E RD
2010002733,,3,2.0,,67,E,3,4,,,30.0,SUSQUEHANNA AV
2010002804,,5,2.0,,67,N,5,4,,,25.0,SPRING GARDEN ST
2010002802,,4,2.0,,67,,3,4,,,25.0,GREENLAND DR
2009100775,3.0,3,4.0,607.0,67,S,3,2,13.0,161.0,30.0,HUNTING PARK AV
2010003181,3.0,4,1.0,1450.0,67,W,4,2,2001.0,11.0,,OREGON AV
2010003210,3.0,3,2.0,1903.0,67,E,3,2,1009.0,50.0,25.0,BRIDGE ST
2009082711,,4,2.0,,67,E,4,4,,,35.0,TULPEHOCKEN ST
2010006523,3.0,4,2.0,0.0,67,S,4,2,611.0,151.0,30.0,BROAD ST
2009105917,,3,1.0,,67,E,4,4,,,25.0,BROWN ST
2010011064,,4,1.0,,67,E,3,4,,,,4TH ST
2010002772,3.0,4,2.0,2254.0,67,S,4,2,291.0,151.0,25.0,BROAD ST
2009100595,,3,1.0,,67,W,3,4,,,25.0,WOODHAVEN RD
2009100756,,5,4.0,,67,S,5,4,,,35.0,SPRING LN
2009065236,,3,1.0,,67,W,4,4,,,,CHERRY ST
2009063900,,3,1.0,,67,N,3,4,,,,SEVENTH ST
2010018892,3.0,3,2.0,1640.0,67,E,3,2,3010.0,80.0,30.0,MARKET ST
2009105687,,3,4.0,,67,W,4,4,,,35.0,LINDBERGH BL
2009082706,3.0,3,2.0,1182.0,67,N,3,2,1001.0,50.0,35.0,RISING SUN AV
2009084119,3.0,3,3.0,907.0,67,N,3,2,2001.0,120.0,,CHRISTOPHER COLUMBUS BL
2009064675,3.0,4,2.0,833.0,67,S,4,2,2009.0,61.0,,ARAMINGO AV
2010003024,,3,2.0,,67,E,4,4,,,25.0,RUSCOMB ST
2010012673,,4,99.0,,67,S,3,4,,,,RORER ST
2010003294,3.0,3,2.0,378.0,67,N,3,2,1005.0,90.0,25.0,CASTOR AV
2010002782,3.0,3,2.0,909.0,67,W,3,2,1004.0,40.0,,ERIE AV
2009105772,3.0,3,4.0,0.0,67,N,3,2,3007.0,140.0,35.0,KELLY DR
2009101895,3.0,7,4.0,2653.0,67,N,7,2,611.0,190.0,30.0,OLD YORK RD
2009085986,3.0,3,2.0,2176.0,67,W,3,2,13.0,20.0,25.0,BALTIMORE AV
2010011059,,3,1.0,,67,W,3,4,,,,W NORRIS ST
2009067273,3.0,3,2.0,1033.0,67,S,3,2,4002.0,80.0,35.0,STENTON AV
2010002775,,3,2.0,,67,S,4,4,,,,B ST
2009101037,1.0,3,2.0,0.0,67,S,3,2,1.0,141.0,50.0,ROOSEVELT BOULEVARD EX
2010010566,,4,99.0,,67,N,3,4,,,,CHATHAM ST
2009100815,3.0,3,3.0,2291.0,67,N,3,2,3003.0,40.0,,THIRTYFOURTH ST
2010003095,,5,2.0,,67,E,5,4,,,,HELLERMAN ST
2009105530,3.0,3,2.0,397.0,67,N,3,2,13.0,250.0,30.0,FRANKFORD AV
2009083821,,3,2.0,,67,W,4,4,,,25.0,GREENWAY AV
2009065420,3.0,3,2.0,2653.0,67,N,3,2,3013.0,30.0,35.0,ISLAND AV
2010010509,3.0,3,2.0,1757.0,67,W,3,2,3.0,91.0,35.0,WALNUT ST
2010005630,3.0,3,2.0,1724.0,67,S,3,2,232.0,32.0,25.0,OXFORD AV
2009082675,3.0,3,2.0,602.0,67,N,3,2,13.0,220.0,30.0,FRANKFORD AV
2009086067,3.0,3,2.0,338.0,67,N,3,2,3003.0,20.0,40.0,TWENTYSIXTH ST
2009083784,3.0,3,2.0,1369.0,67,B,3,2,3004.0,20.0,,SIXTYFIFTH ST
2010005667,,3,1.0,,67,E,3,4,,,,POLLOCK ST
2009044471,3.0,3,3.0,1998.0,67,E,3,2,2676.0,10.0,25.0,VINE ST
2009120572,,3,2.0,,67,E,4,4,,,35.0,UPLAND WY
2009030051,,3,2.0,,67,E,3,4,,,25.0,SPRING GARDEN ST
2009037365,,3,99.0,,67,N,4,4,,,,PARK AV
2009120799,,3,2.0,,67,E,4,4,,,,CHELTENHAM AV
2009049786,,4,1.0,,67,E,3,4,,,25.0,MIFFLIN ST
2009056454,,4,2.0,,67,N,3,4,,,25.0,WISTER ST
2009100710,,3,2.0,,67,W,4,4,,,25.0,MOUNT PLEASANT AV
2009049547,,5,12.0,,67,W,5,4,,,,DEVEREAUX AV
2009056508,3.0,3,2.0,1515.0,67,S,3,2,4007.0,10.0,25.0,CLARISSA ST
2009031901,1.0,3,2.0,1003.0,67,W,3,1,76.0,3455.0,50.0,SCHUYLKILL EX
2009120784,,3,2.0,,67,E,4,4,,,30.0,PACKER AV
2009025824,,4,99.0,,67,N,3,4,,,,15TH ST
2009093023,,4,1.0,,67,W,3,4,,,25.0,WINDRIM ST
2009120848,3.0,3,2.0,2708.0,67,N,3,2,3015.0,20.0,25.0,COBBS CREEK PY
2009047369,1.0,3,4.0,2413.0,67,N,3,1,95.0,234.0,55.0,DELAWARE EX
2009067435,,5,2.0,,67,N,5,4,,,,FIFTYSECOND ST
2009049068,3.0,3,2.0,2236.0,67,E,3,2,2008.0,20.0,25.0,GIRARD AV
2009120870,,3,1.0,,67,N,3,4,,,25.0,KEYSTONE ST
2009039387,,3,99.0,,67,N,4,4,,,,15TH ST
2009065151,3.0,3,2.0,107.0,67,E,5,2,1018.0,30.0,30.0,GRANT AV
2009044274,3.0,3,2.0,1175.0,67,N,3,2,1003.0,30.0,35.0,WHITAKER AV
2009133146,1.0,3,4.0,199.0,67,S,3,1,95.0,251.0,55.0,DELAWARE EX
2009025634,3.0,3,2.0,2738.0,67,N,3,2,3007.0,70.0,35.0,KELLY DR
2009007669,1.0,3,3.0,2219.0,67,E,3,1,676.0,10.0,55.0,VINE ST EX
2009118889,,3,2.0,,67,N,3,4,,,25.0,WISSAHICKON DR
2009074571,,5,2.0,,67,E,5,4,,,,COLUMBIA AV
2009058603,1.0,3,3.0,2079.0,67,S,3,1,95.0,265.0,55.0,DELAWARE EX
2009078859,3.0,3,2.0,346.0,67,N,3,2,1013.0,90.0,35.0,ACADEMY RD
2009071395,3.0,3,3.0,0.0,67,N,3,2,1.0,300.0,45.0,ROOSEVELT BL
2009025642,3.0,4,2.0,0.0,67,S,4,2,1007.0,41.0,25.0,TACONY ST
2009037456,,4,1.0,,67,N,3,4,,,25.0,HURLEY ST
2009111150,3.0,3,2.0,835.0,67,E,3,2,3018.0,20.0,45.0,HAVERFORD AV
2009024011,1.0,3,2.0,500.0,67,N,3,2,8021.0,10.0,55.0,RAMP RD
2009056424,,4,2.0,,67,E,3,4,,,25.0,SPRUCE ST
2009111770,,4,2.0,,67,W,4,4,,,35.0,RED LION RD
2009120859,3.0,4,2.0,1404.0,67,S,4,2,611.0,111.0,30.0,BROAD ST
2009125465,,3,2.0,,67,N,3,4,,,,K ST
2009032935,,5,1.0,,67,W,5,4,,,,BRISTOL ST
2009111218,,4,2.0,,67,E,3,4,,,25.0,MIDDLETON ST
2009074561,,3,2.0,,67,E,4,4,,,,WOODLAND AV
2009059722,3.0,4,2.0,106.0,67,W,4,2,1018.0,31.0,30.0,GRANT AV
2009111833,3.0,5,3.0,0.0,67,N,3,2,6001.0,320.0,45.0,ROOSEVELT BL
2009075454,,3,2.0,,67,S,3,4,,,,TENTH ST
2009111756,3.0,3,2.0,0.0,67,N,3,2,2009.0,50.0,,ARAMINGO AV
2009048987,,4,99.0,,67,W,4,4,,,,GLENWOOD ST
2009124381,,3,2.0,,67,E,4,4,,,25.0,LOCUST ST
2009049553,,4,1.0,,67,E,3,4,,,,YOCUM ST
2009067410,,4,1.0,,67,N,3,4,,,25.0,LAMBERT ST
2009124855,3.0,3,3.0,3086.0,67,N,3,2,2009.0,120.0,,HARBISON AV
2009070626,1.0,3,4.0,497.0,67,S,3,1,95.0,145.0,55.0,DELAWARE EX
2009059727,,3,2.0,,67,U,4,4,,,,RIDGE AV
2009063881,,3,2.0,,67,N,3,4,,,25.0,GERMANTOWN AV
2009109157,1.0,3,3.0,2437.0,67,N,3,1,95.0,270.0,55.0,DELAWARE EX
2009049394,,3,99.0,,67,E,4,4,,,,NAPFLE AV
2009056986,,3,2.0,,67,E,3,4,,,35.0,TYSON AV
2009079177,,4,1.0,,67,S,3,4,,,,TWENTYTHIRD ST
2009049870,,3,1.0,,67,N,3,4,,,25.0,48TH ST
2009067536,,5,99.0,,46,E,5,4,,,,RAYNHAM RD
2009115676,1.0,3,3.0,2344.0,67,E,3,1,76.0,3424.0,50.0,SCHUYLKILL EX
2009120811,,6,3.0,,67,N,6,4,,,35.0,MCFARRAN ST
2009028326,,5,2.0,,67,S,5,4,,,25.0,TABOR AV
2009093025,,4,2.0,,67,W,3,4,,,35.0,LUZERNE ST
2009097130,,3,1.0,,67,E,4,4,,,,CLEARFIELD ST
