CRN,ARRIVAL_TM,AUTOMOBILE_COUNT,BELTED_DEATH_COUNT,BELTED_SUSP_SERIOUS_INJ_COUNT,BICYCLE_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_SUSP_SERIOUS_INJ_COUNT,BUS_COUNT,CHLDPAS_DEATH_COUNT,CHLDPAS_SUSP_SERIOUS_INJ_COUNT,COLLISION_TYPE,COMM_VEH_COUNT,CONS_ZONE_SPD_LIM,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,DEC_LAT,DEC_LONG,DISPATCH_TM,DISTRICT,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,EST_HRS_CLOSED,FATAL_COUNT,HEAVY_TRUCK_COUNT,HORSE_BUGGY_COUNT,HOUR_OF_DAY,ILLUMINATION,INJURY_COUNT,INTERSECT_TYPE,INTERSECTION_RELATED,LANE_CLOSED,LATITUDE,LN_CLOSE_DIR,LOCATION_TYPE,LONGITUDE,MAX_SEVERITY_LEVEL,MCYCLE_DEATH_COUNT,MCYCLE_SUSP_SERIOUS_INJ_COUNT,MOTORCYCLE_COUNT,MUNICIPALITY,NONMOTR_COUNT,NONMOTR_DEATH_COUNT,NONMOTR_SUSP_SERIOUS_INJ_COUNT,NTFY_HIWY_MAINT,PED_COUNT,PED_DEATH_COUNT,PED_SUSP_SERIOUS_INJ_COUNT,PERSON_COUNT,POLICE_AGCY,POSSIBLE_INJ_COUNT,RDWY_SURF_TYPE_CD,RELATION_TO_ROAD,ROAD_CONDITION,ROADWAY_CLEARED,SCH_BUS_IND,SCH_ZONE_IND,SECONDARY_CRASH,SMALL_TRUCK_COUNT,SPEC_JURIS_CD,SUSP_MINOR_INJ_COUNT,SUSP_SERIOUS_INJ_COUNT,SUV_COUNT,TCD_FUNC_CD,TCD_TYPE,TFC_DETOUR_IND,TIME_OF_DAY,TOT_INJ_COUNT,TOTAL_UNITS,UNB_DEATH_COUNT,UNB_SUSP_SERIOUS_INJ_COUNT,UNBELTED_OCC_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,URBAN_AREA,URBAN_RURAL,VAN_COUNT,VEHICLE_COUNT,WEATHER1,WEATHER2,WORK_ZONE_IND,WORK_ZONE_LOC,WORK_ZONE_TYPE,WORKERS_PRES,WZ_CLOSE_DETOUR,WZ_FLAGGER,WZ_LAW_OFFCR_IND,WZ_LN_CLOSURE,WZ_MOVING,WZ_OTHER,WZ_SHLDER_MDN,WZ_WORKERS_INJ_KILLED
2009019576,1451.0,2,0,0,0,0,0,0,0,0,1,0,,67,2,2009,4,39.9446,-75.1913,1446.0,6,0,0,0,0,0,0,0,0,,0,0,0,14,1,1,6,,0,39 56:43.369,,2,75 11:25.410,4,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,1,,1,9,,N,N,,0,,0,0,0,0,0,,1443,1,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2009015185,1615.0,1,0,0,0,0,0,0,0,0,7,0,,67,2,2009,1,39.9348,-75.1451,1614.0,6,0,0,0,0,0,0,0,0,,0,0,0,16,1,0,0,,0,39 56:10.769,,0,75 08:40.637,0,0,0,0,67301,0,0,0,N,0,0,0,3,68K01,0,,3,1,,N,N,,0,,0,0,0,0,0,,1607,0,1,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2009049382,2048.0,1,0,0,0,0,0,0,0,0,8,0,,67,3,2009,7,40.0266,-75.1597,2042.0,6,0,0,0,0,0,0,0,0,,0,0,0,20,3,1,0,,0,40 01:35.821,,0,75 09:34.797,2,0,0,0,67301,1,0,1,N,1,0,1,2,67301,0,,1,1,,N,N,,0,,0,1,0,0,0,,2034,1,2,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2009049387,1335.0,2,0,0,0,0,0,0,0,0,4,0,,67,3,2009,2,39.9361,-75.2345,1331.0,6,0,0,0,0,0,0,0,0,,0,0,0,13,1,1,1,,0,39 56:09.965,,0,75 14:04.265,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,,0,,1,0,0,3,2,,1320,1,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2009046798,1645.0,1,0,0,0,0,0,0,0,0,1,0,,67,4,2009,1,39.9594,-75.1738,1636.0,6,0,0,0,0,0,1,0,0,,0,0,0,16,1,1,0,,0,39 57:33.911,,0,75 10:27.057,3,0,0,1,67301,0,0,0,N,0,0,0,3,68K01,0,,1,1,,N,N,,0,,1,0,0,0,0,,1635,1,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2009049489,1545.0,2,0,0,0,0,0,0,0,0,4,0,,67,4,2009,1,39.925,-75.1747,1545.0,6,0,0,0,0,1,0,0,0,1.0,0,0,0,15,1,2,1,,1,39 55:29.938,2.0,0,75 10:27.650,8,0,0,0,67301,1,0,0,N,0,0,0,4,67301,0,,1,1,,N,N,,1,,0,0,0,3,2,Y,1545,2,3,0,0,0,2,0,3,4,0,3,3,,N,,,,,,,,,,,
2009117180,1045.0,1,0,0,0,0,0,0,0,0,7,0,,67,11,2009,1,39.8862,-75.2116,1030.0,6,0,0,0,0,0,0,0,0,1.0,0,0,0,10,1,1,0,,1,39 53:09.854,2.0,2,75 12:39.487,4,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,1,,4,9,,N,N,,0,,0,0,0,0,0,N,1025,1,1,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2009124954,31.0,0,0,0,0,0,0,1,0,0,5,1,,67,11,2009,6,39.9964,-75.1134,27.0,6,0,0,0,0,0,0,0,0,,0,0,0,23,3,3,0,,0,39 59:47.042,,0,75 06:48.305,4,0,0,0,67301,0,0,0,,0,0,0,5,67301,3,,1,1,,,,,1,,0,0,0,0,0,,2300,3,2,0,0,0,0,1,3,4,0,2,3,,N,,,,,,,,,,,
2009125069,1010.0,1,0,0,0,0,0,0,0,0,1,0,,67,11,2009,2,40.0393,-75.1917,1004.0,6,0,0,0,0,0,2,0,0,,0,0,0,10,1,0,2,,0,40 02:21.314,,0,75 11:30.256,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,,0,,0,0,1,3,2,,1003,0,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2009120234,9999.0,0,0,0,0,0,0,0,0,0,8,0,,67,10,2009,4,39.9964,-75.1135,9999.0,6,0,0,0,0,0,0,0,0,,0,0,0,21,3,1,1,,0,39 59:47.157,,0,75 06:48.512,8,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,1,,N,N,,0,,0,0,0,3,2,,2131,1,2,0,0,0,1,0,3,4,1,1,3,,N,,,,,,,,,,,
2009120252,2146.0,0,0,0,0,0,0,0,0,0,7,0,,67,10,2009,7,40.0866,-74.972,2146.0,6,0,0,1,0,0,0,0,0,9.0,0,0,0,21,3,1,0,,1,40 05:11.816,2.0,0,74 58:19.107,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,2,9,,N,N,,0,,1,0,1,0,0,N,2145,1,1,0,0,1,0,0,3,4,0,1,7,,N,,,,,,,,,,,
2009045945,2255.0,1,0,0,0,0,0,0,0,0,7,0,,67,4,2009,4,39.8992,-75.1661,2219.0,6,0,0,0,0,0,0,0,0,,0,0,0,22,3,0,0,,0,39 54:00.829,,0,75 09:28.065,0,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,2,1,,N,N,,0,,0,0,0,0,0,,2218,0,1,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2009125088,835.0,0,0,0,0,0,0,1,0,0,5,1,,67,11,2009,6,39.976,-75.2394,830.0,6,0,0,0,0,0,0,0,0,,0,0,0,7,1,1,0,,0,39 58:33.654,,0,75 14:21.883,8,0,0,0,67301,1,0,0,,0,0,0,2,67301,0,,6,1,,Y,N,,1,,0,0,0,3,3,,730,1,2,0,0,0,1,0,3,4,0,2,3,,N,,,,,,,,,,,
2009048644,1850.0,1,0,0,0,0,0,0,0,0,2,0,,67,4,2009,2,39.969,-75.217,1839.0,6,0,0,0,0,0,0,0,0,,0,0,0,17,1,4,1,,0,39 58:08.310,,0,75 13:01.329,4,0,0,0,67301,0,0,0,N,0,0,0,6,67301,1,,1,1,,N,N,,1,,0,0,0,3,2,,1755,4,3,0,0,0,3,0,3,4,1,3,3,,N,,,,,,,,,,,
2009112554,1930.0,3,0,0,0,0,0,0,0,0,1,0,,67,10,2009,6,39.9366,-75.1445,1929.0,6,0,0,0,0,0,2,1,0,2.0,0,0,0,19,3,5,0,,2,39 56:11.593,2.0,0,75 08:40.359,3,0,0,0,67301,0,0,0,N,0,0,0,8,68K01,0,,1,1,,N,N,,0,,1,0,1,0,0,N,1928,5,4,0,0,0,4,0,3,4,0,4,3,,N,,,,,,,,,,,
2009031130,245.0,2,0,0,0,0,0,0,0,0,4,0,,67,2,2009,7,39.9505,-75.1489,220.0,6,0,0,0,0,0,0,0,0,,0,0,0,2,3,1,1,,0,39 57:01.800,,0,75 08:56.040,4,0,0,0,67301,0,0,0,N,0,0,0,2,67301,1,,1,2,,N,N,,0,,0,0,0,2,2,,215,1,2,0,0,0,0,0,3,4,0,2,10,,N,,,,,,,,,,,
2009124846,1800.0,0,0,0,0,0,0,0,0,0,2,0,,67,11,2009,7,40.0672,-75.1661,1756.0,6,0,0,0,0,0,0,0,0,,0,0,0,17,3,1,2,,0,40 04:01.893,,0,75 09:57.821,3,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,9,,N,N,,0,,1,0,0,3,3,,1752,1,2,0,0,0,0,1,3,4,0,1,3,,N,,,,,,,,,,,
2009044001,1745.0,0,0,0,0,0,0,0,0,0,4,0,,67,3,2009,5,39.9251,-75.1593,1745.0,6,0,0,0,0,0,0,0,0,,0,0,0,17,1,0,2,,0,39 55:30.284,,0,75 09:33.505,9,0,0,0,67301,0,0,0,,0,0,0,1,67301,0,,1,1,,,,,1,,0,0,1,0,0,,1745,0,3,0,0,1,0,1,3,4,1,3,3,,N,,,,,,,,,,,
2009044078,1630.0,1,0,0,0,0,0,0,0,0,8,0,,67,3,2009,1,40.0779,-75.1751,1630.0,6,0,0,0,0,0,0,0,0,,0,0,0,15,1,1,0,,0,40 04:40.332,,0,75 10:30.304,4,0,0,0,67301,1,0,0,N,1,0,0,2,67301,1,,1,1,,N,N,,0,,0,0,0,0,0,,1530,1,2,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2009026288,2219.0,1,0,0,0,0,0,0,0,0,8,0,,67,1,2009,4,39.9378,-75.1533,2214.0,6,0,0,0,0,0,0,1,0,,0,0,0,22,3,1,2,,0,39 56:15.936,,0,75 09:11.872,8,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,9,,N,N,,0,,0,0,0,3,3,,2200,1,2,0,0,0,1,0,3,4,0,1,7,5.0,N,,,,,,,,,,,
2009049131,1143.0,1,0,0,0,0,0,0,0,0,2,0,,67,3,2009,3,40.08,-75.0402,1142.0,6,0,0,0,0,0,1,0,0,2.0,0,0,0,99,1,2,2,,1,40 04:48.039,7.0,0,75 02:24.885,3,0,0,2,67301,0,0,0,,0,0,0,3,67301,0,,1,1,,,,,0,,2,0,0,0,0,Y,9999,2,3,0,0,0,0,0,3,4,0,3,3,,N,,,,,,,,,,,
2009120505,1548.0,0,0,0,0,0,0,0,0,0,8,0,,67,11,2009,4,39.9353,-75.1619,1548.0,6,0,0,0,0,0,0,0,0,,0,0,0,15,1,1,1,,0,39 56:07.213,,0,75 09:42.821,8,0,0,0,67301,1,0,0,,1,0,0,2,67301,0,,1,1,,N,N,,0,,0,0,1,0,0,,1548,1,2,0,0,0,1,0,3,4,0,1,3,,N,,,,,,,,,,,
2009105805,1645.0,1,0,0,0,0,0,1,0,0,1,1,,67,10,2009,2,40.0425,-75.1292,1505.0,6,0,0,0,0,0,1,0,0,,0,0,0,15,1,0,1,,0,40 02:33.169,,0,75 07:44.993,0,0,0,0,67301,0,0,0,N,0,0,0,7,67301,0,,1,1,,N,N,,0,,0,0,0,3,2,,1500,0,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2009107872,1739.0,2,0,0,0,0,0,0,0,0,1,0,,67,10,2009,1,39.8915,-75.1988,1719.0,6,0,0,0,0,0,0,0,0,1.0,0,0,0,17,1,0,0,,1,39 53:34.226,2.0,3,75 11:49.336,0,0,0,0,67301,0,0,0,N,0,0,0,5,68K01,0,,1,1,,N,N,,0,,0,0,1,0,0,N,1714,0,3,0,0,0,0,0,3,4,0,3,3,,N,,,,,,,,,,,
2009101023,912.0,2,0,0,0,0,0,0,0,0,4,0,,67,9,2009,7,39.988,-75.1059,906.0,6,0,0,0,0,0,0,0,0,,0,0,0,9,1,0,1,,0,39 59:16.781,,0,75 06:21.368,0,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,,1,9,,N,N,,0,,0,0,0,3,2,,900,0,2,0,0,0,0,0,3,4,0,2,7,,N,,,,,,,,,,,
2009101025,1300.0,1,0,0,0,0,0,0,0,0,8,0,,67,9,2009,5,40.045,-75.1497,1255.0,6,0,0,0,0,0,0,0,0,,0,0,0,12,1,1,1,,0,40 02:41.917,,0,75 08:58.844,4,0,0,0,67301,1,0,0,N,1,0,0,2,67301,1,,1,1,,N,N,,0,,0,0,0,3,2,,1255,1,2,0,0,0,0,1,3,4,0,1,3,,N,,,,,,,,,,,
2009100183,2000.0,1,0,0,0,0,0,0,0,0,3,0,,67,9,2009,7,40.0331,-75.1813,1400.0,6,0,0,0,0,0,1,0,0,,0,0,0,14,1,1,0,,0,40 01:59.224,,0,75 10:52.583,4,0,0,0,67301,1,0,0,N,1,0,0,2,67301,1,,1,9,,N,N,,0,,0,0,0,0,0,,1400,1,2,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2009100817,905.0,1,0,0,0,0,0,0,0,0,1,0,,67,9,2009,4,39.9391,-75.1917,900.0,6,0,0,0,0,0,0,0,0,,0,1,0,8,1,2,1,,0,39 56:20.652,,0,75 11:30.026,4,0,0,0,67301,0,0,0,N,0,0,0,4,67301,2,,1,1,,N,N,,0,,0,0,0,0,0,,852,2,2,0,0,0,0,1,3,4,0,2,3,,N,,,,,,,,,,,
2009100509,1558.0,2,0,0,0,0,0,0,0,0,4,0,,67,9,2009,7,40.0423,-75.0507,1546.0,6,0,0,0,0,0,0,0,0,2.0,0,0,0,15,1,2,1,,1,40 02:32.322,4.0,0,75 03:02.319,4,0,0,0,67301,0,0,0,N,0,0,0,2,67301,2,,1,1,,N,N,,0,,0,0,0,3,2,Y,1530,2,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2009100529,800.0,1,0,0,0,0,0,0,0,0,8,0,,67,9,2009,4,40.0357,-75.0798,800.0,6,0,0,0,0,0,0,0,0,,0,0,0,7,1,1,0,,0,40 02:08.605,,0,75 04:47.290,4,0,0,0,67301,1,0,0,N,1,0,0,2,67301,1,,1,1,,N,N,,0,,0,0,0,0,0,,755,1,2,0,0,0,0,1,3,4,0,1,3,,N,,,,,,,,,,,
2009100533,247.0,1,0,0,0,0,0,0,0,0,2,0,,67,9,2009,1,40.0475,-75.2259,244.0,6,0,0,0,0,0,0,0,0,,0,0,0,2,3,0,0,,0,40 02:50.974,,0,75 13:33.150,0,0,0,0,67301,0,0,0,,0,0,0,1,67301,0,,6,9,,,,,0,,0,0,0,0,0,,235,0,2,0,0,0,0,0,3,4,1,2,7,,N,,,,,,,,,,,
2009030600,1620.0,1,0,0,0,0,0,0,0,0,4,0,,67,2,2009,1,40.0349,-75.1844,1619.0,6,0,0,0,0,0,0,0,1,,0,0,0,16,1,3,1,,0,40 02:05.655,,0,75 11:03.689,4,0,0,0,67301,0,0,0,N,0,0,0,4,67301,3,,1,1,,N,N,,0,,0,0,1,3,2,,1600,3,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2009030830,1210.0,2,0,0,0,0,0,0,0,0,4,0,,67,1,2009,5,39.8938,-75.239,1203.0,6,0,0,0,0,0,0,0,0,,0,0,0,99,1,1,0,,0,39 53:37.591,,0,75 14:20.501,4,0,0,0,67301,0,0,0,N,0,0,0,2,67301,1,,1,9,,N,N,,0,,0,0,0,0,0,,9999,1,2,0,0,0,0,1,3,4,0,2,3,,N,,,,,,,,,,,
2009084508,927.0,2,0,0,0,0,0,0,0,0,4,0,,67,8,2009,1,40.0086,-75.0701,915.0,6,0,0,0,0,0,1,0,0,1.0,0,0,0,9,1,1,0,,1,40 00:30.617,2.0,0,75 04:13.094,4,0,0,0,67301,0,0,0,N,0,0,0,5,68K01,1,,1,9,,N,N,,0,,0,0,0,0,0,N,913,1,2,0,0,0,0,0,3,4,0,2,7,,N,,,,,,,,,,,
2009079528,1718.0,1,0,0,0,0,0,0,0,0,4,0,,67,6,2009,4,39.9873,-75.1642,1718.0,6,0,0,0,1,0,0,0,0,,0,0,0,17,1,3,1,,0,39 59:14.319,,0,75 09:51.051,8,0,0,1,67301,1,0,0,N,1,0,0,3,67301,0,,1,1,,N,N,,0,,0,0,0,3,2,,1718,3,3,0,0,0,3,0,3,4,0,2,3,,N,,,,,,,,,,,
2009112749,642.0,3,0,0,0,0,0,0,0,0,4,0,,67,10,2009,5,39.9565,-75.2215,638.0,6,0,0,0,0,0,0,0,0,,0,0,0,6,1,1,1,,0,39 57:23.301,,0,75 13:17.525,4,0,0,0,67301,0,0,0,N,0,0,0,2,67301,1,,1,1,,N,N,,0,,0,0,1,0,0,,635,1,4,0,0,0,0,0,3,4,0,4,3,,N,,,,,,,,,,,
2009100630,853.0,1,0,0,0,0,0,0,0,0,8,0,,67,8,2009,2,39.9609,-75.2329,848.0,6,0,0,0,0,0,1,0,0,,0,0,0,8,1,1,1,,0,39 57:39.324,,0,75 13:58.436,4,0,0,0,67301,1,0,0,N,1,0,0,2,67301,1,,1,1,,N,N,,0,,0,0,0,3,2,,830,1,2,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2009105961,2057.0,1,0,0,0,0,0,0,0,0,1,0,,67,9,2009,1,39.938,-75.234,2057.0,6,0,0,0,0,0,0,0,0,,0,0,0,20,3,7,1,,0,39 56:16.816,,0,75 14:02.268,8,0,0,0,67301,0,0,0,N,0,0,0,7,67301,0,,1,1,,N,N,,1,,0,0,0,3,2,,2057,7,2,0,0,0,7,0,3,4,0,2,3,,N,,,,,,,,,,,
2009100675,2010.0,0,0,0,0,0,0,0,0,0,8,0,,67,9,2009,3,39.9552,-75.1748,2008.0,6,0,0,0,0,0,0,0,0,,0,0,0,16,1,1,0,,0,39 57:18.604,,0,75 10:29.214,8,0,0,0,67301,1,0,0,,1,0,0,2,67301,0,,5,1,,N,N,,0,,0,0,0,0,0,,1600,1,2,0,0,0,1,0,3,4,1,1,3,,N,,,,,,,,,,,
2009105715,2230.0,0,0,0,0,0,0,0,0,0,8,0,,67,9,2009,3,40.0681,-75.0611,2225.0,6,0,0,0,0,0,0,0,0,,0,0,0,22,3,1,1,,0,40 04:05.300,,0,75 03:39.909,4,0,0,0,67301,1,0,0,N,1,0,0,2,67301,1,,1,1,,N,N,,1,,0,0,0,3,2,,2225,1,2,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2009044193,1223.0,2,0,0,0,0,0,0,0,0,1,0,,67,3,2009,1,39.9463,-75.238,1208.0,6,0,0,0,0,0,0,1,0,,0,0,0,12,1,1,1,,0,39 56:46.737,,0,75 14:16.867,4,0,0,0,67301,0,0,0,N,0,0,0,3,67301,1,,1,9,,N,N,,0,,0,0,0,3,2,,1200,1,3,0,0,0,0,0,3,4,0,3,10,,N,,,,,,,,,,,
2009049537,1620.0,0,0,0,0,0,0,0,0,0,8,0,,67,4,2009,3,39.9615,-75.1529,1613.0,6,0,0,0,0,0,1,0,0,,0,0,0,15,1,1,2,,0,39 57:41.451,,0,75 09:10.482,8,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,9,,N,N,,0,,0,0,0,0,0,,1515,1,2,0,0,0,1,0,3,4,1,1,7,,N,,,,,,,,,,,
2009010447,744.0,2,0,0,0,0,0,0,0,0,1,0,,67,1,2009,3,40.05,-74.9936,736.0,6,0,0,0,0,0,0,0,0,,0,0,0,7,1,0,0,,0,40 02:59.995,,0,74 59:36.521,0,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,2,,N,N,,0,,0,0,0,0,0,,736,0,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
