CRN,AVOID_MAN_CD,BODY_TYPE,COMM_VEH,DAMAGE_IND,DVR_PRES_IND,EMERG_VEH_USE_CD,GRADE,HAZMAT_IND,IMPACT_POINT,INS_IND,MAKE_CD,MODEL_YR,NON_MOTORIST,OWNER_DRIVER,PEOPLE_IN_UNIT,PRIN_IMP_PT,RDWY_ALIGNMENT,SPECIAL_USAGE,TOW_IND,TRAVEL_DIRECTION,TRAVEL_SPD,TRL_VEH_CNT,UNDER_RIDE_IND,UNIT_NUM,UNIT_TYPE,VEH_COLOR_CD,VEH_MOVEMENT,VEH_POSITION,VEH_REG_STATE,VEH_ROLE,VEH_TYPE,PARTIAL_VIN,VINA_BODY_TYPE_CD
2009039377,,4.0,N,2.0,1.0,,1.0,N,9.0,Y,HYUN,2003.0,0,1.0,1,,1.0,0.0,N,N,999.0,0.0,,2,1,7.0,1.0,98.0,PA,2.0,1.0,KMHFU45E83A,P4D
2009044191,,15.0,N,2.0,2.0,,1.0,N,5.0,Y,MERZ,2000.0,1,,0,,1.0,0.0,N,S,0.0,0.0,,3,2,4.0,6.0,98.0,PA,1.0,6.0,4JGAB54E6YA,PUT
2009067228,,5.0,N,2.0,1.0,,1.0,N,2.0,Y,MAZD,2006.0,0,1.0,1,,1.0,0.0,N,E,999.0,0.0,,1,1,2.0,1.0,13.0,PA,1.0,1.0,JM1CR293760,P4H
2009121897,,12.0,N,1.0,1.0,,1.0,N,12.0,Y,TOYT,2006.0,0,1.0,1,,1.0,0.0,N,S,30.0,0.0,,1,1,8.0,1.0,3.0,PA,1.0,7.0,5TDZA23C66S,PSV
2009044473,,4.0,N,1.0,1.0,,1.0,N,3.0,Y,FORD,2004.0,0,98.0,1,,1.0,0.0,N,W,999.0,,,2,1,5.0,1.0,3.0,PA,2.0,1.0,2FAHP71W24X,P4D
2009038881,,79.0,N,9.0,4.0,,9.0,N,99.0,U,,,0,99.0,1,,1.0,0.0,N,S,999.0,,,1,5,99.0,14.0,11.0,,1.0,5.0,,
2009118995,,9.0,N,9.0,4.0,,1.0,N,99.0,U,,,0,99.0,1,,1.0,0.0,N,W,999.0,0.0,,1,5,5.0,99.0,99.0,,1.0,1.0,,
2009044289,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,PONT,2006.0,0,1.0,1,,1.0,0.0,Y,E,999.0,0.0,,1,1,5.0,1.0,98.0,PA,1.0,1.0,2G2WP552061,P4D
2009064665,,51.0,N,2.0,1.0,,1.0,N,2.0,Y,FORD,2000.0,0,2.0,1,,1.0,99.0,N,S,999.0,,,2,1,3.0,1.0,3.0,PA,2.0,4.0,1FTWX33F2YE,T4C
2009054545,,,,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2.0,,,
2009044271,,15.0,N,2.0,1.0,,1.0,N,6.0,Y,JEEP,2001.0,0,1.0,1,,1.0,0.0,N,S,999.0,,,1,1,99.0,1.0,1.0,PA,1.0,6.0,1J4FF48S31L,T4W
2009131691,,4.0,N,1.0,1.0,,1.0,N,6.0,Y,TOYT,2003.0,0,1.0,2,,1.0,0.0,Y,E,0.0,0.0,,2,1,2.0,3.0,6.0,PA,2.0,1.0,2T1BR32E83C,P4D
2009049279,,5.0,N,3.0,1.0,,1.0,N,11.0,Y,FORD,1996.0,0,1.0,2,,1.0,0.0,Y,E,25.0,,,2,1,3.0,1.0,0.0,PA,1.0,1.0,1FASP14JXTW,P4H
2009066329,,15.0,N,3.0,1.0,,1.0,N,6.0,Y,GMC,2004.0,0,1.0,1,,1.0,0.0,Y,S,55.0,0.0,,1,1,5.0,1.0,3.0,NJ,1.0,6.0,1GKDT135842,T4W
2009044418,,9.0,N,2.0,1.0,,1.0,N,3.0,U,DODG,1998.0,0,1.0,1,,1.0,0.0,N,S,30.0,0.0,,1,1,1.0,1.0,13.0,DE,1.0,1.0,1F32G217722,
2009037474,,15.0,N,3.0,1.0,,1.0,N,12.0,Y,CHEV,1996.0,0,2.0,1,,2.0,0.0,Y,E,999.0,0.0,,1,1,4.0,99.0,1.0,NJ,1.0,6.0,1GNDT13W5T2,PUT
2009079133,,12.0,N,2.0,1.0,,1.0,N,9.0,Y,KIA,2005.0,0,1.0,4,,1.0,0.0,N,S,999.0,0.0,,2,1,8.0,4.0,98.0,PA,2.0,1.0,KNDUP132656,PSV
2009120802,,,N,,,,,N,,,,,1,0.0,1,,,,,,,,,2,31,,,,,2.0,,,
2009106207,,4.0,N,0.0,1.0,,1.0,N,12.0,Y,CHEV,2007.0,0,1.0,4,,1.0,0.0,N,N,999.0,0.0,,2,1,7.0,2.0,6.0,PA,3.0,1.0,1G1ZS58F27F,P4D
2009064668,,4.0,N,2.0,1.0,,1.0,N,12.0,Y,FORD,2001.0,0,1.0,3,,1.0,0.0,N,W,999.0,0.0,,1,1,7.0,1.0,3.0,PA,1.0,1.0,1FAFP53U9YA,P4D
2009044277,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2.0,,,
2009111208,,51.0,N,2.0,2.0,,2.0,N,6.0,U,FORD,2003.0,1,,0,,1.0,0.0,N,E,0.0,0.0,,4,2,5.0,6.0,9.0,PA,2.0,4.0,1FTYR44VX3T,T4C
2009133662,,15.0,N,3.0,1.0,,2.0,N,1.0,Y,FORD,1995.0,0,1.0,1,,3.0,0.0,Y,S,55.0,0.0,,1,1,12.0,17.0,3.0,PA,1.0,6.0,1FMEU15H6SL,PUT
2009039423,,6.0,N,1.0,1.0,,1.0,N,5.0,Y,CHEV,1991.0,0,1.0,1,,1.0,0.0,N,S,15.0,0.0,,2,1,1.0,1.0,1.0,PA,2.0,1.0,1G1BL83EXMW,PSW
2009087921,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,NISS,2006.0,0,1.0,1,,1.0,0.0,Y,W,70.0,0.0,,1,1,5.0,15.0,3.0,PA,1.0,1.0,1N4BL11E06N,P4D
2009063936,,4.0,N,0.0,1.0,,1.0,N,6.0,Y,KIA,2007.0,0,1.0,2,,1.0,0.0,Y,W,0.0,,,2,1,2.0,3.0,6.0,PA,2.0,1.0,KNAFE121775,P4D
2009100642,,41.0,N,3.0,1.0,,1.0,N,12.0,N,FORD,1998.0,0,2.0,3,,1.0,0.0,Y,S,999.0,0.0,,2,1,3.0,1.0,9.0,PA,2.0,7.0,1FTRE1425WH,TCG
2009049517,,,N,,,,,N,,,,,1,0.0,1,,,,,,,,,2,31,,,,,2.0,,,
2009063809,,15.0,N,1.0,1.0,,1.0,N,12.0,Y,SUZI,2008.0,0,2.0,1,,1.0,0.0,N,N,999.0,,,1,1,2.0,1.0,1.0,PA,1.0,1.0,JS3TD941584,PUT
2009121058,,41.0,N,1.0,1.0,,1.0,N,12.0,Y,FORD,2001.0,0,1.0,1,,1.0,0.0,N,E,25.0,0.0,,1,1,1.0,1.0,6.0,PA,1.0,7.0,2FMZA52481B,TES
2009039409,,4.0,N,1.0,1.0,,1.0,N,13.0,Y,LEXS,2003.0,0,1.0,1,,1.0,0.0,N,N,999.0,0.0,,1,1,1.0,1.0,13.0,PA,1.0,1.0,JTHBF30G536,P4D
2009025624,,4.0,N,3.0,1.0,,1.0,N,3.0,Y,CHEV,2007.0,0,98.0,1,,1.0,0.0,Y,S,35.0,0.0,,2,1,3.0,12.0,7.0,PA,2.0,1.0,2G1WS55R379,P4D
2009118983,,51.0,N,3.0,1.0,,2.0,N,12.0,Y,ISU,2007.0,0,1.0,1,,1.0,0.0,Y,E,999.0,,,1,1,2.0,1.0,1.0,NJ,1.0,4.0,1GGCS13E178,TCW
2009049160,,41.0,N,0.0,1.0,,1.0,N,99.0,Y,FORD,2003.0,0,1.0,1,,1.0,2.0,N,S,999.0,,,1,1,3.0,12.0,4.0,PA,1.0,7.0,1FTS534F13H,TEC
2009125429,,4.0,N,1.0,1.0,,1.0,N,5.0,Y,CHEV,1999.0,0,2.0,1,,1.0,0.0,Y,S,999.0,,,2,1,4.0,1.0,13.0,PA,2.0,1.0,1G1NE52J8X6,P4D
2009063884,,,N,9.0,1.0,,1.0,N,99.0,,,,1,,1,,1.0,0.0,N,E,999.0,,,2,11,12.0,98.0,98.0,,2.0,20.0,,
2009111183,,15.0,N,2.0,1.0,,1.0,N,12.0,Y,NISS,1997.0,0,2.0,1,,1.0,0.0,N,S,999.0,0.0,,1,1,3.0,15.0,6.0,PA,1.0,1.0,JN8AR05Y5VW,PUT
2009120580,,4.0,N,2.0,1.0,,1.0,N,6.0,Y,FORD,2005.0,0,2.0,1,,1.0,0.0,N,E,999.0,,,2,1,8.0,1.0,3.0,PA,2.0,1.0,1FAFP25195G,P4D
2009056341,,,N,9.0,1.0,,9.0,N,99.0,,,,1,,1,,1.0,0.0,N,E,999.0,,,2,11,99.0,1.0,11.0,,2.0,20.0,,
2009124839,,73.0,Y,3.0,1.0,,1.0,N,2.0,Y,OTHR,1999.0,0,8.0,1,,1.0,0.0,Y,E,10.0,0.0,,1,1,3.0,1.0,1.0,PA,1.0,5.0,1HTTGAETXXJ,TTM
2009049505,,51.0,N,1.0,1.0,,1.0,N,3.0,Y,DODG,2007.0,0,1.0,1,,1.0,0.0,N,S,999.0,,,2,1,1.0,1.0,98.0,PA,2.0,6.0,1D7HU18N07S,TCW
2009067280,,4.0,N,3.0,1.0,,1.0,N,99.0,Y,BMW,1999.0,0,1.0,1,,1.0,0.0,Y,N,45.0,0.0,,2,1,5.0,1.0,6.0,PA,1.0,1.0,WBAAM3338XF,P4D
2009063925,,9.0,N,9.0,4.0,,1.0,N,12.0,U,HOND,,0,99.0,1,,1.0,0.0,N,S,999.0,,,1,5,7.0,1.0,13.0,,1.0,1.0,,
2009039080,,4.0,N,3.0,1.0,,1.0,N,6.0,Y,TOYT,2007.0,0,1.0,1,,1.0,0.0,Y,W,0.0,0.0,,5,1,1.0,3.0,6.0,PA,1.0,1.0,4T1BE46K87U,P4D
2009054902,,4.0,N,1.0,1.0,,1.0,N,5.0,Y,BMW,2003.0,0,1.0,2,,1.0,0.0,N,S,999.0,0.0,,2,1,4.0,2.0,1.0,PA,2.0,1.0,WBAEU33403P,P4D
2009120633,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,32,,,,,2.0,,,
2009030484,,4.0,N,3.0,1.0,,1.0,N,11.0,U,CHEV,1995.0,0,2.0,1,,1.0,0.0,Y,N,999.0,0.0,,1,1,7.0,1.0,6.0,PA,1.0,1.0,2G1WL52M1S1,P4D
2009120849,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,CHRY,2004.0,0,2.0,1,,1.0,0.0,Y,S,999.0,,,1,1,99.0,1.0,3.0,PA,3.0,1.0,1C3EL46X34N,P4D
2009038715,,79.0,Y,1.0,2.0,,1.0,N,7.0,U,VOLV,9999.0,0,99.0,0,,1.0,21.0,N,S,0.0,1.0,,2,3,2.0,6.0,11.0,TN,2.0,5.0,,
2009110045,,15.0,N,3.0,1.0,,1.0,N,12.0,Y,JEEP,2005.0,0,1.0,1,,3.0,0.0,Y,E,50.0,0.0,,1,1,1.0,17.0,3.0,PA,1.0,6.0,1J4GL48K55W,T4W
2009044520,,4.0,N,3.0,1.0,,2.0,N,12.0,U,BUIC,2003.0,0,2.0,2,,4.0,0.0,Y,N,999.0,,,1,1,9.0,16.0,3.0,PA,1.0,1.0,2G4WS52J931,P4D
2009061995,,4.0,N,3.0,1.0,,1.0,N,10.0,Y,TOYT,2007.0,0,2.0,1,,1.0,0.0,Y,N,70.0,0.0,,1,1,1.0,1.0,1.0,NJ,1.0,1.0,4T1BE46K87U,P4D
2009131682,,51.0,N,1.0,1.0,,1.0,N,6.0,Y,CHEV,2008.0,0,5.0,1,,2.0,8.0,Y,W,999.0,0.0,,2,1,4.0,98.0,98.0,PA,2.0,4.0,1GBE5C1918F,TCB
2009118963,,51.0,N,1.0,1.0,,1.0,N,12.0,Y,DODG,2001.0,0,1.0,1,,1.0,0.0,N,E,999.0,0.0,,1,1,1.0,1.0,1.0,PA,1.0,4.0,3B7HF13Y01G,T4C
2009037094,,4.0,N,3.0,1.0,,1.0,N,12.0,U,,2003.0,0,2.0,2,,1.0,0.0,Y,N,999.0,0.0,,1,1,7.0,1.0,13.0,PA,1.0,1.0,1G6KD54Y93U,P4D
2009025606,,15.0,N,2.0,1.0,,1.0,N,12.0,Y,KIA,1998.0,0,1.0,1,,1.0,0.0,N,W,999.0,,,1,1,1.0,1.0,1.0,PA,1.0,1.0,KNDJA7232W5,PUT
2009056319,,9.0,N,9.0,1.0,,9.0,N,99.0,U,UNKN,9999.0,0,99.0,1,,1.0,0.0,N,U,999.0,,,1,1,99.0,99.0,99.0,ZZ,1.0,1.0,99999999999,
2009120806,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,PONT,2007.0,0,1.0,1,,1.0,0.0,Y,N,10.0,0.0,,2,1,7.0,1.0,3.0,PA,2.0,1.0,1G2ZG58N074,P4D
2009025798,,4.0,N,3.0,1.0,,1.0,N,11.0,Y,TOYT,2002.0,0,1.0,1,,1.0,0.0,Y,S,999.0,0.0,,3,1,5.0,1.0,7.0,PA,2.0,1.0,4T1BE32K02U,P4D
2009100823,,2.0,N,1.0,1.0,,1.0,N,12.0,Y,HOND,1997.0,0,1.0,1,,1.0,0.0,N,W,999.0,,,2,1,4.0,10.0,2.0,PA,1.0,1.0,1HGEJ8242VL,PCP
2009037346,,15.0,N,3.0,1.0,,1.0,N,12.0,U,FORD,1995.0,0,1.0,2,,1.0,0.0,Y,E,999.0,0.0,,1,1,4.0,12.0,7.0,PA,1.0,6.0,1FMDU34X9SU,PUT
2009067230,,4.0,N,2.0,2.0,,1.0,N,8.0,Y,TOYT,2000.0,1,,0,,1.0,0.0,N,W,0.0,0.0,,3,2,8.0,6.0,2.0,PA,2.0,1.0,2T1BR12E9YC,P4D
2009044443,,15.0,N,3.0,1.0,,1.0,N,12.0,Y,JEEP,1996.0,0,2.0,1,,1.0,3.0,Y,E,999.0,,,1,1,5.0,1.0,7.0,PA,1.0,6.0,1J4GZ78Y0TC,T4W
2009079109,,5.0,N,9.0,2.0,,1.0,N,6.0,Y,TOYT,2008.0,1,,1,,1.0,0.0,N,W,0.0,,,2,2,12.0,6.0,1.0,PA,2.0,1.0,JTDKB20U583,P4H
2009097168,,51.0,N,0.0,1.0,,1.0,N,11.0,Y,DODG,2007.0,0,99.0,1,,1.0,0.0,N,S,10.0,,,1,1,7.0,12.0,3.0,PA,1.0,4.0,1D7HU16PX7J,TPK
2009121126,,9.0,N,9.0,2.0,,9.0,N,99.0,U,UNKN,9999.0,1,,0,,1.0,0.0,Y,U,0.0,,,6,2,99.0,6.0,99.0,ZZ,2.0,1.0,99999999999,
2009125209,,4.0,N,3.0,1.0,,1.0,N,2.0,Y,MAZD,2000.0,0,1.0,1,,1.0,0.0,Y,N,999.0,,,2,1,4.0,12.0,6.0,PA,2.0,1.0,JM1BJ2224Y0,P4D
2009124270,,15.0,N,2.0,3.0,,3.0,N,12.0,Y,FORD,1988.0,0,99.0,1,,1.0,0.0,N,S,999.0,,,1,5,7.0,1.0,1.0,PA,1.0,6.0,1FMEU15H8JL,PUT
2009054503,,4.0,N,9.0,2.0,,1.0,N,1.0,Y,CHRY,2008.0,1,,0,,1.0,0.0,N,W,0.0,,,4,2,12.0,6.0,13.0,PA,1.0,1.0,2C3LA43R48H,P4D
2009122079,,4.0,N,2.0,1.0,,1.0,N,12.0,N,MRCU,1992.0,0,2.0,2,,1.0,0.0,Y,W,25.0,,,1,1,1.0,1.0,3.0,PA,1.0,1.0,2MECM75W3NX,P4D
2009030077,,9.0,N,1.0,1.0,,1.0,N,12.0,Y,MAZD,2007.0,0,1.0,1,,1.0,0.0,N,E,999.0,0.0,,1,1,3.0,1.0,98.0,MO,1.0,1.0,JM7BK323271,
2009056518,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2.0,,,
2009093012,,51.0,N,0.0,1.0,,3.0,N,11.0,Y,NISS,2004.0,0,1.0,1,,1.0,0.0,N,S,999.0,0.0,,1,1,3.0,1.0,3.0,PA,1.0,4.0,1N6ED29Y04C,TCW
2009111718,,,,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2.0,,,
2009026121,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,NISS,1996.0,0,2.0,4,,1.0,0.0,Y,E,999.0,0.0,,2,1,9.0,1.0,6.0,PA,2.0,1.0,JN1CA21D2TT,P4D
2009088382,,41.0,N,1.0,1.0,,2.0,N,12.0,Y,FORD,1999.0,0,2.0,1,,1.0,0.0,N,N,5.0,0.0,,1,1,1.0,1.0,6.0,NJ,1.0,7.0,2FMZA5248XB,TES
2009065401,,9.0,N,1.0,1.0,,1.0,N,99.0,Y,CHRY,2002.0,0,2.0,1,,1.0,0.0,N,N,15.0,,,1,1,3.0,1.0,3.0,NJ,1.0,1.0,99999999999,
2009054361,,4.0,N,2.0,1.0,,1.0,N,10.0,Y,NISS,2000.0,0,1.0,1,,1.0,0.0,Y,E,999.0,0.0,,3,1,4.0,1.0,1.0,PA,2.0,1.0,JN1CA31A4YT,P4D
2009121142,,15.0,N,3.0,1.0,,1.0,N,99.0,Y,TOYT,2005.0,0,1.0,1,,4.0,0.0,Y,W,999.0,,,2,1,7.0,16.0,13.0,PA,2.0,6.0,JTEHD20V856,PUT
2009107864,,15.0,N,3.0,1.0,,1.0,N,10.0,Y,FORD,1986.0,0,1.0,1,,4.0,0.0,Y,N,999.0,0.0,,1,1,4.0,16.0,6.0,PA,1.0,6.0,1FMDU15N0GL,PUT
2009054339,,,N,9.0,1.0,,9.0,N,99.0,,,,1,,1,,1.0,0.0,N,U,999.0,,,2,11,99.0,1.0,99.0,,2.0,20.0,,
2009072384,,9.0,N,3.0,1.0,,1.0,N,99.0,Y,,1993.0,0,2.0,2,,1.0,0.0,Y,S,999.0,,,1,1,7.0,12.0,3.0,IL,1.0,1.0,99999999999,
2009071382,,4.0,N,0.0,1.0,,1.0,N,2.0,Y,BUIC,2005.0,0,1.0,1,,1.0,0.0,N,N,5.0,0.0,,2,1,1.0,10.0,13.0,PA,1.0,1.0,2G4WC532551,P4D
2009036954,,,,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2.0,,,
2009025147,,4.0,N,3.0,1.0,,1.0,N,1.0,U,STRN,2001.0,0,2.0,2,,1.0,0.0,Y,E,999.0,,,2,1,2.0,1.0,1.0,PA,2.0,1.0,1G8ZH52861Z,P4D
2009058108,,15.0,N,3.0,1.0,,1.0,N,9.0,Y,FORD,2004.0,0,2.0,3,,1.0,0.0,Y,S,55.0,0.0,,2,1,5.0,1.0,6.0,PA,1.0,6.0,1FMPU16W64L,PUT
2009033537,,4.0,N,3.0,1.0,,3.0,N,3.0,N,PONT,2005.0,0,2.0,1,,1.0,0.0,Y,S,55.0,0.0,,1,1,5.0,1.0,3.0,PA,1.0,1.0,2G2WS522351,P4D
2009048217,,20.0,N,3.0,1.0,,1.0,N,11.0,Y,TRIU,2006.0,0,1.0,1,,1.0,0.0,Y,W,60.0,0.0,,1,1,6.0,15.0,3.0,PA,1.0,2.0,SMT502FP96J,MRS
2009067521,,9.0,N,2.0,1.0,,1.0,N,4.0,Y,TOYT,2005.0,0,1.0,1,,1.0,0.0,N,W,15.0,,,2,1,7.0,12.0,4.0,PA,2.0,1.0,JTKDE167750,PLB
2009105766,,4.0,N,0.0,1.0,,1.0,N,99.0,Y,CHEV,2008.0,0,1.0,2,,1.0,0.0,N,N,999.0,,,1,1,7.0,12.0,99.0,PA,1.0,7.0,2G1WT55K889,P4D
2009079491,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2.0,,,
2009071396,,,N,9.0,1.0,,9.0,N,99.0,,,,1,,1,,1.0,0.0,N,E,999.0,,,2,11,99.0,1.0,99.0,,2.0,20.0,,
2009067454,,4.0,N,0.0,1.0,,1.0,N,11.0,Y,TOYT,1995.0,0,1.0,1,,1.0,0.0,N,N,25.0,0.0,,2,1,5.0,1.0,6.0,PA,2.0,1.0,JT2SK12E7S0,P4D
2009086157,,4.0,N,1.0,2.0,,1.0,N,1.0,U,PLYM,2000.0,1,,0,,1.0,0.0,N,E,0.0,,,4,2,4.0,6.0,99.0,PA,2.0,1.0,1P3ES46C8YD,P4D
2009031209,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2.0,,,
2009071365,,4.0,N,3.0,1.0,,1.0,N,11.0,Y,LINC,2006.0,0,1.0,1,,1.0,0.0,Y,N,999.0,,,1,1,3.0,15.0,1.0,PA,1.0,1.0,1LNHM82W36Y,P4D
2009074535,,4.0,N,3.0,1.0,,1.0,N,6.0,Y,LINC,2003.0,0,2.0,2,,1.0,0.0,Y,N,0.0,0.0,,2,1,5.0,3.0,6.0,PA,2.0,1.0,1LNHM81W13Y,P4D
2009056547,,4.0,N,1.0,1.0,,1.0,N,6.0,Y,MRCU,2002.0,0,2.0,1,,1.0,0.0,N,S,999.0,,,1,1,3.0,1.0,1.0,PA,1.0,1.0,1MEFM50U82G,P4D
2009048715,,2.0,N,2.0,1.0,,1.0,N,0.0,Y,HOND,2000.0,0,1.0,1,,1.0,0.0,N,S,999.0,0.0,,3,1,7.0,99.0,99.0,PA,0.0,1.0,1HGEJ8246YL,PCP
2009043501,,12.0,N,1.0,1.0,,1.0,N,6.0,Y,HOND,1996.0,0,1.0,5,,1.0,0.0,N,S,0.0,,,2,1,4.0,3.0,3.0,PA,2.0,1.0,JHMRA1860TC,PSV
2009050240,,4.0,N,1.0,1.0,,1.0,N,6.0,Y,TOYT,2001.0,0,2.0,2,,1.0,0.0,N,W,5.0,0.0,,2,1,3.0,1.0,1.0,PA,2.0,1.0,JT2BG22K710,P4D
2009047407,,15.0,N,3.0,1.0,,3.0,N,5.0,Y,JEEP,1998.0,0,1.0,1,,4.0,0.0,Y,W,999.0,,,1,1,3.0,16.0,13.0,NJ,1.0,6.0,1J4FX58SXWC,T4W
2009120788,,4.0,N,3.0,1.0,,1.0,N,10.0,Y,CHEV,2005.0,0,2.0,2,,1.0,3.0,Y,W,999.0,,,2,1,3.0,1.0,3.0,PA,2.0,1.0,2G1WF55K359,P4D
2009054551,,15.0,N,2.0,2.0,,1.0,N,10.0,U,KIA,2005.0,1,,0,,1.0,0.0,N,E,0.0,0.0,,2,2,2.0,6.0,98.0,PA,2.0,1.0,KNDJF724457,PUT
2009071701,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,CHEV,2008.0,0,1.0,1,,1.0,0.0,Y,E,35.0,0.0,,1,1,9.0,1.0,3.0,PA,1.0,1.0,1G1AL58F787,P4D
2009125103,,4.0,N,3.0,4.0,,1.0,N,11.0,U,EGIL,1995.0,0,99.0,4,,1.0,0.0,Y,N,999.0,0.0,,1,5,4.0,98.0,98.0,PA,1.0,1.0,2E3HD56T0SH,P4D
2009047097,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,TOYT,1997.0,0,1.0,3,,2.0,0.0,Y,N,999.0,,,1,1,8.0,99.0,99.0,PA,1.0,1.0,1NXBA02E6VZ,P4D
2009054549,,51.0,N,3.0,1.0,,1.0,N,2.0,U,NISS,2000.0,0,1.0,1,,1.0,0.0,Y,E,999.0,0.0,,2,1,2.0,12.0,0.0,PA,2.0,4.0,1N6ED26Y1YC,TPC
2009066249,,15.0,N,9.0,1.0,,9.0,N,6.0,Y,FORD,2002.0,0,1.0,1,,1.0,0.0,N,U,0.0,,,1,1,99.0,3.0,1.0,PA,2.0,6.0,1FMYU60E42U,PUT
2009080433,,,N,9.0,1.0,,9.0,N,99.0,,,,1,,1,,1.0,0.0,N,U,999.0,,,2,11,99.0,1.0,99.0,,2.0,20.0,,
2009065787,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,CHRY,2000.0,0,2.0,1,,1.0,0.0,Y,S,30.0,0.0,,1,1,8.0,12.0,4.0,PA,1.0,1.0,2C3HD36J9YH,P4D
2009063882,,75.0,Y,0.0,1.0,,1.0,N,14.0,Y,FRHT,1999.0,0,99.0,1,,1.0,0.0,N,N,999.0,,,1,1,10.0,10.0,2.0,PA,1.0,5.0,1FUYSZYB7XL,TDS
2009039377,,9.0,N,2.0,1.0,,1.0,N,12.0,U,FORD,2009.0,0,3.0,1,,1.0,0.0,N,E,999.0,0.0,,1,1,3.0,1.0,98.0,SC,1.0,1.0,12VHT84NX95,
2009044191,,51.0,N,1.0,1.0,,1.0,N,7.0,Y,FORD,1990.0,0,1.0,3,,1.0,99.0,N,S,999.0,0.0,,2,1,12.0,1.0,13.0,PA,1.0,4.0,1FTEF14N3LN,TPK
