CRN,ARRIVAL_TM,AUTOMOBILE_COUNT,BELTED_DEATH_COUNT,BELTED_SUSP_SERIOUS_INJ_COUNT,BICYCLE_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_SUSP_SERIOUS_INJ_COUNT,BUS_COUNT,CHLDPAS_DEATH_COUNT,CHLDPAS_SUSP_SERIOUS_INJ_COUNT,COLLISION_TYPE,COMM_VEH_COUNT,CONS_ZONE_SPD_LIM,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,DEC_LAT,DEC_LONG,DISPATCH_TM,DISTRICT,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,EST_HRS_CLOSED,FATAL_COUNT,HEAVY_TRUCK_COUNT,HORSE_BUGGY_COUNT,HOUR_OF_DAY,ILLUMINATION,INJURY_COUNT,INTERSECT_TYPE,INTERSECTION_RELATED,LANE_CLOSED,LATITUDE,LN_CLOSE_DIR,LOCATION_TYPE,LONGITUDE,MAX_SEVERITY_LEVEL,MCYCLE_DEATH_COUNT,MCYCLE_SUSP_SERIOUS_INJ_COUNT,MOTORCYCLE_COUNT,MUNICIPALITY,NONMOTR_COUNT,NONMOTR_DEATH_COUNT,NONMOTR_SUSP_SERIOUS_INJ_COUNT,NTFY_HIWY_MAINT,PED_COUNT,PED_DEATH_COUNT,PED_SUSP_SERIOUS_INJ_COUNT,PERSON_COUNT,POLICE_AGCY,POSSIBLE_INJ_COUNT,RDWY_SURF_TYPE_CD,RELATION_TO_ROAD,ROAD_CONDITION,ROADWAY_CLEARED,SCH_BUS_IND,SCH_ZONE_IND,SECONDARY_CRASH,SMALL_TRUCK_COUNT,SPEC_JURIS_CD,SUSP_MINOR_INJ_COUNT,SUSP_SERIOUS_INJ_COUNT,SUV_COUNT,TCD_FUNC_CD,TCD_TYPE,TFC_DETOUR_IND,TIME_OF_DAY,TOT_INJ_COUNT,TOTAL_UNITS,UNB_DEATH_COUNT,UNB_SUSP_SERIOUS_INJ_COUNT,UNBELTED_OCC_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,URBAN_AREA,URBAN_RURAL,VAN_COUNT,VEHICLE_COUNT,WEATHER1,WEATHER2,WORK_ZONE_IND,WORK_ZONE_LOC,WORK_ZONE_TYPE,WORKERS_PRES,WZ_CLOSE_DETOUR,WZ_FLAGGER,WZ_LAW_OFFCR_IND,WZ_LN_CLOSURE,WZ_MOVING,WZ_OTHER,WZ_SHLDER_MDN,WZ_WORKERS_INJ_KILLED
2008044629,1340,1,0,0,0,0,0,0,0,0,1,0,,67,1,2008,4,39.9657,-75.1606,1335.0,6,0,0,0,0,0,0,1,0,2.0,0,0,0,13,1,1,2,,2,39 57:56.000,1.0,0,75 09:38.224,4,0,0,0,67301,0,0,0,,0,0,0,3,67301,1,,1,1,,N,N,,0,,0,0,1,3.0,2,Y,1330,1,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2008119041,532,0,0,0,0,0,0,0,0,0,4,0,,67,9,2008,4,39.9546,-75.1648,528.0,6,0,0,0,0,0,0,0,0,2.0,0,0,0,5,3,1,1,,2,39 57:16.593,2.0,0,75 09:53.411,8,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,1,,N,N,,0,,0,0,2,3.0,2,N,527,1,2,0,0,0,1,0,3,4,0,2,3,,N,,,,,,,,,,,
2008133706,1710,1,0,0,0,0,0,1,0,0,5,1,,67,10,2008,5,39.9536,-75.1731,1705.0,6,0,0,0,0,0,0,1,0,1.0,0,0,0,16,1,2,1,,2,39 57:12.850,1.0,0,75 10:23.482,4,0,0,0,67301,0,0,0,,0,0,0,8,67301,1,,1,1,,Y,,,0,,0,0,0,3.0,2,Y,1645,2,2,0,0,0,1,0,3,4,0,2,3,,N,,,,,,,,,,,
2008119118,1309,5,0,0,0,0,0,0,0,0,4,0,,67,9,2008,6,39.9401,-75.1712,1303.0,6,0,0,0,0,0,0,0,0,,0,0,0,99,1,1,1,,0,39 56:24.532,,0,75 10:16.424,3,0,0,0,67301,0,0,0,,0,0,0,2,67301,0,,1,1,,N,N,,1,,1,0,1,0.0,0,,9999,1,7,0,0,0,0,1,3,4,0,7,3,,N,,,,,,,,,,,
2008124591,216,1,0,0,0,0,0,0,0,0,7,0,,67,10,2008,3,39.9343,-75.2,216.0,6,0,0,0,1,0,0,0,0,1.0,0,0,0,2,3,0,0,,1,39 56:01.440,3.0,0,75 12:00.200,0,0,0,0,67301,0,0,0,N,0,0,0,4,68K01,0,,3,9,,N,N,,0,,0,0,0,0.0,0,N,214,0,1,0,0,0,0,0,3,4,0,1,7,,N,,,,,,,,,,,
2008098092,1853,1,0,0,1,0,0,0,0,0,4,0,,67,6,2008,5,40.0395,-75.0553,1850.0,6,0,0,0,0,0,0,0,0,,0,0,0,18,1,1,0,,0,40 02:22.041,,0,75 03:19.119,4,0,0,0,67301,1,0,0,N,0,0,0,2,67301,1,,1,1,,N,N,,0,,0,0,0,0.0,0,,1847,1,2,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2008098119,1248,1,0,0,0,0,0,0,0,0,8,0,,67,7,2008,5,39.9215,-75.1473,1243.0,6,0,0,0,0,0,0,0,0,,0,0,0,12,1,1,1,,0,39 55:17.341,,0,75 08:50.248,4,0,0,0,67301,1,0,0,,1,0,0,3,67301,1,,1,1,,N,N,,0,,0,0,0,3.0,3,,1240,1,2,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2008098131,1037,1,0,0,0,0,0,0,0,0,5,0,,67,7,2008,4,39.9919,-75.0985,1035.0,6,0,0,0,0,0,0,0,0,,0,0,0,10,1,1,0,,0,39 59:30.920,,0,75 05:54.594,3,0,0,1,67301,0,0,0,N,0,0,0,6,67301,0,,1,1,,N,N,,0,,1,0,0,0.0,0,,1030,1,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2008098139,832,2,0,0,0,0,0,0,0,0,4,0,,67,6,2008,4,39.9756,-75.2436,830.0,6,0,0,0,0,0,0,0,0,,0,0,0,8,1,1,1,,0,39 58:32.052,,0,75 14:36.891,8,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,1,,N,N,,0,,0,0,0,3.0,2,,824,1,2,0,0,0,1,0,3,4,0,2,3,,N,,,,,,,,,,,
2008098160,1105,1,0,0,0,0,0,0,0,0,4,0,,67,7,2008,3,39.9341,-75.1492,1101.0,6,0,0,0,0,0,0,0,0,,0,0,0,11,1,1,1,,0,39 56:02.828,,0,75 08:57.152,8,0,0,1,67301,0,0,0,N,0,0,0,3,67301,0,,1,1,,N,N,,0,,0,0,0,3.0,2,,1100,1,2,0,0,0,1,0,3,4,0,2,3,,N,,,,,,,,,,,
2008072720,1610,1,0,0,0,0,0,0,0,0,4,0,,67,4,2008,5,39.9569,-75.2062,1600.0,6,0,0,0,0,0,0,0,0,,0,0,0,15,1,6,1,,0,39 57:24.825,,0,75 12:22.359,8,0,0,0,67301,0,0,0,,0,0,0,7,67301,0,,1,1,,,,,0,,0,0,1,3.0,3,,1530,6,2,0,0,0,6,0,3,4,0,2,3,,N,,,,,,,,,,,
2008072722,739,1,0,0,0,0,0,0,0,0,4,0,,67,4,2008,6,40.0594,-75.0859,729.0,6,0,0,0,0,0,1,0,0,,0,0,0,7,1,1,1,,0,40 03:33.972,,0,75 05:09.267,8,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,1,,N,N,,0,,0,0,0,3.0,2,,725,1,2,0,0,0,1,1,3,4,1,2,3,,N,,,,,,,,,,,
2008087489,1045,1,0,0,0,0,0,0,0,0,8,0,,67,4,2008,7,39.9515,-75.1567,1041.0,6,0,0,0,0,0,0,0,0,,0,0,0,10,1,1,1,,0,39 57:05.292,,0,75 09:23.993,4,0,0,0,67301,1,0,0,,1,0,0,2,67301,1,,1,1,,,,,0,,0,0,0,0.0,0,,1030,1,2,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2008082575,342,0,0,0,0,0,0,0,0,0,7,0,,67,5,2008,7,39.8981,-75.2108,334.0,6,0,0,0,0,0,0,0,0,1.0,0,0,0,3,3,0,0,,2,39 53:53.094,3.0,3,75 12:38.999,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,2,1,,N,N,,0,,0,0,1,0.0,0,N,332,0,1,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
