CRN,AVOID_MAN_CD,BODY_TYPE,COMM_VEH,DAMAGE_IND,DVR_PRES_IND,EMERG_VEH_USE_CD,GRADE,HAZMAT_IND,IMPACT_POINT,INS_IND,MAKE_CD,MODEL_YR,NON_MOTORIST,OWNER_DRIVER,PEOPLE_IN_UNIT,PRIN_IMP_PT,RDWY_ALIGNMENT,SPECIAL_USAGE,TOW_IND,TRAVEL_DIRECTION,TRAVEL_SPD,TRL_VEH_CNT,UNDER_RIDE_IND,UNIT_NUM,UNIT_TYPE,VEH_COLOR_CD,VEH_MOVEMENT,VEH_POSITION,VEH_REG_STATE,VEH_ROLE,VEH_TYPE,PARTIAL_VIN,VINA_BODY_TYPE_CD
2008057236,,,N,,,,,N,,,,,1,,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2008060560,,12.0,N,2.0,2.0,,1.0,N,3.0,Y,FORD,2000.0,1,,0,,1.0,0.0,N,W,0.0,,,4,2,7.0,6.0,8.0,PA,2.0,1.0,2FMZA5145YB,PSV
2008121250,,4.0,N,2.0,1.0,,1.0,N,8.0,Y,TOYT,2000.0,0,1.0,1,,1.0,0.0,N,E,5.0,,,2,1,7.0,13.0,7.0,PA,2.0,1.0,4T1BF28B3YU,P4D
2008027059,,15.0,N,2.0,1.0,,1.0,N,11.0,Y,NISS,1998.0,0,1.0,2,,1.0,0.0,N,E,999.0,,,2,1,8.0,1.0,6.0,PA,2.0,6.0,JN8AR05YXWW,PUT
2008055698,,15.0,N,3.0,1.0,,1.0,N,1.0,Y,FORD,1997.0,0,2.0,1,,3.0,0.0,Y,S,55.0,0.0,,1,1,4.0,17.0,1.0,PA,1.0,6.0,1FMDU35P5VU,PUT
2008082469,,4.0,N,1.0,2.0,,1.0,N,2.0,Y,LINC,1998.0,1,,0,,1.0,0.0,Y,E,0.0,,,3,2,5.0,6.0,11.0,PA,2.0,1.0,1LNFM82W9WY,P4D
2008027003,,75.0,Y,2.0,1.0,,1.0,N,11.0,Y,FRHT,2005.0,0,98.0,1,,1.0,21.0,N,N,999.0,1.0,,1,1,6.0,1.0,6.0,IN,1.0,5.0,1FUJA6CK35L,TDS
2008069547,,4.0,N,1.0,1.0,,1.0,N,6.0,Y,NISS,1998.0,0,1.0,2,,1.0,0.0,N,E,0.0,0.0,,2,1,5.0,3.0,1.0,PA,2.0,1.0,1N4DL01D4WC,P4D
2008057352,,15.0,N,3.0,1.0,,1.0,N,12.0,Y,JEEP,1999.0,0,1.0,1,,1.0,0.0,Y,S,35.0,0.0,,1,1,5.0,1.0,1.0,NJ,1.0,6.0,1J46W68N4XC,T4W
2008051387,,12.0,N,3.0,1.0,,1.0,N,1.0,Y,DODG,2000.0,0,1.0,1,,1.0,0.0,Y,S,999.0,,,1,1,8.0,1.0,1.0,PA,1.0,7.0,1B4GP44GXYB,PSV
2008026606,,5.0,N,2.0,1.0,,1.0,N,5.0,Y,KIA,2005.0,0,1.0,1,,1.0,0.0,N,S,0.0,1.0,,2,1,5.0,3.0,2.0,PA,2.0,1.0,KNAFE161555,P4H
2008041252,,79.0,N,1.0,1.0,,1.0,N,11.0,Y,OTHR,1991.0,0,8.0,2,,1.0,1.0,N,S,999.0,,,2,1,2.0,7.0,1.0,PA,2.0,5.0,1F9ET28J5MC,
2008095339,,15.0,N,9.0,2.0,,3.0,N,11.0,Y,LINC,1998.0,1,,0,,1.0,99.0,N,W,0.0,0.0,,3,2,5.0,6.0,11.0,PA,2.0,1.0,5LMPU28L7WL,PUT
2008098188,,15.0,N,2.0,2.0,,1.0,N,9.0,Y,HOND,1999.0,1,,0,,1.0,0.0,N,N,0.0,,,5,2,1.0,6.0,1.0,PA,2.0,1.0,JHLRD1860XC,PUT
2008050741,,15.0,N,2.0,2.0,,1.0,N,7.0,Y,NISS,1999.0,1,,0,,1.0,0.0,N,E,0.0,,,2,2,8.0,6.0,11.0,PA,2.0,6.0,JN8AR05Y6XW,PUT
2008099256,,3.0,N,1.0,1.0,,1.0,N,6.0,Y,VOLK,1999.0,0,1.0,1,,1.0,0.0,N,S,0.0,,,2,1,5.0,3.0,1.0,PA,2.0,1.0,3VWCC21C0XM,P2H
2008133590,,4.0,N,3.0,1.0,,1.0,N,1.0,Y,TOYT,1996.0,0,1.0,1,,1.0,0.0,Y,S,999.0,,,1,1,4.0,1.0,0.0,PA,1.0,1.0,4T1BF12K5TU,P4D
2008050840,,9.0,N,9.0,1.0,,9.0,N,99.0,U,UNKN,9999.0,0,99.0,1,,9.0,99.0,N,E,999.0,,,1,1,99.0,99.0,99.0,ZZ,1.0,1.0,99999999999,P
2008094830,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2.0,,,
2008087906,,51.0,N,9.0,1.0,,1.0,N,6.0,U,CHEV,2007.0,0,2.0,1,,1.0,0.0,N,S,999.0,,,1,1,99.0,14.0,1.0,PA,1.0,4.0,2GCEK19J671,T4C
2008057677,,12.0,N,1.0,1.0,,1.0,N,6.0,Y,DODG,2007.0,0,1.0,3,,1.0,0.0,N,N,999.0,,,2,1,1.0,1.0,1.0,PA,2.0,1.0,1D4GP24R37B,PSV
2008098092,,15.0,N,1.0,1.0,,1.0,N,10.0,Y,HOND,2004.0,0,2.0,1,,1.0,0.0,N,W,999.0,,,2,1,12.0,1.0,13.0,PA,2.0,1.0,5J6YH28604L,PUT
2008081528,,15.0,N,1.0,1.0,,2.0,N,6.0,Y,NISS,1994.0,0,1.0,2,,1.0,0.0,N,W,999.0,,,1,1,4.0,1.0,1.0,PA,1.0,6.0,JN8HD17Y0RW,PUT
2008049853,,,N,,,,,N,,,,,1,,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2008050782,,51.0,N,1.0,1.0,,1.0,N,11.0,Y,FORD,2004.0,0,1.0,1,,1.0,99.0,N,W,999.0,0.0,,1,1,2.0,10.0,2.0,PA,1.0,4.0,3FTSF31L74M,TPK
2008118593,,12.0,N,2.0,1.0,,1.0,N,1.0,Y,DODG,1996.0,0,2.0,1,,1.0,0.0,Y,S,25.0,,,1,1,3.0,1.0,98.0,PA,1.0,7.0,2B4GP4537TR,PSV
2008050232,,4.0,N,3.0,1.0,,1.0,N,11.0,N,FORD,1997.0,0,2.0,1,,1.0,0.0,Y,E,999.0,,,1,1,4.0,1.0,9.0,PA,1.0,1.0,1FALP52U8VG,P4D
2008099266,,15.0,N,1.0,1.0,,1.0,N,5.0,Y,KIA,2008.0,0,1.0,3,,1.0,0.0,N,N,25.0,0.0,,2,1,7.0,1.0,13.0,PA,2.0,1.0,KNDJF724X87,PUT
2008027034,,4.0,N,3.0,2.0,,1.0,N,99.0,Y,BUIC,1992.0,1,,0,,1.0,0.0,Y,E,0.0,0.0,,2,2,12.0,6.0,1.0,PA,2.0,1.0,1G4HP53L0NH,P4D
2008098138,,12.0,N,1.0,1.0,,1.0,N,3.0,Y,DODG,2006.0,0,2.0,1,,1.0,0.0,N,E,999.0,0.0,,2,1,7.0,12.0,7.0,PA,2.0,7.0,1D4GP24R36B,PSV
2008044707,,,N,,,,,N,,,,,1,,1,,,,,,0.0,,,2,31,,,,,2.0,,,
2008079090,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2.0,,,
2008098060,,51.0,N,1.0,2.0,,1.0,N,6.0,Y,FORD,1992.0,0,1.0,2,,1.0,0.0,N,W,0.0,0.0,,2,3,12.0,6.0,1.0,PA,2.0,4.0,1FTEF14Y3NN,TPK
2008035873,,9.0,N,9.0,4.0,,1.0,N,12.0,U,UNKN,,0,99.0,1,,1.0,0.0,N,E,25.0,0.0,,1,5,1.0,1.0,3.0,,1.0,1.0,,
2008015157,,4.0,N,3.0,1.0,,1.0,N,1.0,Y,TOYT,1996.0,0,1.0,1,,1.0,0.0,Y,W,55.0,0.0,,1,1,8.0,1.0,11.0,NJ,1.0,1.0,2T1BB02E9TC,P4D
2008027198,,4.0,N,1.0,1.0,,1.0,N,5.0,Y,BUIC,2000.0,0,1.0,2,,1.0,0.0,N,N,25.0,,,2,1,4.0,1.0,1.0,PA,2.0,1.0,1G4HP54K8Y4,P4D
2008098224,,15.0,N,3.0,1.0,,1.0,N,2.0,Y,TOYT,2004.0,0,1.0,2,,1.0,0.0,Y,E,10.0,,,2,1,12.0,12.0,0.0,PA,2.0,6.0,JTEGD20V940,PUT
2008044400,,4.0,N,1.0,1.0,,1.0,N,5.0,U,FORD,2001.0,0,2.0,1,,1.0,13.0,N,S,999.0,,,3,1,1.0,1.0,6.0,PA,2.0,1.0,2FAFP71W01X,P4D
2008040738,,15.0,N,1.0,1.0,,1.0,N,12.0,Y,CHEV,2002.0,0,1.0,2,,1.0,0.0,N,N,999.0,,,1,1,7.0,1.0,3.0,PA,1.0,6.0,1GNEK13Z72J,PUT
2008120127,,4.0,N,3.0,1.0,,1.0,N,9.0,Y,NISS,2002.0,0,1.0,1,,1.0,0.0,Y,W,20.0,0.0,,1,1,5.0,1.0,1.0,PA,1.0,1.0,JN1DA31A92T,P4D
2008044684,,4.0,N,1.0,1.0,,1.0,N,11.0,U,STRN,1996.0,0,1.0,2,,1.0,0.0,N,N,999.0,0.0,,1,1,8.0,1.0,1.0,PA,1.0,1.0,1G8ZF5284TZ,P4D
2008049869,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,KIA,2006.0,0,1.0,4,,1.0,0.0,Y,W,0.0,,,2,1,2.0,3.0,1.0,PA,2.0,1.0,KNAFE121X65,P4D
2008133566,,4.0,N,0.0,1.0,,1.0,N,1.0,Y,MRCU,1996.0,0,2.0,1,,1.0,0.0,N,W,5.0,0.0,,1,1,4.0,1.0,98.0,PA,1.0,1.0,1MELM50U0TA,P4D
2008050893,,4.0,N,0.0,1.0,,1.0,N,12.0,Y,LEXS,2007.0,0,1.0,1,,1.0,0.0,N,W,999.0,0.0,,1,1,12.0,1.0,6.0,NJ,1.0,1.0,JTHBJ46G172,P4D
2008079075,,4.0,N,1.0,1.0,,1.0,N,6.0,Y,CHEV,2002.0,0,1.0,1,,1.0,0.0,N,S,0.0,0.0,,2,1,7.0,3.0,1.0,PA,2.0,1.0,1G1ND52J22M,P4D
2008053186,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,,2001.0,0,1.0,1,,1.0,0.0,Y,S,999.0,,,4,1,3.0,1.0,99.0,PA,1.0,1.0,1G6KY54911U,P4D
2008122800,,,N,9.0,1.0,,9.0,N,99.0,Y,UNKN,1998.0,0,2.0,1,,1.0,0.0,N,S,999.0,,,1,1,3.0,12.0,4.0,TN,1.0,99.0,,
2008043937,,4.0,N,9.0,4.0,,1.0,N,12.0,U,PONT,1993.0,0,99.0,1,,1.0,0.0,N,E,999.0,0.0,,1,5,7.0,1.0,6.0,PA,1.0,1.0,1G2WH54T7PF,P4D
2008095286,,4.0,N,3.0,1.0,,1.0,N,1.0,U,NISS,1997.0,0,1.0,1,,1.0,0.0,Y,S,999.0,,,1,1,3.0,15.0,6.0,PA,1.0,1.0,JN1CAZ1D2VT,P4D
2008060714,,4.0,N,0.0,1.0,,1.0,N,3.0,Y,FORD,2001.0,0,2.0,1,,1.0,13.0,N,N,5.0,0.0,,1,1,3.0,2.0,2.0,PA,1.0,1.0,2FAFP71W81X,P4D
2008040543,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,FORD,2000.0,0,1.0,1,,1.0,0.0,Y,E,999.0,0.0,,1,1,1.0,1.0,1.0,PA,1.0,1.0,1FAFP55U1YA,P4D
2008050223,,15.0,N,3.0,1.0,,1.0,N,9.0,Y,FORD,2001.0,0,1.0,1,,1.0,0.0,Y,W,0.0,0.0,,2,3,5.0,6.0,9.0,PA,2.0,6.0,1FMRU15L81L,PUT
2008124586,,4.0,N,2.0,1.0,,5.0,N,10.0,Y,BMW,1994.0,0,2.0,1,,1.0,0.0,N,E,25.0,0.0,,2,1,3.0,1.0,1.0,PA,2.0,1.0,WBACB4323RF,P4D
2008045509,,1.0,N,2.0,1.0,,1.0,N,1.0,U,CHEV,1993.0,0,2.0,1,,1.0,0.0,N,S,999.0,,,1,1,12.0,1.0,6.0,PA,1.0,1.0,2G1WL14T5P9,PCP
2008079080,,9.0,N,3.0,1.0,,1.0,N,3.0,U,,2003.0,0,1.0,1,,1.0,0.0,Y,W,999.0,0.0,,2,1,5.0,12.0,7.0,PA,1.0,1.0,1GGKD54YX34,
2008059278,,4.0,N,2.0,1.0,,1.0,N,12.0,Y,NISS,1998.0,0,1.0,1,,1.0,0.0,N,S,20.0,0.0,,1,1,4.0,1.0,1.0,PA,1.0,1.0,3N1AB41D9WL,P4D
2008023979,,15.0,N,2.0,1.0,,1.0,N,6.0,Y,KIA,2005.0,0,1.0,2,,1.0,0.0,N,N,999.0,,,2,1,7.0,1.0,13.0,PA,2.0,6.0,KNDJC733355,PUT
2008095541,,4.0,N,2.0,2.0,,1.0,N,5.0,Y,MRCU,2008.0,1,,0,,1.0,0.0,N,N,0.0,,,2,2,12.0,6.0,12.0,PA,1.0,1.0,1MEHM40W18G,P4D
2008098074,,29.0,N,0.0,1.0,,1.0,N,12.0,N,OTHR,9999.0,0,99.0,1,,1.0,0.0,N,N,999.0,0.0,,1,1,2.0,1.0,13.0,ZZ,1.0,2.0,99999999999,
2008061192,,39.0,Y,1.0,1.0,,1.0,N,11.0,Y,OTHR,2002.0,0,2.0,13,,1.0,12.0,N,W,999.0,,,2,1,3.0,1.0,1.0,PA,2.0,3.0,5FYD2LL152U,
2008050899,,4.0,N,9.0,2.0,,1.0,N,7.0,Y,,1993.0,1,,0,,1.0,0.0,N,,0.0,,,2,2,2.0,6.0,98.0,PA,2.0,1.0,1G6CD53B7P4,P4D
2008040281,,4.0,N,0.0,1.0,,1.0,N,1.0,Y,NISS,1997.0,0,1.0,1,,1.0,0.0,N,S,2.0,,,1,1,8.0,1.0,1.0,PA,1.0,1.0,1N4BU31D1VC,P4D
2008054228,,5.0,N,3.0,1.0,,1.0,N,10.0,Y,TOYT,2004.0,0,1.0,1,,1.0,0.0,Y,S,20.0,0.0,,2,1,12.0,1.0,1.0,PA,2.0,1.0,JTDKB20U940,P4H
2008058200,,9.0,N,9.0,4.0,,1.0,N,99.0,U,AUDI,9999.0,0,99.0,1,,1.0,99.0,N,S,999.0,,,1,5,4.0,99.0,99.0,PA,1.0,1.0,WAUGC58A1LA,
2008078964,,4.0,N,3.0,1.0,,1.0,N,12.0,U,FORD,1996.0,0,2.0,1,,1.0,0.0,Y,W,999.0,,,1,1,2.0,1.0,7.0,PA,1.0,1.0,1FALP52U1TA,P4D
2008119390,,9.0,N,9.0,1.0,,9.0,N,6.0,U,JEEP,9999.0,0,99.0,1,,1.0,0.0,N,U,999.0,,,2,1,99.0,14.0,99.0,ZZ,1.0,1.0,99999999999,
2008088845,,4.0,N,3.0,1.0,,1.0,N,99.0,Y,NISS,1999.0,0,2.0,1,,1.0,99.0,Y,E,999.0,0.0,,1,1,7.0,1.0,99.0,PA,1.0,1.0,1N4DL01D8XC,P4D
2008078963,,,N,,,,,N,,,,,1,,1,,,,,,,,,3,31,,,,,2.0,,,
2008078922,,12.0,N,3.0,1.0,,1.0,N,12.0,Y,MAZD,2002.0,0,2.0,4,,1.0,0.0,Y,W,35.0,,,1,1,1.0,1.0,6.0,PA,1.0,1.0,JM3LW28J820,PSV
2008134484,,75.0,Y,1.0,1.0,,1.0,N,1.0,Y,VOLV,2006.0,0,2.0,1,,1.0,21.0,N,N,55.0,1.0,,1,1,3.0,15.0,6.0,IL,1.0,5.0,4V4NC9TG56N,TDS
2008082865,,3.0,N,9.0,1.0,,1.0,N,12.0,Y,FORD,1996.0,0,1.0,1,,1.0,99.0,N,S,999.0,0.0,,1,1,1.0,10.0,3.0,PA,1.0,1.0,3FASP11J7TR,P2H
2008102042,,15.0,N,1.0,1.0,,1.0,N,6.0,Y,CHEV,1994.0,0,1.0,1,,1.0,0.0,N,W,45.0,0.0,,4,1,3.0,1.0,6.0,PA,1.0,1.0,1GNDT13W2R0,PUT
2008082255,,4.0,N,3.0,1.0,,3.0,N,6.0,Y,BUIC,1998.0,0,2.0,4,,1.0,0.0,Y,W,999.0,0.0,,2,1,2.0,1.0,6.0,NY,1.0,1.0,2G4WF5217W1,P4D
2008072087,,4.0,N,2.0,2.0,,3.0,N,5.0,Y,FORD,1997.0,1,,0,,1.0,0.0,N,W,0.0,0.0,,6,2,4.0,6.0,9.0,PA,2.0,1.0,1FALP54N5VA,P4D
2008108566,,51.0,N,1.0,1.0,,1.0,N,3.0,Y,DODG,2005.0,0,2.0,1,,1.0,0.0,N,S,999.0,0.0,,2,1,99.0,1.0,1.0,NJ,2.0,6.0,1D7HE42K85S,TPC
2008101968,,4.0,N,1.0,1.0,,1.0,N,2.0,Y,CHEV,2003.0,0,1.0,1,,1.0,0.0,N,E,55.0,0.0,,1,1,3.0,15.0,1.0,PA,1.0,1.0,2G1WF52E939,P4D
2008083211,,4.0,N,1.0,1.0,,1.0,N,11.0,Y,,1994.0,0,1.0,1,,1.0,0.0,N,S,999.0,0.0,,1,1,12.0,1.0,0.0,PA,1.0,6.0,1G6KD5286RU,P4D
2008132954,,4.0,N,2.0,1.0,,1.0,N,1.0,Y,HYUN,2006.0,0,1.0,1,,1.0,0.0,Y,N,999.0,0.0,,2,1,5.0,1.0,1.0,PA,2.0,1.0,5NPEU46F06H,P4D
2008100897,,4.0,N,2.0,1.0,,1.0,N,1.0,Y,FORD,2003.0,0,2.0,2,,1.0,13.0,N,S,999.0,,,1,1,5.0,5.0,3.0,PA,1.0,1.0,2FAFP71W43X,P4D
2008095456,,51.0,N,9.0,4.0,,1.0,N,1.0,U,CHEV,1991.0,0,99.0,1,,1.0,0.0,N,E,999.0,0.0,,1,5,1.0,1.0,98.0,PA,1.0,4.0,1GCCS14ZXM8,TPK
2008103946,,51.0,N,3.0,1.0,,1.0,N,11.0,Y,DODG,1996.0,0,1.0,1,,1.0,0.0,Y,E,25.0,0.0,,1,1,2.0,1.0,3.0,PA,1.0,4.0,1B7HC16Y8TS,TPK
2008119189,,,,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2.0,,,
2008104879,,4.0,N,1.0,1.0,,4.0,N,6.0,Y,NISS,2008.0,0,1.0,2,,1.0,0.0,N,W,3.0,0.0,,2,1,7.0,1.0,1.0,NJ,2.0,1.0,1N4AL21E18N,P4D
2008082592,,20.0,N,3.0,1.0,,1.0,N,9.0,Y,KAWK,2001.0,0,1.0,1,,1.0,0.0,Y,S,999.0,,,2,1,6.0,98.0,1.0,NJ,2.0,2.0,JKAZXDP191A,MRS
2008122643,,15.0,N,0.0,1.0,,1.0,N,9.0,Y,FORD,2008.0,0,1.0,1,,1.0,0.0,N,S,999.0,0.0,,1,1,7.0,1.0,6.0,PA,1.0,1.0,1FMCU93158K,PUT
2008119779,,9.0,N,9.0,4.0,,1.0,N,12.0,U,,9999.0,0,99.0,1,,1.0,0.0,N,N,999.0,0.0,,1,5,3.0,1.0,1.0,,1.0,1.0,UNKN0WN,
2008050754,,2.0,N,3.0,1.0,,1.0,N,11.0,Y,FORD,2002.0,0,1.0,1,,1.0,0.0,Y,E,35.0,0.0,,1,1,7.0,10.0,1.0,PA,1.0,1.0,1FAFP42XX2F,PCP
2008095685,,4.0,N,0.0,1.0,,1.0,N,12.0,Y,TOYT,1988.0,0,1.0,1,,1.0,0.0,N,S,5.0,,,1,1,2.0,11.0,4.0,PA,1.0,1.0,JT2AE92E1J3,P4D
2008097921,,,N,2.0,1.0,,9.0,N,9.0,N,,,1,0.0,1,,1.0,0.0,N,S,999.0,,,2,11,99.0,1.0,1.0,,2.0,20.0,,
2008097536,,4.0,N,3.0,2.0,,1.0,N,7.0,Y,DODG,2008.0,1,,0,,1.0,0.0,Y,S,0.0,0.0,,2,2,2.0,6.0,9.0,PA,1.0,1.0,1B3HB48B48D,P4D
2008098392,,4.0,N,1.0,1.0,,1.0,N,13.0,Y,BUIC,1993.0,0,2.0,1,,1.0,0.0,N,W,999.0,0.0,,1,1,8.0,5.0,1.0,PA,1.0,1.0,1G4HP53L4PH,P4D
2008108592,,2.0,N,3.0,1.0,,1.0,N,1.0,Y,CHEV,2002.0,0,1.0,1,,1.0,0.0,Y,N,999.0,0.0,,1,1,7.0,1.0,1.0,PA,1.0,1.0,1G1JS124827,PCP
2008035904,,20.0,N,3.0,1.0,,2.0,N,6.0,Y,KAWK,1997.0,0,1.0,1,,4.0,0.0,Y,N,60.0,0.0,,1,1,2.0,16.0,98.0,PA,1.0,2.0,JKAZX4C16VB,MRS
2008099267,,12.0,N,3.0,1.0,,1.0,N,99.0,Y,CHRY,2003.0,0,8.0,1,,1.0,0.0,Y,W,40.0,,,1,1,8.0,1.0,3.0,PA,1.0,7.0,1C4GJ45R23B,PSV
2008071633,,4.0,N,1.0,1.0,,1.0,N,12.0,Y,PONT,2004.0,0,1.0,5,,1.0,0.0,N,N,0.0,0.0,,2,1,5.0,3.0,1.0,PA,2.0,1.0,2G2WP522641,P4D
2008119065,,,N,3.0,1.0,,1.0,N,9.0,N,,,1,0.0,1,,1.0,0.0,N,W,999.0,,,2,11,,1.0,6.0,,2.0,20.0,,
2008081127,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2.0,,,
2008072786,,4.0,N,1.0,1.0,,1.0,N,6.0,Y,MRCU,2005.0,0,1.0,1,,1.0,0.0,N,S,0.0,,,3,1,7.0,3.0,3.0,PA,2.0,1.0,1MEHM55S95A,P4D
2008057209,,15.0,N,2.0,1.0,,2.0,N,6.0,Y,LINC,2004.0,0,1.0,1,,1.0,0.0,N,E,5.0,0.0,,2,1,1.0,2.0,6.0,PA,3.0,6.0,5LMEU88H04Z,PUT
2008086021,,4.0,N,3.0,1.0,,1.0,N,1.0,Y,PONT,1995.0,0,1.0,1,,1.0,0.0,Y,W,999.0,,,1,1,3.0,1.0,1.0,PA,1.0,1.0,1G2WJ52M9SF,P4D
2008133175,,4.0,N,3.0,1.0,,1.0,N,11.0,Y,TOYT,1995.0,0,1.0,1,,1.0,0.0,Y,W,999.0,0.0,,2,1,5.0,1.0,99.0,PA,2.0,1.0,4T1GK13E1SU,P4D
2008097891,,9.0,N,9.0,4.0,,1.0,N,12.0,U,PONT,,0,99.0,1,,1.0,0.0,N,E,999.0,,,1,5,4.0,1.0,13.0,,1.0,1.0,,
2008118589,,4.0,N,2.0,2.0,,1.0,N,1.0,Y,TOYT,2006.0,1,,0,,1.0,0.0,N,,0.0,0.0,,2,2,2.0,6.0,0.0,PA,2.0,1.0,2T1BR32E76C,P4D
2008050740,,4.0,N,1.0,1.0,,4.0,N,6.0,Y,HYUN,2003.0,0,1.0,2,,2.0,0.0,N,E,0.0,,,2,1,5.0,3.0,98.0,NJ,2.0,1.0,KMHWF25H33A,P4D
2008069469,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,FORD,2003.0,0,2.0,1,,2.0,0.0,Y,E,999.0,0.0,,1,1,12.0,99.0,6.0,PA,1.0,1.0,1FAFP34P43W,P4D
2008054060,,15.0,N,3.0,1.0,,1.0,N,1.0,Y,CHEV,2007.0,0,1.0,1,,1.0,0.0,Y,W,999.0,0.0,,1,1,9.0,1.0,1.0,PA,1.0,6.0,2CNDL13F076,PUT
2008058191,,15.0,N,1.0,1.0,,1.0,N,2.0,Y,JEEP,1995.0,0,2.0,1,,1.0,0.0,N,E,999.0,0.0,,1,1,3.0,15.0,3.0,PA,1.0,6.0,1J4GZ58S1SC,T4W
2008040094,,15.0,N,9.0,4.0,,1.0,N,99.0,U,JEEP,1995.0,0,99.0,1,,1.0,99.0,N,N,999.0,,,1,5,3.0,1.0,99.0,PA,1.0,6.0,1J4GZ58S9SC,T4W
2008079528,,9.0,N,1.0,1.0,,1.0,N,3.0,U,OLDS,1998.0,0,2.0,1,,1.0,0.0,N,W,999.0,,,1,1,5.0,1.0,1.0,NJ,1.0,1.0,1G3W552K1WF,
2008074472,,15.0,N,1.0,1.0,,1.0,N,6.0,Y,TOYT,2001.0,0,1.0,1,,1.0,0.0,N,S,0.0,,,3,1,7.0,3.0,3.0,PA,2.0,6.0,JTEHH20V016,PUT
2008060346,,4.0,N,3.0,1.0,,2.0,N,11.0,Y,MAZD,2000.0,0,2.0,1,,4.0,0.0,Y,W,30.0,0.0,,1,1,4.0,16.0,98.0,PA,1.0,1.0,1YVGF22C3Y5,P4D
2008023533,,4.0,N,3.0,1.0,,1.0,N,11.0,Y,NISS,1996.0,0,2.0,1,,3.0,0.0,Y,E,65.0,0.0,,1,1,5.0,17.0,3.0,PA,1.0,1.0,JN1CA21D3TT,P4D
2008069545,,4.0,N,9.0,4.0,,1.0,N,99.0,U,HOND,1999.0,0,99.0,1,,1.0,0.0,N,S,999.0,,,1,5,4.0,1.0,13.0,PA,1.0,1.0,1HGCG1650XA,P4D
2008060560,,9.0,N,2.0,2.0,,1.0,N,11.0,Y,FORD,,1,,0,,1.0,0.0,N,W,0.0,,,5,2,7.0,6.0,8.0,NJ,2.0,1.0,1FMZU73EX2Z,
