CRN,CRASH_YEAR,TRAILER_PARTIAL_VIN,TRL_SEQ_NUM,TRL_VEH_REG_STATE,TRL_VEH_TAG_NUM,TRL_VEH_TYPE_CD,UNIT_NUM
2008048107,2008,,0,IA,TC6049,7.0,1
2008048614,2008,,0,,,6.0,1
2008050839,2008,,0,,,9.0,1
2008057657,2008,,0,,0IK,,1
2008102182,2008,,0,IL,T210224,7.0,2
2008027027,2008,,0,,,,1
2008057370,2008,,0,Y,1,1.0,1
2008057656,2008,,0,,2WWWI,,2
2008026931,2008,,0,,,9.0,1
2008040448,2008,,0,,,9.0,2
2008072794,2008,,0,,,9.0,2
2008095598,2008,,0,,1,,2
2008097991,2008,,0,,,9.0,1
2009013815,2008,,0,,,9.0,1
2008050236,2008,,0,,,9.0,2
2008075768,2008,,0,PA,PT433ZU,7.0,1
2008081509,2008,,0,IL,Z637O9J,7.0,2
2008085096,2008,,0,NJ,T62Y4R,7.0,1
2009068519,2008,,0,NJ,TFHJ5M,7.0,1
2008027031,2008,,0,,,,1
2008048605,2008,,0,,,8.0,2
2008100987,2008,,0,PA,H2577C,6.0,1
2008118926,2008,,0,,H,9.0,2
2008027233,2008,,0,,1,9.0,2
2008057370,2008,,0,,1,,2
2008079387,2008,,0,,,7.0,2
2008118618,2008,,0,,,9.0,2
2008134484,2008,,0,IL,42655ST,7.0,1
2008044049,2008,,0,,8738S3,7.0,1
2008049781,2008,,0,,,7.0,1
2008059214,2008,,0,,06,,2
2008078539,2008,,0,,,9.0,2
2008118561,2008,,0,,,9.0,2
2008119180,2008,,0,,,9.0,1
2008120129,2008,,0,,,7.0,2
2008122571,2008,,0,,JKZEH,,1
2009013505,2008,,0,,T92WA,,3
2009015093,2008,,0,HW,M,8.0,2
2008029176,2008,,0,,,,4
2008044478,2008,,0,,,,1
2008047384,2008,,0,PA,M57AZK,7.0,1
2008079180,2008,,0,,,1.0,1
2008098413,2008,,0,ZZ,RVH5114,7.0,1
2008108392,2008,,0,,0IA,,2
2008125135,2008,,0,PA,XY02262,3.0,2
2009005738,2008,,0,PA,GPX-9447,1.0,1
2009018979,2008,,0,MN,YL1OG8,6.0,1
2008029086,2008,,0,,,,2
2008053643,2008,,0,NJ,20443C,6.0,2
2008064166,2008,,0,PA,XDG7396,7.0,1
2008103648,2008,,0,,PA338R,7.0,1
2008107653,2008,,0,,,6.0,1
2009024761,2008,,0,,999999999999,7.0,2
2008027003,2008,,0,,7I3AD,7.0,1
2008044299,2008,,0,,,,2
2008045532,2008,,0,,VI95I3,7.0,1
2008023061,2008,,0,ME,1175592,7.0,2
2008047382,2008,,0,ME,U84485,7.0,1
2008070542,2008,,0,TN,U004037,6.0,2
2008095581,2008,,0,??,????????????,,1
2008108366,2008,,0,GQ,H,,1
2008112281,2008,,0,NJ,TAP-22F,5.0,2
2008056273,2008,,0,ME,1337591,7.0,1
2008073510,2008,,0,MA,094M8,7.0,1
2008098655,2008,,0,,60MI08,7.0,1
2008114228,2008,,0,PA,PT1166K,6.0,1
2008119193,2008,,0,,,9.0,1
2008134173,2008,,0,NJ,TEH45J,7.0,1
2008029176,2008,,0,,,,1
2008119130,2008,,0,J,,,2
2008056741,2008,,0,MO,PT1788,6.0,1
2008075906,2008,,0,,,1.0,2
2008095597,2008,,0,,,1.0,2
2009013972,2008,,0,,,7.0,1
2008049349,2008,,0,IL,T388142,6.0,1
2008057746,2008,,0,,T22NTI,7.0,3
2008074475,2008,,0,ME,1732334,7.0,2
2008102300,2008,,0,PA,UNKNOWN,1.0,1
2008118970,2008,,0,,,8.0,2
2009002395,2008,,0,OK,6959EV,7.0,1
2008027654,2008,,0,MI,B746625,7.0,1
2008072794,2008,,0,,,9.0,1
2008108982,2008,,0,,1,,1
2009002396,2008,,0,NJ,T1B146,7.0,1
2008050248,2008,,0,ME,D97296,7.0,1
2008057729,2008,,0,,N0ME,8.0,3
2008098370,2008,,0,,,2.0,1
2008029176,2008,,0,,,,3
2008072533,2008,,0,,GLJBS03,8.0,2
2008104397,2008,,0,PA,R69B,6.0,1
2009024825,2008,,0,,,1.0,1
2008041254,2008,,0,,,3.0,5
2008049347,2008,,0,ME,09TLR7094A,6.0,1
2008049869,2008,,0,,,7.0,1
2008050774,2008,,0,,S34374,1.0,2
2008060912,2008,,0,,,7.0,2
2008100961,2008,,0,IN,I20501,7.0,1
2008058075,2008,,0,,,7.0,2
2008058214,2008,,0,,TM2239A,1.0,1
2008079233,2008,,0,,,1.0,1
2008101782,2008,,0,ZZ,NONE,6.0,2
2009005178,2008,,0,PA,XP51135,7.0,1
2008046786,2008,,0,VA,879266TR,6.0,2
2008079233,2008,,0,,,1.0,2
2008091183,2008,,0,PA,PT4156H,7.0,2
2008098636,2008,,0,,6,,2
2008081452,2008,,0,OH,TNTW9,7.0,1
2008095575,2008,,0,,,9.0,3
2008098154,2008,,0,,,3.0,1
2008026687,2008,,0,MD,38883GG,3.0,1
2008049358,2008,,0,IN,P151882,7.0,1
2008057112,2008,,0,PA,EPGW28,2.0,2
2008083641,2008,,0,ME,1211694,6.0,2
2008095598,2008,,0,,K,1.0,1
2008097531,2008,,0,PA,UK95I0,1.0,1
2008126354,2008,,0,,,9.0,1
2008050137,2008,,0,PA,XCH9868,8.0,2
2008052214,2008,,0,,NIA,7.0,2
2008056741,2008,,0,PA,PT2993E,6.0,2
2008110434,2008,,0,NJ,TEU71D,3.0,1
2008119339,2008,,0,ZZ,UNKNOWN,9.0,2
2009005465,2008,,0,WI,29TRL1796Z,7.0,2
2008027049,2008,,0,,,,2
2008101288,2008,,0,,NONE,8.0,2
2008108332,2008,,0,CA,CQ83,7.0,2
2008118968,2008,,0,,,9.0,1
2008133605,2008,,0,,,9.0,1
2009002129,2008,,0,ME,II79H2,7.0,1
2008062158,2008,,0,,,9.0,2
2008134175,2008,,0,OK,8686FN,7.0,1
2009013348,2008,,0,,,9.0,2
2008043927,2008,,0,,,,2
2008095715,2008,,0,,,9.0,1
2008102183,2008,,0,ZZ,UNKNOWN,7.0,1
2008133314,2008,,0,,,8.0,2
2008127391,2008,,0,PA,PT7047E,7.0,2
2008127400,2008,,0,PA,XV19353,7.0,1
2008134024,2008,,0,,,1.0,2
2009007071,2008,,0,IN,P1322103,7.0,2
2008042111,2008,,0,,,,3
2009004190,2008,,0,ME,2023550,7.0,1
2008062189,2008,,0,,,9.0,4
2009013634,2008,,0,PA,PF0Z24D,7.0,2
2008119029,2008,,0,PA,BMM4Q,8.0,1
2008119665,2008,,0,,,2.0,1
2009002457,2008,,0,NJ,5WW8OE,1.0,2
2008043964,2008,,0,,,,2
2008072047,2008,,0,,,3.0,2
2008109356,2008,,0,IN,701972,7.0,2
2008026606,2008,,0,,,,2
2008027223,2008,,0,,,,2
2008060352,2008,,0,PA,XDA9098,3.0,2
2008079252,2008,,0,,4,,1
2008094740,2008,,0,PA,PT9909B,7.0,2
2008095586,2008,,0,,,9.0,1
2008054190,2008,,0,,,1.0,2
2008070759,2008,,0,,EPN,,1
2008082599,2008,,0,WI,32030,6.0,1
2008095344,2008,,0,,BB,,1
2008095586,2008,,0,,,9.0,2
2008112914,2008,,0,PA,GKL8993,1.0,1
2009000790,2008,,0,PA,XCHYBI,6.0,2
2009026116,2008,,0,,,2.0,1
2008040040,2008,,0,,,,2
2008044033,2008,,0,,,,1
2008075996,2008,,0,ZZ,UNKNOWN,7.0,1
2009002230,2008,,0,,,9.0,1
2009002633,2008,,0,,,9.0,1
2009025373,2008,,0,LA,R40672,7.0,2
2008035882,2008,,0,ME,1741963,6.0,1
2008099274,2008,,0,,I8E4Q4,8.0,3
2008126874,2008,,0,ZZ,UNKNOWN,9.0,1
2009014226,2008,,0,,,9.0,1
2008029086,2008,,0,,1,,3
2008041254,2008,,0,,,,3
2008044022,2008,,0,PA,X525XJ,8.0,3
2008086821,2008,,0,PA,PT7678E,7.0,1
2008095600,2008,,0,PA,X0T9DYI7,3.0,1
2008119506,2008,,0,,6,8.0,2
2009013656,2008,,0,,8WW7,,1
2009037170,2008,,0,,,7.0,2
2008027049,2008,,0,,,,1
2008049782,2008,,0,,UNKNOWN,6.0,1
2008051736,2008,,0,QC,EI840I,6.0,1
2008055033,2008,,0,NJ,,7.0,1
2008133938,2008,,0,ME,1177718,6.0,2
2008061303,2008,,0,,,7.0,1
2008076966,2008,,0,ME,0973791,6.0,2
2008080115,2008,,0,ZZ,UNK,7.0,1
2008097568,2008,,0,,GY48N7,,2
2009013691,2008,,0,,,7.0,1
2008029086,2008,,0,,,,4
2008069345,2008,,0,PA,8TO2YIL,6.0,2
2008083790,2008,,0,NJ,TDU812,7.0,1
2008120825,2008,,0,,,2.0,1
2008029081,2008,,0,,,,3
2008044250,2008,,0,,,,1
2008047074,2008,,0,PA,PT9708K,6.0,1
2008062158,2008,,0,,,9.0,4
2008095706,2008,,0,,????????????,,2
2009013412,2008,,0,,PS26080,7.0,1
2008045585,2008,,0,,,,2
2008056820,2008,,0,,,9.0,1
2008062521,2008,,0,,,1.0,2
2008101800,2008,,0,PA,PT3599D,6.0,1
2008133313,2008,,0,,,8.0,2
2009029171,2008,,0,,,9.0,2
2008027233,2008,,0,,9,9.0,1
2008041306,2008,,0,,NIA,1.0,1
2008044308,2008,,0,,TIY2YIE,6.0,2
2008072090,2008,,0,NJ,T-39-C2H,7.0,2
2008081478,2008,,0,,U8W0,9.0,1
2008113478,2008,,0,ZZ,UNKNOWN,7.0,1
2008119506,2008,,0,,H,8.0,1
2008134341,2008,,0,NJ,T21G1S,7.0,1
2008087880,2008,,0,,,1.0,1
2008098006,2008,,0,ME,O9RR9E70,6.0,3
2008104867,2008,,0,PA,XW01402,7.0,2
2008107374,2008,,0,NJ,TI67FR,7.0,1
2009013570,2008,,0,,O,,1
2009013689,2008,,0,,,7.0,2
2008050775,2008,,0,,,6.0,2
2008089911,2008,,0,OR,HS11139,6.0,1
2008109496,2008,,0,PA,PT4893L,7.0,1
2008121104,2008,,0,,,9.0,1
2009013505,2008,,0,,,7.0,2
2008027059,2008,,0,,,,1
2008040135,2008,,0,,,,4
2008108460,2008,,0,,,9.0,2
2008132938,2008,,0,,1,,2
2008035870,2008,,0,PA,XM87963,7.0,2
2008062484,2008,,0,NJ,T853SC,6.0,2
2008072616,2008,,0,,,7.0,2
2008083212,2008,,0,,IISB09S,7.0,2
2009007073,2008,,0,OK,1536RN,6.0,2
2009025173,2008,,0,,T39307,7.0,2
2009036411,2008,,0,IL,I543I6T,7.0,1
2008027017,2008,,0,MI,IZ0550,7.0,1
2008039835,2008,,0,MS,033368A,7.0,2
2008043964,2008,,0,,,,1
2008044684,2008,,0,PA,EV50269,8.0,2
2008054633,2008,,0,NY,AE33396,6.0,2
2008059288,2008,,0,,XCFQI6,3.0,2
2008101521,2008,,0,ZZ,UNK,7.0,1
2008118719,2008,,0,,,9.0,3
2008059276,2008,,0,,P7R9YM,7.0,1
2008070984,2008,,0,,NII,,1
2008072533,2008,,0,,,9.0,1
2008073924,2008,,0,NJ,T170004,6.0,1
2008092039,2008,,0,PA,PT3241J,7.0,1
2008133314,2008,,0,,,9.0,1
2008029160,2008,,0,,,,1
2008053643,2008,,0,IN,XN2229,6.0,1
2008063396,2008,,0,CA,DT02049,7.0,2
2008121061,2008,,0,,P,8.0,1
2008133977,2008,,0,,8009MG,3.0,1
2008027005,2008,,0,TA,B430YZ0,3.0,2
2008036792,2008,,0,OH,UNKNOWN,7.0,2
2008118926,2008,,0,,1,9.0,1
2008119656,2008,,0,,C,,2
