CRN,CRASH_YEAR,TRAILER_PARTIAL_VIN,TRL_SEQ_NUM,TRL_VEH_REG_STATE,TRL_VEH_TAG_NUM,TRL_VEH_TYPE_CD,UNIT_NUM
2023003691,2022,1RNF53A28J,1,ON,W3383Y,7.0,1
2022019430,2022,,0,OR,HV08642,7.0,2
2022038767,2022,1JJV532W77,1,PA,PT162LO,6.0,2
2022075707,2022,1GRAA06267,1,ME,231875G,7.0,2
2022088134,2022,1JJV532D2C,1,MS,140419A,7.0,1
2023003691,2022,2W9HA402XL,1,PA,PT452K2,7.0,2
2022035993,2022,1GR1A0620N,1,IL,827788ST,7.0,1
2022095398,2022,9999999999,1,,,7.0,2
2022097138,2022,509248,1,PA,XN25225,7.0,1
2022037508,2022,5SHFW5034H,1,NJ,TXU24Z,3.0,1
2023013045,2022,1A9PA4226B,1,TX,001F854,7.0,5
2022013521,2022,9999999999,1,ME,268396F,7.0,1
2022023565,2022,,0,ID,TG9487,6.0,1
2022030882,2022,1GR1A0625L,1,ME,32TLR34345,7.0,2
2022058096,2022,1GRAP0621H,1,PA,PT169N5,7.0,1
2022115225,2022,1TDH400258,1,SD,T232419,7.0,1
2022026098,2022,,0,DE,T42543,7.0,2
2022064113,2022,21R9DC1025,1,PA,XNM2308,3.0,2
2022020513,2022,,0,IN,P114435,7.0,2
2022099803,2022,9999999999,1,PA,UKNOWN,8.0,2
2022109875,2022,1UYV2536L6,1,PA,PT682H2,7.0,2
2022089541,2022,1GRAA9628J,1,OK,CE8882,7.0,2
2022097138,2022,1S9GS3224H,1,PA,PT299D6,8.0,5
2022098937,2022,9969999999,1,ZZ,999999999999,1.0,2
2022092906,2022,1JJV532D3G,1,IN,P735227,7.0,1
2022037365,2022,1DW1A5329N,1,ME,263663A,7.0,1
2022097138,2022,1S12E9536N,1,ME,3153685,7.0,3
2022019790,2022,,0,ZZ,UNK,7.0,1
2022027764,2022,9999999999,1,IN,PA55701,6.0,1
2022069470,2022,1JJV532DCL,1,FL,41BMAT,7.0,1
2022110576,2022,1JJV532W55,1,ME,267735A,6.0,1
2022119729,2022,1UYVS2537J,1,ME,5145324,7.0,1
2022097138,2022,1JJV281D5K,1,IN,P692803,6.0,4
2022113341,2022,1W9WBSA23H,1,PA,PT143C6,7.0,2
2022060599,2022,5A3C820D1M,1,PA,XNC5472,3.0,1
2022013789,2022,,0,PA,PT723E9,7.0,1
2022080010,2022,5MAPA4827N,1,PA,PT609M6,7.0,1
2022085905,2022,1GR1P0622M,1,IL,751618ST,7.0,2
2023005495,2022,1JJV532D5N,1,IN,P859002,7.0,2
2022025133,2022,,0,IA,CF0401,7.0,2
2022039827,2022,9999999999,1,,,3.0,1
2022097138,2022,5E0AU1749N,1,ME,5031073,7.0,6
2023006413,2022,1E1H5Z283C,1,PA,PT1700R,7.0,1
2022097138,2022,1JJV281D9N,2,IN,P963501,6.0,4
2022111637,2022,5MARA4523P,1,PA,PT844M5,6.0,1
2022063972,2022,5V8VC5323P,1,TN,253717T,7.0,1
2022103806,2022,,1,PA,XNB2172,6.0,1
2022109328,2022,3H3V532C29,1,OK,4782GH,6.0,1
2022039293,2022,9999999999,1,ZZ,999999999999,7.0,1
2022026086,2022,9999999999,1,,,6.0,2
2022044469,2022,4Z1GF4029L,1,IN,PB42724,6.0,1
2022048753,2022,SW49784PA,1,PA,XN58017,3.0,2
2022118956,2022,1UYVS2536K,1,OH,TRG7080,6.0,2
2022015445,2022,9999999999,1,ME,24-33961,7.0,1
2022051440,2022,SW137233PA,1,PA,XJH5348,8.0,2
2022064902,2022,1UJBJ0BS5G,1,PA,XML3673,5.0,2
2022080062,2022,1JJV532D2C,1,PA,PT464J0,7.0,1
2022015445,2022,9999999999,1,MI,D359759,7.0,3
2022061124,2022,5K8CG5320M,1,ME,3241559,7.0,2
2022099365,2022,9999999999,1,,,6.0,1
2022015445,2022,9999999999,1,ON,T9996Z,7.0,2
2022026865,2022,,0,TN,129734T,7.0,1
2022080062,2022,1JJV532W2Y,1,ME,244012E,7.0,2
2022096254,2022,1PMB144236,1,ID,TF700,7.0,2
2022097422,2022,1UYVS2533G,1,IL,828235ST,7.0,1
2022052833,2022,1UYVS2533G,1,MO,12B931,7.0,1
2022077787,2022,1M9KP5329N,1,SC,77398PT,8.0,2
2022083288,2022,5VGFL3529L,1,PA,PT613K3,3.0,1
2022099252,2022,9999999999,1,ZZ,999999999999,6.0,1
2022077240,2022,13N148303X,1,PA,PT639K1,6.0,2
2022049110,2022,5JPBU3120F,1,PA,PT7958Z,3.0,1
2022063013,2022,9999999999,1,OK,BQ6306,7.0,2
2022091966,2022,4Z1CB1628B,1,PA,XHD8372,3.0,2
2022099863,2022,1GRAA06241,1,PA,XLV3138,7.0,3
2022029456,2022,3H3V482CXK,1,IN,PA73515,7.0,1
2022030522,2022,1W9AC4637E,1,PA,PT302A8,7.0,2
2022019799,2022,4P5F82020J,1,PA,PT564D7,3.0,1
2022067363,2022,9999999999,1,IN,399968,7.0,3
2022032735,2022,1GRAP0624H,1,IN,P584972,7.0,1
2022119891,2022,1DW1A53275,1,OK,1432GB,7.0,1
2022123219,2022,1JJV532D1G,1,IA,DE2995,6.0,2
2022099729,2022,1JJV532B8H,1,TN,U644608,6.0,2
2022022536,2022,1GRDM9624G,1,TN,035715T,7.0,1
2022083031,2022,9999999999,1,IN,PA88091,7.0,1
2022035353,2022,3H3V532C07,1,NJ,TFH31B,7.0,2
2022057391,2022,1JJV532DXM,1,IL,740818ST,7.0,2
2022015693,2022,,0,ON,S5655Z,7.0,2
2022031301,2022,1JJV532W99,1,OH,TRF8232,7.0,3
2022041716,2022,5MATA4420J,1,TX,124C091,7.0,2
2022057470,2022,1UYVS2535G,1,IN,P396630,7.0,1
2022102565,2022,3H3V532C2G,1,TN,U623343,6.0,1
2022083992,2022,1UYVS2484G,1,NY,CB-85883,7.0,2
2022013310,2022,1GR1A0626L,1,IN,P932781,7.0,1
2022004497,2022,,0,CA,BE02E93,7.0,2
2022124204,2022,1JJV532B1F,1,PA,PT414H4,7.0,2
2022044580,2022,9999999999,1,GA,TR4713W,6.0,3
2022015982,2022,9999999999,1,,,8.0,2
2022056437,2022,16VAX1012J,1,MD,155189X,6.0,1
2022093855,2022,5KTUS1210J,1,PA,XNY2893,6.0,1
2022061868,2022,1UYVS25358,1,OH,TQL6036,6.0,2
2022019458,2022,9999999999,1,PA,XLN1193,7.0,2
2022072557,2022,5HTSS4226K,1,VA,956281TL,7.0,2
2022058433,2022,1JJV532D2M,1,OK,BK3050,7.0,2
2022061013,2022,1UYVS253XH,1,PA,PT090G3,7.0,1
2022063742,2022,1UYVS2481J,1,PA,XKC4470,7.0,2
2022003194,2022,9999999999,1,ME,3229611,7.0,2
2022100154,2022,1L8T11614N,1,PA,XLY6258,6.0,2
2022065764,2022,46UFU2024M,1,PA,PT171P1,3.0,2
2022101912,2022,1NNC04027M,1,MD,24LRL2507F,7.0,1
2022113215,2022,9999999999,1,PA,RT72304,6.0,1
2022073514,2022,1LH930VH6E,1,TN,074727T,6.0,2
2022086921,2022,LJRC46268L,1,ME,4013048,7.0,1
2022029392,2022,3VV3B7AX1M,1,IN,P741143,7.0,2
2022064561,2022,1UYVS1285L,1,ME,245326C,7.0,2
2022105584,2022,9999999999,1,ZZ,UNK,7.0,2
2022043678,2022,1GRAA06287,1,TN,U725451,6.0,1
2022004497,2022,,0,ME,2932866,7.0,1
2022019809,2022,,0,NE,30225W,7.0,1
2022113766,2022,5B5LT1820C,1,PA,XHC2892,3.0,2
2023008883,2022,1GRAA062X5,1,PA,PT7573L,7.0,1
2022102558,2022,1TKJ04823K,1,MN,5502STV,7.0,2
2022109454,2022,9999999999,1,PA,XNM9742,6.0,2
2022020361,2022,,0,TN,U828474,7.0,2
2022084971,2022,1UYFS2480H,1,TN,U560564,7.0,1
2022096642,2022,3H3V532CXK,1,TN,U860260,7.0,1
2022023183,2022,,0,PA,XW87972,7.0,2
2022057721,2022,2TVTP4823G,1,NJ,TPT19L,7.0,2
2022099863,2022,9999999999,1,ME,2585741F,6.0,1
2022016636,2022,5V8VA5328M,1,IN,P905618,7.0,1
2022039833,2022,1E1Z24285M,1,NJ,TWW94A,6.0,1
2022059396,2022,58CB1DB2XH,1,PA,XKR4157,6.0,2
2022084132,2022,1JJV532D5K,1,TN,U970591,7.0,1
2022054547,2022,1W14432A1M,1,ME,3231081,7.0,1
2022072806,2022,1UYVS2531F,1,OH,TRS5504,7.0,2
2022033516,2022,9999999999,1,MO,29A639,7.0,2
2022119489,2022,5JYSC4027P,1,ME,5130983,7.0,1
2022072806,2022,3H3V532C4L,1,ID,TN2967,7.0,1
2022118388,2022,1UYVS2537L,1,WI,9002STV,7.0,1
2022070278,2022,1PTF73TR2P,1,PA,PT-3272D,6.0,2
2022083798,2022,1UYVS2530L,1,MS,17K6SJ,7.0,2
2022089113,2022,56WBH1028D,1,PA,XHB2473,3.0,2
2022069899,2022,1JJV532W29,1,MN,6803STZ,7.0,1
2022100338,2022,0000000000,1,CA,PT0000000,7.0,2
2022007140,2022,9999999999,1,PA,999999999999,7.0,2
2022057470,2022,5V8VC5326K,1,ME,238162C,7.0,2
2023004495,2022,1GRAP0626D,1,IN,U703892,7.0,2
2022043171,2022,14HU12200C,1,SC,PV79826,3.0,1
2022061438,2022,1P9DA7F26X,1,PA,PT7039P,7.0,1
2022065314,2022,3H3V382C9K,1,IN,P812388,6.0,2
2022087844,2022,10YVS2533E,1,ME,2953825,7.0,1
2022121319,2022,1,1,ZZ,999999,7.0,1
2022029726,2022,5WSAA4528F,1,PA,PT7621Y,7.0,1
2022074004,2022,1JJV532D1D,1,ME,257691E,7.0,2
2022124264,2022,1JJV532D4N,1,IN,P858269,7.0,1
2022031301,2022,1,1,PA,000000,8.0,2
2022121024,2022,1JJV482D8A,1,ME,2727143,6.0,3
2022120875,2022,53BFTEA26M,1,NY,CD13602,3.0,2
2022048002,2022,5V8VC5325J,1,IN,P717264,7.0,1
2022057967,2022,LJRC41263K,1,IN,P736381,7.0,1
2022014562,2022,,0,TX,A038311,3.0,2
2022117759,2022,1GRAA6422H,1,PA,PT526C5,7.0,1
2022011335,2022,9999999999,1,SD,RA4752,3.0,1
2022014127,2022,4V4NC9EH8H,1,ME,26TLR3593L,7.0,1
2022029781,2022,9999999999,1,PA,PT038E0,7.0,2
2022005592,2022,9999999999,1,TN,U999836,7.0,2
2022078662,2022,1JJV532D8E,1,IN,PB45487,7.0,1
2022088495,2022,1KKVA5323N,1,IN,PA16792,6.0,2
2022021239,2022,,0,MI,D235500,7.0,1
2022041318,2022,9999999999,1,,,6.0,1
2022011843,2022,0999999999,1,ME,29TLR41986,7.0,2
2022039289,2022,5V8VA53287,1,PA,PT3978N,7.0,3
2022028285,2022,1UYVS2530L,1,MS,128747A,7.0,3
2022067280,2022,1B9UT08187,1,PA,XK04454,3.0,3
2022071567,2022,NONE,1,ON,T8026H,7.0,2
2022052734,2022,LJRC41262F,1,TN,U547255,7.0,3
2023007596,2022,2TLFL4429D,1,OH,TTG8315,7.0,2
2022008879,2022,9999999999,1,ID,CCE542,3.0,1
2022039289,2022,1JJV532WX7,1,ME,215716D,7.0,1
2022066515,2022,3H3V281C2C,1,IN,P255735,7.0,2
2022026767,2022,5NHUCCT226,1,PA,XGD4960,3.0,1
2022084488,2022,46UFU1828G,1,PA,XLD3595,3.0,1
2022092912,2022,1UYFS2480G,1,OH,P598321,6.0,1
2022016228,2022,1GRAA0624E,1,PA,PT7648Y,7.0,2
2022050991,2022,1UYVS2534H,1,OH,TSC1130,7.0,2
2022105905,2022,7KYFB4522M,1,MI,E434034,7.0,1
2022077768,2022,5JYFB3821J,1,NJ,TTR40W,7.0,1
2022027035,2022,9999999999,1,PA,PT139J3,7.0,1
2022056308,2022,1JJV482D0M,1,LA,J722450,7.0,2
2022061735,2022,43YDC14208,1,PA,XDY1778,3.0,1
2022093839,2022,1GRAA0628F,1,IN,P455859,7.0,2
2022030416,2022,1TTF482A0E,1,IN,PA22415,7.0,1
2022030540,2022,9999999999,1,IN,P616506,7.0,1
2022034576,2022,1FUJA6CK05,1,MB,CJN118,2.0,2
2023003682,2022,1GR1P062XN,1,OK,CB3807,7.0,2
2022101864,2022,4YMBU1010K,1,PA,XJF0845,3.0,2
2022002029,2022,1JJV482D5L,1,MN,3815STU,7.0,2
2022067063,2022,1GRAA0627C,1,PA,PT229K6,7.0,2
2022011195,2022,9999999999,1,PA,PT063A6,6.0,2
2022072570,2022,1LH455WJ0F,1,NJ,TNL82U,6.0,2
2022015093,2022,,0,IN,P797371,7.0,2
2022104225,2022,2LEX11211M,1,WY,116479,7.0,2
2022048197,2022,9999999999,1,MT,TF4623,7.0,2
2022030877,2022,9999999999,1,IN,P897291,7.0,1
2022075923,2022,53BLTEA26L,1,PA,XMJ5551,3.0,1
2022072757,2022,1DYVS2531H,1,NE,17215C,7.0,1
2022067215,2022,5V8VC5328H,1,ME,248610D,7.0,2
2022098716,2022,550FB1621H,1,PA,XLD2662,3.0,2
2022104292,2022,1GRAP0622G,1,ME,3326079,7.0,2
2022108831,2022,9999999999,1,PA,XM28935,7.0,2
2022009746,2022,9999999999,1,NY,BK98864,7.0,1
2022067239,2022,1WC200G2X7,1,PA,XLR6563,3.0,1
2022087147,2022,2MN01JAH0Y,1,OH,TNQ7677,7.0,1
2022013704,2022,1DW1A482XD,1,VA,388020TL,7.0,1
2022071567,2022,NONE,1,IL,168AB925,7.0,1
2022023887,2022,,0,PA,XCH3178,3.0,2
2022002837,2022,9999999999,1,ZZ,UNKNOWN,7.0,1
2022068499,2022,1JJV532W05,1,MI,E627955,6.0,2
2022088495,2022,5MAPA5325G,1,ME,5037834,7.0,1
2022021239,2022,,0,ME,2857913,7.0,2
2022055803,2022,XXXXXXXXXX,1,IN,UNKNOWN,7.0,2
2022112046,2022,1UYVS532B8,1,IL,896542ST,7.0,1
2022096130,2022,1UYVS2533B,1,ME,3055365,7.0,1
2022106889,2022,5A3C510S9D,1,PA,XGX4435,3.0,2
2022039289,2022,3H3V532C7K,1,IN,P745847,7.0,2
2022061428,2022,UNKNWNNNNN,1,ZZ,UNKNOWN,6.0,2
2022084848,2022,4YMBU0812L,1,PA,XMH8593,3.0,2
2022056171,2022,1UYVS2539N,1,PA,PT330N8,7.0,2
2022093836,2022,5HTSN4724D,1,WI,801652,7.0,1
2022105031,2022,1UYVS2538D,1,PA,PT478H2,6.0,2
2022017193,2022,9999999999,1,NE,576324ST,7.0,2
2022078774,2022,16V1U2224N,1,PA,XNE1316,3.0,1
2022042872,2022,1RNF53A21L,1,TN,042641T,7.0,1
2022011668,2022,9999999999,1,IN,B820815,6.0,1
2022024265,2022,,0,PA,PT849F1,7.0,3
2022036664,2022,3H3V532COF,1,PA,U489940,7.0,2
2022048499,2022,1B9CS4527Y,1,OK,8888KQ,7.0,1
2022019433,2022,,0,VA,522413TL,7.0,1
2022070383,2022,1GRAA96287,1,TN,285192T,7.0,2
2022021933,2022,53BLTEA2XM,1,PA,XMJ5555,3.0,1
2022124875,2022,9999999699,1,ZZ,999999999999,7.0,3
2022030912,2022,4ZHUF121X8,1,PA,XV07374,3.0,1
2022068138,2022,9999999999,1,WI,729462,6.0,1
2022064925,2022,1RNF53A22B,1,ME,5044866,7.0,1
2022044430,2022,5MADN353XG,1,ME,2591711,7.0,1
2022069668,2022,5L0AA1640N,1,IN,PB71547,7.0,1
2022059487,2022,4B9BB4530M,1,NC,AM95900,3.0,2
2022066102,2022,4EZTK1816J,1,PA,XKB4100,5.0,1
2022105697,2022,4FKSG2621K,1,PA,PT4046T,8.0,1
2022110453,2022,1RNF48A2XF,1,NJ,TXB17H,7.0,1
2022120739,2022,1GRAA06234,1,ID,TD6283,7.0,2
2022004487,2022,9999999999,1,IN,PA24846,7.0,2
2022033779,2022,1UYVS2534D,1,ME,2339708,3.0,1
2022066121,2022,7GCBF1712M,1,PA,XNA7868,3.0,1
2022029591,2022,4XACA32A54,1,,,8.0,1
2022044156,2022,5MADN402JC,1,PA,999999999999,7.0,3
2022089835,2022,1GR1P561XL,2,IN,P875750,6.0,1
2022099093,2022,9999999999,1,ZZ,99999,7.0,1
2022112055,2022,1SPPF24271,1,PA,PT660P0,1.0,2
2022003185,2022,1S9GB0921Y,1,PA,XKY6112,3.0,3
2022077037,2022,43YDC18292,1,PA,XW32726,2.0,1
2022072354,2022,4YMBU0814H,1,PA,XKN1880,3.0,1
2022094068,2022,3H3V532C4L,1,ID,TL9298,7.0,1
2022113057,2022,9999999999,1,OK,BU6508,7.0,2
2022124959,2022,1UYVS2539C,1,FL,6948CY,7.0,1
2022036969,2022,1JJV532DXF,1,IN,P468471,7.0,1
2022046178,2022,FPKNBAN66-,1,,,8.0,1
2022105075,2022,1TTE482S6L,1,PA,PT623H2,7.0,2
2022061278,2022,1DW1A5233F,1,IN,P394257,7.0,2
2022071272,2022,16VVX1213L,1,PA,XME8121,3.0,2
2022023395,2022,,0,PA,PT551G1,7.0,1
2022051022,2022,1G9HP14273,1,ME,3217687,8.0,1
2022089835,2022,1DAHLD033N,1,OK,AZ4333,7.0,3
2022006655,2022,9999999999,1,TN,U331852,7.0,1
2022030865,2022,9999999999,1,OK,9815LN,7.0,1
2022081134,2022,9999999999,1,ON,999999999999,7.0,1
2022076956,2022,7TKBE1427N,1,PA,XNX3247,3.0,2
2022080702,2022,3H3V532C8J,1,OK,AJ5060,7.0,2
2022091891,2022,4JASL20207,1,PA,XDM6940,3.0,1
2022042105,2022,1GRAA8022K,1,PA,PT023G5,6.0,2
2022037598,2022,4T0FB1427H,1,GA,XMM917,3.0,1
2022081134,2022,9999999999,1,ON,999999999999,7.0,2
2022116599,2022,3H3V281C4F,1,OR,HU81851,6.0,1
2023003859,2022,5MADN3535E,1,ME,2672025,7.0,2
2022105075,2022,5A3C714D0N,1,PA,XNX3133,3.0,1
2022068138,2022,9999999999,1,NE,253106,7.0,3
2022110056,2022,1DW1A2810F,2,IN,P431021,7.0,1
2022089835,2022,1JJV281D0H,1,IN,P602619,6.0,1
2022009503,2022,9999999999,1,PA,XLA4353,3.0,1
2022042323,2022,9999999999,1,ZZ,3928KS,7.0,1
2022056955,2022,1UYVS2530H,1,ME,2824461,6.0,2
2022072613,2022,1FMCU03141,1,NJ,A77KVY,1.0,1
2022116599,2022,1TTF482A7G,1,OH,TQS3590,6.0,2
2022076956,2022,1E1H5Y28X5,1,PA,PT753M3,6.0,1
2022080702,2022,1E9AA4820N,1,PA,XR57887,7.0,1
2022020627,2022,,0,ME,2558334,7.0,1
2022109759,2022,4YMBU0810M,1,PA,XNS0977,3.0,2
2022008140,2022,9999999999,1,ZZ,999999999999,1.0,1
2022110056,2022,1JJV281D1K,1,IN,P704036,6.0,1
2022001258,2022,9999999999,1,PA,PT558M8,7.0,1
2022029980,2022,3H3V482C4H,1,PA,PT466K7,7.0,2
2022035455,2022,1GR1A0627M,1,WI,796027,7.0,1
2022075414,2022,10HTLG1656,1,PA,XHM3505,3.0,2
2022052690,2022,1JJV532B6B,1,OH,TRH3887,7.0,1
2022078779,2022,527SR532XF,1,CA,YNH9147,7.0,1
2022109197,2022,1JJV532D6K,1,NJ,ATY445,6.0,1
2022102278,2022,1UYVS2530E,1,NY,1739C4,7.0,3
2022022646,2022,,0,OK,BB3812,8.0,1
2022045870,2022,3H3V532C7J,1,ME,418708Z,7.0,1
2022054996,2022,5EF2SC239J,1,ME,237370A,7.0,1
2022011591,2022,5LEB1UD18L,1,PA,XLV9668,3.0,2
2022036584,2022,3H3V532C6K,1,TN,U805449,7.0,2
2022088747,2022,3H3V482C0H,1,PA,PT678C1,7.0,1
2022016529,2022,3H3V532C7Y,1,ME,85705,7.0,2
2022082784,2022,5HTSN422F7,1,PA,PT645M8,6.0,2
2022101968,2022,1M91H4324J,1,OK,CD4059,7.0,1
2022010973,2022,9999999999,1,ME,225571B,7.0,2
2022055260,2022,1UYVS2365J,1,PA,PT5578Z,7.0,6
2022035032,2022,1RZ1KA1A7J,2,IN,P669515,7.0,1
2022098904,2022,3CVU82029E,1,PA,XLG8336,3.0,2
2022063931,2022,5V8VA532XF,1,NY,1353D6,7.0,2
2022112117,2022,1JJV532DXL,1,AZ,TWA2BFA,7.0,1
2022117252,2022,1JJV532D0N,1,NE,27877C,7.0,1
2022028244,2022,9999999999,1,ME,25TLR3372E,7.0,2
2022038276,2022,1DW1A5322L,1,ID,TM9327,7.0,1
2022055260,2022,1K9CS5325M,1,MX,259651E,7.0,1
2022077524,2022,1B9C4FF1XM,1,PA,PT721K7,6.0,1
2022006790,2022,9999999999,1,ME,233790E,7.0,2
2022076121,2022,3H3V532KNJ,1,ME,452802Z,7.0,2
2022063670,2022,5JWTU1827C,1,PA,XLG1651,3.0,2
2022067360,2022,RLA1D87,1,PA,XLA7849,8.0,1
2022006895,2022,9999999999,1,PA,PT4380P,7.0,1
2022068536,2022,1UYVS2536H,1,IN,P884731,7.0,1
2022072821,2022,3H3V532C4K,1,NJ,TVE48N,7.0,1
2022062368,2022,40FSK5230E,1,PA,PT1542X,7.0,2
2022032697,2022,9999999999,1,ZZ,UNK,7.0,1
2022093356,2022,1E9624308T,1,PA,PT1143G,7.0,2
2022112117,2022,1S9FS48242,1,PA,PT6222H,7.0,2
2022054010,2022,7895,1,ME,245361F,7.0,2
2022094988,2022,4YDT26R2XJ,1,VA,153615TM,5.0,1
2022039353,2022,1UYVS253XN,1,IL,793852ST,7.0,1
2022065229,2022,LJRC412625,1,ME,2556017,7.0,2
2022089040,2022,5H2V508WX7,1,PA,XHZ1504,6.0,1
2022108164,2022,5V8VC5327G,1,ME,3511125,7.0,1
2022065254,2022,1JJV532DXP,1,VA,177936TM,7.0,1
2022047907,2022,9999999999,1,ZZ,999999999999,7.0,1
2023003066,2022,4C91U2429N,1,MD,370533X,3.0,1
2022068082,2022,1GRAA0623J,1,OK,BA7264,6.0,2
2022108377,2022,16VDX1424F,1,PA,PT8111Z,3.0,2
2022019335,2022,,0,PA,PT715K8,7.0,2
2022085302,2022,2G1WB5KXB1,2,PA,LCK3903,1.0,1
2022072667,2022,1UYVS253XH,1,MI,E036192,7.0,3
2022112117,2022,1UYVS253XP,1,PA,PT279R7,7.0,3
2022073335,2022,B38552,1,TN,U832185,7.0,2
2022021869,2022,9999999999,1,,,8.0,2
2022055260,2022,LJRC542616,1,TN,U913681,7.0,4
2022080717,2022,3H3V532K0P,1,CA,4UT2100,7.0,1
2022124818,2022,5MAPA48287,1,PA,PT87M3,7.0,2
2022085302,2022,5Y2SL63825,1,PA,HCR0737,1.0,1
2022027298,2022,9999999999,1,IN,P385553,7.0,2
2022069122,2022,1GRAA9624H,1,ME,2647400,6.0,1
2023012893,2022,1GR1A9629M,1,NY,CA14098,7.0,1
2022082886,2022,3H3V532C6K,1,IL,882411ST,7.0,1
2022120561,2022,5EF3SC337G,1,PA,PT6656Z,7.0,1
2022035032,2022,1RZ1KC1A0T,1,IN,P613346,7.0,2
2022035032,2022,7F21B2811L,2,IN,P929654,6.0,2
2022049477,2022,1UYVS2531F,1,PA,PT726L8,6.0,1
2022078503,2022,1W1D0FTS24,1,OH,TQS1316,3.0,1
2022006790,2022,9999999999,1,ME,2545905,7.0,1
2022058301,2022,4YDF39037E,1,PA,TOYB0X,5.0,2
2022078660,2022,1FVNDXYBXP,1,PA,ZJA8133,1.0,1
2022067931,2022,9999999999,1,,,7.0,1
2022040730,2022,7GYBE1213H,1,PA,XKY5656,3.0,2
2022068991,2022,5JTAU1416N,1,PA,XXXXXXX,3.0,1
2022080621,2022,1UYVS2538B,1,PA,PT6037P,7.0,1
2023001617,2022,5V8VA5329N,1,PA,PT743G7,7.0,1
2022105282,2022,5JLSN42232,1,WV,C135918,7.0,2
2022027359,2022,1GRAP0629C,1,PA,PT939D7,7.0,2
2022041075,2022,3GNEK13T23,1,ZZ,,1.0,2
2022052040,2022,1W9P82125L,1,PA,PT7426P,7.0,2
2022055414,2022,1JJV281D6C,1,TN,197943T,7.0,3
2022120435,2022,5V8VC5328L,1,ME,3912261,7.0,1
2022121747,2022,1GRAAQ623K,1,IN,P6911864,7.0,1
2022102010,2022,1TTF482A3A,1,AL,A100059,7.0,2
2022004102,2022,9999999999,1,ME,2397542,7.0,1
2022035032,2022,7F21B2811M,1,IN,PA31310,7.0,1
2022110247,2022,A94678,1,ME,26TRL96418,6.0,1
2022015314,2022,,0,KS,UB621,3.0,1
2022016899,2022,1GRAA0627D,1,TN,223948T,7.0,1
2022059593,2022,1JJV532B8H,1,ME,5013152,7.0,1
2022068536,2022,1GRAA0622K,1,OH,TRF6284,7.0,2
2022072821,2022,1GRAA0629B,1,MN,1789STU,7.0,2
2022074924,2022,1GRAP0621G,1,IN,P566813,7.0,1
2022055861,2022,9999999999,1,,,3.0,1
2022085717,2022,9999999999,1,FL,LFDW14,3.0,1
2022007540,2022,9999999999,1,CA,4RU5625,7.0,1
2022033168,2022,,0,PA,XLK8264,6.0,2
2022087910,2022,13N248200E,1,PA,PT558MO,7.0,1
2022117332,2022,5HABE1016L,1,PA,XLY3857,3.0,2
2022110715,2022,7RA1S1822N,1,PA,XNS1887,3.0,3
2022019051,2022,,0,NY,BL89324,8.0,1
2022030275,2022,1UYVS253X9,1,ME,2550866,7.0,2
2022076821,2022,0NG6241102,1,PA,XLW4293,8.0,1
2022017413,2022,9999999999,1,NJ,TLE19P,6.0,2
2022025868,2022,,0,PA,XNB4710,6.0,1
2022032606,2022,9999999999,1,PA,NONE,8.0,1
2022034837,2022,9999999999,1,CA,UNKNOWN,6.0,2
2022048140,2022,1JJV532W18,1,PA,PT8380E,7.0,1
2022094044,2022,2M5921618H,1,QC,RG8891Q,7.0,2
2022012296,2022,9999999999,1,IN,99999999,7.0,1
2022092681,2022,1K91128109,2,NY,CD32041,7.0,2
2022023197,2022,2TLFL4421M,1,PA,PT920J6,7.0,2
2022011715,2022,1M2P270C4V,1,PA,AE55092,2.0,1
2022049637,2022,1JJV281DXK,1,IN,P774119,7.0,2
2022071856,2022,1TTF4820XV,1,GA,TR66764,7.0,2
2022079097,2022,1GRAA7020C,1,PA,PT922D0,7.0,1
2022065999,2022,1GR1A062XN,1,IN,P960251,7.0,2
2022070717,2022,2033012603,1,ME,5070353,3.0,1
2022108939,2022,3H3V482C84,1,PA,PT822D0,7.0,1
2022120708,2022,1JJV532D3L,1,IN,P853325,7.0,1
2022012670,2022,,0,IL,542739ST,7.0,1
2022081542,2022,1GRAP9629K,1,TN,U832419,7.0,2
2022027020,2022,H54L003128,1,KS,197276,6.0,1
2022039088,2022,0999999999,1,OH,TJ8692,6.0,1
2022093055,2022,1E1H5Y2825,1,TN,U069383,7.0,2
2022006011,2022,9999999999,1,TN,023466T,7.0,1
2022024276,2022,,0,ME,242630E,3.0,1
2022053914,2022,16HCB10148,1,PA,XFA7690,3.0,1
2022012843,2022,9999999999,1,OK,9218LN,7.0,2
2022038352,2022,1JJV532B6G,1,IL,846241ST,7.0,2
2022047350,2022,4OLFB10176,1,PA,XCL4904,3.0,1
2022110488,2022,1UYVS2534X,1,NJ,TXS70M,7.0,2
2022031534,2022,1UYVS2532C,1,OH,TTC4276,7.0,2
2022040780,2022,1JJV532W36,1,NJ,TMZ32E,7.0,2
2022031615,2022,5MAMN482XB,1,PA,PT63D0,7.0,2
2022120072,2022,3H3V532C6A,1,ME,265061E,7.0,2
2022022666,2022,9999999999,1,PA,PT311B2,7.0,2
2023010593,2022,3H3V532C5K,1,CA,4SJ8812,7.0,1
2022068585,2022,9999999999,1,ZF,UNKNOWN,7.0,1
2022065689,2022,1UYVS2538L,1,PA,710587ST,7.0,1
2022074565,2022,5HTSN4225F,1,PA,PT816D6,7.0,1
